Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2025-26,1642876,Adou Thiero,1610612747,LAL,21.0,Adou,0.5,0.9,0.591,0.1,0.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642349,Ajay Mitchell,1610612760,OKC,23.0,Ajay,2.2,3.6,0.618,1.0,2.2,0.468,0.5,0.9,0.608,0.1,0.4,0.25,0.5,1.5,0.357,0.6,1.8,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201143,Al Horford,1610612744,GSW,39.0,Al,0.8,1.3,0.614,0.4,1.0,0.413,0.1,0.2,0.6,0.0,0.1,0.5,0.6,1.4,0.415,1.1,3.1,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630828,Alex Antetokounmpo,1610612749,MIL,24.0,Alex,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.8,0.25,0.2,0.5,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025-26,1627936,Alex Caruso,1610612760,OKC,32.0,Alex,1.1,1.6,0.674,0.1,0.3,0.353,0.1,0.1,0.5,0.0,0.0,1.0,0.6,2.0,0.306,0.4,1.3,0.296,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631457,Alex Morales,1610612753,ORL,28.0,Alex,0.5,1.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025-26,1642259,Alex Sarr,1610612764,WAS,20.0,Alex,3.8,5.6,0.679,1.0,3.0,0.35,0.4,1.3,0.35,0.2,0.5,0.375,0.3,0.9,0.341,0.8,2.5,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642918,Alijah Martin,1610612761,TOR,24.0,Alijah,0.4,0.9,0.474,0.2,0.2,0.75,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631214,Alondes Williams,1610612764,WAS,26.0,Alondes,2.5,2.5,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.25,1.0,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630578,Alperen Sengun,1610612745,HOU,23.0,Alperen,4.8,7.1,0.675,1.8,4.0,0.449,0.8,2.0,0.39,0.3,0.8,0.35,0.1,0.4,0.308,0.5,1.5,0.303,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642873,Amari Williams,1610612738,BOS,24.0,Amari,0.5,0.9,0.563,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641708,Amen Thompson,1610612745,HOU,23.0,Amen,4.9,7.2,0.683,1.1,2.3,0.478,0.5,1.4,0.342,0.2,0.6,0.354,0.3,1.3,0.231,0.1,0.4,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629599,Amir Coffey,1610612756,PHX,28.0,Amir,0.4,0.6,0.769,0.2,0.3,0.5,0.1,0.3,0.417,0.2,0.3,0.545,0.2,0.7,0.31,0.2,0.5,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1643158,Andersson Garcia,1610612762,UTA,25.0,Andersson,1.4,2.8,0.5,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.2,1.2,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203083,Andre Drummond,1610612755,PHI,32.0,Andre,1.7,3.3,0.526,0.2,0.5,0.455,0.0,0.1,0.5,0.0,0.0,0.0,0.5,1.2,0.387,0.0,0.2,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641748,Andre Jackson Jr.,1610612749,MIL,24.0,Andre,0.4,0.8,0.543,0.1,0.4,0.357,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.7,0.233,0.2,0.7,0.226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629614,Andrew Nembhard,1610612754,IND,26.0,Andrew,1.6,2.7,0.606,0.6,1.3,0.446,0.9,1.7,0.51,0.8,2.0,0.381,0.3,1.0,0.339,1.6,4.2,0.376,0.1,0.3,0.294,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,203952,Andrew Wiggins,1610612748,MIA,31.0,Andrew,2.4,3.7,0.639,0.6,1.5,0.416,0.3,1.0,0.324,0.3,0.7,0.438,0.8,2.1,0.401,1.2,3.0,0.416,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629014,Anfernee Simons,1610612741,CHI,26.0,Anfernee,0.9,1.3,0.696,0.6,1.2,0.5,0.6,1.1,0.533,0.4,1.1,0.333,0.6,1.4,0.421,2.1,5.5,0.38,0.1,0.2,0.385,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641710,Anthony Black,1610612753,ORL,22.0,Anthony,2.8,4.5,0.626,0.5,1.5,0.376,0.3,0.8,0.396,0.1,0.5,0.235,0.7,2.0,0.382,0.8,2.9,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-26,203076,Anthony Davis,1610612764,WAS,33.0,Anthony,5.1,7.7,0.656,1.2,2.5,0.46,0.9,2.2,0.395,0.5,1.8,0.286,0.8,1.4,0.556,0.2,1.2,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630162,Anthony Edwards,1610612750,MIN,24.0,Anthony,3.5,5.1,0.684,0.7,1.6,0.452,1.3,2.6,0.5,0.9,2.0,0.431,1.4,3.3,0.431,2.1,5.5,0.378,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630264,Anthony Gill,1610612764,WAS,33.0,Anthony,1.8,2.2,0.833,0.4,0.9,0.432,0.1,0.2,0.429,0.0,0.0,0.5,0.2,0.5,0.36,0.2,0.4,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641810,Antonio Reeves,1610612766,CHA,25.0,Antonio,0.2,0.4,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,1.0,0.5,0.7,0.714,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630574,Ariel Hukporti,1610612752,NYK,24.0,Ariel,0.7,1.1,0.667,0.1,0.4,0.389,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642854,Asa Newell,1610612737,ATL,20.0,Asa,1.3,1.9,0.688,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,0.368,0.2,0.4,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641709,Ausar Thompson,1610612765,DET,23.0,Ausar,3.2,5.0,0.65,0.6,1.7,0.328,0.2,0.7,0.346,0.0,0.2,0.25,0.0,0.3,0.15,0.0,0.1,0.167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-26,1630559,Austin Reaves,1610612747,LAL,27.0,Austin,3.0,4.1,0.72,1.1,2.2,0.5,0.7,1.6,0.429,0.2,0.4,0.409,0.5,1.4,0.377,1.7,4.8,0.358,0.1,0.4,0.316,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630245,Ayo Dosunmu,1610612750,MIN,26.0,Ayo,3.0,5.0,0.614,0.4,1.1,0.364,0.2,0.4,0.516,0.1,0.2,0.571,0.7,1.6,0.459,1.0,2.4,0.42,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
2025-26,1628389,Bam Adebayo,1610612748,MIA,28.0,Bam,2.9,4.4,0.668,1.0,2.8,0.373,0.8,2.0,0.41,0.4,0.9,0.397,0.9,2.7,0.325,0.9,2.9,0.307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631248,Baylor Scheierman,1610612738,BOS,25.0,Baylor,0.3,0.4,0.75,0.1,0.3,0.3,0.2,0.4,0.643,0.1,0.1,0.556,0.7,1.5,0.455,0.6,1.6,0.355,0.0,0.1,0.375,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642879,Ben Saraf,1610612751,BKN,20.0,Ben,1.9,3.4,0.543,0.4,1.0,0.381,0.1,0.3,0.2,0.0,0.0,0.0,0.2,0.9,0.205,0.3,1.2,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641767,Ben Sheppard,1610612754,IND,24.0,Ben,1.1,1.8,0.602,0.0,0.1,0.143,0.1,0.3,0.471,0.0,0.2,0.3,0.6,1.6,0.356,0.7,2.0,0.375,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631097,Bennedict Mathurin,1610612746,LAC,23.0,Bennedict,2.4,4.0,0.596,0.4,1.3,0.333,0.5,1.1,0.467,0.4,1.2,0.355,0.7,1.7,0.394,0.9,3.2,0.298,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1643016,Bez Mbeng,1610612762,UTA,22.0,Bez,2.4,3.6,0.667,0.5,0.8,0.667,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.2,0.167,0.2,0.8,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641731,Bilal Coulibaly,1610612764,WAS,21.0,Bilal,2.2,3.8,0.59,0.4,1.3,0.297,0.1,0.4,0.32,0.1,0.3,0.389,0.6,1.6,0.398,0.6,2.2,0.264,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,202687,Bismack Biyombo,1610612759,SAS,33.0,Bismack,0.3,0.5,0.727,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642396,Blake Hinson,1610612762,UTA,26.0,Blake,1.2,1.6,0.739,0.1,0.4,0.4,0.2,0.4,0.6,0.0,0.1,0.0,1.6,3.3,0.5,1.0,2.3,0.438,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631104,Blake Wesley,1610612757,POR,23.0,Blake,1.3,2.0,0.661,0.0,0.2,0.2,0.1,0.4,0.222,0.1,0.3,0.25,0.3,0.9,0.292,0.1,0.5,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1626171,Bobby Portis,1610612749,MIL,31.0,Bobby,1.1,1.9,0.589,0.8,1.5,0.561,0.6,1.3,0.447,0.8,1.6,0.473,1.1,2.6,0.445,1.1,2.4,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641752,Bobi Klintman,1610612765,DET,23.0,Bobi,0.3,0.6,0.5,0.2,0.6,0.286,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.4,0.9,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203992,Bogdan Bogdanović,1610612746,LAC,33.0,Bogdan,0.5,1.0,0.458,0.1,0.4,0.333,0.4,0.6,0.667,0.1,0.4,0.375,0.5,1.1,0.417,1.0,3.2,0.301,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630538,Bones Hyland,1610612750,MIN,25.0,Bones,1.0,1.6,0.645,0.1,0.3,0.2,0.2,0.3,0.583,0.1,0.2,0.583,0.6,1.6,0.407,1.0,2.6,0.374,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203078,Bradley Beal,1610612746,LAC,32.0,Bradley,1.2,1.7,0.7,0.0,0.5,0.0,0.3,1.5,0.222,0.2,0.7,0.25,0.7,1.5,0.444,0.7,2.2,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642382,Branden Carlson,1610612760,OKC,26.0,Branden,1.5,2.0,0.744,0.1,0.3,0.3,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.5,0.45,0.5,1.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641764,Brandin Podziemski,1610612744,GSW,23.0,Brandin,1.6,2.4,0.682,0.5,1.0,0.488,0.5,1.2,0.394,0.3,0.8,0.394,0.6,1.2,0.47,1.3,3.8,0.34,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629634,Brandon Clarke,1610612763,MEM,29.0,Brandon,1.0,3.0,0.333,0.5,1.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
2025-26,1627742,Brandon Ingram,1610612761,TOR,28.0,Brandon,2.1,3.2,0.656,0.5,1.5,0.356,1.9,3.6,0.513,1.5,3.2,0.468,0.9,2.0,0.468,1.0,3.1,0.322,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641706,Brandon Miller,1610612766,CHA,23.0,Brandon,1.8,2.8,0.646,1.0,2.4,0.429,0.7,1.8,0.393,0.3,0.7,0.404,0.6,1.7,0.36,2.5,6.4,0.385,0.1,0.3,0.267,0.0,0.0,1.0,0.0,0.0,0.0
2025-26,1630314,Brandon Williams,1610612742,DAL,26.0,Brandon,2.7,4.4,0.612,0.4,1.1,0.392,0.4,0.9,0.474,0.3,0.5,0.571,0.2,1.1,0.214,0.3,1.3,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641729,Brice Sensabaugh,1610612762,UTA,22.0,Brice,1.5,2.2,0.667,0.8,1.3,0.583,0.6,1.4,0.396,0.3,0.6,0.5,1.0,2.2,0.442,1.2,3.7,0.321,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642355,Bronny James,1610612747,LAL,21.0,Bronny,0.3,0.5,0.65,0.0,0.2,0.143,0.1,0.4,0.357,0.2,0.5,0.375,0.1,0.4,0.286,0.4,1.0,0.429,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201572,Brook Lopez,1610612746,LAC,38.0,Brook,0.9,1.4,0.635,0.4,0.8,0.467,0.3,0.6,0.467,0.0,0.2,0.231,0.3,0.8,0.361,1.2,3.3,0.356,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642964,Brooks Barnhizer,1610612760,OKC,24.0,Brooks,0.4,0.7,0.56,0.1,0.2,0.25,0.1,0.3,0.3,0.0,0.1,0.25,0.1,0.3,0.417,0.1,0.3,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628971,Bruce Brown,1610612743,DEN,29.0,Bruce,1.8,2.9,0.633,0.3,1.0,0.313,0.2,0.5,0.326,0.0,0.1,0.167,0.5,1.2,0.421,0.2,0.6,0.283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631121,Bryce McGowens,1610612740,NOP,23.0,Bryce,1.4,2.5,0.571,0.1,0.5,0.316,0.2,0.4,0.5,0.1,0.1,0.5,0.5,1.2,0.408,0.4,1.0,0.429,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642267,Bub Carrington,1610612764,WAS,20.0,Bub,0.4,0.8,0.448,0.2,0.6,0.275,0.4,0.9,0.5,0.6,1.4,0.477,0.5,1.3,0.413,1.6,3.8,0.415,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631205,Buddy Boeheim,1610612760,OKC,26.0,Buddy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,,,,,,
2025-26,1627741,Buddy Hield,1610612737,ATL,33.0,Buddy,1.1,1.5,0.714,0.1,0.2,0.545,0.1,0.2,0.5,0.0,0.2,0.125,0.6,1.6,0.346,0.9,2.6,0.338,0.1,0.2,0.429,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1643047,CJ Huntley,1610612756,PHX,24.0,CJ,1.3,1.8,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2025-26,203468,CJ McCollum,1610612737,ATL,34.0,CJ,1.8,3.1,0.585,0.8,1.8,0.481,1.0,1.9,0.532,0.7,1.5,0.461,1.0,2.3,0.451,1.5,4.5,0.328,0.1,0.2,0.308,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630595,Cade Cunningham,1610612765,DET,24.0,Cade,3.5,5.8,0.609,1.2,3.1,0.39,1.1,2.3,0.49,0.6,1.5,0.411,0.5,0.9,0.586,1.5,4.9,0.317,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631216,Caleb Houstan,1610612737,ATL,23.0,Caleb,0.1,0.2,0.667,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.5,0.3,0.6,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631126,Caleb Love,1610612757,POR,24.0,Caleb,1.2,2.1,0.562,0.3,0.8,0.378,0.2,0.5,0.4,0.2,0.4,0.5,0.5,1.6,0.292,1.5,4.6,0.336,0.1,0.3,0.182,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628997,Caleb Martin,1610612742,DAL,30.0,Caleb,0.8,1.3,0.618,0.1,0.3,0.471,0.1,0.3,0.188,0.0,0.2,0.222,0.4,1.1,0.344,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642353,Cam Christie,1610612746,LAC,20.0,Cam,0.6,0.9,0.596,0.0,0.4,0.095,0.2,0.3,0.467,0.0,0.0,0.5,0.1,0.4,0.3,0.1,0.5,0.214,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,1642285,Cam Spencer,1610612763,MEM,26.0,Cam,0.4,0.7,0.64,0.3,0.7,0.426,0.5,1.0,0.527,0.3,0.6,0.488,0.5,1.3,0.406,1.6,3.4,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630560,Cam Thomas,1610612749,MIL,24.0,Cam,1.1,2.1,0.534,0.6,1.5,0.413,0.9,1.9,0.474,0.5,1.4,0.386,0.5,1.3,0.365,0.9,2.8,0.311,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,1641715,Cam Whitmore,1610612764,WAS,21.0,Cam,2.6,3.7,0.692,0.1,0.9,0.158,0.1,0.4,0.375,0.0,0.4,0.0,0.1,0.4,0.25,0.7,2.2,0.304,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629661,Cameron Johnson,1610612743,DEN,30.0,Cameron,1.6,2.3,0.667,0.2,0.6,0.394,0.2,0.5,0.37,0.2,0.5,0.357,1.1,2.3,0.475,1.0,2.5,0.38,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1626166,Cameron Payne,1610612755,PHI,31.0,Cameron,0.5,1.0,0.5,0.3,0.7,0.438,0.2,0.4,0.556,0.0,0.2,0.2,0.3,0.6,0.429,1.1,3.6,0.316,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627747,Caris LeVert,1610612765,DET,31.0,Caris,1.2,2.0,0.602,0.2,0.7,0.333,0.2,0.6,0.4,0.1,0.2,0.286,0.4,0.9,0.444,0.6,2.1,0.288,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642868,Carter Bryant,1610612759,SAS,20.0,Carter,0.7,1.2,0.595,0.0,0.2,0.182,0.0,0.2,0.3,0.0,0.1,0.25,0.4,1.2,0.299,0.4,1.0,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641717,Cason Wallace,1610612760,OKC,22.0,Cason,1.7,2.9,0.579,0.1,0.5,0.244,0.1,0.2,0.313,0.1,0.2,0.438,0.7,1.8,0.37,0.7,2.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642907,Cedric Coward,1610612763,MEM,22.0,Cedric,2.3,3.2,0.712,0.6,1.5,0.411,0.5,1.0,0.431,0.1,0.3,0.353,0.6,2.1,0.3,0.9,2.4,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1643052,Chaney Johnson,1610612751,BKN,23.0,Chaney,1.9,2.6,0.711,0.3,0.8,0.385,0.2,0.3,0.8,0.1,0.1,1.0,0.2,0.6,0.4,0.3,1.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629646,Charles Bassey,1610612744,GSW,25.0,Charles,2.0,2.7,0.75,0.3,0.6,0.5,0.3,0.6,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642404,Chaz Lanier,1610612765,DET,24.0,Chaz,0.0,0.1,0.5,0.0,0.1,0.0,0.2,0.3,0.714,0.1,0.4,0.273,0.2,0.9,0.192,0.5,1.3,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631096,Chet Holmgren,1610612760,OKC,23.0,Chet,3.6,4.8,0.743,0.7,1.4,0.485,0.5,1.0,0.507,0.1,0.3,0.333,0.5,1.4,0.347,0.9,2.3,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628449,Chris Boucher,1610612738,BOS,33.0,Chris,0.7,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,0.143,0.1,0.9,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641753,Chris Livingston,1610612739,CLE,22.0,Chris,1.5,1.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1643024,Chris Mañon,1610612747,LAL,24.0,Chris,0.3,0.3,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,101108,Chris Paul,1610612746,LAC,40.0,Chris,0.3,0.3,0.8,0.0,0.2,0.0,0.1,0.6,0.2,0.1,0.5,0.25,0.2,0.6,0.333,0.4,1.3,0.35,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642959,Chris Youngblood,1610612757,POR,24.0,Chris,0.1,0.1,1.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.1,0.333,0.2,0.6,0.263,0.4,1.1,0.353,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631128,Christian Braun,1610612743,DEN,24.0,Christian,3.3,4.7,0.702,0.2,0.4,0.368,0.1,0.1,0.5,0.1,0.2,0.333,0.6,1.8,0.346,0.4,1.5,0.235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
