PlayerID,Season,Name,Alley Oop Dunk Shot_FGA,Alley Oop Dunk Shot_FGM,Alley Oop Dunk Shot_FG_PCT,Alley Oop Layup shot_FGA,Alley Oop Layup shot_FGM,Alley Oop Layup shot_FG_PCT,Cutting Dunk Shot_FGA,Cutting Dunk Shot_FGM,Cutting Dunk Shot_FG_PCT,Cutting Finger Roll Layup Shot_FGA,Cutting Finger Roll Layup Shot_FGM,Cutting Finger Roll Layup Shot_FG_PCT,Cutting Layup Shot_FGA,Cutting Layup Shot_FGM,Cutting Layup Shot_FG_PCT,Driving Bank Hook Shot_FGA,Driving Bank Hook Shot_FGM,Driving Bank Hook Shot_FG_PCT,Driving Dunk Shot_FGA,Driving Dunk Shot_FGM,Driving Dunk Shot_FG_PCT,Driving Finger Roll Layup Shot_FGA,Driving Finger Roll Layup Shot_FGM,Driving Finger Roll Layup Shot_FG_PCT,Driving Floating Bank Jump Shot_FGA,Driving Floating Bank Jump Shot_FGM,Driving Floating Bank Jump Shot_FG_PCT,Driving Floating Jump Shot_FGA,Driving Floating Jump Shot_FGM,Driving Floating Jump Shot_FG_PCT,Driving Hook Shot_FGA,Driving Hook Shot_FGM,Driving Hook Shot_FG_PCT,Driving Layup Shot_FGA,Driving Layup Shot_FGM,Driving Layup Shot_FG_PCT,Driving Reverse Dunk Shot_FGA,Driving Reverse Dunk Shot_FGM,Driving Reverse Dunk Shot_FG_PCT,Driving Reverse Layup Shot_FGA,Driving Reverse Layup Shot_FGM,Driving Reverse Layup Shot_FG_PCT,Dunk Shot_FGA,Dunk Shot_FGM,Dunk Shot_FG_PCT,Fadeaway Bank shot_FGA,Fadeaway Bank shot_FGM,Fadeaway Bank shot_FG_PCT,Fadeaway Jump Shot_FGA,Fadeaway Jump Shot_FGM,Fadeaway Jump Shot_FG_PCT,Finger Roll Layup Shot_FGA,Finger Roll Layup Shot_FGM,Finger Roll Layup Shot_FG_PCT,Floating Jump shot_FGA,Floating Jump shot_FGM,Floating Jump shot_FG_PCT,Hook Bank Shot_FGA,Hook Bank Shot_FGM,Hook Bank Shot_FG_PCT,Hook Shot_FGA,Hook Shot_FGM,Hook Shot_FG_PCT,Jump Bank Shot_FGA,Jump Bank Shot_FGM,Jump Bank Shot_FG_PCT,Jump Shot_FGA,Jump Shot_FGM,Jump Shot_FG_PCT,Layup Shot_FGA,Layup Shot_FGM,Layup Shot_FG_PCT,Pullup Jump shot_FGA,Pullup Jump shot_FGM,Pullup Jump shot_FG_PCT,Putback Dunk Shot_FGA,Putback Dunk Shot_FGM,Putback Dunk Shot_FG_PCT,Putback Layup Shot_FGA,Putback Layup Shot_FGM,Putback Layup Shot_FG_PCT,Reverse Dunk Shot_FGA,Reverse Dunk Shot_FGM,Reverse Dunk Shot_FG_PCT,Reverse Layup Shot_FGA,Reverse Layup Shot_FGM,Reverse Layup Shot_FG_PCT,Running Alley Oop Dunk Shot_FGA,Running Alley Oop Dunk Shot_FGM,Running Alley Oop Dunk Shot_FG_PCT,Running Alley Oop Layup Shot_FGA,Running Alley Oop Layup Shot_FGM,Running Alley Oop Layup Shot_FG_PCT,Running Dunk Shot_FGA,Running Dunk Shot_FGM,Running Dunk Shot_FG_PCT,Running Finger Roll Layup Shot_FGA,Running Finger Roll Layup Shot_FGM,Running Finger Roll Layup Shot_FG_PCT,Running Jump Shot_FGA,Running Jump Shot_FGM,Running Jump Shot_FG_PCT,Running Layup Shot_FGA,Running Layup Shot_FGM,Running Layup Shot_FG_PCT,Running Pull-Up Jump Shot_FGA,Running Pull-Up Jump Shot_FGM,Running Pull-Up Jump Shot_FG_PCT,Running Reverse Dunk Shot_FGA,Running Reverse Dunk Shot_FGM,Running Reverse Dunk Shot_FG_PCT,Running Reverse Layup Shot_FGA,Running Reverse Layup Shot_FGM,Running Reverse Layup Shot_FG_PCT,Step Back Bank Jump Shot_FGA,Step Back Bank Jump Shot_FGM,Step Back Bank Jump Shot_FG_PCT,Step Back Jump shot_FGA,Step Back Jump shot_FGM,Step Back Jump shot_FG_PCT,Tip Dunk Shot_FGA,Tip Dunk Shot_FGM,Tip Dunk Shot_FG_PCT,Tip Layup Shot_FGA,Tip Layup Shot_FGM,Tip Layup Shot_FG_PCT,Turnaround Bank Hook Shot_FGA,Turnaround Bank Hook Shot_FGM,Turnaround Bank Hook Shot_FG_PCT,Turnaround Bank shot_FGA,Turnaround Bank shot_FGM,Turnaround Bank shot_FG_PCT,Turnaround Fadeaway Bank Jump Shot_FGA,Turnaround Fadeaway Bank Jump Shot_FGM,Turnaround Fadeaway Bank Jump Shot_FG_PCT,Turnaround Fadeaway shot_FGA,Turnaround Fadeaway shot_FGM,Turnaround Fadeaway shot_FG_PCT,Turnaround Hook Shot_FGA,Turnaround Hook Shot_FGM,Turnaround Hook Shot_FG_PCT,Turnaround Jump Shot_FGA,Turnaround Jump Shot_FGM,Turnaround Jump Shot_FG_PCT
2544,2025-26,Lebron James,13,12,0.923,2,0,0.0,13,11,0.846,5,4,0.8,21,14,0.667,2,0,0.0,14,13,0.929,15,9,0.6,12,6,0.5,21,11,0.524,6,4,0.667,119,63,0.529,,,,8,5,0.625,1,1,1.0,3,2,0.667,66,24,0.364,2,2,1.0,3,1,0.333,,,,0,0,0.0,2,0,0.0,151,49,0.325,10,5,0.5,92,30,0.326,0,0,0.0,9,7,0.778,0,0,0.0,3,3,1.0,12,10,0.833,3,2,0.667,47,47,1.0,12,8,0.667,7,1,0.143,79,58,0.734,30,11,0.367,2,2,1.0,6,3,0.5,0,0,0.0,30,16,0.533,1,1,1.0,7,3,0.429,0,0,0.0,2,2,1.0,4,2,0.5,65,25,0.385,4,1,0.25,15,5,0.333
101108,2025-26,Chris Paul,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,0,0.0,0,0,0.0,4,3,0.75,,,,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,12,2,0.167,0,0,0.0,32,11,0.344,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,1,1,1.0,1,0,0.0,0,0,0.0,,,,0,0,0.0,,,,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,1,0,0.0,0,0,0.0,0,0,0.0
200768,2025-26,Kyle Lowry,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,,,,,,,0,0,0.0,19,2,0.105,0,0,0.0,3,1,0.333,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,,,,0,0,0.0,0,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,1,0,0.0,,,,0,0,0.0,0,0,0.0,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0
201142,2025-26,Kevin Durant,0,0,0.0,1,0,0.0,9,9,1.0,1,1,1.0,9,5,0.556,0,0,0.0,24,20,0.833,11,8,0.727,12,8,0.667,62,33,0.532,3,2,0.667,31,17,0.548,0,0,0.0,4,2,0.5,1,1,1.0,2,1,0.5,127,61,0.48,0,0,0.0,3,1,0.333,0,0,0.0,0,0,0.0,1,0,0.0,323,147,0.455,3,2,0.667,460,231,0.502,0,0,0.0,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,23,23,1.0,8,6,0.75,40,16,0.4,24,14,0.583,31,15,0.484,0,0,0.0,0,0,0.0,0,0,0.0,34,16,0.471,1,1,1.0,1,1,1.0,0,0,0.0,1,0,0.0,1,0,0.0,88,52,0.591,0,0,0.0,34,20,0.588
201143,2025-26,Al Horford,0,0,0.0,2,1,0.5,1,1,1.0,1,1,1.0,13,8,0.615,1,0,0.0,0,0,0.0,2,2,1.0,4,2,0.5,3,1,0.333,14,8,0.571,12,6,0.5,,,,0,0,0.0,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0.0,8,4,0.5,,,,4,2,0.5,0,0,0.0,192,74,0.385,9,7,0.778,2,1,0.5,0,0,0.0,4,1,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,18,4,0.222,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,2,0,0.0,1,1,1.0,6,2,0.333,2,2,1.0,1,0,0.0,,,,1,0,0.0,12,3,0.25,3,1,0.333
201144,2025-26,Mike Conley,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,4,2,0.5,1,1,1.0,24,8,0.333,1,0,0.0,4,1,0.25,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,,,,0,0,0.0,0,0,0.0,99,36,0.364,0,0,0.0,49,12,0.245,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,12,5,0.417,2,1,0.5,6,2,0.333,,,,0,0,0.0,0,0,0.0,6,2,0.333,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
201145,2025-26,Jeff Green,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,0.667,,,,0,0,0.0,0,0,0.0,1,1,1.0,2,1,0.5,,,,0,0,0.0,,,,0,0,0.0,,,,41,11,0.268,1,1,1.0,4,1,0.25,0,0,0.0,0,0,0.0,,,,1,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,0,0.0,2,1,0.5,2,1,0.5,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,,,,,,,0,0,0.0,4,1,0.25,0,0,0.0,1,1,1.0
201566,2025-26,Russell Westbrook,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,13,10,0.769,0,0,0.0,3,3,1.0,34,20,0.588,4,0,0.0,3,1,0.333,0,0,0.0,126,64,0.508,0,0,0.0,8,6,0.75,1,1,1.0,6,4,0.667,50,21,0.42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,295,107,0.363,5,1,0.2,125,43,0.344,0,0,0.0,4,1,0.25,,,,2,2,1.0,0,0,0.0,1,1,1.0,3,3,1.0,4,3,0.75,15,3,0.2,51,32,0.627,9,2,0.222,,,,2,1,0.5,2,0,0.0,36,10,0.278,2,1,0.5,14,6,0.429,0,0,0.0,2,1,0.5,2,1,0.5,11,7,0.636,0,0,0.0,3,0,0.0
201567,2025-26,Kevin Love,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,2,1,0.5,1,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,2,2,1.0,1,0,0.0,,,,1,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,3,1,0.333,1,1,1.0,1,1,1.0,2,2,1.0,117,49,0.419,3,2,0.667,15,3,0.2,0,0,0.0,8,4,0.5,0,0,0.0,5,4,0.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,13,4,0.308,0,0,0.0,1,0,0.0,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,14,2,0.143,0,0,0.0,1,1,1.0,0,0,0.0,1,0,0.0,4,1,0.25,1,0,0.0
201569,2025-26,Eric Gordon,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,0.333,0,0,0.0,0,0,0.0,0,0,0.0,4,3,0.75,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,,,,12,8,0.667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0
201572,2025-26,Brook Lopez,2,2,1.0,0,0,0.0,7,7,1.0,0,0,0.0,6,5,0.833,1,1,1.0,6,5,0.833,5,3,0.6,4,1,0.25,20,7,0.35,8,3,0.375,21,11,0.524,,,,2,2,1.0,1,1,1.0,2,1,0.5,17,7,0.412,0,0,0.0,18,9,0.5,0,0,0.0,5,2,0.4,4,2,0.5,295,104,0.353,13,9,0.692,16,7,0.438,0,0,0.0,9,5,0.556,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,1,0,0.0,7,2,0.286,2,1,0.5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,0.333,1,1,1.0,21,9,0.429,1,0,0.0,3,1,0.333,7,3,0.429,16,8,0.5,9,6,0.667,7,4,0.571
201587,2025-26,Nicolas Batum,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,197,82,0.416,0,0,0.0,9,4,0.444,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,19,6,0.316,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,0.25,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,1,0,0.0,0,0,0.0,2,0,0.0
201599,2025-26,DeAndre Jordan,1,1,1.0,2,2,1.0,4,4,1.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,0.25,,,,0,0,0.0,2,2,1.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,,,,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,8,4,0.5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,6,3,0.5,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0
201935,2025-26,James Harden,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,24,15,0.625,50,27,0.54,130,58,0.446,4,3,0.75,158,85,0.538,,,,6,3,0.5,0,0,0.0,0,0,0.0,7,4,0.571,0,0,0.0,3,2,0.667,0,0,0.0,0,0,0.0,1,0,0.0,150,56,0.373,2,1,0.5,235,81,0.345,0,0,0.0,4,1,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,3,3,1.0,21,13,0.619,31,19,0.613,33,18,0.545,0,0,0.0,0,0,0.0,0,0,0.0,244,89,0.365,0,0,0.0,1,1,1.0,0,0,0.0,1,0,0.0,0,0,0.0,5,2,0.4,1,1,1.0,6,2,0.333
201939,2025-26,Stephen Curry,0,0,0.0,1,1,1.0,0,0,0.0,10,8,0.8,32,27,0.844,0,0,0.0,1,0,0.0,43,29,0.674,16,11,0.688,22,11,0.5,3,1,0.333,53,31,0.585,,,,19,8,0.421,0,0,0.0,1,1,1.0,3,1,0.333,3,0,0.0,6,2,0.333,,,,1,1,1.0,2,1,0.5,242,90,0.372,2,0,0.0,150,64,0.427,0,0,0.0,2,1,0.5,0,0,0.0,8,6,0.75,0,0,0.0,0,0,0.0,0,0,0.0,3,2,0.667,25,10,0.4,10,8,0.8,20,6,0.3,,,,1,1,1.0,0,0,0.0,112,52,0.464,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,3,0,0.0,0,0,0.0,3,1,0.333
201942,2025-26,DeMar DeRozan,0,0,0.0,0,0,0.0,1,1,1.0,2,2,1.0,2,1,0.5,0,0,0.0,3,2,0.667,23,17,0.739,15,8,0.533,33,22,0.667,0,0,0.0,74,45,0.608,0,0,0.0,12,7,0.583,0,0,0.0,0,0,0.0,32,17,0.531,3,3,1.0,7,6,0.857,0,0,0.0,0,0,0.0,0,0,0.0,195,77,0.395,7,4,0.571,327,143,0.437,0,0,0.0,2,2,1.0,0,0,0.0,5,2,0.4,0,0,0.0,0,0,0.0,6,6,1.0,0,0,0.0,2,1,0.5,20,16,0.8,7,1,0.143,0,0,0.0,1,1,1.0,1,1,1.0,27,13,0.481,0,0,0.0,1,1,1.0,0,0,0.0,10,8,0.8,1,0,0.0,40,21,0.525,1,1,1.0,145,70,0.483
201950,2025-26,Jrue Holiday,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,19,11,0.579,5,4,0.8,1,1,1.0,13,10,0.769,13,7,0.538,41,20,0.488,9,2,0.222,80,48,0.6,0,0,0.0,5,3,0.6,0,0,0.0,1,1,1.0,22,9,0.409,0,0,0.0,7,2,0.286,,,,1,0,0.0,1,0,0.0,119,51,0.429,3,2,0.667,130,49,0.377,0,0,0.0,1,1,1.0,0,0,0.0,4,4,1.0,0,0,0.0,1,1,1.0,2,2,1.0,1,1,1.0,13,5,0.385,9,7,0.778,27,9,0.333,0,0,0.0,3,3,1.0,0,0,0.0,143,57,0.399,0,0,0.0,6,4,0.667,0,0,0.0,3,0,0.0,0,0,0.0,12,4,0.333,4,0,0.0,10,2,0.2
202066,2025-26,Garrett Temple,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,,,,,,,,,,8,3,0.375,0,0,0.0,1,0,0.0,,,,0,0,0.0,,,,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,1,0,0.0,,,,,,,,,,0,0,0.0,,,,0,0,0.0,,,,,,,,,,1,1,1.0,0,0,0.0,0,0,0.0
202331,2025-26,Paul George,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,1,1,1.0,0,0,0.0,2,2,1.0,13,6,0.462,4,2,0.5,11,5,0.455,0,0,0.0,33,20,0.606,,,,3,0,0.0,2,1,0.5,0,0,0.0,13,6,0.462,0,0,0.0,2,0,0.0,0,0,0.0,1,0,0.0,2,1,0.5,179,77,0.43,3,1,0.333,105,52,0.495,0,0,0.0,1,1,1.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,3,2,0.667,1,1,1.0,13,5,0.385,10,4,0.4,12,3,0.25,,,,0,0,0.0,,,,67,23,0.343,0,0,0.0,4,2,0.5,0,0,0.0,1,1,1.0,2,0,0.0,13,3,0.231,0,0,0.0,10,4,0.4
202685,2025-26,Jonas Valanciunas,0,0,0.0,1,0,0.0,5,4,0.8,6,5,0.833,24,15,0.625,1,0,0.0,9,7,0.778,1,1,1.0,3,1,0.333,7,3,0.429,20,11,0.55,10,6,0.6,1,1,1.0,4,2,0.5,5,4,0.8,,,,15,8,0.533,0,0,0.0,11,5,0.455,,,,19,13,0.684,2,2,1.0,87,36,0.414,19,12,0.632,0,0,0.0,6,6,1.0,23,12,0.522,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,1,1,1.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,1.0,36,23,0.639,1,1,1.0,0,0,0.0,0,0,0.0,26,15,0.577,28,18,0.643,12,9,0.75
202687,2025-26,Bismack Biyombo,3,3,1.0,0,0,0.0,1,1,1.0,0,0,0.0,1,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,,,,0,0,0.0,2,2,1.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,,,,4,1,0.25,,,,0,0,0.0,1,1,1.0,0,0,0.0,,,,2,1,0.5,,,,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0
202691,2025-26,Klay Thompson,0,0,0.0,1,1,1.0,0,0,0.0,2,2,1.0,15,9,0.6,0,0,0.0,0,0,0.0,10,6,0.6,7,4,0.571,9,1,0.111,0,0,0.0,11,3,0.273,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,24,11,0.458,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,364,145,0.398,1,1,1.0,129,45,0.349,0,0,0.0,3,0,0.0,0,0,0.0,3,1,0.333,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,58,19,0.328,5,4,0.8,13,10,0.769,0,0,0.0,1,1,1.0,0,0,0.0,52,12,0.231,0,0,0.0,1,1,1.0,0,0,0.0,1,0,0.0,0,0,0.0,6,4,0.667,0,0,0.0,9,4,0.444
202695,2025-26,Kawhi Leonard,1,0,0.0,2,0,0.0,4,4,1.0,0,0,0.0,12,10,0.833,2,1,0.5,17,11,0.647,20,11,0.55,14,10,0.714,71,37,0.521,17,8,0.471,58,35,0.603,,,,10,5,0.5,0,0,0.0,0,0,0.0,57,28,0.491,6,6,1.0,9,2,0.222,0,0,0.0,2,0,0.0,0,0,0.0,231,91,0.394,8,7,0.875,338,156,0.462,1,1,1.0,9,8,0.889,0,0,0.0,2,2,1.0,0,0,0.0,1,0,0.0,32,30,0.938,6,6,1.0,27,12,0.444,34,22,0.647,57,29,0.509,0,0,0.0,1,1,1.0,0,0,0.0,83,40,0.482,0,0,0.0,16,9,0.563,0,0,0.0,1,1,1.0,0,0,0.0,74,36,0.486,4,4,1.0,31,12,0.387
202696,2025-26,Nikola Vucevic,0,0,0.0,6,2,0.333,5,4,0.8,4,4,1.0,31,22,0.71,0,0,0.0,7,7,1.0,6,3,0.5,3,1,0.333,31,17,0.548,21,14,0.667,26,10,0.385,0,0,0.0,2,1,0.5,1,1,1.0,0,0,0.0,7,2,0.286,0,0,0.0,84,50,0.595,1,0,0.0,24,15,0.625,4,2,0.5,290,118,0.407,19,13,0.684,5,1,0.2,0,0,0.0,16,12,0.75,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,18,3,0.167,5,4,0.8,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,0,0.0,1,0,0.0,45,24,0.533,6,4,0.667,4,3,0.75,0,0,0.0,14,3,0.214,94,47,0.5,15,4,0.267
202699,2025-26,Tobias Harris,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0.0,16,10,0.625,1,0,0.0,1,1,1.0,5,4,0.8,8,4,0.5,42,25,0.595,4,0,0.0,51,20,0.392,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,26,12,0.462,1,0,0.0,6,3,0.5,0,0,0.0,1,0,0.0,0,0,0.0,198,72,0.364,13,9,0.692,74,29,0.392,1,1,1.0,7,3,0.429,1,1,1.0,1,1,1.0,3,2,0.667,1,0,0.0,16,14,0.875,1,1,1.0,14,7,0.5,31,16,0.516,7,3,0.429,,,,2,2,1.0,0,0,0.0,30,10,0.333,2,1,0.5,12,6,0.5,0,0,0.0,1,1,1.0,0,0,0.0,32,21,0.656,3,3,1.0,41,21,0.512
202710,2025-26,Jimmy Butler,4,4,1.0,5,3,0.6,5,4,0.8,3,1,0.333,26,21,0.808,0,0,0.0,4,4,1.0,7,4,0.571,7,5,0.714,29,14,0.483,0,0,0.0,59,33,0.559,,,,14,10,0.714,2,2,1.0,,,,11,5,0.455,2,0,0.0,5,2,0.4,0,0,0.0,0,0,0.0,3,1,0.333,80,31,0.388,21,14,0.667,40,16,0.4,0,0,0.0,8,5,0.625,0,0,0.0,5,4,0.8,1,1,1.0,2,1,0.5,14,14,1.0,1,0,0.0,2,1,0.5,27,16,0.593,2,0,0.0,,,,1,0,0.0,1,0,0.0,11,2,0.182,1,1,1.0,26,10,0.385,1,1,1.0,2,1,0.5,1,0,0.0,12,5,0.417,4,2,0.5,13,2,0.154
203076,2025-26,Anthony Davis,9,8,0.889,3,3,1.0,4,4,1.0,1,1,1.0,8,6,0.75,0,0,0.0,4,2,0.5,6,3,0.5,4,2,0.5,31,11,0.355,5,2,0.4,19,7,0.368,0,0,0.0,1,1,1.0,4,4,1.0,,,,17,8,0.471,1,1,1.0,9,5,0.556,0,0,0.0,3,2,0.667,0,0,0.0,59,21,0.356,10,5,0.5,20,5,0.25,5,4,0.8,13,6,0.462,1,1,1.0,1,1,1.0,2,2,1.0,0,0,0.0,9,8,0.889,1,1,1.0,0,0,0.0,8,1,0.125,0,0,0.0,,,,0,0,0.0,0,0,0.0,13,4,0.308,9,9,1.0,22,15,0.682,0,0,0.0,2,1,0.5,1,1,1.0,15,8,0.533,7,3,0.429,7,3,0.429
203078,2025-26,Bradley Beal,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,2,1,0.5,0,0,0.0,4,1,0.25,,,,0,0,0.0,0,0,0.0,,,,1,0,0.0,,,,2,0,0.0,,,,0,0,0.0,,,,12,7,0.583,0,0,0.0,11,4,0.364,,,,0,0,0.0,,,,0,0,0.0,0,0,0.0,,,,0,0,0.0,0,0,0.0,3,0,0.0,3,2,0.667,0,0,0.0,0,0,0.0,1,1,1.0,,,,3,0,0.0,0,0,0.0,1,0,0.0,,,,,,,,,,2,0,0.0,0,0,0.0,0,0,0.0
203083,2025-26,Andre Drummond,5,3,0.6,2,1,0.5,11,8,0.727,3,3,1.0,17,8,0.471,0,0,0.0,2,2,1.0,3,1,0.333,1,0,0.0,6,1,0.167,0,0,0.0,5,1,0.2,,,,3,1,0.333,10,10,1.0,0,0,0.0,0,0,0.0,0,0,0.0,10,5,0.5,,,,5,2,0.4,0,0,0.0,88,31,0.352,17,13,0.765,1,0,0.0,3,2,0.667,30,16,0.533,,,,3,3,1.0,1,0,0.0,1,1,1.0,1,1,1.0,1,0,0.0,1,0,0.0,2,2,1.0,1,1,1.0,,,,0,0,0.0,,,,0,0,0.0,8,7,0.875,71,27,0.38,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,21,6,0.286,2,1,0.5
203084,2025-26,Harrison Barnes,0,0,0.0,0,0,0.0,4,4,1.0,1,1,1.0,6,4,0.667,2,1,0.5,5,5,1.0,10,9,0.9,7,5,0.714,32,14,0.438,9,4,0.444,45,25,0.556,0,0,0.0,7,6,0.857,1,1,1.0,0,0,0.0,9,3,0.333,0,0,0.0,2,1,0.5,0,0,0.0,1,0,0.0,1,0,0.0,295,114,0.386,7,3,0.429,32,12,0.375,0,0,0.0,3,2,0.667,,,,4,3,0.75,0,0,0.0,0,0,0.0,2,2,1.0,3,2,0.667,28,12,0.429,12,8,0.667,3,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,22,7,0.318,0,0,0.0,4,4,1.0,0,0,0.0,2,1,0.5,0,0,0.0,10,5,0.5,1,1,1.0,4,2,0.5
