playerName,dunkScore_average,jumpSubscore_average,powerSubscore_average,styleSubscore_average,defensiveContestSubscore_average,maxBallHeight_average,ballSpeedThroughRim_average,playerVertical_average,hangTime_average,takeoffDistance_average,playerRotation_average,playerLateralSpeed_average,ballDistanceTraveled_average,ballReachBack_average,totalBallAcceleration_average,passLength_average,catchDistance_average,lateralCatchDistance_average,defensiveContestLevel_average,dunkScore_max,jumpSubscore_max,powerSubscore_max,styleSubscore_max,defensiveContestSubscore_max,maxBallHeight_max,ballSpeedThroughRim_max,playerVertical_max,hangTime_max,takeoffDistance_max,playerRotation_max,playerLateralSpeed_max,ballDistanceTraveled_max,ballReachBack_max,totalBallAcceleration_max,passLength_max,catchDistance_max,lateralCatchDistance_max,defensiveContestLevel_max,dunkScore_total,jumpSubscore_total,powerSubscore_total,styleSubscore_total,defensiveContestSubscore_total,maxBallHeight_total,ballSpeedThroughRim_total,playerVertical_total,hangTime_total,takeoffDistance_total,playerRotation_total,playerLateralSpeed_total,ballDistanceTraveled_total,ballReachBack_total,totalBallAcceleration_total,passLength_total,catchDistance_total,lateralCatchDistance_total,defensiveContestLevel_total
Bruce Brown,35.9,58.6,13.5,23.2,0.0,10.509,13.441,27.89,0.434,5.697,65.223,7.111,1.091,0.0,0.061,0.0,0.0,0.0,0.0,35.9,58.6,13.5,23.2,0.0,10.509,13.441,27.89,0.434,5.697,65.223,7.111,1.091,0.0,0.061,0.0,0.0,0.0,0.0,35.9,58.6,13.5,23.2,0.0,10.509,13.441,27.89,0.434,5.697,65.223,7.111,1.091,0.0,0.061,0.0,0.0,0.0,0.0
Bryce McGowens,40.25,50.599999999999994,16.95,28.1,13.05,10.5305,13.600999999999999,27.1905,0.4665,4.073,60.342999999999996,4.939,1.5985,0.0,0.1035,0.0,0.0,0.0,14.3005,41.5,52.9,23.5,32.0,26.1,10.605,18.488,27.967,0.484,5.038,104.106,6.372,1.905,0.0,0.186,0.0,0.0,0.0,28.601,80.5,101.19999999999999,33.9,56.2,26.1,21.061,27.201999999999998,54.381,0.933,8.146,120.68599999999999,9.878,3.197,0.0,0.207,0.0,0.0,0.0,28.601
Bub Carrington,33.2,51.55,13.05,24.75,0.0,10.533999999999999,13.004999999999999,29.098,0.40049999999999997,3.745,24.164499999999997,4.2695,1.3765,0.0,0.05499999999999999,0.0,0.0,0.0,0.0,35.5,57.6,13.1,25.9,0.0,10.557,13.274,30.194,0.417,4.377,32.721,4.572,1.579,0.0,0.059,0.0,0.0,0.0,0.0,66.4,103.1,26.1,49.5,0.0,21.067999999999998,26.009999999999998,58.196,0.8009999999999999,7.49,48.32899999999999,8.539,2.753,0.0,0.10999999999999999,0.0,0.0,0.0,0.0
Buddy Hield,38.0,54.5,18.0,31.1,0.0,10.461,15.807,26.409,0.433,5.91,47.424,8.838,1.778,0.0,0.134,0.0,0.0,0.0,0.0,38.0,54.5,18.0,31.1,0.0,10.461,15.807,26.409,0.433,5.91,47.424,8.838,1.778,0.0,0.134,0.0,0.0,0.0,0.0,38.0,54.5,18.0,31.1,0.0,10.461,15.807,26.409,0.433,5.91,47.424,8.838,1.778,0.0,0.134,0.0,0.0,0.0,0.0
CJ McCollum,39.1,61.4,11.4,22.8,6.4,10.561,10.588,26.748,0.484,6.749,76.546,8.774,1.023,0.0,0.04,0.0,0.0,0.0,7.013,39.1,61.4,11.4,22.8,6.4,10.561,10.588,26.748,0.484,6.749,76.546,8.774,1.023,0.0,0.04,0.0,0.0,0.0,7.013,39.1,61.4,11.4,22.8,6.4,10.561,10.588,26.748,0.484,6.749,76.546,8.774,1.023,0.0,0.04,0.0,0.0,0.0,7.013
Cade Cunningham,39.96363636363637,48.08181818181818,22.29090909090909,27.563636363636363,10.436363636363637,10.564272727272728,16.252636363636363,25.501,0.3893636363636364,5.403181818181818,30.30481818181818,7.273727272727272,1.2386363636363635,0.0,0.19663636363636366,2.349272727272727,0.18436363636363637,0.18418181818181817,9.873,87.5,69.9,42.6,39.2,69.7,10.682,22.801,28.998,0.466,8.624,61.477,10.576,1.703,0.0,0.51,25.842,2.028,2.026,59.364,439.6,528.9,245.2,303.2,114.80000000000001,116.20700000000001,178.779,280.511,4.283,59.435,333.353,80.011,13.625,0.0,2.1630000000000003,25.842,2.028,2.026,108.603
Caleb Martin,45.849999999999994,63.25,30.4,28.9,3.85,10.6055,19.112000000000002,28.724,0.4495,6.8385,25.445,7.4655,1.7374999999999998,0.0,0.329,0.0,0.0,0.0,4.22,56.3,71.4,47.9,31.2,7.7,10.623,24.515,29.001,0.483,9.043,35.868,10.235,1.787,0.0,0.624,0.0,0.0,0.0,8.44,91.69999999999999,126.5,60.8,57.8,7.7,21.211,38.224000000000004,57.448,0.899,13.677,50.89,14.931,3.4749999999999996,0.0,0.658,0.0,0.0,0.0,8.44
Cam Christie,35.8,55.599999999999994,12.7,24.4,2.45,10.5715,10.348,28.6125,0.4335,4.4495000000000005,20.134,5.309,1.325,0.0,0.0535,0.0,0.0,0.0,2.686,39.1,59.3,14.7,24.9,4.9,10.604,14.938,28.785,0.467,5.469,27.079,7.781,1.408,0.0,0.059,0.0,0.0,0.0,5.372,71.6,111.19999999999999,25.4,48.8,4.9,21.143,20.696,57.225,0.867,8.899000000000001,40.268,10.618,2.65,0.0,0.107,0.0,0.0,0.0,5.372
Cam Whitmore,54.645,64.21000000000001,43.47,46.160000000000004,6.665000000000001,10.65465,19.1195,30.5262,0.46335,5.1975999999999996,36.1558,6.0834,1.51655,0.33799999999999997,0.45515,6.8405000000000005,1.616,1.57345,6.808400000000001,85.8,78.5,95.0,81.7,38.1,11.103,30.059,37.41,0.583,8.885,105.009,11.17,3.314,1.794,1.637,31.214,5.065,5.06,32.13,1092.9,1284.2,869.4,923.2,133.3,213.093,382.39,610.524,9.267,103.952,723.116,121.668,30.331,6.76,9.103,136.81,32.32,31.469,136.168
Cameron Johnson,35.28,55.379999999999995,12.559999999999999,24.7,1.24,10.5504,12.3554,26.236,0.4166,6.285,24.766399999999997,8.6346,1.2312,0.0,0.046599999999999996,0.0,0.0,0.0,1.3656000000000001,40.7,66.4,13.9,28.7,4.0,10.646,13.779,28.482,0.5,7.848,45.513,9.6,1.483,0.0,0.072,0.0,0.0,0.0,4.41,176.4,276.9,62.8,123.5,6.2,52.752,61.777,131.18,2.083,31.425,123.832,43.173,6.156000000000001,0.0,0.23299999999999998,0.0,0.0,0.0,6.828
Caris LeVert,33.333333333333336,52.4,12.633333333333333,24.3,0.0,10.616,12.750333333333332,26.209333333333333,0.3833333333333333,5.503666666666667,37.88366666666666,8.468333333333334,1.292,0.0,0.023999999999999997,0.0,0.0,0.0,0.0,34.5,52.5,16.7,25.8,0.0,10.661,16.814,27.54,0.45,5.987,60.182,9.166,1.559,0.0,0.056,0.0,0.0,0.0,0.0,100.0,157.2,37.9,72.9,0.0,31.848,38.251,78.628,1.15,16.511,113.651,25.405,3.876,0.0,0.072,0.0,0.0,0.0,0.0
Carter Bryant,40.9,61.5,23.4,26.4,0.0,10.673,14.736,28.061,0.4,5.795,16.094,6.184,1.656,0.0,0.302,0.0,0.0,0.0,0.0,40.9,61.5,23.4,26.4,0.0,10.673,14.736,28.061,0.4,5.795,16.094,6.184,1.656,0.0,0.302,0.0,0.0,0.0,0.0,40.9,61.5,23.4,26.4,0.0,10.673,14.736,28.061,0.4,5.795,16.094,6.184,1.656,0.0,0.302,0.0,0.0,0.0,0.0
Cason Wallace,46.94444444444444,68.36666666666666,20.51111111111111,26.788888888888888,7.444444444444445,10.537333333333333,13.909444444444444,30.83377777777778,0.44077777777777777,6.769111111111112,38.05411111111111,8.125888888888888,1.5152222222222222,0.0,0.21433333333333335,0.0,0.0,0.0,7.071666666666667,67.8,77.1,49.9,35.7,55.9,10.663,23.181,32.866,0.5,9.255,75.239,11.158,2.406,0.0,0.834,0.0,0.0,0.0,51.39,422.5,615.3,184.6,241.1,67.0,94.836,125.185,277.504,3.967,60.922000000000004,342.487,73.133,13.637,0.0,1.929,0.0,0.0,0.0,63.645
Cedric Coward,45.42,53.45,26.2,34.1,11.97,10.6374,17.5746,27.8747,0.4149,4.3811,29.786,4.7389,1.4092,0.10869999999999999,0.16770000000000002,3.2061,0.9723,0.9587999999999999,12.1023,91.3,78.2,72.9,70.1,39.4,10.831,25.456,32.889,0.5,6.301,49.313,8.768,1.956,0.851,0.27,20.955,4.934,4.933,41.423,454.2,534.5,262.0,341.0,119.7,106.374,175.746,278.747,4.149,43.811,297.86,47.389,14.092,1.087,1.677,32.061,9.723,9.588,121.023
Charles Bassey,35.45,45.400000000000006,20.45,29.15,4.05,10.6615,16.7895,24.1315,0.384,4.9855,8.48,7.2059999999999995,0.5285,0.0,0.16599999999999998,9.5665,1.361,1.3325,4.43,43.6,55.1,22.4,36.5,6.4,10.831,17.113,27.874,0.434,6.643,8.802,10.415,0.79,0.0,0.208,19.133,2.722,2.665,6.957,70.9,90.80000000000001,40.9,58.3,8.1,21.323,33.579,48.263,0.768,9.971,16.96,14.411999999999999,1.057,0.0,0.33199999999999996,19.133,2.722,2.665,8.86
Chet Holmgren,39.09,35.556666666666665,31.303333333333335,39.736666666666665,12.873333333333333,10.760266666666666,14.222166666666668,21.227433333333334,0.3854666666666667,4.0333,38.982499999999995,4.046866666666667,1.166,0.26463333333333333,0.25339999999999996,3.1239,0.9190333333333334,0.8770333333333333,13.656866666666668,79.3,69.7,92.4,74.9,69.3,11.332,28.512,31.108,0.55,8.427,134.081,7.664,2.892,1.494,1.183,16.49,3.496,3.37,65.085,1172.7,1066.7,939.1,1192.1,386.2,322.808,426.665,636.823,11.564,120.999,1169.475,121.406,34.98,7.939,7.601999999999999,93.717,27.571,26.311,409.706
Chris Boucher,34.6,34.5,20.9,26.1,16.0,10.498,15.287,25.698,0.317,2.027,35.699,2.271,1.611,0.0,0.225,0.0,0.0,0.0,17.482,34.6,34.5,20.9,26.1,16.0,10.498,15.287,25.698,0.317,2.027,35.699,2.271,1.611,0.0,0.225,0.0,0.0,0.0,17.482,34.6,34.5,20.9,26.1,16.0,10.498,15.287,25.698,0.317,2.027,35.699,2.271,1.611,0.0,0.225,0.0,0.0,0.0,17.482
Christian Braun,42.52222222222222,60.5,17.355555555555554,25.455555555555556,9.722222222222221,10.593222222222222,13.291111111111112,28.084,0.43322222222222223,6.015555555555555,61.882444444444445,7.984555555555556,1.310888888888889,0.0,0.14155555555555555,0.0,0.0,0.0,10.588888888888889,64.4,76.2,43.3,33.3,31.8,10.71,21.13,31.435,0.533,8.847,104.765,9.711,2.082,0.0,0.621,0.0,0.0,0.0,34.708,382.7,544.5,156.2,229.1,87.5,95.339,119.62,252.756,3.899,54.14,556.942,71.861,11.798,0.0,1.274,0.0,0.0,0.0,95.3
Clint Capela,39.96153846153846,36.107692307692304,35.06923076923077,44.26153846153846,11.253846153846155,10.634846153846155,16.573076923076922,22.845000000000002,0.4052307692307692,3.319230769230769,36.60992307692308,3.5645384615384614,1.0984615384615386,0.3473076923076924,0.22507692307692306,4.703307692307693,1.0523846153846155,1.0233846153846153,12.268307692307692,59.4,53.3,94.8,75.0,39.0,10.803,28.935,27.528,0.55,5.354,88.245,8.155,3.474,1.352,1.023,25.506,3.095,3.06,42.743,519.5,469.4,455.9,575.4,146.3,138.25300000000001,215.45,296.985,5.268,43.15,475.92900000000003,46.339,14.280000000000001,4.515000000000001,2.9259999999999997,61.143,13.681000000000001,13.304,159.488
Cody Martin,30.8,31.9,20.5,30.3,6.3,10.474,13.914,22.246,0.367,4.539,72.062,7.937,1.654,0.0,0.246,0.0,0.0,0.0,6.9,30.8,31.9,20.5,30.3,6.3,10.474,13.914,22.246,0.367,4.539,72.062,7.937,1.654,0.0,0.246,0.0,0.0,0.0,6.9,30.8,31.9,20.5,30.3,6.3,10.474,13.914,22.246,0.367,4.539,72.062,7.937,1.654,0.0,0.246,0.0,0.0,0.0,6.9
Cody Williams,34.4,47.9,15.2,31.2,0.0,10.65,13.608,27.292,0.45,2.71,84.441,1.095,2.329,0.0,0.11,0.0,0.0,0.0,0.0,34.4,47.9,15.2,31.2,0.0,10.65,13.608,27.292,0.45,2.71,84.441,1.095,2.329,0.0,0.11,0.0,0.0,0.0,0.0,34.4,47.9,15.2,31.2,0.0,10.65,13.608,27.292,0.45,2.71,84.441,1.095,2.329,0.0,0.11,0.0,0.0,0.0,0.0
Collin Murray-Boyles,51.4625,48.2625,45.7,45.4625,14.225,10.639875,19.965125,25.393250000000002,0.4,4.463875,21.611125,4.892,1.951125,0.295875,0.5696249999999999,4.123375,1.294625,1.221125,13.66725,84.8,73.6,95.0,70.7,63.0,10.902,32.508,31.102,0.517,6.965,42.796,7.682,2.737,1.045,1.558,20.074,5.62,5.619,53.884,411.7,386.1,365.6,363.7,113.8,85.119,159.721,203.14600000000002,3.2,35.711,172.889,39.136,15.609,2.367,4.5569999999999995,32.987,10.357,9.769,109.338
Cooper Flagg,51.1,53.481249999999996,48.3,50.2,9.35,10.737,18.544249999999998,25.8098125,0.4145625,5.2881875,47.124375,6.113375,1.9594375,0.4869375,0.450375,2.4575625,0.64425,0.6420625,10.2198125,84.0,80.5,97.5,77.7,43.7,11.096,31.551,29.733,0.583,8.577,112.315,10.774,3.565,1.365,1.496,28.546,4.383,4.358,47.613,817.6,855.6999999999999,772.8,803.2,149.6,171.792,296.70799999999997,412.957,6.633,84.611,753.99,97.814,31.351,7.791,7.206,39.321,10.308,10.273,163.517
Corey Kispert,44.7,59.95,20.95,26.25,12.85,10.568999999999999,16.1795,27.500500000000002,0.4255,6.192,40.2805,8.387,1.562,0.0,0.1435,0.0,0.0,0.0,14.067,56.5,66.7,30.2,29.8,25.7,10.621,21.347,29.157,0.434,6.542,56.798,8.774,2.128,0.0,0.242,0.0,0.0,0.0,28.134,89.4,119.9,41.9,52.5,25.7,21.137999999999998,32.359,55.001000000000005,0.851,12.384,80.561,16.774,3.124,0.0,0.287,0.0,0.0,0.0,28.134
Craig Porter Jr.,46.2,65.05,19.7,29.9,8.6,10.548,14.503499999999999,30.3455,0.4585,5.545,85.6215,7.984500000000001,1.7650000000000001,0.0,0.0805,0.0,0.0,0.0,9.433,59.2,74.6,29.8,37.8,17.2,10.672,23.526,32.388,0.483,6.307,113.034,8.005,2.704,0.0,0.15,0.0,0.0,0.0,18.866,92.4,130.1,39.4,59.8,17.2,21.096,29.006999999999998,60.691,0.917,11.09,171.243,15.969000000000001,3.5300000000000002,0.0,0.161,0.0,0.0,0.0,18.866
Daeqwon Plowden,54.2,61.6,13.7,38.4,30.3,10.645,14.539,32.655,0.417,3.778,42.61,4.715,1.349,0.0,0.037,0.0,1.455,1.444,32.962,54.2,61.6,13.7,38.4,30.3,10.645,14.539,32.655,0.417,3.778,42.61,4.715,1.349,0.0,0.037,0.0,1.455,1.444,32.962,54.2,61.6,13.7,38.4,30.3,10.645,14.539,32.655,0.417,3.778,42.61,4.715,1.349,0.0,0.037,0.0,1.455,1.444,32.962
Dalen Terry,49.0,54.9,55.8,34.7,0.0,10.64,27.422,25.144,0.4,6.681,41.311,8.53,2.272,0.0,1.128,0.0,0.0,0.0,0.0,49.0,54.9,55.8,34.7,0.0,10.64,27.422,25.144,0.4,6.681,41.311,8.53,2.272,0.0,1.128,0.0,0.0,0.0,0.0,49.0,54.9,55.8,34.7,0.0,10.64,27.422,25.144,0.4,6.681,41.311,8.53,2.272,0.0,1.128,0.0,0.0,0.0,0.0
Dalton Knecht,42.114285714285714,54.614285714285714,32.542857142857144,33.885714285714286,1.8285714285714287,10.634,17.702428571428573,27.333714285714287,0.39285714285714285,5.135714285714286,17.969857142857144,6.404285714285714,1.6335714285714287,0.13942857142857143,0.27899999999999997,2.1957142857142857,0.5118571428571429,0.5074285714285715,1.9921428571428572,59.1,72.9,81.4,71.5,5.0,10.892,23.976,31.813,0.516,6.584,31.495,9.812,3.184,0.976,0.563,15.37,3.583,3.552,5.451,294.8,382.3,227.8,237.2,12.8,74.438,123.917,191.336,2.75,35.95,125.789,44.83,11.435,0.976,1.9529999999999998,15.37,3.583,3.552,13.945
Daniel Gafford,38.26428571428572,38.378571428571426,26.042857142857144,35.56428571428571,11.585714285714285,10.723142857142857,15.422714285714287,23.091571428571427,0.4002142857142857,3.4115714285714285,29.147214285714284,3.7363571428571425,1.287857142857143,0.1317142857142857,0.2087142857142857,3.345357142857143,0.9830714285714286,0.9576428571428571,12.466571428571429,63.9,57.6,56.8,71.7,49.3,11.133,22.407,26.36,0.484,5.783,63.817,7.011,2.982,1.141,0.783,16.094,3.563,3.459,52.061,535.7,537.3,364.6,497.9,162.2,150.124,215.918,323.282,5.603,47.762,408.061,52.309,18.03,1.8439999999999999,2.922,46.835,13.763,13.407,174.532
Daniss Jenkins,49.0,72.65,25.75,31.6,2.0,10.545,19.2245,35.1195,0.4585,5.671,13.593,6.7155000000000005,1.805,0.0,0.20450000000000002,0.0,0.0,0.0,2.202,53.0,72.7,33.4,35.2,4.0,10.546,21.561,37.907,0.483,6.121,15.433,7.259,2.339,0.0,0.312,0.0,0.0,0.0,4.404,98.0,145.3,51.5,63.2,4.0,21.09,38.449,70.239,0.917,11.342,27.186,13.431000000000001,3.61,0.0,0.40900000000000003,0.0,0.0,0.0,4.404
Danny Wolf,56.0,41.95,22.9,32.4,43.0,10.6065,15.1485,22.6905,0.4165,5.7755,47.109500000000004,7.332000000000001,1.948,0.0,0.2665,0.0,0.0,0.0,40.107,69.9,49.1,25.2,34.6,55.0,10.661,17.259,22.998,0.433,7.473,66.653,8.56,2.258,0.0,0.378,0.0,0.0,0.0,46.403,112.0,83.9,45.8,64.8,86.0,21.213,30.297,45.381,0.833,11.551,94.21900000000001,14.664000000000001,3.896,0.0,0.533,0.0,0.0,0.0,80.214
David Jones Garcia,38.7,62.9,16.2,23.8,0.0,10.588,14.809,30.735,0.384,5.27,14.74,6.726,1.208,0.0,0.111,0.0,0.0,0.0,0.0,38.7,62.9,16.2,23.8,0.0,10.588,14.809,30.735,0.384,5.27,14.74,6.726,1.208,0.0,0.111,0.0,0.0,0.0,0.0,38.7,62.9,16.2,23.8,0.0,10.588,14.809,30.735,0.384,5.27,14.74,6.726,1.208,0.0,0.111,0.0,0.0,0.0,0.0
Day'Ron Sharpe,39.28888888888889,32.63333333333333,31.488888888888887,44.01111111111111,14.877777777777778,10.60688888888889,14.912555555555555,22.539555555555555,0.3646666666666667,2.7848888888888887,36.62577777777778,2.549777777777778,1.1184444444444446,0.32833333333333337,0.1291111111111111,3.999,1.1961111111111111,1.1806666666666665,16.21411111111111,59.1,58.9,75.1,71.5,56.8,11.086,22.153,26.551,0.45,4.18,89.528,4.714,1.776,1.16,0.428,13.745,3.548,3.521,61.588,353.6,293.7,283.4,396.1,133.9,95.462,134.213,202.856,3.282,25.064,329.632,22.948,10.066,2.955,1.162,35.991,10.765,10.626,145.927
De'Aaron Fox,74.4,72.3,83.1,93.4,0.0,10.55,29.268,34.264,0.517,5.272,21.464,4.418,6.566,2.47,0.344,0.0,0.0,0.0,0.0,74.4,72.3,83.1,93.4,0.0,10.55,29.268,34.264,0.517,5.272,21.464,4.418,6.566,2.47,0.344,0.0,0.0,0.0,0.0,74.4,72.3,83.1,93.4,0.0,10.55,29.268,34.264,0.517,5.272,21.464,4.418,6.566,2.47,0.344,0.0,0.0,0.0,0.0
De'Andre Hunter,57.025,62.849999999999994,27.975,40.775,21.8,10.86675,17.55725,26.943,0.44975,5.503500000000001,57.88875,5.989750000000001,1.65025,0.1575,0.12625,0.0,0.549,0.48525,20.803,77.8,68.5,54.9,63.1,44.0,11.026,24.308,27.533,0.483,6.423,108.974,7.501,2.824,0.63,0.19,0.0,2.196,1.941,38.122,228.1,251.39999999999998,111.9,163.1,87.2,43.467,70.229,107.772,1.799,22.014000000000003,231.555,23.959000000000003,6.601,0.63,0.505,0.0,2.196,1.941,83.212
DeAndre Jordan,45.05,27.650000000000002,64.05,57.85,16.25,10.620999999999999,17.158,19.5955,0.316,3.434,31.976499999999998,3.7385,1.56,0.9935,0.41700000000000004,0.0,0.0,0.0,17.7945,56.9,47.7,70.2,61.2,17.9,10.873,20.593,24.089,0.366,4.776,46.361,5.033,1.746,1.374,0.677,0.0,0.0,0.0,19.555,90.1,55.300000000000004,128.1,115.7,32.5,21.241999999999997,34.316,39.191,0.632,6.868,63.952999999999996,7.477,3.12,1.987,0.8340000000000001,0.0,0.0,0.0,35.589
DeMar DeRozan,38.0,54.3,19.3,26.4,3.5,10.508,16.005,25.486,0.416,6.755,66.136,9.438,0.951,0.0,0.163,0.0,0.0,0.0,3.836,38.0,54.3,19.3,26.4,3.5,10.508,16.005,25.486,0.416,6.755,66.136,9.438,0.951,0.0,0.163,0.0,0.0,0.0,3.836,38.0,54.3,19.3,26.4,3.5,10.508,16.005,25.486,0.416,6.755,66.136,9.438,0.951,0.0,0.163,0.0,0.0,0.0,3.836
Dean Wade,42.9,42.199999999999996,43.13333333333333,49.63333333333333,6.033333333333334,10.592999999999998,16.640333333333334,26.260666666666665,0.3666666666666667,2.9103333333333334,23.979666666666663,2.5556666666666668,2.5036666666666667,0.47500000000000003,0.23266666666666666,0.0,0.0,0.0,6.5776666666666666,59.5,59.5,76.6,71.8,18.1,10.722,20.532,29.02,0.4,4.674,52.382,4.04,3.38,0.923,0.494,0.0,0.0,0.0,19.733,128.7,126.6,129.4,148.9,18.1,31.778999999999996,49.921,78.782,1.1,8.731,71.939,7.667,7.511,1.425,0.698,0.0,0.0,0.0,19.733
Deandre Ayton,37.71470588235294,39.14705882352941,26.558823529411764,39.050000000000004,7.267647058823529,10.775352941176472,14.918176470588236,23.622382352941177,0.3964411764705882,2.9775882352941174,27.03635294117647,2.8807058823529412,1.0508823529411764,0.18505882352941175,0.1771764705882353,6.411029411764706,1.6057058823529413,1.538470588235294,7.691705882352941,73.4,69.0,83.1,85.3,54.8,11.35,26.726,29.68,0.567,5.773,66.936,7.938,2.359,1.715,0.635,25.189,4.365,4.32,57.687,1282.3,1331.0,903.0,1327.7,247.1,366.362,507.218,803.1610000000001,13.479,101.238,919.236,97.944,35.73,6.292,6.024,217.975,54.594,52.308,261.518
Deni Avdija,42.111111111111114,54.01111111111111,26.58888888888889,29.93333333333333,6.2555555555555555,10.625444444444446,16.218,25.356444444444445,0.40555555555555556,6.4655555555555555,53.903333333333336,9.185222222222222,1.5672222222222223,0.0,0.3042222222222222,0.0,0.0,0.0,6.854666666666667,49.8,69.2,47.1,32.5,30.7,10.769,23.424,27.378,0.467,8.105,102.879,10.197,1.98,0.0,0.645,0.0,0.0,0.0,33.637,379.0,486.1,239.3,269.4,56.3,95.629,145.962,228.208,3.65,58.19,485.13,82.667,14.105,0.0,2.738,0.0,0.0,0.0,61.692
Dereck Lively II,42.0375,42.300000000000004,32.775,44.25,9.325000000000001,10.873,16.193375,23.632625,0.4145,3.2105,33.35625,3.42525,1.132625,0.348625,0.1565,7.357625,1.73275,1.626375,10.20325,67.1,56.6,77.7,83.1,53.2,11.091,25.166,27.047,0.483,4.948,55.896,6.471,2.308,1.631,0.396,17.234,3.738,3.67,58.156,336.3,338.40000000000003,262.2,354.0,74.60000000000001,86.984,129.547,189.061,3.316,25.684,266.85,27.402,9.061,2.789,1.252,58.861,13.862,13.011,81.626
Derik Queen,31.76923076923077,26.884615384615383,31.49230769230769,35.93846153846154,8.069230769230769,10.541384615384617,15.688384615384614,21.24153846153846,0.36030769230769233,3.400384615384615,26.529692307692304,4.1381538461538465,1.5896153846153847,0.2652307692307692,0.24553846153846154,0.0,0.0,0.0,8.828384615384616,59.4,46.1,98.0,72.6,23.7,10.659,31.968,25.216,0.4,6.32,60.681,7.819,3.009,1.433,1.212,0.0,0.0,0.0,25.961,413.0,349.5,409.4,467.2,104.9,137.038,203.94899999999998,276.14,4.684,44.205,344.88599999999997,53.796,20.665,3.448,3.192,0.0,0.0,0.0,114.769
Derrick Jones Jr.,51.778571428571425,62.65,37.042857142857144,44.32142857142857,9.328571428571427,10.78592857142857,15.464357142857143,30.646571428571427,0.45814285714285713,4.333357142857143,37.503142857142855,4.367714285714285,1.3636428571428572,0.3211428571428572,0.27921428571428575,4.828714285714286,1.081,1.0018571428571428,9.952642857142859,76.1,90.4,83.2,79.0,43.0,11.613,24.843,42.049,0.666,6.835,103.297,7.615,2.506,1.405,0.778,31.055,3.296,3.085,47.026,724.9,877.1,518.6,620.5,130.6,151.003,216.501,429.05199999999996,6.414,60.667,525.044,61.147999999999996,19.091,4.496,3.9090000000000003,67.602,15.134,14.026,139.33700000000002
Derrick White,30.5,42.739999999999995,11.1,24.56,4.279999999999999,10.4476,9.6814,25.979000000000003,0.43979999999999997,3.6726,9.354,4.9078,1.1865999999999999,0.0,0.0308,0.0,0.0,0.0,4.6922,39.2,48.7,13.1,29.1,21.4,10.532,12.73,28.489,0.584,4.479,13.05,6.472,1.472,0.0,0.063,0.0,0.0,0.0,23.461,152.5,213.7,55.5,122.8,21.4,52.238,48.407,129.895,2.199,18.363,46.769999999999996,24.539,5.933,0.0,0.154,0.0,0.0,0.0,23.461
Desmond Bane,37.2,50.8,5.6,32.4,8.9,10.402,11.635,28.348,0.367,4.699,50.78,7.529,1.961,0.0,0.0,0.0,0.0,0.0,9.738,37.2,50.8,5.6,32.4,8.9,10.402,11.635,28.348,0.367,4.699,50.78,7.529,1.961,0.0,0.0,0.0,0.0,0.0,9.738,37.2,50.8,5.6,32.4,8.9,10.402,11.635,28.348,0.367,4.699,50.78,7.529,1.961,0.0,0.0,0.0,0.0,0.0,9.738
Devin Booker,39.23333333333333,59.46666666666667,22.96666666666667,28.866666666666664,0.0,10.613999999999999,14.679666666666668,27.925666666666668,0.4166666666666667,5.847333333333334,38.312999999999995,7.265333333333333,1.2083333333333333,0.15333333333333335,0.1386666666666667,0.0,0.0,0.0,0.0,47.8,68.5,38.1,39.8,0.0,10.676,15.981,29.41,0.467,7.111,43.854,7.98,1.361,0.46,0.211,0.0,0.0,0.0,0.0,117.69999999999999,178.4,68.9,86.6,0.0,31.842,44.039,83.777,1.25,17.542,114.939,21.796,3.625,0.46,0.41600000000000004,0.0,0.0,0.0,0.0
Devin Carter,42.4,56.2,13.2,25.8,16.4,10.496,12.569,30.452,0.45,3.862,57.755,3.465,1.566,0.0,0.07,0.0,0.0,0.0,17.969,42.4,56.2,13.2,25.8,16.4,10.496,12.569,30.452,0.45,3.862,57.755,3.465,1.566,0.0,0.07,0.0,0.0,0.0,17.969,42.4,56.2,13.2,25.8,16.4,10.496,12.569,30.452,0.45,3.862,57.755,3.465,1.566,0.0,0.07,0.0,0.0,0.0,17.969
Devin Vassell,49.416666666666664,56.71666666666667,44.65,44.01666666666667,5.883333333333333,10.735333333333335,18.483,26.99416666666667,0.42766666666666664,5.366166666666667,64.78216666666667,6.522833333333334,1.4976666666666667,0.43533333333333335,0.5538333333333333,2.1366666666666667,0.6923333333333334,0.668,6.363166666666667,87.7,79.5,98.8,74.1,34.9,11.133,31.704,33.956,0.583,6.227,117.845,9.007,2.653,1.487,1.421,12.82,4.154,4.008,37.752,296.5,340.3,267.9,264.1,35.3,64.412,110.898,161.965,2.566,32.197,388.693,39.137,8.986,2.612,3.323,12.82,4.154,4.008,38.179
Dillon Brooks,32.2,49.55,15.1,23.0,0.0,10.448,13.689499999999999,27.798499999999997,0.4,4.227,24.0455,5.3925,1.0554999999999999,0.0,0.098,0.0,0.0,0.0,0.0,32.4,51.7,17.4,23.5,0.0,10.478,15.296,28.86,0.417,5.331,29.815,7.307,1.158,0.0,0.131,0.0,0.0,0.0,0.0,64.4,99.1,30.2,46.0,0.0,20.896,27.378999999999998,55.596999999999994,0.8,8.454,48.091,10.785,2.1109999999999998,0.0,0.196,0.0,0.0,0.0,0.0
