Season,playerName,dunkScore_average,jumpSubscore_average,powerSubscore_average,styleSubscore_average,defensiveContestSubscore_average,maxBallHeight_average,ballSpeedThroughRim_average,playerVertical_average,hangTime_average,takeoffDistance_average,playerRotation_average,playerLateralSpeed_average,ballDistanceTraveled_average,ballReachBack_average,totalBallAcceleration_average,passLength_average,catchDistance_average,lateralCatchDistance_average,defensiveContestLevel_average,dunkScore_max,jumpSubscore_max,powerSubscore_max,styleSubscore_max,defensiveContestSubscore_max,maxBallHeight_max,ballSpeedThroughRim_max,playerVertical_max,hangTime_max,takeoffDistance_max,playerRotation_max,playerLateralSpeed_max,ballDistanceTraveled_max,ballReachBack_max,totalBallAcceleration_max,passLength_max,catchDistance_max,lateralCatchDistance_max,defensiveContestLevel_max,dunkScore_total,jumpSubscore_total,powerSubscore_total,styleSubscore_total,defensiveContestSubscore_total,maxBallHeight_total,ballSpeedThroughRim_total,playerVertical_total,hangTime_total,takeoffDistance_total,playerRotation_total,playerLateralSpeed_total,ballDistanceTraveled_total,ballReachBack_total,totalBallAcceleration_total,passLength_total,catchDistance_total,lateralCatchDistance_total,defensiveContestLevel_total
2025-26,P.J. Washington,45.23333333,54.43333333,23.8,32.16666667,14.26666667,10.73833333,16.10066667,29.38,0.416666667,3.140333333,27.93566667,3.05,1.558333333,0,0.234,0,0.503666667,0.469333333,15.62666667,57.1,68.6,44.5,37.1,29.7,10.858,23.037,33.227,0.567,3.998,38.729,3.933,2.122,0,0.562,0,1.511,1.408,32.538,135.7,163.3,71.4,96.5,42.8,32.215,48.302,88.14,1.25,9.421,83.807,9.15,4.675,0,0.702,0,1.511,1.408,46.88
2025-26,PJ Hall,26.2,33.5,18,24.1,0,10.467,15.747,24.928,0.266,3.609,12.569,4.154,1.265,0,0.134,0,0,0,0,26.2,33.5,18,24.1,0,10.467,15.747,24.928,0.266,3.609,12.569,4.154,1.265,0,0.134,0,0,0,0,26.2,33.5,18,24.1,0,10.467,15.747,24.928,0.266,3.609,12.569,4.154,1.265,0,0.134,0,0,0,0
2025-26,Paolo Banchero,21.25,21.2,11.45,24.25,5.2,10.4575,10.142,20.859,0.342,2.727,11.8475,2.9455,1.293,0,0.04,0,0,0,5.6935,21.5,24.2,12,24.4,7.3,10.481,12.351,21.785,0.367,2.748,17.686,3.442,1.323,0,0.046,0,0,0,7.955,42.5,42.4,22.9,48.5,10.4,20.915,20.284,41.718,0.684,5.454,23.695,5.891,2.586,0,0.08,0,0,0,11.387
2025-26,Patrick Williams,38.9,37.9,10.5,30.3,25.7,10.462,10.682,25.471,0.4,3.186,9.125,4.049,1.66,0,0.007,0,0,0,28.153,38.9,37.9,10.5,30.3,25.7,10.462,10.682,25.471,0.4,3.186,9.125,4.049,1.66,0,0.007,0,0,0,28.153,38.9,37.9,10.5,30.3,25.7,10.462,10.682,25.471,0.4,3.186,9.125,4.049,1.66,0,0.007,0,0,0,28.153
2025-26,Paul Reed,33.33333333,28.08333333,29.51666667,47.91666667,3.2,10.56583333,14.4315,22.456,0.3555,2.401833333,21.905,3.2355,1.888833333,0.616,0.0605,2.595833333,0.540166667,0.522833333,3.498166667,58.8,54.7,66.8,84.7,8.6,10.78,20.965,27.522,0.466,3.632,46.199,8.247,2.526,1.871,0.159,15.575,3.241,3.137,9.405,200,168.5,177.1,287.5,19.2,63.395,86.589,134.736,2.133,14.411,131.43,19.413,11.333,3.696,0.363,15.575,3.241,3.137,20.989
2025-26,Pelle Larsson,28.6,44.1,11.1,22.5,0,10.519,10.103,28.044,0.383,1.913,9.464,2,0.949,0,0.035,0,0,0,0,28.6,44.1,11.1,22.5,0,10.519,10.103,28.044,0.383,1.913,9.464,2,0.949,0,0.035,0,0,0,0,28.6,44.1,11.1,22.5,0,10.519,10.103,28.044,0.383,1.913,9.464,2,0.949,0,0.035,0,0,0,0
2025-26,Peyton Watson,30.46666667,33.33333333,19.56666667,30.36666667,5.766666667,10.62666667,15.07533333,23.66433333,0.355666667,3.045,43.36,4.254,1.924,0.092,0.115333333,0,0,0,6.314333333,33.6,36.8,31.3,36.5,17.3,10.728,18.245,24.231,0.367,3.302,61.552,5.471,2.204,0.276,0.216,0,0,0,18.943,91.4,100,58.7,91.1,17.3,31.88,45.226,70.993,1.067,9.135,130.08,12.762,5.772,0.276,0.346,0,0,0,18.943
2025-26,Quinten Post,31,23.3,10.4,28.9,23.7,10.535,9.966,21.666,0.317,2.646,5.866,3.089,2.016,0,0.01,0,0,0,25.923,31,23.3,10.4,28.9,23.7,10.535,9.966,21.666,0.317,2.646,5.866,3.089,2.016,0,0.01,0,0,0,25.923,31,23.3,10.4,28.9,23.7,10.535,9.966,21.666,0.317,2.646,5.866,3.089,2.016,0,0.01,0,0,0,25.923
2025-26,RJ Barrett,43.72857143,45.14285714,30.24285714,39.65714286,14.12857143,10.57042857,16.81,27.79728571,0.345142857,3.251428571,23.42585714,3.825857143,1.82,0.235857143,0.218571429,0,0.439,0.424142857,15.46585714,69.5,69.2,72.3,86.4,46.8,10.998,20.369,32.372,0.467,3.92,61.881,6.713,3.181,1.231,0.453,0,3.073,2.969,51.255,306.1,316,211.7,277.6,98.9,73.993,117.67,194.581,2.416,22.76,163.981,26.781,12.74,1.651,1.53,0,3.073,2.969,108.261
2025-26,Rasheer Fleming,59.8,35,54.5,72.7,42.1,10.515,14.171,25.409,0.367,0.834,88.188,5.02,2.461,1.428,0.038,0,0,0,45.51,59.8,35,54.5,72.7,42.1,10.515,14.171,25.409,0.367,0.834,88.188,5.02,2.461,1.428,0.038,0,0,0,45.51,59.8,35,54.5,72.7,42.1,10.515,14.171,25.409,0.367,0.834,88.188,5.02,2.461,1.428,0.038,0,0,0,45.51
