PlayerID,Season,Name,Alley Oop Dunk Shot_FGM,Alley Oop Dunk Shot_FGA,Alley Oop Dunk Shot_FG_PCT,Alley Oop Layup shot_FGM,Alley Oop Layup shot_FGA,Alley Oop Layup shot_FG_PCT,Cutting Dunk Shot_FGM,Cutting Dunk Shot_FGA,Cutting Dunk Shot_FG_PCT,Cutting Finger Roll Layup Shot_FGM,Cutting Finger Roll Layup Shot_FGA,Cutting Finger Roll Layup Shot_FG_PCT,Cutting Layup Shot_FGM,Cutting Layup Shot_FGA,Cutting Layup Shot_FG_PCT,Driving Bank Hook Shot_FGM,Driving Bank Hook Shot_FGA,Driving Bank Hook Shot_FG_PCT,Driving Dunk Shot_FGM,Driving Dunk Shot_FGA,Driving Dunk Shot_FG_PCT,Driving Finger Roll Layup Shot_FGM,Driving Finger Roll Layup Shot_FGA,Driving Finger Roll Layup Shot_FG_PCT,Driving Floating Bank Jump Shot_FGM,Driving Floating Bank Jump Shot_FGA,Driving Floating Bank Jump Shot_FG_PCT,Driving Floating Jump Shot_FGM,Driving Floating Jump Shot_FGA,Driving Floating Jump Shot_FG_PCT,Driving Hook Shot_FGM,Driving Hook Shot_FGA,Driving Hook Shot_FG_PCT,Driving Layup Shot_FGM,Driving Layup Shot_FGA,Driving Layup Shot_FG_PCT,Driving Reverse Layup Shot_FGM,Driving Reverse Layup Shot_FGA,Driving Reverse Layup Shot_FG_PCT,Dunk Shot_FGM,Dunk Shot_FGA,Dunk Shot_FG_PCT,Fadeaway Bank shot_FGM,Fadeaway Bank shot_FGA,Fadeaway Bank shot_FG_PCT,Fadeaway Jump Shot_FGM,Fadeaway Jump Shot_FGA,Fadeaway Jump Shot_FG_PCT,Finger Roll Layup Shot_FGM,Finger Roll Layup Shot_FGA,Finger Roll Layup Shot_FG_PCT,Floating Jump shot_FGM,Floating Jump shot_FGA,Floating Jump shot_FG_PCT,Hook Shot_FGM,Hook Shot_FGA,Hook Shot_FG_PCT,Jump Bank Shot_FGM,Jump Bank Shot_FGA,Jump Bank Shot_FG_PCT,Jump Shot_FGM,Jump Shot_FGA,Jump Shot_FG_PCT,Layup Shot_FGM,Layup Shot_FGA,Layup Shot_FG_PCT,Pullup Jump shot_FGM,Pullup Jump shot_FGA,Pullup Jump shot_FG_PCT,Putback Dunk Shot_FGM,Putback Dunk Shot_FGA,Putback Dunk Shot_FG_PCT,Putback Layup Shot_FGM,Putback Layup Shot_FGA,Putback Layup Shot_FG_PCT,Reverse Dunk Shot_FGM,Reverse Dunk Shot_FGA,Reverse Dunk Shot_FG_PCT,Reverse Layup Shot_FGM,Reverse Layup Shot_FGA,Reverse Layup Shot_FG_PCT,Running Alley Oop Dunk Shot_FGM,Running Alley Oop Dunk Shot_FGA,Running Alley Oop Dunk Shot_FG_PCT,Running Alley Oop Layup Shot_FGM,Running Alley Oop Layup Shot_FGA,Running Alley Oop Layup Shot_FG_PCT,Running Dunk Shot_FGM,Running Dunk Shot_FGA,Running Dunk Shot_FG_PCT,Running Finger Roll Layup Shot_FGM,Running Finger Roll Layup Shot_FGA,Running Finger Roll Layup Shot_FG_PCT,Running Jump Shot_FGM,Running Jump Shot_FGA,Running Jump Shot_FG_PCT,Running Layup Shot_FGM,Running Layup Shot_FGA,Running Layup Shot_FG_PCT,Running Pull-Up Jump Shot_FGM,Running Pull-Up Jump Shot_FGA,Running Pull-Up Jump Shot_FG_PCT,Running Reverse Layup Shot_FGM,Running Reverse Layup Shot_FGA,Running Reverse Layup Shot_FG_PCT,Step Back Jump shot_FGM,Step Back Jump shot_FGA,Step Back Jump shot_FG_PCT,Tip Dunk Shot_FGM,Tip Dunk Shot_FGA,Tip Dunk Shot_FG_PCT,Tip Layup Shot_FGM,Tip Layup Shot_FGA,Tip Layup Shot_FG_PCT,Turnaround Bank Hook Shot_FGM,Turnaround Bank Hook Shot_FGA,Turnaround Bank Hook Shot_FG_PCT,Turnaround Bank shot_FGM,Turnaround Bank shot_FGA,Turnaround Bank shot_FG_PCT,Turnaround Fadeaway shot_FGM,Turnaround Fadeaway shot_FGA,Turnaround Fadeaway shot_FG_PCT,Turnaround Hook Shot_FGM,Turnaround Hook Shot_FGA,Turnaround Hook Shot_FG_PCT,Turnaround Jump Shot_FGM,Turnaround Jump Shot_FGA,Turnaround Jump Shot_FG_PCT,Hook Bank Shot_FGM,Hook Bank Shot_FGA,Hook Bank Shot_FG_PCT,Step Back Bank Jump Shot_FGM,Step Back Bank Jump Shot_FGA,Step Back Bank Jump Shot_FG_PCT,Turnaround Fadeaway Bank Jump Shot_FGM,Turnaround Fadeaway Bank Jump Shot_FGA,Turnaround Fadeaway Bank Jump Shot_FG_PCT,Running Reverse Dunk Shot_FGM,Running Reverse Dunk Shot_FGA,Running Reverse Dunk Shot_FG_PCT,Driving Reverse Dunk Shot_FGM,Driving Reverse Dunk Shot_FGA,Driving Reverse Dunk Shot_FG_PCT
1628368,2025-26,De'Aaron Fox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.875,3.0,3.0,1.0,15.0,26.0,0.577,0.0,1.0,0.0,13.0,28.0,0.464,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.545,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,15.0,39.0,0.385,3.0,3.0,1.0,30.0,90.0,0.333,0.0,0.0,0.0,3.0,3.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,5.0,9.0,0.556,7.0,8.0,0.875,0.0,1.0,0.0,17.0,34.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,1.0,1.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,
1628370,2025-26,Malik Monk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2.0,0.5,1.0,4.0,0.25,1.0,3.0,0.333,7.0,19.0,0.368,0.0,0.0,0.0,7.0,22.0,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.3,1.0,1.0,1.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,24.0,60.0,0.4,0.0,1.0,0.0,19.0,40.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,4.0,6.0,0.667,4.0,10.0,0.4,7.0,9.0,0.778,1.0,2.0,0.5,2.0,2.0,1.0,11.0,28.0,0.393,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.286,0.0,0.0,0.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1628371,2025-26,Jonathan Isaac,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,,,,1.0,2.0,0.5,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,0.24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.667,1.0,3.0,0.333,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
1628374,2025-26,Lauri Markkanen,4.0,4.0,1.0,7.0,8.0,0.875,13.0,14.0,0.929,2.0,3.0,0.667,17.0,20.0,0.85,1.0,2.0,0.5,8.0,9.0,0.889,1.0,3.0,0.333,3.0,4.0,0.75,4.0,14.0,0.286,1.0,5.0,0.2,6.0,22.0,0.273,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,11.0,0.182,0.0,0.0,0.0,5.0,10.0,0.5,0.0,3.0,0.0,1.0,2.0,0.5,61.0,173.0,0.353,4.0,6.0,0.667,13.0,28.0,0.464,1.0,1.0,1.0,1.0,10.0,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.25,8.0,8.0,1.0,3.0,5.0,0.6,7.0,18.0,0.389,13.0,15.0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.227,2.0,3.0,0.667,10.0,17.0,0.588,0.0,0.0,0.0,2.0,2.0,1.0,4.0,6.0,0.667,2.0,2.0,1.0,4.0,13.0,0.308,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,,,,
1628378,2025-26,Donovan Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,17.0,28.0,0.607,5.0,10.0,0.5,39.0,64.0,0.609,1.0,3.0,0.333,30.0,47.0,0.638,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,91.0,0.451,1.0,2.0,0.5,44.0,108.0,0.407,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,14.0,0.786,5.0,14.0,0.357,13.0,20.0,0.65,7.0,28.0,0.25,0.0,0.0,0.0,35.0,83.0,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.75,1.0,1.0,1.0,3.0,11.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1628379,2025-26,Luke Kennard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,3.0,8.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,25.0,58.0,0.431,0.0,1.0,0.0,10.0,17.0,0.588,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.615,1.0,4.0,0.25,2.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0
1628380,2025-26,Zach Collins,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,5.0,14.0,0.357,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1628381,2025-26,John Collins,2.0,2.0,1.0,1.0,1.0,1.0,6.0,7.0,0.857,0.0,0.0,0.0,14.0,14.0,1.0,0.0,1.0,0.0,2.0,3.0,0.667,2.0,3.0,0.667,2.0,4.0,0.5,0.0,2.0,0.0,2.0,4.0,0.5,12.0,19.0,0.632,3.0,7.0,0.429,1.0,2.0,0.5,,,,1.0,3.0,0.333,1.0,1.0,1.0,1.0,3.0,0.333,2.0,4.0,0.5,0.0,0.0,0.0,26.0,77.0,0.338,5.0,6.0,0.833,3.0,15.0,0.2,0.0,0.0,0.0,8.0,10.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.75,1.0,1.0,1.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,0.2,3.0,9.0,0.333,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.25,4.0,13.0,0.308,6.0,14.0,0.429,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,
1628384,2025-26,OG Anunoby,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.8,3.0,4.0,0.75,1.0,3.0,0.333,0.0,2.0,0.0,0.0,1.0,0.0,11.0,23.0,0.478,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,91.0,0.407,0.0,3.0,0.0,2.0,8.0,0.25,4.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,0.6,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,0.231,0.0,0.0,0.0,3.0,3.0,1.0,,,,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,2.0,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
1628386,2025-26,Jarrett Allen,2.0,2.0,1.0,1.0,3.0,0.333,9.0,12.0,0.75,2.0,3.0,0.667,8.0,12.0,0.667,1.0,1.0,1.0,3.0,4.0,0.75,0.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,0.333,3.0,5.0,0.6,5.0,10.0,0.5,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.667,4.0,11.0,0.364,0.0,0.0,0.0,2.0,11.0,0.182,4.0,11.0,0.364,0.0,1.0,0.0,3.0,5.0,0.6,3.0,3.0,1.0,2.0,2.0,1.0,5.0,7.0,0.714,2.0,2.0,1.0,,,,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,
1628389,2025-26,Bam Adebayo,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,7.0,19.0,0.368,4.0,12.0,0.333,4.0,12.0,0.333,3.0,4.0,0.75,3.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0,0.0,7.0,15.0,0.467,5.0,8.0,0.625,1.0,3.0,0.333,37.0,91.0,0.407,1.0,3.0,0.333,18.0,35.0,0.514,2.0,2.0,1.0,0.0,0.0,0.0,,,,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,0.5,1.0,7.0,0.143,5.0,8.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.143,0.0,0.0,0.0,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.643,4.0,8.0,0.5,3.0,9.0,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,1.0,1.0,1.0
1628392,2025-26,Isaiah Hartenstein,22.0,24.0,0.917,1.0,1.0,1.0,17.0,18.0,0.944,0.0,0.0,0.0,4.0,7.0,0.571,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,8.0,10.0,0.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.419,3.0,7.0,0.429,0.0,0.0,0.0,2.0,9.0,0.222,5.0,8.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.5,,,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,11.0,0.727,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
1628396,2025-26,Tony Bradley,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,2.0,5.0,0.4,6.0,11.0,0.545,1.0,1.0,1.0,,,,2.0,7.0,0.286,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,11.0,0.273,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
1628398,2025-26,Kyle Kuzma,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,0.333,15.0,18.0,0.833,0.0,0.0,0.0,2.0,3.0,0.667,7.0,9.0,0.778,4.0,10.0,0.4,4.0,11.0,0.364,2.0,8.0,0.25,23.0,33.0,0.697,0.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,5.0,0.2,1.0,2.0,0.5,4.0,5.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,20.0,61.0,0.328,3.0,5.0,0.6,2.0,6.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,,,,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,6.0,7.0,0.857,4.0,6.0,0.667,10.0,20.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,3.0,8.0,0.375,1.0,2.0,0.5,0.0,1.0,0.0,3.0,7.0,0.429,2.0,4.0,0.5,0.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
1628401,2025-26,Derrick White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,8.0,0.625,12.0,31.0,0.387,0.0,0.0,0.0,12.0,25.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,118.0,0.263,0.0,2.0,0.0,58.0,131.0,0.443,1.0,1.0,1.0,3.0,4.0,0.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,0.5,5.0,12.0,0.417,4.0,9.0,0.444,0.0,0.0,0.0,4.0,11.0,0.364,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,,,,,,,0.0,0.0,0.0,,,,,,
1628404,2025-26,Josh Hart,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,8.0,0.75,0.0,0.0,0.0,3.0,3.0,1.0,5.0,6.0,0.833,3.0,5.0,0.6,4.0,8.0,0.5,0.0,0.0,0.0,10.0,20.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,72.0,0.375,1.0,2.0,0.5,10.0,30.0,0.333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,0.333,11.0,16.0,0.688,0.0,0.0,0.0,3.0,4.0,0.75,5.0,11.0,0.455,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.6,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1628415,2025-26,Dillon Brooks,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,0.667,9.0,18.0,0.5,0.0,0.0,0.0,15.0,28.0,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,0.455,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,97.0,0.33,1.0,1.0,1.0,33.0,73.0,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,10.0,0.4,10.0,17.0,0.588,0.0,5.0,0.0,0.0,0.0,0.0,10.0,35.0,0.286,0.0,0.0,0.0,4.0,5.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,16.0,26.0,0.615,1.0,1.0,1.0,17.0,32.0,0.531,,,,,,,,,,0.0,0.0,0.0,,,
1628418,2025-26,Thomas Bryant,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,3.0,0.667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,7.0,30.0,0.233,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,,,,0.0,0.0,0.0,2.0,2.0,1.0,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.333,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1628420,2025-26,Monte Morris,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,6.0,0.167,1.0,1.0,1.0,1.0,3.0,0.333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1628436,2025-26,Luke Kornet,13.0,14.0,0.929,3.0,5.0,0.6,3.0,3.0,1.0,0.0,0.0,0.0,9.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,6.0,12.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,12.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
1628449,2025-26,Chris Boucher,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.5,0.0,2.0,0.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
