id,firstName,lastName,rating
8478402,Connor,McDavid,23.5016063249669325
8480801,Brady,Tkachuk,18.7981894271825404
8482116,Tim,Stützle,17.9754445071281588
8478460,Zach,Werenski,17.4629040340149155
8476887,Filip,Forsberg,16.3174169597552905
8477492,Nathan,MacKinnon,16.2257239738095239
8481557,Matt,Boldy,16.1782222202087020
8477935,Sam,Bennett,16.0718289486111127
8477934,Leon,Draisaitl,15.9322424092445621
8481542,Moritz,Seider,15.5186699037037034
8475765,Vladimir,Tarasenko,15.2342721994047605
8484801,Macklin,Celebrini,14.9205266279394466
8474150,Mikael,Backlund,14.595319822724867
8477451,Ryan,Hartman,14.4474697134259276
8476881,Tomas,Hertl,14.3650081598838945
8477933,Sam,Reinhart,14.1654419311342588
8480068,Ryan,Poehling,14.0589094116269832
8475798,Mikael,Granlund,13.7689809963256923
8478427,Sebastian,Aho,13.51241657142857137
8473419,Brad,Marchand,13.2829802298427395
8480023,Robert,Thomas,13.0040780230158746
8480188,Fabian,Zetterlund,12.816879430555557
8476905,Chandler,Stephenson,12.7788046981481485
8476389,Vincent,Trocheck,12.7209584277777784
8476454,Ryan,Nugent-Hopkins,12.5879488580687826
8478864,Kirill,Kaprizov,12.5730728654761920
8475158,Ryan,O'Reilly,12.2528367402380968
8475786,Zach,Hyman,12.1878291511316871
8478420,Mikko,Rantanen,11.9851626715608457
8478493,Joel,Eriksson Ek,11.9566237485449733
8480289,Morgan,Barron,11.9338292183862443
8475754,Brock,Nelson,11.5376269145171966
8474102,David,Perron,11.5009323298611117
8473512,Claude,Giroux,11.4477728456349186
8482740,Wyatt,Johnston,11.4302795194444455
8474564,Steven,Stamkos,11.2993382186801877
8478401,Pavel,Zacha,11.0458199198082010
8479987,Morgan,Geekie,11.0371777902906389
8479343,Clayton,Keller,10.9949220920304236
8477346,MacKenzie,Weegar,10.9112740063492063
8480027,Jason,Robertson,10.87824450119047717
8481528,Dylan,Cozens,10.6816013749999987
8480830,Andrei,Svechnikov,10.6717654161044987
8480069,Cale,Makar,10.6687123157113463
8476483,Rickard,Rakell,10.6570084130452685
8480748,Kiefer,Sherwood,10.6144415833333335
8484911,Collin,Graf,10.6056911142857138
8471675,Sidney,Crosby,10.5971462137580840
8477409,Carter,Verhaeghe,10.46104738095238163
