id,firstName,lastName,rating
4701184,Luke,Barrett,87.1237932548565929
4433197,Chibuzo,Agbo,87.00920314778047988
4816113,Alston,Mason,87.0088824518097246
5060709,Robert,Wright III,86.9367618043553191
4703122,Jordan,Ivy-Curry,86.91839276973864167
4432408,Jamal,Mashburn Jr.,86.8518441641115959
5239561,Jase,Richardson,86.68807754355695349
4574710,Dayvion,McKnight,86.65244746009525561
4585618,Keshon,Gilbert,86.57705433414628230
4895783,Nolan,Winter,86.4752673218946261
5105417,Steven,Jamerson II,86.4481965255249810
5102798,James,Scott,86.3707086454217645
5105642,Oziyah,Sellers,86.34492712942651412
5107176,Tre,Dinkins,86.27016976776564154
5243213,Egor,Demin,86.1472982502558768
4696317,Miles,Kelly,86.09059718548366174
4683737,Nolan,Hickman,85.9854084442745050
4712836,Seth,Trimble,85.9273120731604572
4895746,Jayden,Reid,85.8253208109510689
4684153,Jordan,Longino,85.7039441461216154
4711313,Ben,Gregg,85.5649049799319991
4703979,Lu'Cye,Patterson,85.5576807360135490
4433259,KJ,Adams Jr.,85.46806590470562434
4700963,Noel,Brown,85.3817548268642355
4702743,Andrew,Carr,85.3239071977808754
4712862,Malik,Dia,85.2902769100107689
4699725,Zhuric,Phelps,85.2285435067663824
4596365,TJ,Bamba,85.1608910333534995
4703224,Isaiah,Rivera,85.0107107452865722
4591259,Koby,Brea,84.9486978432215618
4433187,Selton,Miguel,84.81130298009223926
4702099,Zack,Austin,84.5654104770387954
4897227,Terence,Harcum,84.50176628469975285
4683933,Tamar,Bates,84.47107112010798783
5241397,Michael,Osei-Bonsu,84.4576188888565378
4683857,Kobe,Johnson,84.4308218830865121
5105853,Fletcher,Loyer,84.4256308059916384
5037875,Tyrone,Riley IV,84.40239364648987704
4702719,Micah,Parrish,84.236670053432939943
4593756,Keaston,Willis,84.14194009920871993
4683956,Carlos,Stewart Jr.,84.1280741962193980
5175952,Malik,Mack,84.0156079663945496
5240882,Nate,Kingz,83.9304384484498355
4701551,Chuck,Harris,83.7701195452510032
4703982,Sheldon,Edwards Jr.,83.74733860648780147
4701556,Modestas,Kancleris,83.7169352083287638
4432169,Jaemyn,Brakefield,83.6573650774381850
4602025,Sion,James,83.63234981344541104
5081887,Andrew,Meadow,83.5732707313602970
4684145,Nick,Kern Jr.,83.5371803934476744
5174655,Chaney,Johnson,83.50780434525134206
5060700,Joseph,Tugler,83.5005162149287701
5105621,Keeshawn,Barthelemy,83.4871578367696880
4685668,Kaleb,Glenn,83.4552920726317530
5106599,Javon,Bennett,83.3264170859194213
5105807,Gregg,Glenn III,83.1630742406721737
5105858,Derek,Simpson,83.1101872604394704
5176349,Jaden,Daughtry,83.02396428819088515
4894445,Braden,Huff,83.00261022707450894
4433154,Mady,Sissoko,82.9517305295761734
5105555,Tobe,Awaka,82.9444401502854894
4612161,Xavier,Bell,82.8561013078998641
4683730,Jaden,Akins,82.75857855751344596
4873093,Dedan,Thomas Jr.,82.5896162725994707
5240392,Ja'Borri,McGhee,82.55713433142435447
5107350,Asher,Woods,82.42017443827138852
5105964,Jayden,Dawson,82.3525764862023343
4712902,Cameron,Corhen,82.3516199277443211
4703828,Jarrett,Hensley,82.29424879960551306
5165276,Jeremiah,Wilkinson,82.29007354653598606
5108120,Tyeree,Bryan,82.23193760302577990
5107883,AJ,Ferguson,82.1570341430852305
5241368,Daniel,Abreu,82.0969198623960535
5113388,Rytis,Petraitis,81.9324590516909602
4432407,Jamille,Reynolds,81.92575010856845936
4702773,Abou,Ousmane,81.89014455657241179
5241260,Jeremiah,Cherry,81.8096894342968299
4898009,Basheer,Jihad,81.73760747332729205
5107703,Nick,Ellington,81.68720355272030959
5105624,Jordan,Pope,81.64319207375168978
4692907,Julian,Hammond III,81.4425276278423656
4703576,Aziz,Bandaogo,81.3569064781406077
5106040,Tobi,Lawal,81.2809498988740707
5105402,Darren,Buchanan Jr.,81.262707206657492508
5105619,Jayden,Pierre,81.2057501236630033
4565204,Duncan,Powell,81.1947387737733684
4873089,Tahaad,Pettiford,81.1718252550370574
4432836,Patrick,McCaffery,80.86694089646527087
4683779,Mackenzie,Mgbako,80.72825277817101384
5105796,CJ,Gunn,80.4204427526491507
5174665,Zvonimir,Ivisic,80.28204007841533136
4702495,Alex,Merkviladze,80.02526040178341722
5105647,Keba,Keita,79.9758822584914842
4897446,Zek,Montgomery,79.95344800981574155
5060701,Christian,Anderson,79.9389212815347294
4896994,Reyne,Smith,79.9367280016286426
5106261,Ernest,Udeh Jr.,79.89363816228992593
4896884,Kobe,Knox,79.7131571437380057
5109790,Christoph,Tilly,79.7087110818293176
4683944,Tyler,Lundblade,79.70042430175203906
4897970,Parsa,Fallah,79.47157949223737375
4711607,Mustapha,Amzil,79.428022410081488325
5176251,Latrell,Davis,79.29525305795624782
4701224,Lynn,Kidd,79.2551053876023651
4897517,Aaron,Scott,79.22155975333585946
5093253,Kyan,Evans,79.0587711564412426
4896927,Marchelus,Avery,79.02043385421585088
4592489,Alejandro,Vasquez,79.01765164015218008
5105815,Jaxon,Kohler,78.9900342636703641
5106058,Emanuel,Sharp,78.91765445311411175
4701318,Dre,Davis,78.8839777528975349
4869770,Ian,Jackson,78.8508145859933384
4590402,Jacob,Hutson,78.82758425929410494
4703386,Donavan,Yap,78.8266869434115826
4888885,Connor,Turnbull,78.74550744200271057
4432916,Damari,Monsanto,78.7187845046368719
4702063,Jordan,Sears,78.690154734990310906
4897514,Jalen,Lake,78.5891592650595990
4897515,Robert,Vaihola,78.5727091593125845
4433174,Dylan,Cardwell,78.4729724215772081
