id,firstName,lastName,rating
20001441,Nikola,Jokić,421.1336759801284035
20001999,Shai,Gilgeous-Alexander,397.8499413607394939
20000497,Giannis,Antetokounmpo,360.1991205225487029
20002523,Anthony,Edwards,321.7654705828534286
20001829,Jayson,Tatum,321.0648530137774317
20000544,James,Harden,306.8810293512592713
20001460,Devin,Booker,306.6319468327134156
20001989,Trae,Young,301.98827536508381023
20000571,LeBron,James,301.1013436986358912
20002537,Tyrese,Haliburton,297.1764163034433734
20002667,Cade,Cunningham,296.2288464639235822
20001431,Karl-Anthony,Towns,294.0930558500168614
20002284,Tyler,Herro,287.2287019215951565
20001694,Ivica,Zubac,279.2769686965677984
20001683,Domantas,Sabonis,274.2008733888516684
20001844,Donovan,Mitchell,274.1152379387033355
20000485,Stephen,Curry,273.68710755652420505
20001836,Bam,Adebayo,273.4466399582887846
20002666,Alperen,Sengün,272.84953530963577256
20001710,Pascal,Siakam,266.1301601358288714
20002032,Jalen,Brunson,263.4136241558029404
20002270,Darius,Garland,259.6168713689411113
20000456,DeMar,DeRozan,258.8755582410837381
20000678,Nikola,Vučević,258.1433038750905313
20002669,Evan,Mobley,251.6233422615242989
20002896,Jalen,Williams,250.5550095890979108
20000804,Zach,LaVine,248.7877607071907441
20001853,Josh,Hart,247.0100770612032921
20001991,Jaren,Jackson Jr.,245.6462885431122431
20002720,Austin,Reaves,244.8236109273267083
20001984,Luka,Dončić,244.6341189328210560
20001666,Jamal,Murray,241.5931997710811845
20002668,Jalen,Green,240.3764871319783348
20000884,Kevin,Durant,239.1179086793852924
20000619,Damian,Lillard,238.2437067522077198
20001998,Mikal,Bridges,237.91597289124731205
20001856,Derrick,White,236.7768028044872392
20001837,Jarrett,Allen,236.13566542166825644
20002878,Dyson,Daniels,234.2766937325082381
20002555,Desmond,Bane,234.1212784602362263
20001824,De'Aaron,Fox,233.4701068763915797
20001988,Michael,Porter Jr.,228.1760738738772987
20002280,Coby,White,226.84104771995259333
20002665,Josh,Giddey,226.6086229053504475
20000468,Anthony,Davis,226.5514888279952641
20002662,Scottie,Barnes,222.2439682281024560
20001838,OG,Anunoby,221.64763465838682328
20001672,Jaylen,Brown,218.2004129013854334
20002551,Payton,Pritchard,216.0534058218699534
20002654,Franz,Wagner,215.3366894733846994
20002546,Tyrese,Maxey,211.8167700651892087
20000710,Julius,Randle,211.4575059063455909
20002875,Jalen,Duren,211.17519083182585779
20002868,Christian,Braun,210.6530409774647654
20003034,Amen,Thompson,209.53441663680016536
20003031,Victor,Wembanyama,206.5731925275226056
20002531,Onyeka,Okongwu,204.8833890802595225
20000840,Rudy,Gobert,203.7140399563504236
20002007,Anfernee,Simons,202.85338711366373095
