PlayerID,Season,Name,Alley Oop Dunk Shot_FGM,Alley Oop Dunk Shot_FGA,Alley Oop Dunk Shot_FG_PCT,Alley Oop Layup shot_FGM,Alley Oop Layup shot_FGA,Alley Oop Layup shot_FG_PCT,Cutting Dunk Shot_FGM,Cutting Dunk Shot_FGA,Cutting Dunk Shot_FG_PCT,Cutting Finger Roll Layup Shot_FGM,Cutting Finger Roll Layup Shot_FGA,Cutting Finger Roll Layup Shot_FG_PCT,Cutting Layup Shot_FGM,Cutting Layup Shot_FGA,Cutting Layup Shot_FG_PCT,Driving Bank Hook Shot_FGM,Driving Bank Hook Shot_FGA,Driving Bank Hook Shot_FG_PCT,Driving Dunk Shot_FGM,Driving Dunk Shot_FGA,Driving Dunk Shot_FG_PCT,Driving Finger Roll Layup Shot_FGM,Driving Finger Roll Layup Shot_FGA,Driving Finger Roll Layup Shot_FG_PCT,Driving Floating Bank Jump Shot_FGM,Driving Floating Bank Jump Shot_FGA,Driving Floating Bank Jump Shot_FG_PCT,Driving Floating Jump Shot_FGM,Driving Floating Jump Shot_FGA,Driving Floating Jump Shot_FG_PCT,Driving Hook Shot_FGM,Driving Hook Shot_FGA,Driving Hook Shot_FG_PCT,Driving Layup Shot_FGM,Driving Layup Shot_FGA,Driving Layup Shot_FG_PCT,Driving Reverse Dunk Shot_FGM,Driving Reverse Dunk Shot_FGA,Driving Reverse Dunk Shot_FG_PCT,Driving Reverse Layup Shot_FGM,Driving Reverse Layup Shot_FGA,Driving Reverse Layup Shot_FG_PCT,Dunk Shot_FGM,Dunk Shot_FGA,Dunk Shot_FG_PCT,Fadeaway Bank shot_FGM,Fadeaway Bank shot_FGA,Fadeaway Bank shot_FG_PCT,Fadeaway Jump Shot_FGM,Fadeaway Jump Shot_FGA,Fadeaway Jump Shot_FG_PCT,Finger Roll Layup Shot_FGM,Finger Roll Layup Shot_FGA,Finger Roll Layup Shot_FG_PCT,Floating Jump shot_FGM,Floating Jump shot_FGA,Floating Jump shot_FG_PCT,Hook Bank Shot_FGM,Hook Bank Shot_FGA,Hook Bank Shot_FG_PCT,Hook Shot_FGM,Hook Shot_FGA,Hook Shot_FG_PCT,Jump Bank Shot_FGM,Jump Bank Shot_FGA,Jump Bank Shot_FG_PCT,Jump Shot_FGM,Jump Shot_FGA,Jump Shot_FG_PCT,Layup Shot_FGM,Layup Shot_FGA,Layup Shot_FG_PCT,Pullup Jump shot_FGM,Pullup Jump shot_FGA,Pullup Jump shot_FG_PCT,Putback Dunk Shot_FGM,Putback Dunk Shot_FGA,Putback Dunk Shot_FG_PCT,Putback Layup Shot_FGM,Putback Layup Shot_FGA,Putback Layup Shot_FG_PCT,Reverse Dunk Shot_FGM,Reverse Dunk Shot_FGA,Reverse Dunk Shot_FG_PCT,Reverse Layup Shot_FGM,Reverse Layup Shot_FGA,Reverse Layup Shot_FG_PCT,Running Alley Oop Dunk Shot_FGM,Running Alley Oop Dunk Shot_FGA,Running Alley Oop Dunk Shot_FG_PCT,Running Alley Oop Layup Shot_FGM,Running Alley Oop Layup Shot_FGA,Running Alley Oop Layup Shot_FG_PCT,Running Dunk Shot_FGM,Running Dunk Shot_FGA,Running Dunk Shot_FG_PCT,Running Finger Roll Layup Shot_FGM,Running Finger Roll Layup Shot_FGA,Running Finger Roll Layup Shot_FG_PCT,Running Jump Shot_FGM,Running Jump Shot_FGA,Running Jump Shot_FG_PCT,Running Layup Shot_FGM,Running Layup Shot_FGA,Running Layup Shot_FG_PCT,Running Pull-Up Jump Shot_FGM,Running Pull-Up Jump Shot_FGA,Running Pull-Up Jump Shot_FG_PCT,Running Reverse Dunk Shot_FGM,Running Reverse Dunk Shot_FGA,Running Reverse Dunk Shot_FG_PCT,Running Reverse Layup Shot_FGM,Running Reverse Layup Shot_FGA,Running Reverse Layup Shot_FG_PCT,Step Back Bank Jump Shot_FGM,Step Back Bank Jump Shot_FGA,Step Back Bank Jump Shot_FG_PCT,Step Back Jump shot_FGM,Step Back Jump shot_FGA,Step Back Jump shot_FG_PCT,Tip Dunk Shot_FGM,Tip Dunk Shot_FGA,Tip Dunk Shot_FG_PCT,Tip Layup Shot_FGM,Tip Layup Shot_FGA,Tip Layup Shot_FG_PCT,Turnaround Bank Hook Shot_FGM,Turnaround Bank Hook Shot_FGA,Turnaround Bank Hook Shot_FG_PCT,Turnaround Bank shot_FGM,Turnaround Bank shot_FGA,Turnaround Bank shot_FG_PCT,Turnaround Fadeaway Bank Jump Shot_FGM,Turnaround Fadeaway Bank Jump Shot_FGA,Turnaround Fadeaway Bank Jump Shot_FG_PCT,Turnaround Fadeaway shot_FGM,Turnaround Fadeaway shot_FGA,Turnaround Fadeaway shot_FG_PCT,Turnaround Hook Shot_FGM,Turnaround Hook Shot_FGA,Turnaround Hook Shot_FG_PCT,Turnaround Jump Shot_FGM,Turnaround Jump Shot_FGA,Turnaround Jump Shot_FG_PCT
1628960,2024-25,Grayson Allen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.625,1.0,4.0,0.25,7.0,21.0,0.333,1.0,1.0,1.0,19.0,45.0,0.422,0.0,0.0,0.0,6.0,8.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,267.0,0.434,0.0,0.0,0.0,12.0,38.0,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,7.0,0.857,1.0,1.0,1.0,12.0,28.0,0.429,7.0,14.0,0.5,2.0,5.0,0.4,,,,1.0,1.0,1.0,0.0,0.0,0.0,7.0,14.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0
1628963,2024-25,Marvin Bagley III,6.0,7.0,0.857,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.5,4.0,7.0,0.571,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,20.0,0.15,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,4.0,8.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,6.0,6.0,1.0,5.0,10.0,0.5,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5
1628964,2024-25,Mo Bamba,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.667,2.0,3.0,0.667,,,,0.0,0.0,0.0,1.0,2.0,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,,,,0.0,3.0,0.0,0.0,0.0,0.0,16.0,56.0,0.286,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.875,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,0.5,4.0,7.0,0.571,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0
1628969,2024-25,Mikal Bridges,1.0,2.0,0.5,3.0,7.0,0.429,8.0,8.0,1.0,8.0,9.0,0.889,42.0,52.0,0.808,0.0,0.0,0.0,2.0,2.0,1.0,18.0,23.0,0.783,12.0,19.0,0.632,14.0,28.0,0.5,0.0,0.0,0.0,19.0,42.0,0.452,,,,4.0,9.0,0.444,0.0,0.0,0.0,3.0,6.0,0.5,62.0,142.0,0.437,1.0,1.0,1.0,9.0,12.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,129.0,357.0,0.361,10.0,12.0,0.833,73.0,163.0,0.448,1.0,1.0,1.0,4.0,6.0,0.667,0.0,0.0,0.0,6.0,8.0,0.75,3.0,3.0,1.0,2.0,3.0,0.667,12.0,13.0,0.923,5.0,6.0,0.833,35.0,72.0,0.486,28.0,38.0,0.737,13.0,29.0,0.448,0.0,0.0,0.0,5.0,6.0,0.833,0.0,0.0,0.0,11.0,28.0,0.393,1.0,1.0,1.0,8.0,11.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,43.0,0.581,1.0,1.0,1.0,12.0,17.0,0.706
1628970,2024-25,Miles Bridges,12.0,12.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,8.0,11.0,0.727,4.0,8.0,0.5,9.0,12.0,0.75,23.0,39.0,0.59,20.0,30.0,0.667,42.0,115.0,0.365,13.0,26.0,0.5,84.0,181.0,0.464,,,,10.0,17.0,0.588,4.0,6.0,0.667,0.0,0.0,0.0,1.0,12.0,0.083,0.0,0.0,0.0,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,259.0,0.359,4.0,6.0,0.667,33.0,129.0,0.256,1.0,3.0,0.333,8.0,12.0,0.667,1.0,1.0,1.0,0.0,1.0,0.0,12.0,13.0,0.923,1.0,2.0,0.5,7.0,7.0,1.0,5.0,7.0,0.714,5.0,15.0,0.333,12.0,27.0,0.444,2.0,9.0,0.222,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,15.0,55.0,0.273,4.0,4.0,1.0,11.0,15.0,0.733,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.348,3.0,7.0,0.429,0.0,6.0,0.0
1628971,2024-25,Bruce Brown,0.0,0.0,0.0,3.0,4.0,0.75,1.0,2.0,0.5,1.0,1.0,1.0,13.0,17.0,0.765,0.0,1.0,0.0,1.0,1.0,1.0,3.0,9.0,0.333,1.0,9.0,0.111,14.0,54.0,0.259,1.0,2.0,0.5,11.0,29.0,0.379,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,0.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,75.0,0.333,2.0,2.0,1.0,7.0,16.0,0.438,0.0,0.0,0.0,5.0,7.0,0.714,0.0,0.0,0.0,7.0,8.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,6.0,7.0,0.857,4.0,8.0,0.5,6.0,11.0,0.545,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.2
1628973,2024-25,Jalen Brunson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.813,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,0.625,31.0,49.0,0.633,111.0,211.0,0.526,1.0,1.0,1.0,48.0,90.0,0.533,0.0,0.0,0.0,9.0,11.0,0.818,0.0,0.0,0.0,0.0,1.0,0.0,12.0,23.0,0.522,2.0,2.0,1.0,7.0,17.0,0.412,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,128.0,0.453,2.0,3.0,0.667,105.0,264.0,0.398,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,5.0,18.0,0.278,19.0,40.0,0.475,8.0,24.0,0.333,0.0,0.0,0.0,6.0,7.0,0.857,0.0,1.0,0.0,72.0,162.0,0.444,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.471,4.0,8.0,0.5,8.0,17.0,0.471
1628975,2024-25,Jevon Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.333,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,8.0,0.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.429,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,0.341,0.0,0.0,0.0,10.0,32.0,0.313,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.385,2.0,3.0,0.667,3.0,9.0,0.333,,,,0.0,0.0,0.0,,,,6.0,16.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5
1628976,2024-25,Wendell Carter Jr,19.0,20.0,0.95,2.0,4.0,0.5,23.0,25.0,0.92,2.0,2.0,1.0,10.0,17.0,0.588,0.0,0.0,0.0,7.0,8.0,0.875,2.0,2.0,1.0,0.0,1.0,0.0,4.0,11.0,0.364,2.0,7.0,0.286,11.0,19.0,0.579,,,,2.0,4.0,0.5,9.0,11.0,0.818,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,14.0,0.5,0.0,0.0,0.0,4.0,5.0,0.8,0.0,2.0,0.0,53.0,186.0,0.285,7.0,18.0,0.389,9.0,26.0,0.346,8.0,10.0,0.8,9.0,21.0,0.429,2.0,2.0,1.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,0.1,2.0,3.0,0.667,1.0,3.0,0.333,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,7.0,8.0,0.875,9.0,21.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,0.6,2.0,8.0,0.25,1.0,3.0,0.333
1628978,2024-25,Donte DiVincenzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.833,0.0,0.0,0.0,0.0,1.0,0.0,7.0,16.0,0.438,4.0,7.0,0.571,9.0,25.0,0.36,0.0,0.0,0.0,22.0,46.0,0.478,0.0,0.0,0.0,6.0,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,119.0,286.0,0.416,1.0,2.0,0.5,25.0,73.0,0.342,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,0.667,9.0,26.0,0.346,4.0,11.0,0.364,7.0,16.0,0.438,,,,3.0,3.0,1.0,1.0,1.0,1.0,13.0,37.0,0.351,0.0,1.0,0.0,1.0,7.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1628981,2024-25,Bruno Fernando,3.0,3.0,1.0,2.0,3.0,0.667,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,6.0,0.833,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0
1628983,2024-25,Shai Gilgeous-Alexander,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,0.667,11.0,12.0,0.917,0.0,0.0,0.0,10.0,11.0,0.909,80.0,109.0,0.734,27.0,51.0,0.529,35.0,86.0,0.407,0.0,0.0,0.0,108.0,210.0,0.514,0.0,0.0,0.0,17.0,24.0,0.708,4.0,4.0,1.0,3.0,4.0,0.75,48.0,84.0,0.571,1.0,1.0,1.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,52.0,103.0,0.505,3.0,5.0,0.6,160.0,342.0,0.468,1.0,1.0,1.0,4.0,5.0,0.8,,,,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,1.0,12.0,17.0,0.706,5.0,11.0,0.455,37.0,62.0,0.597,20.0,52.0,0.385,,,,2.0,4.0,0.5,1.0,1.0,1.0,135.0,328.0,0.412,0.0,0.0,0.0,6.0,9.0,0.667,0.0,0.0,0.0,3.0,5.0,0.6,1.0,1.0,1.0,29.0,57.0,0.509,0.0,1.0,0.0,6.0,11.0,0.545
1628988,2024-25,Aaron Holiday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.727,2.0,3.0,0.667,12.0,21.0,0.571,0.0,1.0,0.0,5.0,12.0,0.417,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,3.0,0.333,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,121.0,0.438,1.0,1.0,1.0,19.0,45.0,0.422,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,3.0,17.0,0.176,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
1628989,2024-25,Kevin Huerter,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,24.0,0.833,0.0,0.0,0.0,3.0,3.0,1.0,4.0,6.0,0.667,5.0,12.0,0.417,7.0,20.0,0.35,0.0,0.0,0.0,16.0,33.0,0.485,0.0,0.0,0.0,6.0,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,87.0,276.0,0.315,0.0,1.0,0.0,24.0,52.0,0.462,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,1.0,1.0,1.0,14.0,31.0,0.452,17.0,20.0,0.85,5.0,13.0,0.385,,,,2.0,2.0,1.0,0.0,0.0,0.0,18.0,54.0,0.333,0.0,0.0,0.0,2.0,7.0,0.286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,3.0,4.0,0.75,3.0,6.0,0.5
1628991,2024-25,Jaren Jackson Jr,5.0,6.0,0.833,1.0,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0,0.667,5.0,11.0,0.455,10.0,12.0,0.833,20.0,27.0,0.741,31.0,62.0,0.5,117.0,240.0,0.488,34.0,67.0,0.507,64.0,136.0,0.471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,28.0,40.0,0.7,2.0,3.0,0.667,6.0,14.0,0.429,1.0,1.0,1.0,114.0,300.0,0.38,6.0,10.0,0.6,12.0,46.0,0.261,3.0,3.0,1.0,11.0,18.0,0.611,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.833,5.0,6.0,0.833,16.0,36.0,0.444,2.0,3.0,0.667,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,12.0,0.5,2.0,2.0,1.0,6.0,8.0,0.75,5.0,9.0,0.556,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,0.0,45.0,78.0,0.577,10.0,23.0,0.435
1628995,2024-25,Kevin Knox,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.8,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,,3.0,13.0,0.231,0.0,1.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.333,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
1628997,2024-25,Caleb Martin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.8,0.0,2.0,0.0,0.0,2.0,0.0,8.0,10.0,0.8,2.0,4.0,0.5,5.0,18.0,0.278,0.0,1.0,0.0,10.0,32.0,0.313,,,,5.0,6.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.0,103.0,0.35,0.0,0.0,0.0,12.0,32.0,0.375,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,0.5,5.0,11.0,0.455,8.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,0.286,2.0,2.0,1.0,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.412,0.0,0.0,0.0,2.0,3.0,0.667
1628998,2024-25,Cody Martin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,10.0,0.9,0.0,0.0,0.0,6.0,8.0,0.75,2.0,3.0,0.667,1.0,1.0,1.0,5.0,12.0,0.417,0.0,1.0,0.0,13.0,26.0,0.5,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,118.0,0.254,3.0,4.0,0.75,15.0,36.0,0.417,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.875,9.0,13.0,0.692,7.0,12.0,0.583,12.0,16.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.15,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,10.0,0.4,0.0,1.0,0.0,3.0,4.0,0.75
1629001,2024-25,DeAnthony Melton,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.333,1.0,1.0,1.0,2.0,8.0,0.25,,,,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,3.0,4.0,0.75,1.0,2.0,0.5,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,0.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1629003,2024-25,Shake Milton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,15.0,35.0,0.429,0.0,1.0,0.0,17.0,30.0,0.567,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,75.0,0.36,1.0,2.0,0.5,16.0,34.0,0.471,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,7.0,0.429,5.0,11.0,0.455,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.2,0.0,0.0,0.0,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0
