Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2024-25,203967,Dario Šarić,1610612743,DEN,30.0,Dario,0.5,1.2,0.417,0.1,0.7,0.143,0.1,0.2,0.5,0.1,0.3,0.5,0.0,0.1,0.0,0.4,1.6,0.25,0.0,0.0,0.0,0.1,0.3,0.333
2024-25,1641727,Dariq Whitehead,1610612751,BKN,20.0,Dariq,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,1629636,Darius Garland,1610612739,CLE,24.0,Darius,1.9,3.4,0.574,1.7,2.5,0.667,0.9,2.5,0.356,0.3,0.7,0.417,0.2,0.7,0.308,2.4,5.3,0.448,0.0,0.0,0.0,0.5,1.4,0.36
2024-25,1630561,David Duke Jr.,1610612759,SAS,25.0,David,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0
2024-25,1631223,David Roddy,1610612737,ATL,23.0,David,0.8,1.0,0.75,0.7,1.0,0.667,0.0,0.0,0.0,0.2,0.3,0.667,0.3,0.3,0.75,0.4,1.3,0.313,0.0,0.0,0.0,0.4,0.6,0.714
2024-25,1630558,Davion Mitchell,1610612761,TOR,26.0,Davion,1.3,2.1,0.6,0.4,1.1,0.4,0.1,0.5,0.222,0.1,0.4,0.143,0.0,0.1,0.0,0.9,2.6,0.34,0.0,0.2,0.0,0.1,0.5,0.111
2024-25,1628368,De'Aaron Fox,1610612758,SAC,26.0,De'Aaron,2.8,4.1,0.692,3.8,6.9,0.55,1.4,3.1,0.448,0.3,0.7,0.357,0.1,0.3,0.167,1.8,5.1,0.361,0.0,0.1,0.0,0.3,1.1,0.3
2024-25,1629631,De'Andre Hunter,1610612737,ATL,26.0,De'Andre,1.6,2.3,0.722,1.5,3.9,0.387,0.5,0.9,0.571,0.3,0.9,0.286,0.3,1.1,0.222,1.8,3.9,0.452,0.0,0.0,0.0,0.5,2.0,0.25
2024-25,1629001,De'Anthony Melton,1610612744,GSW,26.0,De'Anthony,0.7,1.5,0.444,0.8,1.3,0.625,0.0,0.3,0.0,0.3,0.3,1.0,0.2,0.4,0.5,1.7,5.2,0.323,0.0,0.0,0.0,0.5,0.7,0.75
2024-25,201599,DeAndre Jordan,1610612743,DEN,36.0,DeAndre,1.0,1.6,0.615,0.3,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,201942,DeMar DeRozan,1610612758,SAC,35.0,DeMar,1.5,1.9,0.759,2.0,3.8,0.526,4.4,8.8,0.5,0.1,0.7,0.2,0.1,0.1,1.0,0.4,1.4,0.286,0.0,0.1,0.0,0.3,0.8,0.333
2024-25,1629731,Dean Wade,1610612739,CLE,28.0,Dean,0.5,0.7,0.667,0.0,0.1,0.0,0.0,0.0,0.0,0.3,1.1,0.286,0.2,0.7,0.333,0.8,2.2,0.393,0.0,0.0,0.0,0.5,1.8,0.304
2024-25,1629028,Deandre Ayton,1610612757,POR,26.0,Deandre,3.6,4.7,0.768,1.7,3.9,0.426,0.6,2.1,0.28,0.0,0.2,0.0,0.1,0.3,0.25,0.3,0.6,0.571,0.0,0.0,0.0,0.1,0.5,0.167
2024-25,1627749,Dejounte Murray,1610612740,NOP,28.0,Dejounte,2.0,4.5,0.444,1.0,4.5,0.222,0.5,2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.222,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,1626153,Delon Wright,1610612749,MIL,32.0,Delon,0.3,0.5,0.714,0.1,0.5,0.25,0.0,0.1,0.0,0.1,0.1,1.0,0.2,0.5,0.333,0.3,1.5,0.182,0.0,0.0,0.0,0.2,0.5,0.429
2024-25,1630166,Deni Avdija,1610612757,POR,23.0,Deni,1.6,3.1,0.525,0.6,1.9,0.333,0.2,0.4,0.429,0.1,0.4,0.143,0.1,0.5,0.222,0.9,2.7,0.327,0.0,0.0,0.0,0.2,0.8,0.188
2024-25,203471,Dennis Schröder,1610612751,BKN,31.0,Dennis,1.9,3.6,0.531,0.6,1.9,0.286,1.1,1.8,0.594,0.1,0.4,0.286,0.3,0.3,0.833,2.4,5.9,0.406,0.0,0.1,0.0,0.4,0.7,0.538
2024-25,1641726,Dereck Lively II,1610612742,DAL,20.0,Dereck,2.8,3.6,0.778,0.9,1.6,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,1627884,Derrick Jones Jr.,1610612746,LAC,27.0,Derrick,2.3,3.4,0.687,0.4,1.4,0.296,0.0,0.2,0.0,0.2,0.6,0.333,0.6,0.9,0.611,0.6,1.5,0.367,0.0,0.0,0.0,0.8,1.5,0.5
2024-25,1628401,Derrick White,1610612738,BOS,30.0,Derrick,1.2,1.9,0.647,1.1,1.8,0.576,0.3,0.7,0.462,0.4,0.9,0.471,0.3,0.7,0.417,3.1,7.5,0.407,0.0,0.0,0.0,0.7,1.6,0.448
2024-25,1630217,Desmond Bane,1610612763,MEM,26.0,Desmond,2.3,3.5,0.667,0.4,1.9,0.217,0.7,1.4,0.471,0.3,0.8,0.4,0.2,0.2,1.0,1.3,4.9,0.271,0.0,0.0,0.0,0.5,1.0,0.5
2024-25,1626164,Devin Booker,1610612756,PHX,28.0,Devin,1.8,2.9,0.635,1.7,3.7,0.448,1.9,3.7,0.507,0.2,0.5,0.444,0.2,0.6,0.364,2.2,6.5,0.333,0.0,0.0,0.0,0.4,1.1,0.4
2024-25,1630170,Devin Vassell,1610612759,SAS,24.0,Devin,0.6,1.2,0.5,0.8,1.6,0.5,1.6,3.0,0.533,0.2,0.4,0.5,0.2,0.2,1.0,2.0,5.4,0.37,0.0,0.0,0.0,0.4,0.6,0.667
2024-25,1628415,Dillon Brooks,1610612745,HOU,28.0,Dillon,1.1,2.3,0.489,0.9,2.2,0.409,0.5,1.3,0.4,0.1,0.7,0.154,0.4,0.9,0.412,1.6,4.0,0.405,0.0,0.0,0.0,0.5,1.5,0.3
2024-25,1641794,Dillon Jones,1610612760,OKC,23.0,Dillon,0.4,0.8,0.583,0.3,0.4,0.667,0.0,0.1,0.0,0.1,0.4,0.167,0.0,0.3,0.0,0.2,0.9,0.188,0.0,0.0,0.0,0.1,0.6,0.1
2024-25,1627734,Domantas Sabonis,1610612758,SAC,28.0,Domantas,4.4,5.8,0.747,1.7,2.9,0.58,0.7,1.3,0.545,0.0,0.0,0.0,0.1,0.2,0.667,0.9,2.3,0.385,0.0,0.0,0.0,0.1,0.2,0.667
2024-25,1631230,Dominick Barlow,1610612737,ATL,21.0,Dominick,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,1642270,Donovan Clingan,1610612757,POR,20.0,Donovan,2.2,3.7,0.587,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.1,0.4,0.286,0.0,0.0,0.0,0.1,0.1,0.5
2024-25,1628378,Donovan Mitchell,1610612739,CLE,28.0,Donovan,2.4,3.7,0.657,1.2,2.4,0.5,1.5,3.6,0.415,0.3,0.4,0.625,0.2,0.4,0.5,3.2,8.3,0.383,0.0,0.0,0.0,0.5,0.9,0.563
2024-25,1628978,Donte DiVincenzo,1610612750,MIN,27.0,Donte,0.7,1.3,0.522,0.2,0.6,0.364,0.0,0.0,0.0,0.3,0.9,0.375,0.1,0.8,0.143,1.7,5.2,0.333,0.0,0.1,0.0,0.4,1.7,0.267
2024-25,1627827,Dorian Finney-Smith,1610612751,BKN,31.0,Dorian,1.4,2.1,0.656,0.1,0.4,0.167,0.0,0.1,0.0,0.3,0.8,0.333,0.4,1.3,0.3,1.7,3.4,0.49,0.0,0.0,0.0,0.7,2.1,0.313
2024-25,203926,Doug McDermott,1610612758,SAC,32.0,Doug,0.2,0.4,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.6,0.5,0.1,0.4,0.2,0.5,1.7,0.269,0.0,0.0,0.0,0.3,0.8,0.364
2024-25,203110,Draymond Green,1610612744,GSW,34.0,Draymond,0.7,1.2,0.545,0.5,1.4,0.346,0.1,0.2,0.5,0.3,0.9,0.313,0.4,0.7,0.583,0.8,2.2,0.385,0.0,0.0,0.0,0.7,1.6,0.429
2024-25,1629234,Drew Eubanks,1610612762,UTA,27.0,Drew,1.1,1.4,0.75,0.8,1.5,0.545,0.0,0.1,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5
2024-25,1641809,Drew Peterson,1610612738,BOS,25.0,Drew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.3,0.0,,,,,,
2024-25,1630696,Dru Smith,1610612748,MIA,26.0,Dru,0.6,0.8,0.75,0.2,0.6,0.333,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.3,0.0
