player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
Danilo,Gallinari,Danilo Gallinari,5fd42b555fe05a0e9f820882,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,75,0.020884520884520884,17,17,1.0,81,6,9,15,0.4,0.5,3,3,6,0.5,3,6,9,0.3333333333333333,2,0,2,1.0,0,1,7,1,6120261cea4488c9fd5c57c5,,Handoff
RJ,Nembhard Jr.,RJ Nembhard Jr.,615d0923e771e94fc00a6ba8,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,15,,2,0,0.0,,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Handoff
Theo,Pinson,Theo Pinson,615baa6de771e94fc0c84817,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,2,,1,1,1.0,,0,0,0,,,0,0,0,,0,0,0,,1,1,2,0.5,0,1,1,0,6120261cea4488c9fd5c57c5,,Handoff
Admiral,Schofield,Admiral Schofield,615baa58e771e94fc0c6c473,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,40,0.06918238993710692,11,15,1.3636363636363635,9,5,4,9,0.5555555555555556,0.6666666666666666,3,0,3,1.0,2,4,6,0.3333333333333333,3,2,5,0.6,1,3,7,0,6120261cea4488c9fd5c57c5,,Handoff
Armoni,Brooks,Armoni Brooks,6225768c25a5348885ad66aa,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,17,,7,9,1.2857142857142858,,3,4,7,0.42857142857142855,0.6428571428571429,0,0,0,,3,4,7,0.42857142857142855,0,0,0,,0,0,3,0,6120261cea4488c9fd5c57c5,,Handoff
Jalen,Suggs,Jalen Suggs,615baa58e771e94fc0c6c47d,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,51,0.06297229219143577,50,31,0.62,255,9,28,37,0.24324324324324326,0.2972972972972973,5,17,22,0.22727272727272727,4,11,15,0.26666666666666666,9,3,12,0.75,0,6,15,7,6120261cea4488c9fd5c57c5,,Handoff
Luka,Garza,Luka Garza,615e4bcfe771e94fc0e9eae5,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,36,,2,0,0.0,,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Handoff
Moritz,Wagner,Moritz Wagner,608a09b1e6c2413bc44b3c59,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,67,,8,10,1.25,,4,4,8,0.5,0.625,2,1,3,0.6666666666666666,2,3,5,0.4,0,0,0,,0,0,4,0,6120261cea4488c9fd5c57c5,,Handoff
Mitch,Ballock,Mitch Ballock,615d0923e771e94fc00a6b90,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,1,,2,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,Handoff
Haywood,Highsmith,Haywood Highsmith,61cfc32cdf8a6a3c11fb8841,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,27,,2,3,1.5,,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Handoff
