player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
Isaiah,Todd,Isaiah Todd,615d0e4fe771e94fc0255aab,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,15,,2,2,1.0,,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Andre,Drummond,Andre Drummond,620b15cf07c7bd5c296b0b3b,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,29,0.17880794701986755,54,67,1.2407407407407407,69,29,14,43,0.6744186046511628,0.6744186046511628,29,14,43,0.6744186046511628,0,0,0,,9,3,12,0.75,2,7,34,6,6120261cea4488c9fd5c57c5,,PandRRollMan
Jalen,McDaniels,Jalen McDaniels,5da130fa7455336e87c212c3,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,60,0.05614973262032086,21,18,0.8571428571428571,228,7,12,19,0.3684210526315789,0.39473684210526316,6,6,12,0.5,1,6,7,0.14285714285714285,3,0,3,1.0,1,2,8,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Dewayne,Dedmon,Dewayne Dedmon,606fbb485fe05a0e9f79fb20,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,85,0.23155737704918034,113,137,1.2123893805309736,84,58,34,92,0.6304347826086957,0.6467391304347826,55,25,80,0.6875,3,9,12,0.25,18,8,26,0.6923076923076923,4,15,67,10,6120261cea4488c9fd5c57c5,,PandRRollMan
Thanasis,Antetokounmpo,Thanasis Antetokounmpo,5d9bf9d27455336e876fcf16,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,61,0.12380952380952381,26,22,0.8461538461538461,233,8,9,17,0.47058823529411764,0.47058823529411764,8,5,13,0.6153846153846154,0,4,4,0.0,6,7,13,0.46153846153846156,1,7,13,3,6120261cea4488c9fd5c57c5,,PandRRollMan
Darius,Garland,Darius Garland,5da12eb17455336e87bfe495,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,74,,2,2,1.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Micah,Potter,Micah Potter,61cd191ddf8a6a3c11f91df4,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,4,3,0.75,,1,3,4,0.25,0.25,1,1,2,0.5,0,2,2,0.0,1,0,1,1.0,1,1,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Davis,Bertans,Davis Bertans,5d9be6e17455336e875c33f1,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,38,0.044642857142857144,10,8,0.8,243,3,7,10,0.3,0.4,1,0,1,1.0,2,7,9,0.2222222222222222,0,0,0,,0,0,3,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Justin,Anderson,Justin Anderson,61d251a5df8a6a3c11fbefc8,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,13,,2,3,1.5,,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Lance,Stephenson,Lance Stephenson,61d251a5df8a6a3c11fbeff5,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,40,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Skylar,Mays,Skylar Mays,5fd42b555fe05a0e9f82088f,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,35,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Tobias,Harris,Tobias Harris,5c5e3ba985d07ba97643717f,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,86,0.03089887640449438,44,33,0.75,252,12,29,41,0.2926829268292683,0.3780487804878049,5,13,18,0.2777777777777778,7,16,23,0.30434782608695654,2,0,2,1.0,0,1,13,2,6120261cea4488c9fd5c57c5,,PandRRollMan
Shake,Milton,Shake Milton,5baeb559aeda7199399eb050,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,69,,2,0,0.0,,0,2,2,0.0,0.0,0,0,0,,0,2,2,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Aleem,Ford,Aleem Ford,61bd45669bc6b8713afdaa3c,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,5,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
James,Harden,James Harden,620f1ad207c7bd5c29a4b8c5,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,33,,3,4,1.3333333333333333,,1,1,2,0.5,0.5,1,0,1,1.0,0,1,1,0.0,2,0,2,1.0,0,1,2,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Isaac,Bonga,Isaac Bonga,615ba9bde771e94fc0bc475f,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,21,,3,0,0.0,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Kristaps,Porzingis,Kristaps Porzingis,620f0a7507c7bd5c294eefd8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,17,0.18823529411764706,64,80,1.25,63,29,29,58,0.5,0.603448275862069,17,11,28,0.6071428571428571,12,18,30,0.4,10,1,11,0.9090909090909091,3,7,33,2,6120261cea4488c9fd5c57c5,,PandRRollMan
Tony,Bradley,Tony Bradley,615d0923e771e94fc00a6bba,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,58,0.27624309392265195,50,46,0.92,217,19,19,38,0.5,0.5,19,19,38,0.5,0,0,0,,8,2,10,0.8,0,5,24,7,6120261cea4488c9fd5c57c5,,PandRRollMan
Cheick,Diallo,Cheick Diallo,61c5381adf8a6a3c11142941,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,4,2,0.5,,0,2,2,0.0,0.0,0,2,2,0.0,0,0,0,,2,0,2,1.0,0,1,1,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Gary,Harris,Gary Harris,605e96a05fe05a0e9fb90857,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,65,,3,3,1.0,,1,1,2,0.5,0.75,0,0,0,,1,1,2,0.5,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Solomon,Hill,Solomon Hill,5fd42b555fe05a0e9f820886,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,16,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
James,Ennis III,James Ennis III,61be9e07821d0c019c96e668,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,2,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Chris,Boucher,Chris Boucher,5bb00804aeda719939187859,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,86,0.10978835978835978,83,82,0.9879518072289156,190,27,43,70,0.38571428571428573,0.45714285714285713,17,15,32,0.53125,10,28,38,0.2631578947368421,18,5,23,0.782608695652174,1,11,38,2,6120261cea4488c9fd5c57c5,,PandRRollMan
Luke,Kornet,Luke Kornet,605e91e45fe05a0e9f879c75,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,21,,5,6,1.2,,2,2,4,0.5,0.5,2,2,4,0.5,0,0,0,,2,1,3,0.6666666666666666,1,2,3,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Jrue,Holiday,Jrue Holiday,5fd589be5fe05a0e9f893f97,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,82,,9,7,0.7777777777777778,,3,5,8,0.375,0.4375,2,3,5,0.4,1,2,3,0.3333333333333333,0,0,0,,0,0,3,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Terry,Rozier,Terry Rozier,5d9a87a67455336e87b9df73,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,76,0.016739446870451237,23,24,1.0434782608695652,159,9,12,21,0.42857142857142855,0.5476190476190477,4,3,7,0.5714285714285714,5,9,14,0.35714285714285715,1,0,1,1.0,1,1,9,2,6120261cea4488c9fd5c57c5,,PandRRollMan
Patty,Mills,Patty Mills,615a2ab8e771e94fc0ad82cf,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,89,0.026652452025586353,25,29,1.16,111,10,14,24,0.4166666666666667,0.6041666666666666,1,4,5,0.2,9,10,19,0.47368421052631576,0,0,0,,0,0,10,1,6120261cea4488c9fd5c57c5,,PandRRollMan
D.J.,Wilson,D.J. Wilson,61c9129edf8a6a3c11ab093b,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,4,,3,0,0.0,,0,3,3,0.0,0.0,0,1,1,0.0,0,2,2,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Tristan,Thompson,Tristan Thompson,62184e9725a534888531241a,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,28,0.20863309352517986,29,28,0.9655172413793104,196,12,10,22,0.5454545454545454,0.5454545454545454,12,10,22,0.5454545454545454,0,0,0,,4,7,11,0.36363636363636365,1,5,16,2,6120261cea4488c9fd5c57c5,,PandRRollMan
Bobby,Portis,Bobby Portis,5fd589be5fe05a0e9f893fab,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,84,0.12575888985255854,145,152,1.0482758620689656,156,58,72,130,0.4461538461538462,0.5576923076923077,29,35,64,0.453125,29,37,66,0.4393939393939394,7,1,8,0.875,2,5,61,12,6120261cea4488c9fd5c57c5,,PandRRollMan
KZ,Okpala,KZ Okpala,5d9d3cc97455336e87fb9d5f,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,25,,6,6,1.0,,3,3,6,0.5,0.5,3,3,6,0.5,0,0,0,,0,1,1,0.0,1,1,3,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Kevin,Huerter,Kevin Huerter,5bb2ae87aeda71993907f691,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,84,0.02127659574468085,21,24,1.1428571428571428,114,8,10,18,0.4444444444444444,0.5555555555555556,4,1,5,0.8,4,9,13,0.3076923076923077,4,0,4,1.0,0,2,10,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Marvin,Bagley III,Marvin Bagley III,620b0ef207c7bd5c29495f8b,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,18,0.13580246913580246,33,47,1.4242424242424243,15,20,9,29,0.6896551724137931,0.7068965517241379,19,7,26,0.7307692307692307,1,2,3,0.3333333333333333,6,5,11,0.5454545454545454,3,7,23,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Evan,Fournier,Evan Fournier,615d00e0e771e94fc0d2925b,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,84,,9,9,1.0,,3,5,8,0.375,0.5625,0,0,0,,3,5,8,0.375,0,0,0,,0,0,3,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Freddie,Gillespie,Freddie Gillespie,61c3e561df8a6a3c11b353a2,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,9,,5,3,0.6,,1,2,3,0.3333333333333333,0.3333333333333333,1,2,3,0.3333333333333333,0,0,0,,1,2,3,0.3333333333333333,1,2,2,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Josh,Jackson,Josh Jackson,5fd42b7d5fe05a0e9f828cb6,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,43,,7,5,0.7142857142857143,,2,4,6,0.3333333333333333,0.4166666666666667,1,3,4,0.25,1,1,2,0.5,0,0,0,,0,0,2,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Kevin,Durant,Kevin Durant,5d97fb317455336e872883e9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,63,0.01555023923444976,26,19,0.7307692307692307,255,9,15,24,0.375,0.375,9,13,22,0.4090909090909091,0,2,2,0.0,1,1,2,0.5,0,0,10,1,6120261cea4488c9fd5c57c5,,PandRRollMan
RJ,Barrett,RJ Barrett,5d9be6e17455336e875c33c8,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,74,,6,12,2.0,,4,1,5,0.8,1.1,1,0,1,1.0,3,1,4,0.75,1,1,2,0.5,0,1,5,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Svi,Mykhailiuk,Svi Mykhailiuk,615ba9bde771e94fc0bc4785,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,64,,3,2,0.6666666666666666,,1,2,3,0.3333333333333333,0.3333333333333333,1,0,1,1.0,0,2,2,0.0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Derrick,Jones Jr.,Derrick Jones Jr.,615d0923e771e94fc00a6bd9,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,58,0.11458333333333333,33,38,1.1515151515151516,113,10,10,20,0.5,0.55,8,9,17,0.47058823529411764,2,1,3,0.6666666666666666,16,2,18,0.8888888888888888,2,9,18,5,6120261cea4488c9fd5c57c5,,PandRRollMan
Ignas,Brazdeikis,Ignas Brazdeikis,6090a194e6c2413bc4ff24f2,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,45,,3,2,0.6666666666666666,,1,2,3,0.3333333333333333,0.3333333333333333,1,1,2,0.5,0,1,1,0.0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Kyle,Guy,Kyle Guy,61cfc32cdf8a6a3c11fb886d,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,19,,1,3,3.0,,1,0,1,1.0,1.5,0,0,0,,1,0,1,1.0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
DeAndre',Bembry,DeAndre' Bembry,615a2ab8e771e94fc0ad8282,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,51,0.04946996466431095,14,7,0.5,271,3,6,9,0.3333333333333333,0.3333333333333333,3,5,8,0.375,0,1,1,0.0,1,2,3,0.3333333333333333,1,2,3,4,6120261cea4488c9fd5c57c5,,PandRRollMan
Wendell,Carter Jr.,Wendell Carter Jr.,605e96a05fe05a0e9fb90851,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,66,0.230605738575983,217,229,1.055299539170507,153,93,91,184,0.5054347826086957,0.5597826086956522,73,51,124,0.5887096774193549,20,40,60,0.3333333333333333,23,11,34,0.6764705882352942,4,19,107,18,6120261cea4488c9fd5c57c5,,PandRRollMan
Caleb,Martin,Caleb Martin,615baa5fe771e94fc0c75d43,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,81,0.02365930599369085,15,19,1.2666666666666666,58,6,6,12,0.5,0.7083333333333334,1,3,4,0.25,5,3,8,0.625,2,0,2,1.0,0,1,7,2,6120261cea4488c9fd5c57c5,,PandRRollMan
Brad,Wanamaker,Brad Wanamaker,6160eec1e771e94fc07092e0,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,25,,1,0,0.0,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Micah,Potter,Micah Potter,615baa5fe771e94fc0c75d4d,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,3,,8,9,1.125,,4,4,8,0.5,0.5625,3,3,6,0.5,1,1,2,0.5,0,0,0,,0,0,4,0,6120261cea4488c9fd5c57c5,,PandRRollMan
P.J.,Tucker,P.J. Tucker,615baa5fe771e94fc0c75d76,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,93,0.06962962962962962,47,46,0.9787234042553191,192,19,20,39,0.48717948717948717,0.5384615384615384,15,19,34,0.4411764705882353,4,1,5,0.8,4,2,6,0.6666666666666666,0,3,21,5,6120261cea4488c9fd5c57c5,,PandRRollMan
Chris,Silva,Chris Silva,5d9d3cc97455336e87fb9d63,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,9,,5,4,0.8,,2,2,4,0.5,0.5,2,2,4,0.5,0,0,0,,0,0,0,,0,0,2,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Isaac,Okoro,Isaac Okoro,5fd57d3a5fe05a0e9f5ac60b,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,74,,1,3,3.0,,1,0,1,1.0,1.5,0,0,0,,1,0,1,1.0,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Kai,Jones,Kai Jones,615dd267e771e94fc030260f,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,25,,6,6,1.0,,2,1,3,0.6666666666666666,0.6666666666666666,2,1,3,0.6666666666666666,0,0,0,,2,4,6,0.3333333333333333,0,3,4,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Marko,Simonovic,Marko Simonovic,615d0923e771e94fc00a6be1,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,10,,7,4,0.5714285714285714,,1,5,6,0.16666666666666666,0.25,0,3,3,0.0,1,2,3,0.3333333333333333,1,1,2,0.5,0,1,2,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Cameron,Oliver,Cameron Oliver,61cd25e1df8a6a3c112eb5d3,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,2,,6,5,0.8333333333333334,,2,4,6,0.3333333333333333,0.4166666666666667,1,3,4,0.25,1,1,2,0.5,0,0,0,,0,0,2,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Victor,Oladipo,Victor Oladipo,605e9b145fe05a0e9fe8a9bc,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,23,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Kevin,Knox II,Kevin Knox II,5bb2a77eaeda719939f791eb,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,16,,3,6,2.0,,2,0,2,1.0,1.25,1,0,1,1.0,1,0,1,1.0,1,1,2,0.5,0,0,3,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Yuta,Watanabe,Yuta Watanabe,5fd582355fe05a0e9f6d1937,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,43,,7,7,1.0,,3,4,7,0.42857142857142855,0.5,2,0,2,1.0,1,4,5,0.2,0,0,0,,0,0,3,0,6120261cea4488c9fd5c57c5,,PandRRollMan
James,Johnson,James Johnson,615a2ab8e771e94fc0ad82c5,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,64,0.05128205128205128,20,15,0.75,252,7,10,17,0.4117647058823529,0.4411764705882353,6,9,15,0.4,1,1,2,0.5,0,0,0,,0,0,7,3,6120261cea4488c9fd5c57c5,,PandRRollMan
Wesley,Matthews,Wesley Matthews,61ac3648d7ea140d4ab2ba60,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,61,0.03374233128834356,11,15,1.3636363636363635,29,6,4,10,0.6,0.75,3,2,5,0.6,3,2,5,0.6,0,0,0,,0,0,6,1,6120261cea4488c9fd5c57c5,,PandRRollMan
Braxton,Key,Braxton Key,623e743a27fee22f444c4b59,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,9,,8,9,1.125,,3,4,7,0.42857142857142855,0.5,2,3,5,0.4,1,1,2,0.5,2,1,3,0.6666666666666666,1,2,4,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Lou,Williams,Lou Williams,605eb3aa5fe05a0e9ff08f7e,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,58,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,PandRRollMan
Enes,Kanter,Enes Kanter,5d9a87a67455336e87b9df91,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,39,0.15436241610738255,23,20,0.8695652173913043,225,8,12,20,0.4,0.425,7,11,18,0.3888888888888889,1,1,2,0.5,3,0,3,1.0,1,2,9,2,6120261cea4488c9fd5c57c5,,PandRRollMan
Jeremy,Lamb,Jeremy Lamb,5d97763a7455336e8792258d,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,42,,7,5,0.7142857142857143,,1,5,6,0.16666666666666666,0.16666666666666666,1,1,2,0.5,0,4,4,0.0,3,0,3,1.0,1,1,2,0,6120261cea4488c9fd5c57c5,,PandRRollMan
