player_firstName,player_lastName,player_name,player_id,team_fullName,team_conference_name,team_conference_abbr,team_conference_id,team_division_name,team_division_abbr,team_division_id,team_name,team_abbr,team_id,stats_gp,stats_timePercent,stats_possessions,stats_points,stats_ppp,stats_pppRank,stats_fgMade,stats_fgMiss,stats_fgAttempt,stats_fgPercent,stats_fgPercentEffective,stats_shot2Made,stats_shot2Miss,stats_shot2Attempt,stats_shot2Percent,stats_shot3Made,stats_shot3Miss,stats_shot3Attempt,stats_shot3Percent,stats_ftMade,stats_ftMiss,stats_ftAttempt,stats_ftPercent,stats_plusOne,stats_shotFoul,stats_score,stats_turnover,SeasonID,SeasonLabel,QueryPlayType
DeAndre,Jordan,DeAndre Jordan,6226c14c25a5348885c778d6,Philadelphia 76ers,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Philadelphia,PHI,54457dd3300969b132fcfe40,18,,3,4,1.3333333333333333,,2,0,2,1.0,1.0,2,0,2,1.0,0,0,0,,0,0,0,,0,0,2,1,6120261cea4488c9fd5c57c5,,Transition
Jaylen,Brown,Jaylen Brown,5776bc715762021398fe3f18,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,91,0.20496894409937888,429,459,1.06993006993007,311,171,145,316,0.5411392405063291,0.5632911392405063,157,88,245,0.6408163265306123,14,57,71,0.19718309859154928,103,32,135,0.762962962962963,20,68,224,56,6120261cea4488c9fd5c57c5,,Transition
Lou,Williams,Lou Williams,605eb3aa5fe05a0e9ff08f7e,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,58,0.13189448441247004,55,56,1.018181818181818,358,17,20,37,0.4594594594594595,0.5540540540540541,10,14,24,0.4166666666666667,7,6,13,0.5384615384615384,15,7,22,0.6818181818181818,0,10,27,7,6120261cea4488c9fd5c57c5,,Transition
Jevon,Carter,Jevon Carter,615a2ab8e771e94fc0ad829d,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,50,0.17813765182186234,44,50,1.1363636363636365,243,17,20,37,0.4594594594594595,0.6486486486486487,3,6,9,0.3333333333333333,14,14,28,0.5,2,2,4,0.5,0,1,19,5,6120261cea4488c9fd5c57c5,,Transition
Ish,Wainright,Ish Wainright,615ba9bde771e94fc0bc479b,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,3,,5,3,0.6,,1,3,4,0.25,0.375,0,0,0,,1,3,4,0.25,0,0,0,,0,0,1,1,6120261cea4488c9fd5c57c5,,Transition
Tacko,Fall,Tacko Fall,615d0923e771e94fc00a6b99,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,14,,3,1,0.3333333333333333,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,1,1,2,0.5,0,1,1,1,6120261cea4488c9fd5c57c5,,Transition
James,Harden,James Harden,600391f85fe05a0e9fc8f8e5,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,47,0.16061705989110708,177,160,0.903954802259887,439,51,64,115,0.4434782608695652,0.4652173913043478,46,46,92,0.5,5,18,23,0.21739130434782608,53,4,57,0.9298245614035088,7,26,75,38,6120261cea4488c9fd5c57c5,,Transition
Javonte,Green,Javonte Green,605fef725fe05a0e9f446957,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,74,0.23972602739726026,105,150,1.4285714285714286,38,59,19,78,0.7564102564102564,0.782051282051282,55,15,70,0.7857142857142857,4,4,8,0.5,28,4,32,0.875,4,18,73,13,6120261cea4488c9fd5c57c5,,Transition
Ish,Smith,Ish Smith,615dd267e771e94fc0302675,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,41,0.19548872180451127,52,29,0.5576923076923077,508,13,26,39,0.3333333333333333,0.3333333333333333,13,24,37,0.35135135135135137,0,2,2,0.0,3,4,7,0.42857142857142855,1,4,15,10,6120261cea4488c9fd5c57c5,,Transition
Jevon,Carter,Jevon Carter,621afd1825a534888553547b,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,31,0.18803418803418803,22,26,1.1818181818181819,177,10,8,18,0.5555555555555556,0.7222222222222222,4,3,7,0.5714285714285714,6,5,11,0.5454545454545454,0,0,0,,0,0,10,4,6120261cea4488c9fd5c57c5,,Transition
Taj,Gibson,Taj Gibson,5d9be6e17455336e875c33d0,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,56,0.06349206349206349,16,20,1.25,115,7,7,14,0.5,0.5714285714285714,5,4,9,0.5555555555555556,2,3,5,0.4,4,0,4,1.0,0,2,9,0,6120261cea4488c9fd5c57c5,,Transition
Domantas,Sabonis,Domantas Sabonis,59af0b0117120e9c9a99584f,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,51,0.09019165727170236,80,101,1.2625,107,38,16,54,0.7037037037037037,0.7129629629629629,37,13,50,0.74,1,3,4,0.25,24,2,26,0.9230769230769231,2,13,50,14,6120261cea4488c9fd5c57c5,,Transition
Josh,Richardson,Josh Richardson,615baa6de771e94fc0c8481c,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,47,0.13501144164759726,59,77,1.305084745762712,83,28,20,48,0.5833333333333334,0.6875,18,10,28,0.6428571428571429,10,10,20,0.5,11,4,15,0.7333333333333333,1,6,35,4,6120261cea4488c9fd5c57c5,,Transition
Terrence,Ross,Terrence Ross,58af67a835268c61b0b3f9d3,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,67,0.08356545961002786,60,51,0.85,460,18,33,51,0.35294117647058826,0.43137254901960786,10,6,16,0.625,8,27,35,0.22857142857142856,7,2,9,0.7777777777777778,1,4,22,5,6120261cea4488c9fd5c57c5,,Transition
Svi,Mykhailiuk,Svi Mykhailiuk,615ba9bde771e94fc0bc4785,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,64,0.2688821752265861,89,101,1.1348314606741574,243,42,31,73,0.5753424657534246,0.6506849315068494,31,15,46,0.6739130434782609,11,16,27,0.4074074074074074,6,1,7,0.8571428571428571,1,4,45,13,6120261cea4488c9fd5c57c5,,Transition
Bradley,Beal,Bradley Beal,544580d2300969b132fd4897,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,44,0.118042226487524,123,139,1.1300813008130082,252,53,46,99,0.5353535353535354,0.5858585858585859,43,16,59,0.7288135593220338,10,30,40,0.25,23,5,28,0.8214285714285714,3,13,64,13,6120261cea4488c9fd5c57c5,,Transition
Montrezl,Harrell,Montrezl Harrell,615d0e4fe771e94fc0255abf,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,50,0.1273996509598604,73,109,1.4931506849315068,22,42,14,56,0.75,0.7589285714285714,41,12,53,0.7735849056603774,1,2,3,0.3333333333333333,24,10,34,0.7058823529411765,8,18,54,4,6120261cea4488c9fd5c57c5,,Transition
Rui,Hachimura,Rui Hachimura,5d9be6e17455336e875c33f8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,42,0.16478555304740405,73,92,1.2602739726027397,108,36,26,62,0.5806451612903226,0.6854838709677419,23,16,39,0.5897435897435898,13,10,23,0.5652173913043478,7,2,9,0.7777777777777778,1,5,40,7,6120261cea4488c9fd5c57c5,,Transition
Oshae,Brissett,Oshae Brissett,606935125fe05a0e9fd5b988,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,71,0.17147192716236723,113,129,1.1415929203539823,239,43,49,92,0.4673913043478261,0.5380434782608695,30,28,58,0.5172413793103449,13,21,34,0.38235294117647056,30,8,38,0.7894736842105263,6,20,59,5,6120261cea4488c9fd5c57c5,,Transition
Freddie,Gillespie,Freddie Gillespie,61c3e561df8a6a3c11b353a2,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,9,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Greg,Monroe,Greg Monroe,61d903c7df8a6a3c1184fa20,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,2,,1,0,0.0,,0,1,1,0.0,0.0,0,1,1,0.0,0,0,0,,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Jayson,Tatum,Jayson Tatum,59e63aec44b2b8aa7e5be7fb,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,103,0.13680297397769517,368,451,1.2255434782608696,139,160,116,276,0.5797101449275363,0.625,135,53,188,0.7180851063829787,25,63,88,0.2840909090909091,106,15,121,0.8760330578512396,14,59,212,39,6120261cea4488c9fd5c57c5,,Transition
Frank,Jackson,Frank Jackson,5feaaf9d5fe05a0e9fcf8d24,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,56,0.15100671140939598,90,117,1.3,86,36,35,71,0.5070422535211268,0.6126760563380281,21,14,35,0.6,15,21,36,0.4166666666666667,30,2,32,0.9375,4,17,50,5,6120261cea4488c9fd5c57c5,,Transition
Isaiah,Jackson,Isaiah Jackson,615d00e0e771e94fc0d2927b,Indiana Pacers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Indiana,IND,54457dd3300969b132fcfe4e,40,0.12580645161290321,39,48,1.2307692307692308,132,18,7,25,0.72,0.72,18,7,25,0.72,0,0,0,,12,4,16,0.75,0,8,26,6,6120261cea4488c9fd5c57c5,,Transition
Dylan,Windler,Dylan Windler,5da12eb17455336e87bfe4a7,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,53,0.15714285714285714,22,21,0.9545454545454546,403,8,12,20,0.4,0.525,3,3,6,0.5,5,9,14,0.35714285714285715,0,0,0,,0,0,8,2,6120261cea4488c9fd5c57c5,,Transition
Tristan,Thompson,Tristan Thompson,62184e9725a534888531241a,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,28,,5,5,1.0,,2,2,4,0.5,0.5,2,2,4,0.5,0,0,0,,1,0,1,1.0,1,1,2,1,6120261cea4488c9fd5c57c5,,Transition
Miles,Bridges,Miles Bridges,5baeb559aeda7199399eb09e,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,85,0.1689059500959693,264,318,1.2045454545454546,159,117,79,196,0.5969387755102041,0.6479591836734694,97,35,132,0.7348484848484849,20,44,64,0.3125,64,11,75,0.8533333333333334,5,34,151,33,6120261cea4488c9fd5c57c5,,Transition
Rodney,Hood,Rodney Hood,615d0caee771e94fc01cac24,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,40,0.09395973154362416,14,25,1.7857142857142858,5,9,4,13,0.6923076923076923,0.9230769230769231,3,1,4,0.75,6,3,9,0.6666666666666666,1,1,2,0.5,0,1,10,0,6120261cea4488c9fd5c57c5,,Transition
Tremont,Waters,Tremont Waters,61c9129edf8a6a3c11ab093f,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,2,,2,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,Transition
Kyle,Guy,Kyle Guy,615d0923e771e94fc00a6b9c,Cleveland Cavaliers,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Cleveland,CLE,54457dd3300969b132fcfe4c,1,,1,0,0.0,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,Transition
Ignas,Brazdeikis,Ignas Brazdeikis,6090a194e6c2413bc4ff24f2,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,45,0.1782608695652174,41,36,0.8780487804878049,452,13,21,34,0.38235294117647056,0.4411764705882353,9,12,21,0.42857142857142855,4,9,13,0.3076923076923077,6,2,8,0.75,0,4,17,3,6120261cea4488c9fd5c57c5,,Transition
Greg,Monroe,Greg Monroe,55a494fe1e31501db44135d5,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,5,,4,6,1.5,,2,0,2,1.0,1.0,2,0,2,1.0,0,0,0,,2,2,4,0.5,0,2,4,0,6120261cea4488c9fd5c57c5,,Transition
Derrick,Jones Jr.,Derrick Jones Jr.,615d0923e771e94fc00a6bd9,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,58,0.17708333333333334,51,89,1.7450980392156863,6,33,6,39,0.8461538461538461,0.8589743589743589,32,6,38,0.8421052631578947,1,0,1,1.0,22,3,25,0.88,5,14,43,2,6120261cea4488c9fd5c57c5,,Transition
Bogdan,Bogdanovic,Bogdan Bogdanovic,5fd42b555fe05a0e9f82087b,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,72,0.1560077519379845,161,198,1.2298136645962734,134,70,73,143,0.48951048951048953,0.6223776223776224,32,23,55,0.5818181818181818,38,50,88,0.4318181818181818,20,0,20,1.0,3,9,78,10,6120261cea4488c9fd5c57c5,,Transition
Kyle,Kuzma,Kyle Kuzma,615d0e4fe771e94fc0255ab5,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,70,0.17543859649122806,220,215,0.9772727272727273,389,81,68,149,0.5436241610738255,0.5973154362416108,65,33,98,0.6632653061224489,16,35,51,0.3137254901960784,37,13,50,0.74,6,26,102,49,6120261cea4488c9fd5c57c5,,Transition
DeAndre',Bembry,DeAndre' Bembry,615a2ab8e771e94fc0ad8282,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,51,0.254416961130742,72,85,1.1805555555555556,177,38,18,56,0.6785714285714286,0.6875,37,18,55,0.6727272727272727,1,0,1,1.0,8,8,16,0.5,0,8,45,8,6120261cea4488c9fd5c57c5,,Transition
Fred,VanVleet,Fred VanVleet,57ac20c4576202139867d80e,Toronto Raptors,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Toronto,TOR,54457dd3300969b132fcfe50,73,0.17111567419575632,250,256,1.024,353,82,118,200,0.41,0.5175,39,33,72,0.5416666666666666,43,85,128,0.3359375,49,6,55,0.8909090909090909,8,28,104,28,6120261cea4488c9fd5c57c5,,Transition
Robin,Lopez,Robin Lopez,615baa58e771e94fc0c6c466,Orlando Magic,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Orlando,ORL,54457dd3300969b132fcfe3f,39,,7,10,1.4285714285714286,,4,2,6,0.6666666666666666,0.6666666666666666,4,0,4,1.0,0,2,2,0.0,2,0,2,1.0,0,1,5,0,6120261cea4488c9fd5c57c5,,Transition
P.J.,Tucker,P.J. Tucker,615baa5fe771e94fc0c75d76,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,93,0.10222222222222223,69,61,0.8840579710144928,450,22,37,59,0.3728813559322034,0.5,7,17,24,0.2916666666666667,15,20,35,0.42857142857142855,2,0,2,1.0,0,0,23,9,6120261cea4488c9fd5c57c5,,Transition
Delon,Wright,Delon Wright,615baae0e771e94fc0d00166,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,87,0.1761786600496278,71,86,1.2112676056338028,154,30,18,48,0.625,0.6875,24,11,35,0.6857142857142857,6,7,13,0.46153846153846156,20,4,24,0.8333333333333334,1,11,41,12,6120261cea4488c9fd5c57c5,,Transition
Langston,Galloway,Langston Galloway,61d8fe2cdf8a6a3c1170a320,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,4,,2,0,0.0,,0,2,2,0.0,0.0,0,1,1,0.0,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Jordan,Nwora,Jordan Nwora,5fd589be5fe05a0e9f893fa2,Milwaukee Bucks,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Milwaukee,MIL,54457dd3300969b132fcfe4f,75,0.18081761006289307,115,127,1.1043478260869566,276,51,50,101,0.504950495049505,0.5742574257425742,37,22,59,0.6271186440677966,14,28,42,0.3333333333333333,11,1,12,0.9166666666666666,2,7,56,9,6120261cea4488c9fd5c57c5,,Transition
Jerami,Grant,Jerami Grant,5fd42b7d5fe05a0e9f828cae,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,51,0.15784008307372793,152,187,1.230263157894737,134,62,54,116,0.5344827586206896,0.625,41,27,68,0.6029411764705882,21,27,48,0.4375,42,10,52,0.8076923076923077,6,28,84,13,6120261cea4488c9fd5c57c5,,Transition
Hamidou,Diallo,Hamidou Diallo,604d73a85fe05a0e9f307ffc,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,62,0.19941348973607037,136,167,1.2279411764705883,137,68,40,108,0.6296296296296297,0.6342592592592593,67,35,102,0.6568627450980392,1,5,6,0.16666666666666666,30,19,49,0.6122448979591837,11,30,86,9,6120261cea4488c9fd5c57c5,,Transition
Mychal,Mulder,Mychal Mulder,5d9d3cc97455336e87fb9d55,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,2,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Isaiah,Thomas,Isaiah Thomas,622026b325a53488851091ce,Charlotte Hornets,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Charlotte,CHA,54457dd3300969b132fcfe58,18,0.16312056737588654,23,26,1.1304347826086956,252,8,12,20,0.4,0.55,2,4,6,0.3333333333333333,6,8,14,0.42857142857142855,4,0,4,1.0,0,2,10,1,6120261cea4488c9fd5c57c5,,Transition
Craig,Sword,Craig Sword,61cbcd84df8a6a3c11f7df5b,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,3,,3,6,2.0,,3,0,3,1.0,1.0,3,0,3,1.0,0,0,0,,0,0,0,,0,0,3,0,6120261cea4488c9fd5c57c5,,Transition
Marcus,Smart,Marcus Smart,544580cc300969b132fd451e,Boston Celtics,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Boston,BOS,54457dd3300969b132fcfe3b,94,0.1417910447761194,190,178,0.9368421052631579,420,63,62,125,0.504,0.572,46,34,80,0.575,17,28,45,0.37777777777777777,35,7,42,0.8333333333333334,5,22,80,47,6120261cea4488c9fd5c57c5,,Transition
Marko,Simonovic,Marko Simonovic,615d0923e771e94fc00a6be1,Chicago Bulls,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Chicago,CHI,54457dd3300969b132fcfe4b,10,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Transition
Seth,Curry,Seth Curry,620b15cf07c7bd5c296b0b46,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,24,0.1724137931034483,50,78,1.56,16,28,17,45,0.6222222222222222,0.8666666666666667,6,5,11,0.5454545454545454,22,12,34,0.6470588235294118,0,0,0,,0,0,28,5,6120261cea4488c9fd5c57c5,,Transition
Clint,Capela,Clint Capela,5e3e22ba7455336e87ada266,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,79,0.09320905459387484,70,95,1.3571428571428572,57,45,13,58,0.7758620689655172,0.7758620689655172,45,13,58,0.7758620689655172,0,0,0,,5,10,15,0.3333333333333333,5,10,48,7,6120261cea4488c9fd5c57c5,,Transition
Josh,Jackson,Josh Jackson,5fd42b7d5fe05a0e9f828cb6,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,43,0.1726027397260274,63,72,1.1428571428571428,231,23,23,46,0.5,0.5434782608695652,19,9,28,0.6785714285714286,4,14,18,0.2222222222222222,22,8,30,0.7333333333333333,6,15,33,5,6120261cea4488c9fd5c57c5,,Transition
David,Duke Jr.,David Duke Jr.,615a2ab8e771e94fc0ad82b1,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,25,0.2620689655172414,38,34,0.8947368421052632,442,15,19,34,0.4411764705882353,0.47058823529411764,13,16,29,0.4482758620689655,2,3,5,0.4,2,3,5,0.4,1,2,17,2,6120261cea4488c9fd5c57c5,,Transition
Kristaps,Porzingis,Kristaps Porzingis,620f0a7507c7bd5c294eefd8,Washington Wizards,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Washington,WAS,54457dd3300969b132fcfe41,17,0.1,34,39,1.1470588235294117,226,10,14,24,0.4166666666666667,0.4583333333333333,8,5,13,0.6153846153846154,2,9,11,0.18181818181818182,17,1,18,0.9444444444444444,0,8,19,1,6120261cea4488c9fd5c57c5,,Transition
Evan,Fournier,Evan Fournier,615d00e0e771e94fc0d2925b,New York Knicks,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,NewYork,NYK,54457dd3300969b132fcfe3e,84,0.13987836663770634,161,180,1.1180124223602483,260,65,76,141,0.46099290780141844,0.6028368794326241,25,24,49,0.5102040816326531,40,52,92,0.43478260869565216,10,7,17,0.5882352941176471,2,9,70,13,6120261cea4488c9fd5c57c5,,Transition
Solomon,Hill,Solomon Hill,5fd42b555fe05a0e9f820886,Atlanta Hawks,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Atlanta,ATL,54457dd3300969b132fcfe49,16,,6,0,0.0,,0,5,5,0.0,0.0,0,2,2,0.0,0,3,3,0.0,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,Transition
Deividas,Sirvydis,Deividas Sirvydis,5fd42b7d5fe05a0e9f828cca,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,1,0,0.0,,0,1,1,0.0,0.0,0,0,0,,0,1,1,0.0,0,0,0,,0,0,0,0,6120261cea4488c9fd5c57c5,,Transition
Kessler,Edwards,Kessler Edwards,615a2ab8e771e94fc0ad82b9,Brooklyn Nets,Eastern Conference,EC,54457dce300969b132fcfb48,Atlantic Division,AD,54457dd0300969b132fcfb9f,Brooklyn,BKN,54457dd3300969b132fcfe3d,54,0.22023809523809523,74,78,1.054054054054054,329,32,30,62,0.5161290322580645,0.5967741935483871,22,18,40,0.55,10,12,22,0.45454545454545453,4,0,4,1.0,2,3,33,11,6120261cea4488c9fd5c57c5,,Transition
Dru,Smith,Dru Smith,615baa5fe771e94fc0c75d66,Miami Heat,Eastern Conference,EC,54457dce300969b132fcfb48,Southeast Division,SD,54457dd0300969b132fcfba1,Miami,MIA,54457dd3300969b132fcfe3c,3,,1,0,0.0,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,1,6120261cea4488c9fd5c57c5,,Transition
Cheick,Diallo,Cheick Diallo,61c5381adf8a6a3c11142941,Detroit Pistons,Eastern Conference,EC,54457dce300969b132fcfb48,Central Division,CD,54457dd0300969b132fcfba0,Detroit,DET,54457dd3300969b132fcfe4d,3,,1,2,2.0,,1,0,1,1.0,1.0,1,0,1,1.0,0,0,0,,0,0,0,,0,0,1,0,6120261cea4488c9fd5c57c5,,Transition
