provider,provider_event_id,provider_market_id,provider_league,provider_market_name,book,book_display_name,book_category,sport,market_type,stat,player_name,line,home_spread,away_spread,home_team,away_team,over_odds,under_odds,draw_odds,extra_outcomes,updated_at,period,event_date,question
fanduel,35722381,734.172919329,ncaabb,Moneyline,fanduel,FanDuel,sportsbook,ncaabb,game_winner,winner,,,,,Troy Trojans,West Virginia Mountaineers,164,-215,,"[{""key"":""home"",""label"":""Troy Trojans"",""odds"":164},{""key"":""away"",""label"":""West Virginia Mountaineers"",""odds"":-215}]",2026-06-16T18:00:00.000Z,,2026-06-16T18:00:00.000Z,West Virginia Mountaineers @ Troy Trojans
fanduel,35722381,734.172919328,ncaabb,Run Line,fanduel,FanDuel,sportsbook,ncaabb,game_spread,spread,,2.5,2.5,-2.5,Troy Trojans,West Virginia Mountaineers,-120,-106,,,2026-06-16T18:00:00.000Z,,2026-06-16T18:00:00.000Z,Run Line
fanduel,35724817,734.173051954,ncaabb,Run Line,fanduel,FanDuel,sportsbook,ncaabb,game_spread,spread,,1.5,1.5,-1.5,Texas Longhorns,Georgia Bulldogs,-162,128,,,2026-06-17T00:00:00.000Z,,2026-06-17T00:00:00.000Z,Run Line
fanduel,35724817,734.173051953,ncaabb,Moneyline,fanduel,FanDuel,sportsbook,ncaabb,game_winner,winner,,,,,Texas Longhorns,Georgia Bulldogs,-106,-120,,"[{""key"":""home"",""label"":""Texas Longhorns"",""odds"":-106},{""key"":""away"",""label"":""Georgia Bulldogs"",""odds"":-120}]",2026-06-17T00:00:00.000Z,,2026-06-17T00:00:00.000Z,Georgia Bulldogs @ Texas Longhorns
fanduel,35724817,734.173051955,ncaabb,Total Runs,fanduel,FanDuel,sportsbook,ncaabb,game_total,total,,11.5,,,Texas Longhorns,Georgia Bulldogs,-113,-113,,,2026-06-17T00:00:00.000Z,,2026-06-17T00:00:00.000Z,Total Runs
fanduel,35722381,734.172919330,ncaabb,Total Runs,fanduel,FanDuel,sportsbook,ncaabb,game_total,total,,14.5,,,Troy Trojans,West Virginia Mountaineers,100,-128,,,2026-06-16T18:00:00.000Z,,2026-06-16T18:00:00.000Z,Total Runs
