provider,provider_event_id,provider_market_id,provider_league,provider_market_name,book,book_display_name,book_category,sport,market_type,stat,player_name,line,home_spread,away_spread,home_team,away_team,over_odds,under_odds,draw_odds,extra_outcomes,updated_at,period,event_date,question
draftkings,34093819,0QA331449848#588513811_13L84240Q1137379170Q20,mlb,Isaac Paredes Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isaac Paredes,0.5,,,HOU Astros,LA Dodgers,-156,156,,,2026-05-05T00:10:00.0000000Z,,2026-05-05T00:10:00.0000000Z,1+
draftkings,34093819,0QA331449848#588513861_13L84240Q1-1864210499Q20,mlb,Isaac Paredes Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isaac Paredes,1.5,,,HOU Astros,LA Dodgers,382,-382,,,2026-05-05T00:10:00.0000000Z,,2026-05-05T00:10:00.0000000Z,2+
draftkings,34093819,0QA331449848#588513979_13L84240Q11373763416Q20,mlb,Isaac Paredes Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isaac Paredes,2.5,,,HOU Astros,LA Dodgers,2000,-2000,,,2026-05-05T00:10:00.0000000Z,,2026-05-05T00:10:00.0000000Z,3+
draftkings,34093814,0QA331438674#588467972_13L84240Q1137379170Q20,mlb,Jose Caballero Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Jose Caballero,0.5,,,NY Yankees,BAL Orioles,-165,165,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,1+
draftkings,34093814,0QA331438674#588468058_13L84240Q1-1864210499Q20,mlb,Jose Caballero Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Jose Caballero,1.5,,,NY Yankees,BAL Orioles,365,-365,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,2+
draftkings,34093814,0QA331438674#588468202_13L84240Q11373763416Q20,mlb,Jose Caballero Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Jose Caballero,2.5,,,NY Yankees,BAL Orioles,2000,-2000,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,3+
draftkings,34093814,0QA331439030#588468753_13L84240Q1137379170Q20,mlb,Samuel Basallo Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Samuel Basallo,0.5,,,NY Yankees,BAL Orioles,-146,146,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,1+
draftkings,34093814,0QA331439030#588468987_13L84240Q1-1864210499Q20,mlb,Samuel Basallo Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Samuel Basallo,1.5,,,NY Yankees,BAL Orioles,392,-392,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,2+
draftkings,34093814,0QA331439030#588469100_13L84240Q11373763416Q20,mlb,Samuel Basallo Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Samuel Basallo,2.5,,,NY Yankees,BAL Orioles,2000,-2000,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,3+
draftkings,34093811,0QA331453090#588528992_13L84240Q1137379170Q20,mlb,Trevor Story Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Trevor Story,0.5,,,DET Tigers,BOS Red Sox,-146,146,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093811,0QA331453090#588529001_13L84240Q1-1864210499Q20,mlb,Trevor Story Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Trevor Story,1.5,,,DET Tigers,BOS Red Sox,402,-402,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093811,0QA331453090#588529005_13L84240Q11373763416Q20,mlb,Trevor Story Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Trevor Story,2.5,,,DET Tigers,BOS Red Sox,2000,-2000,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093811,0QA331453257#588529847_13L84240Q1137379170Q20,mlb,Wenceel Perez Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Wenceel Perez,0.5,,,DET Tigers,BOS Red Sox,-160,160,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093811,0QA331453257#588529936_13L84240Q1-1864210499Q20,mlb,Wenceel Perez Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Wenceel Perez,1.5,,,DET Tigers,BOS Red Sox,372,-372,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093811,0QA331453257#588529975_13L84240Q11373763416Q20,mlb,Wenceel Perez Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Wenceel Perez,2.5,,,DET Tigers,BOS Red Sox,2000,-2000,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093811,0QA331453106#588529518_13L84240Q1137379170Q20,mlb,Andruw Monasterio Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Andruw Monasterio,0.5,,,DET Tigers,BOS Red Sox,-137,137,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093811,0QA331453106#588529605_13L84240Q1-1864210499Q20,mlb,Andruw Monasterio Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Andruw Monasterio,1.5,,,DET Tigers,BOS Red Sox,412,-412,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093811,0QA331453106#588529698_13L84240Q11373763416Q20,mlb,Andruw Monasterio Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Andruw Monasterio,2.5,,,DET Tigers,BOS Red Sox,2100,-2100,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093823,0QA331440159#588473511_13L84240Q1137379170Q20,mlb,Cole Young Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Cole Young,0.5,,,SEA Mariners,ATL Braves,-156,156,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,1+
draftkings,34093823,0QA331440159#588473535_13L84240Q1-1864210499Q20,mlb,Cole Young Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Cole Young,1.5,,,SEA Mariners,ATL Braves,386,-386,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,2+
draftkings,34093823,0QA331440159#588473557_13L84240Q11373763416Q20,mlb,Cole Young Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Cole Young,2.5,,,SEA Mariners,ATL Braves,2100,-2100,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,3+
draftkings,34093823,0QA331440009#588472098_13L84240Q1137379170Q20,mlb,Dominic Canzone Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Dominic Canzone,0.5,,,SEA Mariners,ATL Braves,-152,152,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,1+
draftkings,34093823,0QA331440009#588472168_13L84240Q1-1864210499Q20,mlb,Dominic Canzone Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Dominic Canzone,1.5,,,SEA Mariners,ATL Braves,386,-386,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,2+
draftkings,34093823,0QA331440009#588472182_13L84240Q11373763416Q20,mlb,Dominic Canzone Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Dominic Canzone,2.5,,,SEA Mariners,ATL Braves,2100,-2100,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,3+
draftkings,34093815,0QA331455161#588538675_13L84240Q1137379170Q20,mlb,Matt McLain Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Matt McLain,0.5,,,CHI Cubs,CIN Reds,-140,140,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,1+
draftkings,34093815,0QA331455161#588538806_13L84240Q1-1864210499Q20,mlb,Matt McLain Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Matt McLain,1.5,,,CHI Cubs,CIN Reds,418,-418,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,2+
draftkings,34093815,0QA331455161#588538900_13L84240Q11373763416Q20,mlb,Matt McLain Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Matt McLain,2.5,,,CHI Cubs,CIN Reds,2100,-2100,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,3+
draftkings,34093821,0QA331441290#588477767_13L84240Q1137379170Q20,mlb,Munetaka Murakami Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Munetaka Murakami,0.5,,,LA Angels,CHI White Sox,-126,126,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,1+
draftkings,34093821,0QA331441290#588477797_13L84240Q1-1864210499Q20,mlb,Munetaka Murakami Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Munetaka Murakami,1.5,,,LA Angels,CHI White Sox,442,-442,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,2+
draftkings,34093821,0QA331441290#588477834_13L84240Q11373763416Q20,mlb,Munetaka Murakami Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Munetaka Murakami,2.5,,,LA Angels,CHI White Sox,2100,-2100,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,3+
draftkings,34093818,0QA331439598#588469419_13L84240Q1137379170Q20,mlb,Pedro Pages Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Pedro Pages,0.5,,,STL Cardinals,MIL Brewers,-161,161,,,2026-05-04T23:45:00.0000000Z,,2026-05-04T23:45:00.0000000Z,1+
draftkings,34093818,0QA331439598#588469612_13L84240Q1-1864210499Q20,mlb,Pedro Pages Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Pedro Pages,1.5,,,STL Cardinals,MIL Brewers,386,-386,,,2026-05-04T23:45:00.0000000Z,,2026-05-04T23:45:00.0000000Z,2+
draftkings,34093818,0QA331439598#588469786_13L84240Q11373763416Q20,mlb,Pedro Pages Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Pedro Pages,2.5,,,STL Cardinals,MIL Brewers,2100,-2100,,,2026-05-04T23:45:00.0000000Z,,2026-05-04T23:45:00.0000000Z,3+
draftkings,34093814,0QA331439033#588469139_13L84240Q1137379170Q20,mlb,Austin Wells Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Austin Wells,0.5,,,NY Yankees,BAL Orioles,-152,152,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,1+
draftkings,34093814,0QA331439033#588469364_13L84240Q1-1864210499Q20,mlb,Austin Wells Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Austin Wells,1.5,,,NY Yankees,BAL Orioles,395,-395,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,2+
draftkings,34093814,0QA331439033#588469541_13L84240Q11373763416Q20,mlb,Austin Wells Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Austin Wells,2.5,,,NY Yankees,BAL Orioles,2200,-2200,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,3+
draftkings,34093811,0QA331453405#588530365_13L84240Q1137379170Q20,mlb,Isiah Kiner-Falefa Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isiah Kiner-Falefa,0.5,,,DET Tigers,BOS Red Sox,-150,150,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093811,0QA331453405#588530420_13L84240Q1-1864210499Q20,mlb,Isiah Kiner-Falefa Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isiah Kiner-Falefa,1.5,,,DET Tigers,BOS Red Sox,387,-387,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093811,0QA331453405#588530504_13L84240Q11373763416Q20,mlb,Isiah Kiner-Falefa Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isiah Kiner-Falefa,2.5,,,DET Tigers,BOS Red Sox,2200,-2200,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093812,0QA331445823#588493860_13L84240Q1137379170Q20,mlb,Joe Mack Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Joe Mack,0.5,,,MIA Marlins,PHI Phillies,-146,146,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093812,0QA331445823#588493861_13L84240Q1-1864210499Q20,mlb,Joe Mack Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Joe Mack,1.5,,,MIA Marlins,PHI Phillies,413,-413,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093812,0QA331445823#588493862_13L84240Q11373763416Q20,mlb,Joe Mack Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Joe Mack,2.5,,,MIA Marlins,PHI Phillies,2200,-2200,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093811,0QA331453511#588530747_13L84240Q1137379170Q20,mlb,Matt Vierling Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Matt Vierling,0.5,,,DET Tigers,BOS Red Sox,-146,146,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093811,0QA331453511#588530767_13L84240Q1-1864210499Q20,mlb,Matt Vierling Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Matt Vierling,1.5,,,DET Tigers,BOS Red Sox,416,-416,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093811,0QA331453511#588530786_13L84240Q11373763416Q20,mlb,Matt Vierling Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Matt Vierling,2.5,,,DET Tigers,BOS Red Sox,2200,-2200,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093812,0QA331438590#588466940_13L84240Q1137379170Q20,mlb,Owen Caissie Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Owen Caissie,0.5,,,MIA Marlins,PHI Phillies,-146,146,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093812,0QA331438590#588466988_13L84240Q1-1864210499Q20,mlb,Owen Caissie Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Owen Caissie,1.5,,,MIA Marlins,PHI Phillies,414,-414,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093812,0QA331438590#588467024_13L84240Q11373763416Q20,mlb,Owen Caissie Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Owen Caissie,2.5,,,MIA Marlins,PHI Phillies,2200,-2200,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093821,0QA331440959#588476127_13L84240Q1137379170Q20,mlb,Adam Frazier Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Adam Frazier,0.5,,,LA Angels,CHI White Sox,-145,145,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,1+
draftkings,34093821,0QA331440959#588476189_13L84240Q1-1864210499Q20,mlb,Adam Frazier Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Adam Frazier,1.5,,,LA Angels,CHI White Sox,424,-424,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,2+
draftkings,34093821,0QA331440959#588476223_13L84240Q11373763416Q20,mlb,Adam Frazier Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Adam Frazier,2.5,,,LA Angels,CHI White Sox,2300,-2300,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,3+
draftkings,34093819,0QA331449749#588514250_13L84240Q1137379170Q20,mlb,Cam Smith Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Cam Smith,0.5,,,HOU Astros,LA Dodgers,-139,139,,,2026-05-05T00:10:00.0000000Z,,2026-05-05T00:10:00.0000000Z,1+
draftkings,34093819,0QA331449749#588514340_13L84240Q1-1864210499Q20,mlb,Cam Smith Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Cam Smith,1.5,,,HOU Astros,LA Dodgers,418,-418,,,2026-05-05T00:10:00.0000000Z,,2026-05-05T00:10:00.0000000Z,2+
draftkings,34093819,0QA331449749#588514409_13L84240Q11373763416Q20,mlb,Cam Smith Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Cam Smith,2.5,,,HOU Astros,LA Dodgers,2300,-2300,,,2026-05-05T00:10:00.0000000Z,,2026-05-05T00:10:00.0000000Z,3+
draftkings,34093816,0QA331440324#588473955_13L84240Q1137379170Q20,mlb,Kyle Isbel Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Kyle Isbel,0.5,,,KC Royals,CLE Guardians,-147,147,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,1+
draftkings,34093816,0QA331440324#588473972_13L84240Q1-1864210499Q20,mlb,Kyle Isbel Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Kyle Isbel,1.5,,,KC Royals,CLE Guardians,410,-410,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,2+
draftkings,34093816,0QA331440324#588473985_13L84240Q11373763416Q20,mlb,Kyle Isbel Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Kyle Isbel,2.5,,,KC Royals,CLE Guardians,2300,-2300,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,3+
draftkings,34093814,0QA331439029#588468182_13L84240Q1137379170Q20,mlb,Leody Taveras Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Leody Taveras,0.5,,,NY Yankees,BAL Orioles,-138,138,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,1+
draftkings,34093814,0QA331439029#588468224_13L84240Q1-1864210499Q20,mlb,Leody Taveras Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Leody Taveras,1.5,,,NY Yankees,BAL Orioles,438,-438,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,2+
draftkings,34093814,0QA331439029#588468385_13L84240Q11373763416Q20,mlb,Leody Taveras Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Leody Taveras,2.5,,,NY Yankees,BAL Orioles,2300,-2300,,,2026-05-04T23:05:00.0000000Z,,2026-05-04T23:05:00.0000000Z,3+
draftkings,34093821,0QA331440939#588476445_13L84240Q1137379170Q20,mlb,Travis d'Arnaud Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Travis d'Arnaud,0.5,,,LA Angels,CHI White Sox,-139,139,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,1+
draftkings,34093821,0QA331440939#588476500_13L84240Q1-1864210499Q20,mlb,Travis d'Arnaud Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Travis d'Arnaud,1.5,,,LA Angels,CHI White Sox,426,-426,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,2+
draftkings,34093821,0QA331440939#588476606_13L84240Q11373763416Q20,mlb,Travis d'Arnaud Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Travis d'Arnaud,2.5,,,LA Angels,CHI White Sox,2300,-2300,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,3+
draftkings,34093811,0QA331453472#588530450_13L84240Q1137379170Q20,mlb,Caleb Durbin Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Caleb Durbin,0.5,,,DET Tigers,BOS Red Sox,-131,131,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093811,0QA331453472#588530463_13L84240Q1-1864210499Q20,mlb,Caleb Durbin Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Caleb Durbin,1.5,,,DET Tigers,BOS Red Sox,458,-458,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093811,0QA331453472#588530524_13L84240Q11373763416Q20,mlb,Caleb Durbin Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Caleb Durbin,2.5,,,DET Tigers,BOS Red Sox,2400,-2400,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093821,0QA331441339#588477743_13L84240Q1137379170Q20,mlb,Edgar Quero Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Edgar Quero,0.5,,,LA Angels,CHI White Sox,-132,132,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,1+
draftkings,34093821,0QA331441339#588477777_13L84240Q1-1864210499Q20,mlb,Edgar Quero Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Edgar Quero,1.5,,,LA Angels,CHI White Sox,453,-453,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,2+
draftkings,34093821,0QA331441339#588477806_13L84240Q11373763416Q20,mlb,Edgar Quero Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Edgar Quero,2.5,,,LA Angels,CHI White Sox,2400,-2400,,,2026-05-05T01:38:00.0000000Z,,2026-05-05T01:38:00.0000000Z,3+
draftkings,34093816,0QA331440656#588475019_13L84240Q1137379170Q20,mlb,Isaac Collins Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isaac Collins,0.5,,,KC Royals,CLE Guardians,-133,133,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,1+
draftkings,34093816,0QA331440656#588475088_13L84240Q1-1864210499Q20,mlb,Isaac Collins Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isaac Collins,1.5,,,KC Royals,CLE Guardians,446,-446,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,2+
draftkings,34093816,0QA331440656#588475150_13L84240Q11373763416Q20,mlb,Isaac Collins Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Isaac Collins,2.5,,,KC Royals,CLE Guardians,2400,-2400,,,2026-05-04T23:40:00.0000000Z,,2026-05-04T23:40:00.0000000Z,3+
draftkings,34093823,0QA331455810#588541155_13L84240Q1137379170Q20,mlb,Jorge Mateo Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Jorge Mateo,0.5,,,SEA Mariners,ATL Braves,-126,126,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,1+
draftkings,34093823,0QA331455810#588541158_13L84240Q1-1864210499Q20,mlb,Jorge Mateo Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Jorge Mateo,1.5,,,SEA Mariners,ATL Braves,474,-474,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,2+
draftkings,34093823,0QA331455810#588541161_13L84240Q11373763416Q20,mlb,Jorge Mateo Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Jorge Mateo,2.5,,,SEA Mariners,ATL Braves,2400,-2400,,,2026-05-05T01:40:00.0000000Z,,2026-05-05T01:40:00.0000000Z,3+
draftkings,34093813,0QA331467938#588615301_13L84240Q1137379170Q20,mlb,Nick Fortes Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Nick Fortes,0.5,,,TB Rays,TOR Blue Jays,-146,146,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093813,0QA331467938#588615400_13L84240Q1-1864210499Q20,mlb,Nick Fortes Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Nick Fortes,1.5,,,TB Rays,TOR Blue Jays,429,-429,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093813,0QA331467938#588615524_13L84240Q11373763416Q20,mlb,Nick Fortes Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Nick Fortes,2.5,,,TB Rays,TOR Blue Jays,2400,-2400,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093818,0QA331439443#588469561_13L84240Q1137379170Q20,mlb,Nolan Gorman Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Nolan Gorman,0.5,,,STL Cardinals,MIL Brewers,-144,144,,,2026-05-04T23:45:00.0000000Z,,2026-05-04T23:45:00.0000000Z,1+
draftkings,34093818,0QA331439443#588469722_13L84240Q1-1864210499Q20,mlb,Nolan Gorman Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Nolan Gorman,1.5,,,STL Cardinals,MIL Brewers,407,-407,,,2026-05-04T23:45:00.0000000Z,,2026-05-04T23:45:00.0000000Z,2+
draftkings,34093818,0QA331439443#588469921_13L84240Q11373763416Q20,mlb,Nolan Gorman Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Nolan Gorman,2.5,,,STL Cardinals,MIL Brewers,2400,-2400,,,2026-05-04T23:45:00.0000000Z,,2026-05-04T23:45:00.0000000Z,3+
draftkings,34093811,0QA331453393#588530367_13L84240Q1137379170Q20,mlb,Spencer Torkelson Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Spencer Torkelson,0.5,,,DET Tigers,BOS Red Sox,-139,139,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093811,0QA331453393#588530424_13L84240Q1-1864210499Q20,mlb,Spencer Torkelson Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Spencer Torkelson,1.5,,,DET Tigers,BOS Red Sox,441,-441,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
draftkings,34093811,0QA331453393#588530493_13L84240Q11373763416Q20,mlb,Spencer Torkelson Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Spencer Torkelson,2.5,,,DET Tigers,BOS Red Sox,2400,-2400,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,3+
draftkings,34093813,0QA331467551#588614863_13L84240Q1137379170Q20,mlb,Brandon Valenzuela Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Brandon Valenzuela,0.5,,,TB Rays,TOR Blue Jays,-132,132,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,1+
draftkings,34093813,0QA331467551#588614956_13L84240Q1-1864210499Q20,mlb,Brandon Valenzuela Hits,draftkings,DraftKings,sportsbook,mlb,player_over_under,hits,Brandon Valenzuela,1.5,,,TB Rays,TOR Blue Jays,466,-466,,,2026-05-04T22:40:00.0000000Z,,2026-05-04T22:40:00.0000000Z,2+
