Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
2025-26,1630557,Corey Kispert,1610612764,WAS,26.0,Corey,1.2,1.6,0.75,0.1,0.4,0.333,0.1,0.1,1.0,0.0,0.0,0.0,0.5,1.3,0.364,1.1,2.4,0.439,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641854,Craig Porter Jr.,1610612739,CLE,25.0,Craig,0.9,1.4,0.629,0.3,0.4,0.636,0.3,0.6,0.429,0.1,0.2,0.6,0.3,0.6,0.5,0.3,0.8,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642938,Curtis Jones,1610612743,DEN,24.0,Curtis,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
2025-26,1626156,D'Angelo Russell,1610612742,DAL,29.0,D'Angelo,0.8,1.3,0.633,0.6,1.3,0.452,0.6,1.1,0.5,0.4,0.8,0.5,0.3,1.5,0.176,1.0,2.9,0.348,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641747,DaRon Holmes II,1610612743,DEN,23.0,DaRon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-26,1631342,Daeqwon Plowden,1610612758,SAC,27.0,Daeqwon,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,,,,,,,
2025-26,1631207,Dalen Terry,1610612741,CHI,23.0,Dalen,1.0,1.4,0.696,0.1,0.2,0.667,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.273,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642261,Dalton Knecht,1610612747,LAL,24.0,Dalton,0.6,0.9,0.7,0.2,0.3,0.571,0.4,0.7,0.615,0.1,0.3,0.4,0.3,1.0,0.25,0.8,1.9,0.41,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629655,Daniel Gafford,1610612742,DAL,27.0,Daniel,2.6,3.9,0.648,0.4,0.8,0.467,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642450,Daniss Jenkins,1610612765,DET,24.0,Daniss,1.2,2.0,0.574,0.3,0.9,0.4,0.3,0.9,0.368,0.3,0.6,0.455,0.4,0.7,0.533,0.4,1.6,0.25,0.1,0.1,1.0,0.0,0.0,0.0,0.1,0.1,1.0
2025-26,1642874,Danny Wolf,1610612751,BKN,21.0,Danny,1.3,2.5,0.5,0.4,0.9,0.444,0.0,0.1,0.0,0.1,0.4,0.25,0.2,0.8,0.222,1.2,2.7,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203967,Dario Šarić,1610612758,SAC,31.0,Dario,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629636,Darius Garland,1610612739,CLE,25.0,Darius,1.3,3.2,0.415,1.2,2.2,0.536,0.6,1.7,0.364,0.4,0.9,0.417,0.2,1.8,0.13,1.8,4.7,0.377,0.3,0.7,0.375,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642357,David Jones Garcia,1610612759,SAS,24.0,David,0.8,1.7,0.471,0.2,0.3,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.4,0.667,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630558,Davion Mitchell,1610612748,MIA,27.0,Davion,1.8,3.0,0.608,0.8,1.4,0.568,0.2,0.5,0.417,0.1,0.3,0.429,0.2,1.0,0.185,0.8,1.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630549,Day'Ron Sharpe,1610612751,BKN,24.0,Day'Ron,2.2,3.0,0.737,0.1,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.3,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628368,De'Aaron Fox,1610612759,SAS,28.0,De'Aaron,2.5,4.2,0.6,1.3,2.2,0.595,0.8,1.9,0.432,0.7,1.5,0.464,0.8,2.1,0.4,1.5,4.4,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629631,De'Andre Hunter,1610612739,CLE,28.0,De'Andre,1.3,2.0,0.653,0.6,1.4,0.471,0.8,1.5,0.541,0.4,0.9,0.5,0.8,2.4,0.344,1.1,3.8,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629001,De'Anthony Melton,1610612744,GSW,27.0,De'Anthony,0.8,1.3,0.625,0.3,1.3,0.25,0.0,0.2,0.0,0.2,0.3,0.5,0.2,1.2,0.143,0.5,2.7,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201599,DeAndre Jordan,1610612740,NOP,37.0,DeAndre,2.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
2025-26,201942,DeMar DeRozan,1610612758,SAC,36.0,DeMar,1.4,2.1,0.65,1.2,1.9,0.635,1.3,2.8,0.456,1.3,3.0,0.422,1.2,2.4,0.5,0.3,0.8,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629731,Dean Wade,1610612739,CLE,29.0,Dean,0.6,1.0,0.63,0.0,0.1,0.5,0.0,0.1,0.333,0.0,0.1,0.5,0.7,2.0,0.321,0.4,1.5,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629028,Deandre Ayton,1610612747,LAL,27.0,Deandre,4.6,5.8,0.784,1.3,2.0,0.638,0.9,1.6,0.556,0.4,0.6,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630166,Deni Avdija,1610612757,POR,24.0,Deni,4.0,6.5,0.619,0.8,1.9,0.389,0.5,1.1,0.419,0.1,0.3,0.25,0.8,1.5,0.524,1.6,5.0,0.326,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203471,Dennis Schröder,1610612758,SAC,32.0,Dennis,1.2,2.3,0.531,0.3,1.5,0.194,0.7,1.5,0.469,0.6,1.3,0.481,0.6,1.6,0.394,1.0,3.0,0.333,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641726,Dereck Lively II,1610612742,DAL,21.0,Dereck,1.4,2.3,0.625,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642852,Derik Queen,1610612740,NOP,20.0,Derik,3.4,5.2,0.662,0.7,1.9,0.389,0.3,0.9,0.4,0.3,0.7,0.35,0.2,0.6,0.294,0.0,0.4,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,28.0,Derrick,2.1,2.6,0.794,0.3,0.7,0.444,0.1,0.1,1.0,0.0,0.0,0.0,0.5,1.8,0.304,0.8,1.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628401,Derrick White,1610612738,BOS,31.0,Derrick,1.0,1.8,0.571,0.6,1.8,0.347,0.7,1.3,0.5,0.5,0.9,0.52,0.6,2.0,0.273,2.6,7.2,0.364,0.3,0.6,0.438,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,1630217,Desmond Bane,1610612753,ORL,27.0,Desmond,3.3,5.6,0.592,0.8,2.0,0.411,0.6,1.2,0.485,0.4,1.0,0.345,0.6,1.9,0.315,1.3,3.5,0.354,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1626164,Devin Booker,1610612756,PHX,29.0,Devin,2.3,3.3,0.695,0.9,2.2,0.418,2.0,4.0,0.515,1.2,2.6,0.462,0.4,1.2,0.31,1.4,4.6,0.302,0.1,0.3,0.429,0.0,0.0,0.0,0.0,0.1,0.0
2025-26,1642269,Devin Carter,1610612758,SAC,23.0,Devin,0.6,0.9,0.625,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.4,1.7,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630170,Devin Vassell,1610612759,SAS,25.0,Devin,0.6,1.1,0.567,0.3,0.8,0.333,1.0,2.0,0.473,0.9,1.7,0.5,1.1,2.7,0.419,1.7,4.4,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628415,Dillon Brooks,1610612756,PHX,29.0,Dillon,1.6,2.5,0.643,1.0,2.0,0.535,1.8,3.6,0.488,1.0,1.8,0.525,0.6,2.5,0.241,1.9,5.0,0.385,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627734,Domantas Sabonis,1610612758,SAC,29.0,Domantas,5.0,8.5,0.591,0.5,1.6,0.333,0.7,1.1,0.667,0.1,0.2,0.5,0.1,0.6,0.143,0.3,1.2,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631230,Dominick Barlow,1610612755,PHI,22.0,Dominick,2.7,3.8,0.706,0.3,0.7,0.462,0.1,0.3,0.333,0.0,0.0,0.0,0.3,1.4,0.24,0.1,0.4,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642270,Donovan Clingan,1610612757,POR,21.0,Donovan,2.9,4.4,0.657,0.2,0.5,0.417,0.0,0.0,0.0,0.1,0.1,1.0,0.2,1.0,0.174,0.6,1.8,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628378,Donovan Mitchell,1610612739,CLE,29.0,Donovan,3.3,4.9,0.664,1.4,2.4,0.581,1.1,1.9,0.58,0.7,1.1,0.607,1.0,2.7,0.352,3.2,8.4,0.385,0.1,0.1,0.667,0.0,0.2,0.0,0.0,0.0,0.0
2025-26,1628978,Donte DiVincenzo,1610612750,MIN,28.0,Donte,0.9,1.6,0.568,0.2,0.6,0.375,0.2,0.4,0.455,0.1,0.2,0.6,1.2,3.0,0.4,1.9,5.0,0.371,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203926,Doug McDermott,1610612758,SAC,33.0,Doug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0
2025-26,1642962,Drake Powell,1610612751,BKN,20.0,Drake,0.7,1.0,0.737,0.2,0.4,0.429,0.3,0.6,0.455,0.2,0.5,0.5,0.3,0.7,0.385,0.5,1.3,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203110,Draymond Green,1610612744,GSW,35.0,Draymond,1.2,2.1,0.571,0.1,0.3,0.375,0.1,0.3,0.333,0.0,0.1,0.0,0.7,1.9,0.341,0.9,2.7,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629234,Drew Eubanks,1610612758,SAC,28.0,Drew,1.3,1.8,0.717,0.6,1.2,0.5,0.3,0.4,0.636,0.0,0.1,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641809,Drew Peterson,1610612766,CHA,26.0,Drew,0.3,0.5,0.667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631166,Drew Timme,1610612747,LAL,25.0,Drew,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2025-26,1630696,Dru Smith,1610612748,MIA,27.0,Dru,0.9,1.5,0.605,0.4,1.1,0.313,0.1,0.3,0.571,0.0,0.0,0.0,0.4,1.1,0.313,0.4,1.2,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629130,Duncan Robinson,1610612765,DET,31.0,Duncan,0.7,1.2,0.633,0.3,0.6,0.533,0.0,0.1,0.5,0.0,0.0,0.0,0.9,2.4,0.387,2.0,4.9,0.402,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641871,Duop Reath,1610612757,POR,29.0,Duop,0.3,0.5,0.636,0.1,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.529,0.5,1.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203939,Dwight Powell,1610612742,DAL,34.0,Dwight,0.8,1.3,0.63,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642928,Dylan Cardwell,1610612758,SAC,24.0,Dylan,1.0,1.6,0.625,0.2,0.4,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642844,Dylan Harper,1610612759,SAS,19.0,Dylan,3.7,6.1,0.606,0.4,0.9,0.467,0.1,0.8,0.154,0.1,0.4,0.286,0.4,1.2,0.35,0.4,1.5,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630700,Dyson Daniels,1610612737,ATL,22.0,Dyson,3.4,5.5,0.613,1.2,2.7,0.442,0.3,0.6,0.556,0.0,0.0,0.0,0.1,0.6,0.176,0.1,1.2,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630604,E.J. Liddell,1610612751,BKN,25.0,E.J.,0.3,0.3,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.667,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642856,Egor Dëmin,1610612751,BKN,19.0,Egor,0.8,1.5,0.543,0.2,0.4,0.4,0.1,0.3,0.5,0.1,0.4,0.222,0.5,1.8,0.286,1.4,3.9,0.366,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641989,Elijah Harkless,1610612762,UTA,25.0,Elijah,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.7,0.75,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641801,Emanuel Miller,1610612741,CHI,25.0,Emanuel,0.2,0.6,0.333,0.4,0.6,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.6,0.0,0.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201569,Eric Gordon,1610612755,PHI,36.0,Eric,0.6,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.8,1.4,0.571,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025-26,1630679,Ethan Thompson,1610612754,IND,26.0,Ethan,0.4,0.4,1.0,0.3,0.3,1.0,0.0,0.4,0.0,0.1,0.1,1.0,0.8,1.9,0.4,0.3,1.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630596,Evan Mobley,1610612739,CLE,24.0,Evan,4.1,5.7,0.713,0.8,2.4,0.339,0.4,1.2,0.379,0.1,0.4,0.3,0.3,1.2,0.267,1.2,3.2,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630532,Franz Wagner,1610612753,ORL,24.0,Franz,4.3,7.0,0.617,1.3,3.0,0.423,0.5,1.0,0.478,0.2,0.7,0.313,0.5,1.1,0.462,1.1,3.3,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641713,GG Jackson,1610612763,MEM,21.0,GG,0.8,1.8,0.455,0.1,0.3,0.5,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629216,Gabe Vincent,1610612747,LAL,29.0,Gabe,0.1,0.1,1.0,0.0,0.3,0.0,0.1,0.4,0.4,0.0,0.1,0.0,0.5,1.1,0.467,0.7,2.4,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,202066,Garrett Temple,1610612761,TOR,39.0,Garrett,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629726,Garrison Mathews,1610612754,IND,29.0,Garrison,0.2,0.3,0.667,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,0.0,0.7,1.6,0.421,0.6,1.9,0.304,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203914,Gary Harris,1610612749,MIL,31.0,Gary,0.3,0.5,0.667,0.1,0.2,0.25,0.1,0.2,0.667,0.0,0.1,0.0,0.4,0.8,0.467,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627780,Gary Payton II,1610612744,GSW,33.0,Gary,1.2,2.1,0.579,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.25,0.2,0.6,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629018,Gary Trent Jr.,1610612749,MIL,26.0,Gary,0.3,0.5,0.533,0.3,0.8,0.429,0.3,0.6,0.438,0.3,0.6,0.389,1.1,2.3,0.5,1.1,3.7,0.308,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,203507,Giannis Antetokounmpo,1610612749,MIL,31.0,Giannis,9.5,12.4,0.771,0.3,1.1,0.294,0.3,0.7,0.417,0.4,1.8,0.194,0.1,0.2,0.667,0.5,1.2,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629048,Goga Bitadze,1610612753,ORL,26.0,Goga,2.2,2.7,0.822,0.1,0.1,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641711,Gradey Dick,1610612761,TOR,22.0,Gradey,0.8,1.3,0.632,0.1,0.2,0.429,0.1,0.4,0.273,0.2,0.3,0.5,0.7,1.3,0.487,0.3,1.6,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1628960,Grayson Allen,1610612756,PHX,30.0,Grayson,1.6,2.4,0.674,0.5,1.8,0.281,0.1,0.3,0.4,0.1,0.1,0.5,0.7,1.9,0.382,2.4,5.8,0.423,0.1,0.7,0.167,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,30.0,Guerschon,0.4,0.7,0.647,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.333,0.2,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630611,Gui Santos,1610612744,GSW,23.0,Gui,0.5,0.9,0.632,0.1,0.1,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.7,0.643,0.1,1.0,0.136,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,203084,Harrison Barnes,1610612759,SAS,33.0,Harrison,1.3,2.0,0.667,0.5,1.0,0.519,0.1,0.5,0.286,0.1,0.1,0.75,1.4,3.2,0.442,0.8,2.4,0.344,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631127,Harrison Ingram,1610612759,SAS,23.0,Harrison,0.3,0.3,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630529,Herbert Jones,1610612740,NOP,27.0,Herbert,1.5,3.1,0.485,0.3,0.6,0.583,0.0,0.3,0.0,0.2,0.4,0.5,0.8,2.4,0.34,0.7,2.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642864,Hugo González,1610612738,BOS,19.0,Hugo,1.1,1.6,0.694,0.1,0.4,0.222,0.0,0.1,0.0,0.0,0.0,1.0,0.3,0.7,0.438,0.2,0.6,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630621,Hunter Dickinson,1610612740,NOP,25.0,Hunter,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
2025-26,1642282,Hunter Sallis,1610612755,PHI,22.0,Hunter,0.4,0.6,0.667,0.3,0.3,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-26,1641816,Hunter Tyson,1610612743,DEN,25.0,Hunter,0.3,0.8,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.7,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630193,Immanuel Quickley,1610612761,TOR,26.0,Immanuel,1.4,2.0,0.667,0.7,1.6,0.435,1.0,1.8,0.56,0.2,0.4,0.5,0.4,1.5,0.268,2.1,5.3,0.389,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642403,Isaac Jones,1610612765,DET,25.0,Isaac,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630171,Isaac Okoro,1610612741,CHI,24.0,Isaac,2.2,3.6,0.594,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,2.1,0.333,0.4,1.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642268,Isaiah Collier,1610612762,UTA,21.0,Isaiah,1.6,2.5,0.66,0.7,1.6,0.467,0.1,0.6,0.167,0.0,0.0,0.0,0.2,0.3,0.6,0.2,0.7,0.308,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642384,Isaiah Crawford,1610612745,HOU,24.0,Isaiah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2025-26,1628392,Isaiah Hartenstein,1610612760,OKC,27.0,Isaiah,3.9,5.0,0.788,0.7,1.5,0.469,0.4,0.9,0.421,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630543,Isaiah Jackson,1610612754,IND,23.0,Isaiah,2.6,4.2,0.632,0.3,0.7,0.45,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630198,Isaiah Joe,1610612760,OKC,26.0,Isaiah,0.7,0.9,0.765,0.0,0.1,0.0,0.1,0.2,0.5,0.2,0.4,0.571,1.3,3.0,0.421,1.6,3.8,0.431,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630587,Isaiah Livers,1610612756,PHX,27.0,Isaiah,0.2,0.3,0.75,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.1,0.429,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630191,Isaiah Stewart,1610612765,DET,24.0,Isaiah,2.6,3.8,0.667,0.3,0.9,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,0.433,0.4,1.2,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627826,Ivica Zubac,1610612746,LAC,28.0,Ivica,4.7,6.9,0.684,1.6,3.2,0.489,0.5,1.0,0.464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631120,JD Davison,1610612745,HOU,23.0,JD,0.3,0.4,0.75,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.1,1.0,0.1,0.4,0.25,0.3,0.4,0.75,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2025-26,1629630,Ja Morant,1610612763,MEM,26.0,Ja,2.2,4.4,0.508,1.2,3.0,0.405,0.9,2.5,0.371,0.4,1.4,0.263,0.6,1.2,0.471,0.5,3.7,0.135,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2025-26,1642266,Ja'Kobe Walter,1610612761,TOR,21.0,Ja'Kobe,0.5,1.0,0.519,0.2,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.7,1.3,0.5,0.5,1.6,0.293,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631095,Jabari Smith Jr.,1610612745,HOU,22.0,Jabari,2.0,3.0,0.676,0.6,1.3,0.467,0.5,1.3,0.433,0.3,1.0,0.261,1.2,2.9,0.414,1.0,2.9,0.343,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631133,Jabari Walker,1610612755,PHI,23.0,Jabari,1.0,1.8,0.553,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.5,0.2,0.8,0.286,0.2,0.7,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631210,Jacob Toppin,1610612737,ATL,25.0,Jacob,0.6,0.8,0.75,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
