Season,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS
2025-26,1628997,Caleb Martin,1610612742,DAL,F,30.0,21,19,0.47,1.24,1.86,0.667,0.601,0.066
2025-26,1631093,Jaden Ivey,1610612765,DET,G,23.0,13,9,0.348,1.0,1.85,0.542,0.616,-0.074
2025-26,1631133,Jabari Walker,1610612755,PHI,F,23.0,26,20,0.387,1.19,1.85,0.646,0.649,-0.003
2025-26,1631126,Caleb Love,1610612757,POR,G,24.0,19,17,0.347,1.37,1.84,0.743,0.611,0.132
2025-26,1641740,Jaylen Clark,1610612750,MIN,G,24.0,24,21,0.289,1.13,1.83,0.614,0.626,-0.012
2025-26,1642860,Will Riley,1610612764,WAS,F,19.0,18,13,0.413,1.06,1.83,0.576,0.643,-0.067
2025-26,1641809,Drew Peterson,1610612766,CHA,F,26.0,6,4,0.55,0.83,1.83,0.455,0.582,-0.128
2025-26,1642878,Tyrese Proctor,1610612739,CLE,G,21.0,19,13,0.386,1.05,1.79,0.588,0.609,-0.021
2025-26,1628975,Jevon Carter,1610612741,CHI,G,30.0,14,11,0.338,1.14,1.79,0.64,0.59,0.05
2025-26,1642347,Jamal Shead,1610612761,TOR,G,23.0,29,23,0.256,1.21,1.79,0.673,0.605,0.068
2025-26,204456,T.J. McConnell,1610612754,IND,G,33.0,18,13,0.364,1.22,1.78,0.688,0.625,0.063
2025-26,1630811,Keaton Wallace,1610612737,ATL,G,26.0,26,20,0.317,1.19,1.77,0.674,0.63,0.044
2025-26,1642357,David Jones Garcia,1610612759,SAS,F,24.0,8,7,0.452,0.75,1.75,0.429,0.572,-0.143
2025-26,1631123,Jamaree Bouyea,1610612756,PHX,G,26.0,12,10,0.3,0.67,1.75,0.381,0.629,-0.248
2025-26,1642269,Devin Carter,1610612758,SAC,G,23.0,8,6,0.304,1.38,1.75,0.786,0.681,0.105
2025-26,1642484,RayJ Dennis,1610612746,LAC,G,24.0,12,9,0.375,1.42,1.75,0.81,0.597,0.213
2025-26,1627752,Taurean Prince,1610612749,MIL,F,31.0,8,6,0.241,1.13,1.75,0.643,0.62,0.023
2025-26,1630214,Xavier Tillman,1610612738,BOS,F,26.0,11,8,0.306,1.0,1.73,0.579,0.643,-0.064
2025-26,1642419,Jamison Battle,1610612761,TOR,F,24.0,15,12,0.51,0.8,1.73,0.462,0.635,-0.173
2025-26,1642265,Rob Dillingham,1610612750,MIN,G,20.0,24,20,0.402,0.96,1.71,0.561,0.599,-0.038
2025-26,1626145,Tyus Jones,1610612753,ORL,G,29.0,28,22,0.372,1.39,1.71,0.813,0.629,0.184
2025-26,203486,Mason Plumlee,1610612766,CHA,F-C,35.0,13,8,0.282,1.0,1.69,0.591,0.647,-0.056
2025-26,1642355,Bronny James,1610612747,LAL,G,21.0,12,11,0.476,1.33,1.67,0.8,0.64,0.16
2025-26,1630534,Ochai Agbaji,1610612761,TOR,G,25.0,21,16,0.273,1.05,1.67,0.629,0.617,0.011
2025-26,1642461,Spencer Jones,1610612743,DEN,F,24.0,21,13,0.245,1.1,1.67,0.657,0.629,0.029
2025-26,1631111,Wendell Moore Jr.,1610612765,DET,G,24.0,3,2,0.263,0.67,1.67,0.4,0.602,-0.202
2025-26,1642942,Jahmai Mashack,1610612763,MEM,G,23.0,3,2,0.625,1.0,1.67,0.6,0.572,0.028
2025-26,1631247,Luke Travers,1610612739,CLE,F,24.0,11,10,0.545,1.0,1.64,0.611,0.62,-0.008
2025-26,1642877,Micah Peavy,1610612740,NOP,G-F,24.0,23,15,0.319,1.0,1.61,0.622,0.677,-0.055
2025-26,1631451,Javonte Cooke,1610612757,POR,G,26.0,5,5,0.571,1.0,1.6,0.625,0.595,0.03
2025-26,1626192,Pat Connaughton,1610612766,CHA,G,32.0,12,8,0.322,0.92,1.58,0.579,0.596,-0.017
2025-26,1641772,Nae'Qwan Tomlin,1610612739,CLE,F,25.0,19,13,0.259,0.74,1.58,0.467,0.62,-0.153
2025-26,1642278,Tyler Kolek,1610612752,NYK,G,24.0,20,14,0.307,0.75,1.55,0.484,0.586,-0.102
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,F,30.0,13,10,0.392,1.0,1.54,0.65,0.578,0.072
2025-26,1628502,Nigel Hayes-Davis,1610612756,PHX,F,31.0,15,10,0.5,0.87,1.53,0.565,0.648,-0.083
2025-26,1628371,Jonathan Isaac,1610612753,ORL,F,28.0,20,16,0.429,0.65,1.5,0.433,0.645,-0.211
2025-26,1630639,A.J. Lawson,1610612761,TOR,G,25.0,2,2,0.3,0.5,1.5,0.333,0.615,-0.282
2025-26,203078,Bradley Beal,1610612746,LAC,G,32.0,6,4,0.243,1.17,1.5,0.778,0.636,0.142
2025-26,1630679,Ethan Thompson,1610612754,IND,G,26.0,8,4,0.218,1.0,1.5,0.667,0.611,0.056
2025-26,1642949,Yanic Konan Niederhäuser,1610612746,LAC,C,22.0,10,8,0.455,1.1,1.5,0.733,0.633,0.101
2025-26,201599,DeAndre Jordan,1610612740,NOP,C,37.0,2,1,0.231,0.0,1.5,0.0,0.746,-0.746
2025-26,1630224,Jalen Green,1610612756,PHX,G,23.0,2,2,0.375,0.0,1.5,0.0,0.599,-0.599
2025-26,1642859,Jase Richardson,1610612753,ORL,G,20.0,13,11,0.452,0.77,1.46,0.526,0.592,-0.066
2025-26,1630587,Isaiah Livers,1610612756,PHX,F,27.0,13,10,0.365,0.85,1.46,0.579,0.618,-0.039
2025-26,1642905,Yang Hansen,1610612757,POR,C,20.0,13,10,0.257,0.69,1.46,0.474,0.64,-0.166
2025-26,1642863,Khaman Maluach,1610612756,PHX,C,19.0,11,7,0.444,0.91,1.45,0.625,0.64,-0.015
2025-26,1641733,Nick Smith Jr.,1610612747,LAL,G,21.0,11,9,0.308,0.91,1.45,0.625,0.647,-0.022
2025-26,1642404,Chaz Lanier,1610612765,DET,G,24.0,9,7,0.433,0.44,1.44,0.308,0.641,-0.334
2025-26,1643007,Taelon Peter,1610612754,IND,G,23.0,14,8,0.426,0.86,1.43,0.6,0.652,-0.052
2025-26,202687,Bismack Biyombo,1610612759,SAS,C,33.0,7,4,0.357,1.14,1.43,0.8,0.617,0.183
2025-26,1642950,Lachlan Olbrich,1610612741,CHI,C,21.0,5,4,0.5,1.4,1.4,1.0,0.643,0.357
2025-26,1631159,Leonard Miller,1610612750,MIN,F,22.0,5,4,0.538,0.8,1.4,0.571,0.517,0.054
2025-26,203914,Gary Harris,1610612749,MIL,G,31.0,18,13,0.245,0.94,1.39,0.68,0.624,0.056
2025-26,1641738,Kobe Brown,1610612746,LAC,F,25.0,18,10,0.253,0.83,1.39,0.6,0.54,0.06
2025-26,1629216,Gabe Vincent,1610612747,LAL,G,29.0,14,11,0.207,1.0,1.36,0.737,0.629,0.108
2025-26,1629599,Amir Coffey,1610612749,MIL,G-F,28.0,15,12,0.37,0.47,1.33,0.35,0.616,-0.266
2025-26,1630579,Jericho Sims,1610612749,MIL,C,27.0,21,15,0.262,1.1,1.33,0.821,0.641,0.18
2025-26,1641725,Trey Alexander,1610612740,NOP,G,22.0,3,3,0.235,1.0,1.33,0.75,0.565,0.185
2025-26,200768,Kyle Lowry,1610612755,PHI,G,39.0,3,3,0.333,0.0,1.33,0.0,0.522,-0.522
2025-26,1631104,Blake Wesley,1610612757,POR,G,22.0,6,6,0.296,1.17,1.33,0.875,0.619,0.256
2025-26,1630545,Terrence Shannon Jr.,1610612750,MIN,G-F,25.0,19,14,0.342,0.74,1.32,0.56,0.659,-0.099
2025-26,1642964,Brooks Barnhizer,1610612760,OKC,G,23.0,13,10,0.304,0.62,1.31,0.471,0.586,-0.115
2025-26,1642853,Rasheer Fleming,1610612756,PHX,F,21.0,10,8,0.448,0.8,1.3,0.615,0.588,0.028
2025-26,1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,14,8,0.305,0.71,1.29,0.556,0.628,-0.072
2025-26,1642868,Carter Bryant,1610612759,SAS,F,20.0,19,11,0.358,0.63,1.26,0.5,0.644,-0.144
2025-26,1642282,Hunter Sallis,1610612755,PHI,G,22.0,4,2,0.417,1.0,1.25,0.8,0.651,0.149
2025-26,1641713,GG Jackson,1610612763,MEM,F,21.0,4,4,0.455,1.0,1.25,0.8,0.617,0.183
2025-26,1642353,Cam Christie,1610612746,LAC,G,20.0,17,11,0.288,0.59,1.24,0.476,0.609,-0.133
2025-26,1641724,Jett Howard,1610612753,ORL,G,22.0,17,11,0.368,0.65,1.24,0.524,0.633,-0.109
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,F,30.0,25,18,0.352,0.8,1.24,0.645,0.651,-0.006
2025-26,1629618,Jalen Pickett,1610612743,DEN,G,26.0,9,6,0.268,0.56,1.22,0.455,0.594,-0.139
2025-26,1642367,Jonathan Mogbo,1610612761,TOR,F,24.0,9,6,0.5,0.56,1.22,0.455,0.581,-0.126
2025-26,1641801,Emanuel Miller,1610612741,CHI,F,25.0,5,4,0.545,0.8,1.2,0.667,0.585,0.081
2025-26,1642866,Joan Beringer,1610612750,MIN,F,19.0,8,5,0.429,0.5,1.13,0.444,0.57,-0.126
2025-26,1641712,Rayan Rupert,1610612757,POR,G-F,21.0,17,12,0.365,0.47,1.12,0.421,0.566,-0.145
2025-26,1631124,Julian Strawther,1610612743,DEN,G,23.0,9,5,0.357,0.78,1.11,0.7,0.621,0.079
2025-26,1641763,Julian Phillips,1610612741,CHI,F,22.0,19,11,0.288,0.63,1.11,0.571,0.609,-0.037
2025-26,1642368,N'Faly Dante,1610612737,ATL,C,24.0,3,2,0.375,0.33,1.0,0.333,0.61,-0.276
2025-26,1642935,Chucky Hepburn,1610612761,TOR,G,22.0,2,2,0.333,1.0,1.0,1.0,0.75,0.25
2025-26,1641998,Trey Jemison III,1610612752,NYK,C,26.0,3,2,0.214,1.0,1.0,1.0,0.564,0.436
2025-26,1642443,Jahmir Young,1610612748,MIA,G,25.0,4,3,0.444,0.75,1.0,0.75,0.659,0.091
2025-26,1642434,Riley Minix,1610612759,SAS,F,25.0,3,3,0.6,0.67,1.0,0.667,0.521,0.146
2025-26,1643141,Jahmyl Telfort,1610612746,LAC,G,24.0,3,2,0.429,0.33,1.0,0.333,0.652,-0.318
2025-26,1642886,Koby Brea,1610612756,PHX,G,23.0,1,1,0.333,0.0,1.0,0.0,0.467,-0.467
2025-26,1631250,Pete Nance,1610612749,MIL,F,25.0,3,2,0.429,0.33,1.0,0.333,0.604,-0.271
2025-26,1641753,Chris Livingston,1610612739,CLE,F,22.0,1,1,0.333,1.0,1.0,1.0,0.611,0.389
2025-26,1642403,Isaac Jones,1610612765,DET,F,25.0,3,3,0.429,1.0,1.0,1.0,0.537,0.463
2025-26,1631199,Ron Harper Jr.,1610612738,BOS,G-F,25.0,2,2,1.0,0.5,1.0,0.5,0.605,-0.105
2025-26,1641732,Colby Jones,1610612765,DET,G,23.0,1,1,1.0,1.0,1.0,1.0,0.714,0.286
2025-26,1631342,Daeqwon Plowden,1610612758,SAC,G-F,27.0,1,1,0.333,0.0,1.0,0.0,0.667,-0.667
2025-26,1631166,Drew Timme,1610612747,LAL,F,25.0,1,1,1.0,1.0,1.0,1.0,0.726,0.274
2025-26,203926,Doug McDermott,1610612758,SAC,F,33.0,1,1,0.333,0.0,1.0,0.0,0.333,-0.333
2025-26,1642849,Nolan Traore,1610612751,BKN,G,19.0,6,3,0.25,0.83,0.83,1.0,0.634,0.366
2025-26,1641752,Bobi Klintman,1610612765,DET,F,22.0,6,2,0.227,0.33,0.83,0.4,0.563,-0.163
2025-26,1631120,JD Davison,1610612745,HOU,G,23.0,10,5,0.333,0.7,0.8,0.875,0.681,0.194
2025-26,1631103,Malaki Branham,1610612764,WAS,F,22.0,10,6,0.32,0.4,0.8,0.5,0.626,-0.126
2025-26,1630264,Anthony Gill,1610612764,WAS,F,33.0,5,2,0.4,0.4,0.8,0.5,0.649,-0.149
2025-26,1642876,Adou Thiero,1610612747,LAL,G,21.0,9,6,0.292,0.78,0.78,1.0,0.564,0.436
2025-26,203648,Thanasis Antetokounmpo,1610612749,MIL,F,33.0,4,3,0.5,0.5,0.75,0.667,0.643,0.024
2025-26,1629680,Matisse Thybulle,1610612757,POR,G-F,28.0,4,3,0.333,0.5,0.75,0.667,0.594,0.073
2025-26,1631216,Caleb Houstan,1610612737,ATL,G,22.0,4,2,0.429,0.75,0.75,1.0,0.663,0.337
2025-26,201145,Jeff Green,1610612745,HOU,F,39.0,8,3,0.286,0.63,0.75,0.833,0.706,0.128
2025-26,1641790,PJ Hall,1610612763,MEM,C,23.0,4,3,0.375,0.5,0.75,0.667,0.673,-0.006
2025-26,1629162,Jordan McLaughlin,1610612759,SAS,G,29.0,10,4,0.212,0.5,0.7,0.714,0.571,0.143
2025-26,1642885,Mohamed Diawara,1610612752,NYK,F,20.0,15,8,0.286,0.53,0.67,0.8,0.588,0.212
2025-26,1641816,Hunter Tyson,1610612743,DEN,F,25.0,9,4,0.462,0.44,0.67,0.667,0.637,0.03
2025-26,1642066,Myron Gardner,1610612748,MIA,F,24.0,3,2,0.25,0.67,0.67,1.0,0.665,0.335
2025-26,1642359,Pacôme Dadiet,1610612752,NYK,F,20.0,6,2,0.444,0.33,0.67,0.5,0.574,-0.074
2025-26,1630604,E.J. Liddell,1610612751,BKN,F,25.0,6,4,0.667,0.5,0.67,0.75,0.646,0.104
2025-26,1630322,Lindy Waters III,1610612759,SAS,F,28.0,13,8,0.242,0.46,0.62,0.75,0.694,0.056
2025-26,1630623,Tyson Etienne,1610612751,BKN,G,26.0,5,3,0.25,0.4,0.6,0.667,0.626,0.04
2025-26,201569,Eric Gordon,1610612755,PHI,G,36.0,5,2,0.214,0.4,0.6,0.667,0.652,0.014
2025-26,1641813,Mark Sears,1610612749,MIL,G,23.0,5,3,0.3,0.0,0.6,0.0,0.529,-0.529
2025-26,1642959,Chris Youngblood,1610612760,OKC,G,23.0,12,6,0.212,0.33,0.58,0.571,0.637,-0.065
2025-26,1642358,AJ Johnson,1610612764,WAS,G,21.0,9,3,0.294,0.22,0.56,0.4,0.582,-0.182
2025-26,1631204,Marcus Sasser,1610612765,DET,G,25.0,2,1,0.25,0.5,0.5,1.0,0.713,0.287
2025-26,1642918,Alijah Martin,1610612761,TOR,G,23.0,2,1,0.167,0.5,0.5,1.0,0.756,0.244
2025-26,1631127,Harrison Ingram,1610612759,SAS,F,23.0,2,1,0.333,0.5,0.5,1.0,1.0,0.0
2025-26,1631210,Jacob Toppin,1610612737,ATL,F,25.0,2,1,0.5,0.0,0.5,0.0,0.529,-0.529
2025-26,1643024,Chris Mañon,1610612747,LAL,G,24.0,2,1,0.5,0.5,0.5,1.0,0.601,0.399
2025-26,1641787,Tosan Evbuomwan,1610612752,NYK,F,24.0,2,1,0.25,0.0,0.5,0.0,0.5,-0.5
2025-26,202066,Garrett Temple,1610612761,TOR,G-F,39.0,3,1,0.333,0.33,0.33,1.0,0.429,0.571
2025-26,204060,Joe Ingles,1610612750,MIN,F-G,38.0,3,1,0.167,0.0,0.33,0.0,0.429,-0.429
2025-26,1630536,Sharife Cooper,1610612764,WAS,G,24.0,3,1,0.333,0.33,0.33,1.0,0.75,0.25
2025-26,1630548,Johnny Juzang,1610612750,MIN,G,24.0,5,1,0.167,0.2,0.2,1.0,0.677,0.323
2025-26,1641810,Antonio Reeves,1610612766,CHA,G,25.0,6,1,0.067,0.17,0.17,1.0,0.62,0.38
