Season,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
2025-26,22025,1642264,Stephon Castle,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.473,13,0.039,1.3,0.571,0.3,0.0,0.3,0.0,0.7,0.571,0.8,1.0,0.3,0.5,0.2
2025-26,22025,1629611,Terance Mann,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.136,18,0.078,1.083,0.429,0.333,0.083,0.333,0.0,0.583,0.429,0.7,0.7,0.2,0.4,0.2
2025-26,22025,1641731,Bilal Coulibaly,1610612764,WAS,Washington Wizards,Cut,Offensive,0.28,9,0.106,1.2,0.625,0.1,0.1,0.1,0.0,0.6,0.625,1.1,1.3,0.6,0.9,0.3
2025-26,22025,1641715,Cam Whitmore,1610612764,WAS,Washington Wizards,Cut,Offensive,0.038,18,0.067,1.0,0.556,0.167,0.167,0.167,0.083,0.5,0.556,0.7,0.7,0.3,0.5,0.2
2025-26,22025,203897,Zach LaVine,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.038,19,0.035,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.6,0.6,0.3,0.6,0.3
2025-26,22025,1631097,Bennedict Mathurin,1610612754,IND,Indiana Pacers,Cut,Offensive,0.149,10,0.05,1.1,0.429,0.4,0.0,0.4,0.1,0.6,0.429,1.0,1.1,0.3,0.7,0.4
2025-26,22025,1641737,Adem Bona,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.018,15,0.241,0.846,0.375,0.231,0.154,0.231,0.0,0.462,0.375,0.9,0.7,0.2,0.5,0.3
2025-26,22025,1626204,Larry Nance Jr.,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.0,14,0.243,0.647,0.357,0.059,0.118,0.059,0.0,0.353,0.357,1.2,0.8,0.4,1.0,0.6
2025-26,22025,203937,Kyle Anderson,1610612762,UTA,Utah Jazz,Cut,Offensive,0.038,8,0.169,1.0,0.571,0.1,0.2,0.1,0.0,0.5,0.571,1.3,1.3,0.5,0.9,0.4
2025-26,22025,1641767,Ben Sheppard,1610612754,IND,Indiana Pacers,Cut,Offensive,0.038,19,0.066,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.3,0.5,0.3
2025-26,22025,1630311,Pat Spencer,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.006,16,0.087,0.727,0.364,0.0,0.0,0.0,0.0,0.364,0.364,0.7,0.5,0.3,0.7,0.4
