Season,GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
2013-14,Players,203460,Andre Roberson,Andre,1610612760,OKC,22.0,1,1,0,1.0,0.9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1.2,0,0,1.0,389,284,1,1,391,305,353,305,177,250,177,233,243,233,252,246,278,246,234,193,128,1,97,276,321,185,347,180,12,346
2013-14,Players,200745,Andrea Bargnani,Andrea,1610612752,NYK,28.0,13,3,10,0.231,37.46,3,7,0.429,0,0,0.0,2,2,1.0,4,2,6,0,1,1,1,0,6,3,8,19,20.2,2,0,18.0,206,205,231,273,169,177,191,151,177,250,177,149,166,1,52,207,147,246,157,99,59,1,275,136,196,72,191,101,12,197
2013-14,Players,1905,Andrei Kirilenko,Andrei,1610612751,BKN,33.0,6,2,4,0.333,9.983333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,-2,0.0,0,0,0.0,275,236,133,171,279,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,202,321,222,364,180,12,365
2013-14,Players,101106,Andrew Bogut,Andrew,1610612744,GSW,29.0,23,6,17,0.261,57.41833333333334,1,3,0.333,0,0,0.0,0,0,0.0,1,17,18,3,1,0,3,0,4,2,2,5,36.1,6,0,29.0,97,124,351,238,100,245,253,218,177,250,177,233,243,233,157,14,33,102,157,193,8,1,226,154,274,131,131,45,12,147
2013-14,Players,101115,Andrew Bynum,Andrew,1610612754,IND,26.0,2,1,1,0.5,0.7333333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,-1,2.0,1,0,2.0,355,284,17,42,397,245,306,1,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,274,200,332,122,12,319
2013-14,Players,203094,Andrew Nicholson,Andrew,1610612753,ORL,24.0,7,1,6,0.143,22.248333333333335,2,5,0.4,0,1,0.0,2,2,1.0,1,3,4,0,0,2,0,0,1,1,6,-1,16.8,2,0,14.0,268,284,174,332,224,203,221,172,177,196,177,149,166,1,157,181,194,246,234,49,128,1,97,202,215,200,214,101,12,224
2013-14,Players,2740,Andris Biedrins,Andris,1610612762,UTA,28.0,1,0,1,0.0,0.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,389,355,17,355,399,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,222,364,180,12,365
2013-14,Players,1712,Antawn Jamison,Antawn,1610612746,LAC,38.0,4,1,3,0.25,0.6466666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0,0,0,0.0,302,284,100,242,400,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,97,276,321,200,364,180,12,365
2013-14,Players,203461,Anthony Bennett,Anthony,1610612739,CLE,21.0,1,0,1,0.0,2.0933333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-3,0.0,0,0,0.0,389,355,17,355,371,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,97,276,321,254,364,180,12,365
2013-14,Players,203076,Anthony Davis,Anthony,1610612740,NOP,21.0,29,8,21,0.276,75.235,15,35,0.429,0,1,0.0,17,19,0.895,10,17,27,2,1,1,2,5,8,12,47,-3,90.4,20,0,82.0,32,75,399,224,55,36,40,151,177,196,177,9,16,91,11,14,10,138,157,99,29,416,323,22,33,254,23,3,12,28
2013-14,Players,201627,Anthony Morrow,Anthony,1610612740,NOP,28.0,24,7,17,0.292,29.985,7,18,0.389,4,11,0.364,0,0,0.0,2,3,5,0,0,1,0,0,2,0,18,9,27.0,0,0,29.0,86,97,351,218,192,105,99,187,45,54,83,233,243,233,107,181,170,246,234,99,128,1,156,276,127,105,170,180,12,147
2013-14,Players,201576,Anthony Randolph,Anthony,1610612743,DEN,24.0,3,0,3,0.0,6.453333333333333,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,0,2,0,5,-13,6.2,0,0,7.0,327,355,100,355,313,203,253,40,106,168,28,233,243,233,252,246,278,246,234,193,128,1,156,276,224,355,278,180,12,260
2013-14,Players,201229,Anthony Tolliver,Anthony,1610612766,CHA,29.0,16,6,10,0.375,27.948333333333334,3,7,0.429,3,7,0.429,0,0,0.0,1,1,2,0,0,1,0,0,1,0,9,10,14.4,0,0,16.0,174,124,231,143,203,177,191,151,60,90,66,233,243,233,157,246,241,246,234,99,128,1,97,276,187,101,223,180,12,206
2013-14,Players,203462,Archie Goodwin,Archie,1610612756,PHX,19.0,1,1,0,1.0,0.25,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2.0,0,0,2.0,389,284,1,1,411,245,306,1,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,274,163,332,180,12,319
2013-14,Players,203382,Aron Baynes,Aron,1610612759,SAS,27.0,1,0,1,0.0,1.15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,389,355,17,355,383,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,222,364,180,12,365
2013-14,Players,201167,Arron Afflalo,Arron,1610612753,ORL,28.0,34,8,26,0.235,103.085,21,56,0.375,8,19,0.421,15,16,0.938,2,5,7,4,11,1,0,5,18,12,65,-25,71.4,1,0,86.0,12,75,427,268,13,14,11,196,10,21,69,15,24,80,107,123,130,82,4,99,128,416,424,22,15,401,50,122,12,25
2013-14,Players,201948,Austin Daye,Austin,1610612759,SAS,26.0,1,0,1,0.0,1.15,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-2,0.0,0,0,0.0,389,355,17,355,383,305,306,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,97,276,321,222,364,180,12,365
2013-14,Players,203085,Austin Rivers,Austin,1610612740,NOP,21.0,13,5,8,0.385,18.48,1,6,0.167,0,3,0.0,1,1,1.0,0,0,0,3,0,0,2,2,1,1,3,1,13.5,1,0,10.0,206,147,207,137,237,245,205,292,177,141,177,187,218,1,252,309,330,102,234,193,29,344,97,202,258,174,229,122,12,236
2013-14,Players,202340,Avery Bradley,Avery,1610612738,BOS,23.0,29,6,23,0.207,68.34,6,17,0.353,1,5,0.2,0,0,0.0,0,5,5,1,4,3,0,1,6,0,13,-32,25.5,0,0,26.0,32,124,413,284,75,126,106,212,106,114,145,233,243,233,252,123,170,179,48,21,128,264,275,276,145,411,174,180,12,166
2013-14,Players,2732,Ben Gordon,Ben,1610612766,CHA,31.0,4,0,4,0.0,6.906666666666666,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,1,0,-8,1.2,0,0,1.0,302,355,133,355,309,305,253,305,177,168,177,233,243,233,252,246,278,246,234,193,128,1,156,202,321,319,347,180,12,346
2013-14,Players,203463,Ben McLemore,Ben,1610612758,SAC,21.0,23,4,19,0.174,52.29666666666667,2,16,0.125,1,9,0.111,7,9,0.778,2,7,9,0,4,0,1,0,8,5,12,-39,21.8,0,0,24.0,97,177,379,312,124,203,117,300,106,73,174,61,65,131,107,95,102,246,48,193,59,1,323,83,154,418,186,180,12,173
2013-14,Players,2757,Beno Udrih,Beno,1610612763,MEM,31.0,6,2,4,0.333,22.745,6,11,0.545,3,5,0.6,1,1,1.0,1,2,3,5,0,1,0,0,2,2,16,22,30.1,1,0,29.0,275,236,133,171,221,126,160,71,60,114,21,187,218,1,157,207,212,67,234,99,128,1,156,154,133,60,158,122,12,147
2013-14,Players,203108,Bernard James,Bernard,1610612742,DAL,29.0,2,0,2,0.0,0.23333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,355,355,66,355,412,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,200,364,180,12,365
2013-14,Players,202687,Bismack Biyombo,Bismack,1610612766,CHA,21.0,1,1,0,1.0,1.4616666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,5,-1.0,1,0,0.0,389,284,1,1,379,305,353,305,177,250,177,233,243,233,252,309,330,246,157,193,128,1,1,276,321,131,427,122,12,365
2013-14,Players,201933,Blake Griffin,Blake,1610612746,LAC,25.0,25,11,14,0.44,73.465,17,35,0.486,0,1,0.0,14,22,0.636,5,19,24,4,4,0,2,2,12,15,48,29,84.8,19,1,80.0,72,37,297,96,57,29,40,119,177,196,177,21,10,182,37,6,16,82,48,193,29,344,398,12,30,45,31,6,3,33
2013-14,Players,2564,Boris Diaw,Boris,1610612759,SAS,32.0,19,13,6,0.684,30.883333333333333,4,10,0.4,0,1,0.0,0,0,0.0,3,2,5,4,0,0,0,0,6,1,8,27,20.0,1,0,17.0,135,18,174,23,186,156,165,172,177,196,177,233,243,233,74,207,170,82,234,193,128,1,275,202,196,49,194,122,12,203
2013-14,Players,203078,Bradley Beal,Bradley,1610612764,WAS,21.0,34,12,22,0.353,103.745,14,52,0.269,7,24,0.292,6,9,0.667,4,11,15,4,3,2,2,2,11,9,41,-11,74.0,1,0,75.0,12,29,405,166,12,42,18,260,15,7,122,71,65,169,52,46,47,82,75,49,29,344,388,36,46,340,44,122,12,40
2013-14,Players,201148,Brandan Wright,Brandan,1610612742,DAL,26.0,17,7,10,0.412,30.191666666666666,5,7,0.714,0,0,0.0,1,6,0.167,6,7,13,1,0,0,1,0,8,3,11,16,31.1,2,0,27.0,158,97,231,111,191,139,191,36,177,250,177,187,96,232,25,95,63,179,234,193,59,1,323,136,165,85,149,101,12,162
2013-14,Players,101138,Brandon Bass,Brandon,1610612738,BOS,29.0,37,6,31,0.162,62.35333333333333,5,18,0.278,0,0,0.0,6,7,0.857,2,6,8,0,2,1,3,1,11,4,16,-75,35.6,5,0,32.0,5,124,428,326,91,139,99,256,177,250,177,71,84,99,107,108,112,246,100,99,8,264,388,102,133,428,132,51,12,136
2013-14,Players,203561,Brandon Davies,Brandon,1610612755,PHI,22.0,3,1,2,0.333,1.0516666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,327,284,66,171,387,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,185,364,180,12,365
2013-14,Players,201943,Brandon Jennings,Brandon,1610612765,DET,24.0,24,4,20,0.167,56.45166666666667,9,37,0.243,3,19,0.158,2,4,0.5,2,4,6,4,4,5,1,2,9,4,23,-25,50.2,8,0,48.0,86,177,387,314,105,83,35,278,60,21,164,149,123,201,107,148,147,82,48,9,59,344,347,102,96,401,91,34,12,87
2013-14,Players,202688,Brandon Knight,Brandon,1610612749,MIL,22.0,30,5,25,0.167,88.14166666666667,14,56,0.25,3,19,0.158,14,17,0.824,1,11,12,10,2,2,2,7,13,9,45,-37,84.4,3,0,78.0,27,147,424,314,36,42,11,262,60,21,164,21,20,113,157,46,70,20,100,49,29,424,404,36,37,416,33,77,12,37
2013-14,Players,201575,Brandon Rush,Brandon,1610612762,UTA,28.0,1,0,1,0.0,0.295,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,0,0,1.0,389,355,17,355,406,305,353,305,177,250,177,233,243,233,252,309,330,179,234,193,128,1,1,276,321,174,343,180,12,346
2013-14,Players,203148,Brian Roberts,Brian,1610612740,NOP,28.0,22,5,17,0.227,50.975,12,25,0.48,4,12,0.333,6,7,0.857,1,3,4,3,2,0,0,2,8,4,34,-18,41.3,0,0,45.0,105,147,351,276,129,52,74,123,45,45,89,71,84,99,157,181,194,102,100,193,128,344,323,102,55,378,110,180,12,98
2013-14,Players,201572,Brook Lopez,Brook,1610612751,BKN,26.0,6,1,5,0.167,26.34,4,7,0.571,0,0,0.0,2,4,0.5,1,3,4,0,2,0,1,0,3,3,10,13,15.8,0,0,16.0,275,284,157,314,210,156,191,61,177,250,177,149,123,201,157,181,194,246,100,193,59,1,199,136,179,94,217,180,12,206
2013-14,Players,201957,Byron Mullens,Byron,1610612755,PHI,25.0,2,0,2,0.0,4.913333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-14,0.0,0,0,0.0,355,355,66,355,332,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,360,364,180,12,365
2013-14,Players,201228,C.J. Watson,C.J.,1610612754,IND,30.0,4,2,2,0.5,0.54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,-2,0.0,0,0,0.0,302,236,66,42,401,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,156,276,321,222,364,180,12,365
2013-14,Players,203468,CJ McCollum,CJ,1610612757,POR,22.0,5,1,4,0.2,2.3633333333333333,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0,0,1,1.2,0,0,1.0,286,284,133,287,361,305,306,305,177,196,177,233,243,233,157,309,278,246,234,193,128,1,156,276,321,174,347,180,12,346
2013-14,Players,101139,CJ Miles,CJ,1610612739,CLE,27.0,10,4,6,0.4,17.48,2,8,0.25,1,5,0.2,0,0,0.0,1,1,2,0,0,1,0,0,2,0,5,-1,10.4,0,0,10.0,231,177,174,117,242,203,180,262,106,114,145,233,243,233,157,246,241,246,234,99,128,1,156,276,224,200,242,180,12,236
2013-14,Players,201171,Carl Landry,Carl,1610612758,SAC,30.0,3,1,2,0.333,9.135,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,0,-12,1.2,0,0,1.0,327,284,66,171,288,305,306,305,177,250,177,233,243,233,252,246,278,246,234,193,128,1,156,276,321,346,347,180,12,346
2013-14,Players,2430,Carlos Boozer,Carlos,1610612741,CHI,32.0,10,2,8,0.2,26.546666666666667,3,13,0.231,0,0,0.0,0,0,0.0,4,2,6,2,5,0,1,1,6,0,6,-2,14.2,5,0,16.0,231,236,207,287,208,177,142,281,177,250,177,233,243,233,52,207,147,138,33,193,59,264,275,276,215,222,224,51,12,206
2013-14,Players,2546,Carmelo Anthony,Carmelo,1610612752,NYK,30.0,28,7,21,0.25,98.55666666666667,24,77,0.312,6,21,0.286,13,13,1.0,9,12,21,9,11,2,2,4,8,16,67,-4,106.7,11,0,111.0,45,97,399,242,18,10,4,244,22,15,123,26,39,1,12,37,23,26,4,49,29,403,323,11,13,272,13,24,12,13
2013-14,Players,2406,Caron Butler,Caron,1610612760,OKC,34.0,19,6,13,0.316,46.745,5,13,0.385,2,8,0.25,3,4,0.75,3,4,7,4,2,2,0,0,9,2,15,-1,33.4,1,0,32.0,135,124,282,202,146,139,142,189,84,78,129,125,123,139,74,148,130,82,100,49,128,1,347,154,140,200,138,122,12,136
2013-14,Players,201858,Cartier Martin,Cartier,1610612737,ATL,29.0,9,2,7,0.222,14.523333333333333,1,4,0.25,1,4,0.25,0,0,0.0,0,3,3,1,0,0,0,0,1,0,3,-5,8.1,0,0,8.0,241,236,187,277,255,245,232,262,106,127,129,233,243,233,252,181,212,179,234,193,128,1,97,276,258,283,263,180,12,252
2013-14,Players,202718,Chandler Parsons,Chandler,1610612745,HOU,25.0,25,11,14,0.44,70.685,11,26,0.423,3,12,0.25,1,2,0.5,1,7,8,8,4,2,1,2,10,1,26,49,52.6,3,0,51.0,72,37,297,96,65,61,69,160,60,45,129,187,166,201,157,95,112,38,48,49,59,344,377,202,77,13,84,77,12,80
2013-14,Players,101112,Channing Frye,Channing,1610612756,PHX,31.0,28,4,24,0.143,69.405,4,17,0.235,2,11,0.182,3,5,0.6,2,9,11,0,5,0,1,0,4,4,13,-35,24.2,0,0,28.0,45,177,420,332,69,156,106,279,84,54,157,125,108,188,107,68,80,246,33,193,59,1,226,102,145,414,178,180,12,154
2013-14,Players,101111,Charlie Villanueva,Charlie,1610612765,DET,29.0,3,0,3,0.0,3.691666666666667,0,0,0.0,0,0,0.0,1,2,0.5,1,0,1,0,0,0,0,0,0,1,1,-8,2.2,0,0,2.0,327,355,100,355,346,305,353,305,177,250,177,187,166,201,157,309,278,246,234,193,128,1,1,202,309,319,330,180,12,319
2013-14,Players,201978,Chase Budinger,Chase,1610612750,MIN,26.0,4,2,2,0.5,9.176666666666666,2,2,1.0,1,1,1.0,2,2,1.0,0,1,1,0,0,1,0,0,1,1,7,9,11.2,0,0,11.0,302,236,66,42,287,203,278,1,106,196,1,149,166,1,252,246,278,246,234,99,128,1,97,202,207,105,235,180,12,231
2013-14,Players,1497,Chauncey Billups,Chauncey,1610612765,DET,37.0,4,1,3,0.25,4.28,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,302,284,100,242,338,305,278,305,177,196,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,283,364,180,12,365
2013-14,Players,2365,Chris Andersen,Chris,1610612748,MIA,35.0,14,5,9,0.357,38.435,4,6,0.667,0,0,0.0,1,5,0.2,4,11,15,0,0,1,3,0,1,3,9,8,39.0,1,0,32.0,195,147,226,164,166,156,205,40,177,250,177,187,108,231,52,46,47,246,234,99,8,1,97,136,187,112,117,122,12,136
2013-14,Players,203569,Chris Babb,Chris,1610612738,BOS,24.0,2,0,2,0.0,0.26666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,355,355,66,355,409,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,185,364,180,12,365
2013-14,Players,2547,Chris Bosh,Chris,1610612748,MIA,30.0,33,14,19,0.424,93.54666666666667,22,41,0.537,14,25,0.56,5,5,1.0,4,12,16,1,5,2,1,2,12,4,63,20,87.7,4,0,100.0,16,10,379,104,24,12,30,74,1,4,26,87,108,1,52,37,43,179,33,49,59,344,398,102,18,70,26,63,12,17
2013-14,Players,203142,Chris Copeland,Chris,1610612754,IND,30.0,3,2,1,0.667,0.20666666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,8,2.0,0,0,2.0,327,236,17,24,415,245,306,1,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,274,112,332,180,12,319
2013-14,Players,201604,Chris Douglas-Roberts,Chris,1610612766,CHA,27.0,10,7,3,0.7,33.77,3,8,0.375,1,4,0.25,3,3,1.0,0,3,3,3,1,1,0,0,4,1,10,22,20.1,0,0,19.0,231,97,100,21,179,177,180,196,106,127,129,125,149,1,252,181,212,102,157,99,128,1,226,202,179,60,192,180,12,188
2013-14,Players,203187,Chris Johnson,Chris,1610612738,BOS,24.0,14,1,13,0.071,18.666666666666668,1,4,0.25,0,3,0.0,1,2,0.5,1,1,2,1,2,1,0,0,4,1,3,-22,7.9,0,0,8.0,195,284,282,353,234,245,232,262,177,141,177,187,166,201,157,246,241,179,100,99,128,1,226,202,258,392,266,180,12,252
2013-14,Players,2549,Chris Kaman,Chris,1610612747,LAL,32.0,4,1,3,0.25,9.806666666666667,1,1,1.0,0,0,0.0,3,5,0.6,1,0,1,0,0,0,1,0,1,3,5,5,9.2,3,0,8.0,302,284,100,242,282,245,306,1,177,250,177,125,108,188,157,309,278,246,234,193,59,1,97,136,224,131,251,77,12,252
2013-14,Players,101108,Chris Paul,Chris,1610612746,LAC,29.0,20,8,12,0.4,62.53333333333333,17,43,0.395,3,11,0.273,13,15,0.867,1,10,11,14,3,2,0,3,8,10,50,24,87.2,13,0,82.0,121,75,263,117,90,29,28,184,60,54,126,26,28,98,157,55,80,11,75,49,128,383,323,31,28,57,27,18,12,28
2013-14,Players,202698,Chris Singleton,Chris,1610612764,WAS,24.0,3,1,2,0.333,10.126666666666667,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,0,-1.0,0,0,0.0,327,284,66,171,277,305,278,305,177,196,177,233,243,233,252,309,330,246,157,193,128,1,156,276,321,185,427,180,12,365
2013-14,Players,202874,Chris Wright,Chris,1610612749,MIL,25.0,2,0,2,0.0,0.09666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,355,355,66,355,421,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,272,364,180,12,365
2013-14,Players,101236,Chuck Hayes,Chuck,1610612761,TOR,31.0,9,1,8,0.111,20.856666666666666,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,0,2,0,0,0,6,0,2,-10,3.6,1,0,5.0,241,284,207,344,228,245,278,83,177,250,177,233,243,233,157,207,212,246,100,193,128,1,275,276,274,332,305,122,12,286
2013-14,Players,203469,Cody Zeller,Cody,1610612766,CHA,21.0,4,1,3,0.25,6.263333333333334,1,1,1.0,0,0,0.0,1,2,0.5,1,1,2,0,0,0,0,0,0,1,3,5,5.4,1,0,5.0,302,284,100,242,318,245,306,1,177,250,177,187,166,201,157,246,241,246,234,193,128,1,1,202,258,131,291,122,12,286
2013-14,Players,202332,Cole Aldrich,Cole,1610612752,NYK,25.0,1,1,0,1.0,3.35,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,1,0,1,0,2,7,6.4,1,0,6.0,389,284,1,1,350,245,306,1,177,250,177,233,243,233,157,246,241,246,157,193,59,1,97,276,274,121,275,122,12,275
2013-14,Players,201147,Corey Brewer,Corey,1610612750,MIN,28.0,30,7,23,0.233,64.07166666666667,8,15,0.533,0,3,0.0,8,10,0.8,5,5,10,2,2,1,0,2,13,8,24,-29,40.0,0,0,38.0,27,97,413,272,82,90,126,75,177,141,177,52,55,120,37,123,92,138,100,99,128,344,404,45,85,408,114,180,12,118
2013-14,Players,202709,Cory Joseph,Cory,1610612759,SAS,22.0,4,1,3,0.25,7.108333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,-8,5.0,0,0,4.0,302,284,100,242,308,245,278,83,177,250,177,233,243,233,252,309,330,246,234,99,128,1,1,276,274,319,295,180,12,299
2013-14,Players,201584,Courtney Lee,Courtney,1610612763,MEM,28.0,25,12,13,0.48,53.17,7,15,0.467,1,4,0.25,1,1,1.0,1,5,6,3,3,1,2,1,5,1,16,35,33.7,0,0,32.0,72,29,282,80,122,105,126,132,106,127,129,187,218,1,157,123,147,102,75,99,29,264,259,202,133,32,137,180,12,136
2013-14,Players,201571,D.J. Augustin,D.J.,1610612741,CHI,26.0,10,6,4,0.6,30.268333333333334,7,18,0.389,5,10,0.5,0,0,0.0,0,1,1,4,1,0,0,3,3,1,19,36,25.2,0,0,29.0,231,124,133,28,189,105,99,187,30,64,28,233,243,233,252,246,278,82,157,193,128,383,199,202,121,29,177,180,12,147
2013-14,Players,203081,Damian Lillard,Damian,1610612757,POR,23.0,33,16,17,0.485,89.44166666666666,27,55,0.491,11,23,0.478,15,16,0.938,3,3,6,9,10,2,1,3,10,13,80,103,99.7,4,0,112.0,16,4,351,74,33,8,13,118,5,10,59,15,24,80,74,181,147,26,6,49,59,383,377,19,6,1,18,63,12,12
2013-14,Players,202345,Damion James,Damion,1610612759,SAS,26.0,1,0,1,0.0,2.1083333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,389,355,17,355,370,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,254,364,180,12,365
2013-14,Players,202350,Daniel Orton,Daniel,1610612755,PHI,23.0,3,1,2,0.333,2.1883333333333335,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-11,0.0,1,0,0.0,327,284,66,171,368,305,353,305,177,250,177,233,243,233,252,309,330,246,234,193,128,1,1,276,321,340,364,122,12,365
2013-14,Players,101122,Danny Granger,Danny,1610612746,LAC,31.0,2,1,1,0.5,7.5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,12,0.5,0,0,1.0,355,284,17,42,303,305,306,305,177,250,177,233,243,233,252,309,330,179,157,193,128,1,1,276,321,97,359,180,12,346
2013-14,Players,201980,Danny Green,Danny,1610612759,SAS,27.0,13,11,2,0.846,18.52,2,8,0.25,2,5,0.4,0,0,0.0,0,2,2,2,1,0,1,0,0,0,6,42,13.4,0,0,14.0,206,37,66,18,236,203,180,262,84,114,72,233,243,233,252,207,241,138,157,193,59,1,1,276,215,21,230,180,12,224
2013-14,Players,201967,Dante Cunningham,Dante,1610612750,MIN,27.0,17,4,13,0.235,30.851666666666667,5,7,0.714,0,0,0.0,2,3,0.667,1,1,2,1,1,2,0,0,9,4,12,-19,20.9,2,0,19.0,158,177,282,268,187,139,191,36,177,250,177,149,149,169,157,246,241,179,157,49,128,1,347,102,154,384,188,101,12,188
2013-14,Players,203121,Darius Miller,Darius,1610612740,NOP,24.0,8,1,7,0.125,5.318333333333333,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,2,0,3,-14,3.0,0,0,4.0,258,284,187,337,325,245,253,218,106,141,89,233,243,233,252,309,330,246,234,193,128,1,156,276,258,360,312,180,12,299
2013-14,Players,201589,Darrell Arthur,Darrell,1610612743,DEN,26.0,12,0,12,0.0,25.208333333333332,4,7,0.571,1,1,1.0,0,0,0.0,1,3,4,1,2,0,2,0,6,2,9,-10,19.3,0,0,19.0,214,355,263,355,216,156,191,61,106,196,1,233,243,233,157,181,194,179,100,193,29,1,275,154,187,332,196,180,12,188
2013-14,Players,201954,Darren Collison,Darren,1610612746,LAC,26.0,17,6,11,0.353,48.153333333333336,4,11,0.364,1,6,0.167,2,2,1.0,1,4,5,3,2,3,0,0,9,1,11,16,28.5,1,0,26.0,158,124,247,166,138,156,160,207,106,99,160,149,166,1,157,148,170,102,100,21,128,1,347,202,165,85,166,122,12,166
2013-14,Players,101135,David Lee,David,1610612744,GSW,31.0,30,13,17,0.433,91.82333333333334,17,33,0.515,0,0,0.0,15,22,0.682,11,13,24,2,4,2,0,5,12,11,49,49,82.8,15,0,79.0,27,18,351,98,28,29,48,81,177,250,177,15,10,167,9,32,16,138,48,49,128,416,398,26,29,13,36,12,12,35
2013-14,Players,2561,David West,David,1610612754,IND,33.0,21,10,11,0.476,56.61333333333334,11,23,0.478,1,2,0.5,4,4,1.0,5,7,12,1,0,0,0,1,5,3,27,9,42.9,3,0,41.0,113,46,247,82,103,61,83,126,106,168,28,100,123,1,37,95,70,179,234,193,128,264,259,136,73,105,107,77,12,108
