Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
2025-26,1642357,David Jones Garcia,1610612759,SAS,24.0,8,8.0,0.88,0.38,0.5,1.38,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630558,Davion Mitchell,1610612748,MIA,27.0,26,30.4,3.42,0.88,2.54,2.27,0.15,0.19,0.46,0.15,0.46,0.62,0.25,0.75,0.0,0.42,0.42,0.42,0.12,0.0,1.0,1.0,0.273
2025-26,1630549,Day'Ron Sharpe,1610612751,BKN,24.0,25,16.0,3.64,2.52,1.12,1.76,0.0,1.56,3.68,0.28,0.16,0.44,0.636,0.364,0.64,0.8,1.44,1.44,1.04,0.444,0.556,1.0,0.722
2025-26,1628368,De'Aaron Fox,1610612759,SAS,28.0,19,31.9,3.89,1.26,2.63,2.95,0.05,0.11,0.26,0.11,0.32,0.42,0.25,0.75,0.0,0.05,0.05,0.05,0.05,0.0,1.0,1.0,1.0
2025-26,1629631,De'Andre Hunter,1610612739,CLE,28.0,25,28.5,2.72,1.6,1.12,2.0,0.0,0.44,0.88,0.16,0.2,0.36,0.444,0.556,0.04,0.52,0.56,0.56,0.2,0.071,0.929,1.0,0.357
2025-26,1629001,De'Anthony Melton,1610612744,GSW,27.0,6,18.0,2.5,1.5,1.0,3.33,0.0,0.17,0.33,0.0,0.83,0.83,0.0,1.0,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0
2025-26,201599,DeAndre Jordan,1610612740,NOP,37.0,2,11.7,3.0,2.0,1.0,0.5,0.0,1.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201942,DeMar DeRozan,1610612758,SAC,36.0,28,33.0,3.46,2.11,1.36,2.18,0.14,0.21,0.54,0.18,0.32,0.5,0.357,0.643,0.0,0.5,0.5,0.5,0.36,0.0,1.0,1.0,0.714
2025-26,1629731,Dean Wade,1610612739,CLE,29.0,27,22.7,4.56,3.19,1.37,2.3,0.0,0.93,2.37,0.15,0.26,0.41,0.364,0.636,0.11,1.15,1.26,1.26,0.48,0.088,0.912,1.0,0.382
2025-26,1629028,Deandre Ayton,1610612747,LAL,27.0,23,29.4,8.65,6.39,2.26,1.52,0.0,4.26,10.0,0.39,0.35,0.74,0.529,0.471,0.7,0.61,1.3,1.26,1.17,0.533,0.467,0.967,0.9
2025-26,1630166,Deni Avdija,1610612757,POR,24.0,28,34.7,5.18,3.68,1.5,1.46,0.0,0.21,0.46,0.5,0.25,0.75,0.667,0.333,0.07,0.43,0.5,0.46,0.36,0.143,0.857,0.929,0.714
2025-26,203471,Dennis Schröder,1610612758,SAC,32.0,21,28.8,2.33,1.33,1.0,1.19,0.14,0.24,0.52,0.29,0.14,0.43,0.667,0.333,0.0,0.14,0.14,0.14,0.05,0.0,1.0,1.0,0.333
2025-26,1641726,Dereck Lively II,1610612742,DAL,21.0,7,16.5,8.14,6.57,1.57,0.57,0.0,1.57,3.29,0.29,0.43,0.71,0.4,0.6,0.14,1.57,1.71,1.71,0.86,0.083,0.917,1.0,0.5
2025-26,1642852,Derik Queen,1610612740,NOP,20.0,29,25.7,7.14,4.83,2.31,2.66,0.1,1.69,3.97,0.24,0.07,0.31,0.778,0.222,0.24,0.79,1.03,1.0,0.66,0.233,0.767,1.0,0.655
2025-26,1627884,Derrick Jones Jr.,1610612746,LAC,28.0,13,24.9,3.69,2.23,1.46,2.0,0.0,0.85,2.0,0.38,0.15,0.54,0.714,0.286,0.0,0.23,0.23,0.23,0.08,0.0,1.0,1.0,0.333
2025-26,1628401,Derrick White,1610612738,BOS,31.0,27,33.4,7.52,4.7,2.81,2.93,0.15,0.3,0.67,0.3,0.48,0.78,0.381,0.619,0.0,0.15,0.15,0.15,0.04,0.0,1.0,1.0,0.25
2025-26,1630217,Desmond Bane,1610612753,ORL,27.0,28,33.7,5.46,2.86,2.61,1.79,0.04,0.46,1.0,0.39,0.43,0.82,0.478,0.522,0.18,0.32,0.5,0.5,0.29,0.357,0.643,1.0,0.571
2025-26,1626164,Devin Booker,1610612756,PHX,29.0,25,34.4,2.88,1.6,1.28,1.68,0.04,0.48,1.04,0.52,0.4,0.92,0.565,0.435,0.04,0.44,0.48,0.48,0.28,0.083,0.917,1.0,0.583
2025-26,1642269,Devin Carter,1610612758,SAC,23.0,8,10.0,1.75,0.88,0.88,1.13,0.0,0.13,0.38,0.13,0.13,0.25,0.5,0.5,0.0,0.13,0.13,0.13,0.0,0.0,1.0,1.0,0.0
2025-26,1630170,Devin Vassell,1610612759,SAS,25.0,27,32.0,3.81,2.33,1.48,1.89,0.0,0.33,0.74,0.15,0.33,0.48,0.308,0.692,0.0,0.15,0.15,0.15,0.11,0.0,1.0,1.0,0.75
2025-26,1628415,Dillon Brooks,1610612756,PHX,29.0,22,30.9,3.23,1.32,1.91,2.95,0.05,0.5,1.09,0.32,0.23,0.55,0.583,0.417,0.0,0.32,0.32,0.32,0.18,0.0,1.0,1.0,0.571
2025-26,1627734,Domantas Sabonis,1610612758,SAC,29.0,11,33.2,5.73,3.91,1.82,2.0,0.0,4.82,10.91,0.45,0.45,0.91,0.5,0.5,0.91,1.45,2.36,2.27,1.73,0.385,0.615,0.962,0.731
2025-26,1631230,Dominick Barlow,1610612755,PHI,22.0,18,26.5,8.61,5.94,2.67,1.33,0.0,0.78,1.78,0.28,0.39,0.67,0.417,0.583,0.11,0.39,0.5,0.5,0.17,0.222,0.778,1.0,0.333
2025-26,1642270,Donovan Clingan,1610612757,POR,21.0,24,25.7,11.88,8.54,3.33,1.13,0.0,1.96,4.67,0.46,0.13,0.58,0.786,0.214,1.13,0.88,2.0,1.96,1.58,0.563,0.438,0.979,0.792
2025-26,1628378,Donovan Mitchell,1610612739,CLE,29.0,26,34.4,2.62,1.15,1.46,3.27,0.0,0.35,0.85,0.42,0.27,0.69,0.611,0.389,0.0,0.38,0.38,0.38,0.27,0.0,1.0,1.0,0.7
2025-26,1628978,Donte DiVincenzo,1610612750,MIN,28.0,28,31.6,2.93,1.75,1.18,2.96,0.0,0.43,1.04,0.32,0.5,0.82,0.391,0.609,0.0,0.32,0.32,0.32,0.07,0.0,1.0,1.0,0.222
2025-26,203926,Doug McDermott,1610612758,SAC,33.0,1,7.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642962,Drake Powell,1610612751,BKN,20.0,18,18.5,2.33,1.39,0.94,1.17,0.0,0.0,0.0,0.06,0.28,0.33,0.167,0.833,0.11,0.17,0.28,0.17,0.0,0.4,0.6,0.6,0.0
2025-26,203110,Draymond Green,1610612744,GSW,35.0,23,27.4,8.26,5.26,3.0,2.22,0.17,2.22,5.57,0.17,0.22,0.39,0.444,0.556,0.13,1.26,1.39,1.3,0.74,0.094,0.906,0.938,0.531
2025-26,1629234,Drew Eubanks,1610612758,SAC,28.0,25,14.4,3.6,2.92,0.68,0.76,0.04,2.0,4.48,0.08,0.04,0.12,0.667,0.333,0.24,0.6,0.84,0.84,0.6,0.286,0.714,1.0,0.714
2025-26,1641809,Drew Peterson,1610612766,CHA,26.0,6,10.7,0.83,0.5,0.33,1.83,0.0,0.17,0.33,0.17,0.0,0.17,1.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,1.0,1.0,1.0
2025-26,1631166,Drew Timme,1610612747,LAL,25.0,2,3.9,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630696,Dru Smith,1610612748,MIA,27.0,28,17.3,2.54,1.43,1.11,3.0,0.14,0.14,0.32,0.18,0.25,0.43,0.417,0.583,0.04,0.39,0.43,0.39,0.14,0.083,0.917,0.917,0.333
2025-26,1629130,Duncan Robinson,1610612765,DET,31.0,26,30.1,4.31,2.38,1.92,2.08,0.15,0.96,1.96,0.23,0.23,0.46,0.5,0.5,0.0,0.5,0.5,0.5,0.15,0.0,1.0,1.0,0.308
2025-26,1641871,Duop Reath,1610612757,POR,29.0,20,8.6,2.7,1.75,0.95,0.3,0.05,0.25,0.6,0.15,0.1,0.25,0.6,0.4,0.0,0.45,0.45,0.45,0.05,0.0,1.0,1.0,0.111
2025-26,203939,Dwight Powell,1610612742,DAL,34.0,21,12.2,3.57,2.86,0.71,1.62,0.1,2.71,6.19,0.05,0.19,0.24,0.2,0.8,0.29,0.9,1.19,1.14,0.48,0.24,0.76,0.96,0.4
2025-26,1642928,Dylan Cardwell,1610612758,SAC,24.0,4,16.1,6.25,5.75,0.5,1.75,0.0,3.5,7.25,0.25,0.25,0.5,0.5,0.5,0.75,0.5,1.25,1.25,1.0,0.6,0.4,1.0,0.8
2025-26,1642844,Dylan Harper,1610612759,SAS,19.0,17,21.7,2.18,1.29,0.88,1.35,0.0,0.06,0.12,0.53,0.35,0.88,0.6,0.4,0.0,0.12,0.12,0.12,0.12,0.0,1.0,1.0,1.0
2025-26,1630700,Dyson Daniels,1610612737,ATL,22.0,29,33.7,5.1,2.83,2.28,4.86,0.07,1.38,3.34,0.59,0.52,1.1,0.531,0.469,0.14,0.48,0.62,0.59,0.48,0.222,0.778,1.0,0.824
2025-26,1630604,E.J. Liddell,1610612751,BKN,25.0,4,5.3,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0
2025-26,1642856,Egor Dëmin,1610612751,BKN,19.0,24,23.1,3.67,2.21,1.46,1.83,0.08,0.17,0.46,0.29,0.21,0.5,0.583,0.417,0.0,0.33,0.33,0.33,0.08,0.0,1.0,1.0,0.25
2025-26,1641989,Elijah Harkless,1610612762,UTA,25.0,6,10.8,2.17,0.83,1.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641801,Emanuel Miller,1610612741,CHI,25.0,4,7.2,0.75,0.75,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.75,0.333,0.667,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0
2025-26,201569,Eric Gordon,1610612755,PHI,36.0,4,12.7,0.75,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630679,Ethan Thompson,1610612754,IND,26.0,8,18.9,3.63,2.25,1.38,0.88,0.0,0.25,0.75,0.25,0.0,0.25,1.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,1.0,1.0,0.0
2025-26,1630596,Evan Mobley,1610612739,CLE,24.0,25,34.2,10.56,7.4,3.16,2.32,0.0,2.0,4.56,0.44,0.24,0.68,0.647,0.353,0.52,1.32,1.84,1.8,1.28,0.283,0.717,0.978,0.696
2025-26,1630532,Franz Wagner,1610612753,ORL,24.0,24,33.4,4.5,2.63,1.88,2.17,0.04,0.21,0.46,0.38,0.42,0.79,0.474,0.526,0.0,0.67,0.67,0.67,0.25,0.0,1.0,1.0,0.375
2025-26,1641713,GG Jackson,1610612763,MEM,21.0,5,9.9,1.6,1.0,0.6,1.8,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.2,0.0,0.2,0.2,0.2,1.0,0.0,1.0,1.0
2025-26,1629216,Gabe Vincent,1610612747,LAL,29.0,14,21.5,2.43,1.07,1.36,1.93,0.07,0.57,1.5,0.21,0.21,0.43,0.5,0.5,0.0,0.36,0.36,0.36,0.07,0.0,1.0,1.0,0.2
2025-26,202066,Garrett Temple,1610612761,TOR,39.0,5,3.7,0.6,0.4,0.2,0.6,0.0,0.4,0.8,0.2,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1629726,Garrison Mathews,1610612754,IND,29.0,10,16.8,1.8,0.9,0.9,1.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,0.0
2025-26,203914,Gary Harris,1610612749,MIL,31.0,15,16.9,2.0,0.73,1.27,1.8,0.0,0.47,0.93,0.13,0.13,0.27,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1627780,Gary Payton II,1610612744,GSW,33.0,26,12.2,1.85,1.04,0.81,1.12,0.0,0.62,1.65,0.27,0.15,0.42,0.636,0.364,0.12,0.12,0.23,0.23,0.19,0.5,0.5,1.0,0.833
2025-26,1629018,Gary Trent Jr.,1610612749,MIL,26.0,27,28.0,1.37,0.52,0.85,2.11,0.0,0.0,0.0,0.3,0.15,0.44,0.667,0.333,0.04,0.15,0.19,0.19,0.04,0.2,0.8,1.0,0.2
2025-26,203507,Giannis Antetokounmpo,1610612749,MIL,31.0,17,29.1,4.82,3.06,1.76,1.94,0.0,1.53,3.71,0.71,0.18,0.88,0.8,0.2,0.53,0.94,1.47,1.47,1.29,0.36,0.64,1.0,0.88
2025-26,1629048,Goga Bitadze,1610612753,ORL,26.0,27,16.8,5.19,3.89,1.3,1.63,0.0,2.07,4.78,0.04,0.15,0.19,0.2,0.8,0.59,0.96,1.56,1.56,0.89,0.381,0.619,1.0,0.571
2025-26,1641711,Gradey Dick,1610612761,TOR,22.0,29,15.7,0.52,0.21,0.31,2.03,0.07,0.07,0.17,0.21,0.1,0.31,0.667,0.333,0.03,0.21,0.24,0.24,0.07,0.143,0.857,1.0,0.286
2025-26,1628960,Grayson Allen,1610612756,PHX,30.0,17,32.1,3.12,1.53,1.59,2.24,0.0,0.06,0.12,0.18,0.47,0.65,0.273,0.727,0.0,0.12,0.12,0.12,0.0,0.0,1.0,1.0,0.0
2025-26,1627824,Guerschon Yabusele,1610612752,NYK,30.0,23,10.0,1.22,0.78,0.43,0.52,0.04,0.48,1.13,0.13,0.04,0.17,0.75,0.25,0.04,0.3,0.35,0.35,0.17,0.125,0.875,1.0,0.5
2025-26,1630611,Gui Santos,1610612744,GSW,23.0,18,10.3,1.72,1.28,0.44,1.33,0.0,0.0,0.0,0.11,0.06,0.17,0.667,0.333,0.17,0.44,0.61,0.61,0.39,0.273,0.727,1.0,0.636
2025-26,203084,Harrison Barnes,1610612759,SAS,33.0,27,30.2,4.19,2.44,1.74,1.63,0.07,0.78,1.81,0.33,0.22,0.56,0.6,0.4,0.11,0.52,0.63,0.63,0.33,0.176,0.824,1.0,0.529
2025-26,1631127,Harrison Ingram,1610612759,SAS,23.0,1,4.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630529,Herbert Jones,1610612740,NOP,27.0,21,28.3,4.0,1.57,2.43,3.57,0.05,0.38,0.9,0.33,0.29,0.62,0.538,0.462,0.05,0.57,0.62,0.62,0.14,0.077,0.923,1.0,0.231
2025-26,1642864,Hugo González,1610612738,BOS,19.0,22,13.7,2.05,1.45,0.59,1.41,0.05,0.36,0.91,0.23,0.23,0.45,0.5,0.5,0.05,0.14,0.18,0.18,0.05,0.25,0.75,1.0,0.25
2025-26,1630621,Hunter Dickinson,1610612740,NOP,25.0,1,4.7,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642282,Hunter Sallis,1610612755,PHI,22.0,3,6.2,1.67,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641816,Hunter Tyson,1610612743,DEN,25.0,4,2.5,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630193,Immanuel Quickley,1610612761,TOR,26.0,28,32.2,3.5,1.61,1.89,2.39,0.0,0.43,0.89,0.25,0.32,0.57,0.438,0.563,0.04,0.54,0.57,0.57,0.39,0.063,0.938,1.0,0.688
2025-26,1642403,Isaac Jones,1610612765,DET,25.0,1,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630171,Isaac Okoro,1610612741,CHI,24.0,19,24.9,4.21,2.89,1.32,1.21,0.21,0.16,0.32,0.26,0.05,0.32,0.833,0.167,0.0,0.68,0.68,0.68,0.16,0.0,1.0,1.0,0.231
2025-26,1642268,Isaiah Collier,1610612762,UTA,21.0,18,22.6,2.33,0.78,1.56,1.33,0.0,0.28,0.67,0.06,0.11,0.17,0.333,0.667,0.0,0.17,0.17,0.17,0.11,0.0,1.0,1.0,0.667
2025-26,1628392,Isaiah Hartenstein,1610612760,OKC,27.0,21,27.4,7.05,5.05,2.0,2.71,0.05,3.19,7.33,0.57,0.19,0.76,0.75,0.25,0.9,1.52,2.43,2.38,1.71,0.373,0.627,0.98,0.706
2025-26,1630543,Isaiah Jackson,1610612754,IND,23.0,28,18.8,5.07,3.43,1.64,2.14,0.0,2.32,5.14,0.32,0.18,0.5,0.643,0.357,0.5,0.39,0.89,0.89,0.54,0.56,0.44,1.0,0.6
2025-26,1630198,Isaiah Joe,1610612760,OKC,26.0,19,22.7,2.53,0.89,1.63,1.68,0.16,0.26,0.63,0.11,0.32,0.42,0.25,0.75,0.0,0.26,0.26,0.26,0.05,0.0,1.0,1.0,0.2
2025-26,1630587,Isaiah Livers,1610612756,PHX,27.0,13,12.1,2.38,1.46,0.92,0.77,0.0,0.31,0.77,0.15,0.08,0.23,0.667,0.333,0.0,0.15,0.15,0.15,0.08,0.0,1.0,1.0,0.5
2025-26,1630191,Isaiah Stewart,1610612765,DET,24.0,25,22.9,10.08,7.52,2.56,0.56,0.0,1.64,3.88,0.32,0.12,0.44,0.727,0.273,0.48,1.2,1.68,1.68,1.32,0.286,0.714,1.0,0.786
2025-26,1627826,Ivica Zubac,1610612746,LAC,28.0,28,32.0,9.64,7.46,2.18,1.0,0.0,3.29,8.11,0.21,0.21,0.43,0.5,0.5,1.18,1.39,2.57,2.54,1.75,0.458,0.542,0.986,0.681
2025-26,1631120,JD Davison,1610612745,HOU,23.0,5,10.3,1.2,0.8,0.4,1.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,1.0,0.2,0.0,0.2,0.2,0.2,1.0,0.0,1.0,1.0
2025-26,1629630,Ja Morant,1610612763,MEM,26.0,14,28.0,1.86,0.79,1.07,2.36,0.07,0.0,0.0,0.5,0.07,0.57,0.875,0.125,0.0,0.29,0.29,0.29,0.07,0.0,1.0,1.0,0.25
2025-26,1642266,Ja'Kobe Walter,1610612761,TOR,21.0,25,16.7,2.48,1.16,1.32,2.0,0.12,0.08,0.2,0.12,0.28,0.4,0.3,0.7,0.12,0.08,0.2,0.2,0.16,0.6,0.4,1.0,0.8
2025-26,1631095,Jabari Smith Jr.,1610612745,HOU,22.0,24,34.6,5.79,4.04,1.75,1.25,0.0,0.33,0.79,0.17,0.29,0.46,0.364,0.636,0.17,0.58,0.75,0.75,0.58,0.222,0.778,1.0,0.778
2025-26,1631133,Jabari Walker,1610612755,PHI,23.0,24,14.8,1.75,1.0,0.75,0.96,0.13,0.38,0.79,0.13,0.04,0.17,0.75,0.25,0.29,0.17,0.54,0.46,0.38,0.538,0.308,1.0,0.818
2025-26,1631210,Jacob Toppin,1610612737,ATL,25.0,2,3.8,1.0,0.5,0.5,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630702,Jaden Hardy,1610612742,DAL,23.0,15,12.6,1.0,0.6,0.4,0.53,0.0,0.07,0.2,0.2,0.07,0.27,0.75,0.25,0.0,0.4,0.4,0.4,0.07,0.0,1.0,1.0,0.167
2025-26,1631093,Jaden Ivey,1610612765,DET,23.0,12,15.1,2.0,1.17,0.83,1.08,0.0,0.08,0.17,0.25,0.08,0.33,0.75,0.25,0.08,0.17,0.25,0.25,0.08,0.333,0.667,1.0,0.333
2025-26,1630183,Jaden McDaniels,1610612750,MIN,25.0,27,33.1,5.89,3.37,2.52,2.7,0.0,0.3,0.67,0.26,0.33,0.59,0.438,0.563,0.0,0.3,0.3,0.3,0.04,0.0,1.0,1.0,0.125
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,30.0,14,8.2,1.07,0.71,0.36,1.14,0.0,0.29,0.64,0.21,0.07,0.29,0.75,0.25,0.07,0.29,0.36,0.29,0.07,0.2,0.8,0.8,0.2
2025-26,1642942,Jahmai Mashack,1610612763,MEM,23.0,3,4.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.0,1.0,1.0,1.0
2025-26,1642443,Jahmir Young,1610612748,MIA,25.0,3,6.9,1.67,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1643141,Jahmyl Telfort,1610612746,LAC,24.0,3,3.6,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0
2025-26,1631170,Jaime Jaquez Jr.,1610612748,MIA,24.0,27,29.5,5.89,3.37,2.52,1.56,0.0,0.22,0.56,0.26,0.33,0.59,0.438,0.563,0.0,0.78,0.78,0.78,0.37,0.0,1.0,1.0,0.476
2025-26,1631222,Jake LaRavia,1610612747,LAL,24.0,27,25.0,3.67,2.07,1.59,2.74,0.04,0.22,0.59,0.33,0.37,0.7,0.474,0.526,0.15,0.41,0.56,0.48,0.3,0.267,0.733,0.867,0.533
2025-26,1627751,Jakob Poeltl,1610612761,TOR,30.0,20,26.2,7.45,5.6,1.85,2.5,0.05,4.1,9.05,0.25,0.35,0.6,0.417,0.583,1.15,1.85,3.0,2.9,1.9,0.383,0.617,0.967,0.633
2025-26,1628973,Jalen Brunson,1610612752,NYK,29.0,25,35.1,2.88,0.92,1.96,1.4,0.32,0.16,0.44,0.32,0.36,0.68,0.471,0.529,0.0,0.24,0.24,0.24,0.04,0.0,1.0,1.0,0.167
2025-26,1631105,Jalen Duren,1610612765,DET,22.0,25,29.0,9.04,6.08,2.96,1.48,0.0,2.72,6.52,0.52,0.52,1.04,0.5,0.5,1.08,1.84,2.92,2.92,2.0,0.37,0.63,1.0,0.685
2025-26,1630224,Jalen Green,1610612756,PHX,23.0,2,14.9,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1630552,Jalen Johnson,1610612737,ATL,24.0,26,35.1,4.42,2.62,1.81,2.35,0.04,0.58,1.42,0.42,0.31,0.73,0.579,0.421,0.04,0.81,0.85,0.85,0.46,0.045,0.955,1.0,0.545
2025-26,1629618,Jalen Pickett,1610612743,DEN,26.0,7,18.2,2.0,1.14,0.86,0.57,0.0,0.71,1.43,0.0,0.0,0.0,0.0,0.0,0.14,0.43,0.57,0.57,0.29,0.25,0.75,1.0,0.5
2025-26,1630188,Jalen Smith,1610612741,CHI,25.0,22,16.7,4.95,3.73,1.23,0.32,0.09,1.27,2.68,0.05,0.14,0.18,0.25,0.75,0.5,1.14,1.64,1.64,1.18,0.306,0.694,1.0,0.722
2025-26,1630591,Jalen Suggs,1610612753,ORL,24.0,21,25.6,2.62,1.62,1.0,3.57,0.19,0.14,0.29,0.48,0.48,0.95,0.5,0.5,0.14,0.05,0.19,0.19,0.19,0.75,0.25,1.0,1.0
2025-26,1631114,Jalen Williams,1610612760,OKC,24.0,9,29.0,4.11,2.33,1.78,3.78,0.0,0.44,1.0,0.22,0.56,0.78,0.286,0.714,0.11,0.44,0.56,0.56,0.33,0.2,0.8,1.0,0.6
2025-26,1630592,Jalen Wilson,1610612751,BKN,25.0,16,16.0,2.13,1.13,1.0,0.5,0.0,0.25,0.75,0.13,0.06,0.19,0.667,0.333,0.0,0.63,0.63,0.56,0.13,0.0,1.0,0.9,0.2
2025-26,1631288,Jamal Cain,1610612753,ORL,26.0,3,10.2,2.33,1.33,1.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2025-26,1627750,Jamal Murray,1610612743,DEN,28.0,26,35.0,3.54,1.81,1.73,2.19,0.0,0.46,1.15,0.15,0.19,0.35,0.444,0.556,0.0,0.12,0.12,0.12,0.12,0.0,1.0,1.0,1.0
2025-26,1642347,Jamal Shead,1610612761,TOR,23.0,29,20.2,2.07,0.72,1.34,2.17,0.07,0.07,0.17,0.28,0.21,0.48,0.571,0.429,0.0,0.14,0.14,0.14,0.07,0.0,1.0,1.0,0.5
2025-26,1631123,Jamaree Bouyea,1610612756,PHX,26.0,11,15.3,2.18,1.45,0.73,0.91,0.0,0.09,0.27,0.18,0.36,0.55,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,201935,James Harden,1610612746,LAC,36.0,26,35.6,2.58,1.19,1.38,2.12,0.0,0.0,0.0,0.31,0.54,0.85,0.364,0.636,0.0,0.42,0.42,0.38,0.27,0.0,1.0,0.909,0.636
2025-26,1630164,James Wiseman,1610612754,IND,24.0,2,17.3,7.0,5.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.5,1.5,0.5,0.333,0.667,1.0,0.333
2025-26,1642364,Jamir Watkins,1610612764,WAS,24.0,9,13.3,2.78,1.33,1.44,1.56,0.22,0.0,0.0,0.0,0.11,0.11,0.0,1.0,0.0,0.33,0.33,0.33,0.11,0.0,1.0,1.0,0.333
2025-26,1642419,Jamison Battle,1610612761,TOR,24.0,12,10.2,1.17,0.83,0.33,0.33,0.0,0.17,0.33,0.17,0.0,0.17,1.0,0.0,0.0,0.42,0.42,0.42,0.08,0.0,1.0,1.0,0.2
2025-26,1641716,Jarace Walker,1610612754,IND,22.0,28,25.1,2.89,1.79,1.11,1.57,0.0,0.18,0.5,0.07,0.32,0.39,0.182,0.818,0.04,0.11,0.14,0.14,0.14,0.25,0.75,1.0,1.0
2025-26,1642272,Jared McCain,1610612755,PHI,21.0,16,19.7,1.75,0.88,0.88,1.06,0.0,0.5,1.06,0.19,0.25,0.44,0.429,0.571,0.0,0.13,0.13,0.13,0.13,0.0,1.0,1.0,1.0
