Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
2025-26,1630167,Obi Toppin,1610612754,IND,27.0,3,27.4,4.67,2.67,2.0,1.0,0.0,1.33,3.0,0.67,1.0,1.67,0.4,0.6,0.0,0.67,0.67,0.67,0.33,0.0,1.0,1.0,0.5
2025-26,1630534,Ochai Agbaji,1610612761,TOR,25.0,16,14.6,3.31,2.0,1.31,1.44,0.0,0.06,0.13,0.06,0.06,0.13,0.5,0.5,0.0,0.38,0.38,0.38,0.19,0.0,1.0,1.0,0.5
2025-26,1641765,Olivier-Maxence Prosper,1610612763,MEM,23.0,9,13.1,3.89,2.56,1.33,0.22,0.0,0.11,0.22,0.33,0.11,0.44,0.75,0.25,0.0,0.67,0.67,0.67,0.44,0.0,1.0,1.0,0.667
2025-26,1630168,Onyeka Okongwu,1610612737,ATL,24.0,24,30.7,7.79,5.17,2.63,2.46,0.04,2.04,4.83,0.67,0.38,1.04,0.64,0.36,0.29,1.08,1.38,1.33,0.88,0.212,0.788,0.97,0.636
2025-26,1631115,Orlando Robinson,1610612753,ORL,25.0,3,7.2,2.33,2.0,0.33,0.67,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,1.0,0.0,1.0,1.0
2025-26,1642345,Oso Ighodaro,1610612756,PHX,23.0,23,17.4,4.35,3.09,1.26,1.91,0.0,3.04,7.3,0.13,0.22,0.35,0.375,0.625,0.17,0.87,1.04,1.04,0.52,0.167,0.833,1.0,0.5
2025-26,1631172,Ousmane Dieng,1610612760,OKC,22.0,15,13.1,3.13,1.87,1.27,0.27,0.0,0.13,0.33,0.07,0.2,0.27,0.25,0.75,0.0,0.27,0.27,0.27,0.13,0.0,1.0,1.0,0.5
2025-26,1629023,P.J. Washington,1610612742,DAL,27.0,20,31.9,7.0,4.55,2.45,2.3,0.05,0.5,1.15,0.35,0.5,0.85,0.412,0.588,0.05,0.85,0.9,0.9,0.7,0.056,0.944,1.0,0.778
2025-26,1641790,PJ Hall,1610612763,MEM,23.0,5,5.2,1.8,1.0,0.8,0.0,0.0,0.2,0.6,0.2,0.2,0.4,0.5,0.5,0.0,0.4,0.4,0.2,0.0,0.0,1.0,1.0,0.0
2025-26,1642359,Pacôme Dadiet,1610612752,NYK,20.0,3,3.5,0.67,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631094,Paolo Banchero,1610612753,ORL,23.0,14,31.3,6.36,3.86,2.5,0.71,0.0,0.71,1.79,0.57,0.0,0.57,1.0,0.0,0.14,0.29,0.43,0.43,0.29,0.333,0.667,1.0,0.667
2025-26,1627783,Pascal Siakam,1610612754,IND,31.0,22,34.2,6.95,4.5,2.45,2.91,0.0,1.05,2.55,0.41,0.27,0.68,0.6,0.4,0.18,0.82,1.0,0.95,0.64,0.182,0.818,0.955,0.636
2025-26,1626192,Pat Connaughton,1610612766,CHA,32.0,10,11.2,2.0,0.9,1.1,0.7,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.1,0.3,0.4,0.4,0.3,0.25,0.75,1.0,0.75
2025-26,1630311,Pat Spencer,1610612744,GSW,29.0,13,18.8,2.08,0.85,1.23,1.85,0.0,0.23,0.69,0.23,0.15,0.38,0.6,0.4,0.0,0.15,0.15,0.15,0.08,0.0,1.0,1.0,0.5
2025-26,1630172,Patrick Williams,1610612741,CHI,24.0,22,20.9,3.09,1.95,1.14,1.64,0.0,0.36,0.77,0.18,0.32,0.5,0.364,0.636,0.0,0.82,0.82,0.82,0.32,0.0,1.0,1.0,0.389
2025-26,202331,Paul George,1610612755,PHI,35.0,8,24.4,5.13,2.75,2.38,3.38,0.13,0.38,1.0,0.5,0.13,0.63,0.8,0.2,0.0,1.0,1.0,0.88,0.63,0.0,1.0,0.875,0.625
2025-26,1630194,Paul Reed,1610612765,DET,26.0,18,12.0,3.89,3.17,0.72,2.11,0.0,1.5,3.56,0.33,0.17,0.5,0.667,0.333,0.06,0.44,0.5,0.5,0.39,0.111,0.889,1.0,0.778
2025-26,1630202,Payton Pritchard,1610612738,BOS,27.0,23,32.5,1.3,0.26,1.04,1.22,0.04,0.3,0.7,0.35,0.48,0.83,0.421,0.579,0.09,0.39,0.52,0.48,0.09,0.167,0.75,1.0,0.182
2025-26,1641796,Pelle Larsson,1610612748,MIA,24.0,23,22.4,4.39,2.7,1.7,1.57,0.26,0.26,0.65,0.04,0.09,0.13,0.333,0.667,0.0,0.39,0.39,0.39,0.22,0.0,1.0,1.0,0.556
2025-26,1631250,Pete Nance,1610612749,MIL,25.0,3,4.1,0.67,0.33,0.33,0.33,0.0,0.67,2.0,0.33,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631212,Peyton Watson,1610612743,DEN,23.0,23,27.2,5.0,3.13,1.87,1.65,0.0,0.57,1.35,0.22,0.52,0.74,0.294,0.706,0.13,0.17,0.3,0.3,0.26,0.429,0.571,1.0,0.857
2025-26,1630173,Precious Achiuwa,1610612758,SAC,26.0,16,20.5,4.5,2.56,1.94,1.44,0.0,0.81,1.88,0.19,0.06,0.25,0.75,0.25,0.56,0.56,1.13,1.13,0.69,0.5,0.5,1.0,0.611
2025-26,1629656,Quentin Grimes,1610612755,PHI,25.0,21,32.7,3.81,1.95,1.86,2.0,0.05,0.14,0.33,0.52,0.24,0.76,0.688,0.313,0.0,0.38,0.38,0.38,0.14,0.0,1.0,1.0,0.375
2025-26,1631245,Quenton Jackson,1610612754,IND,27.0,5,20.1,2.2,0.4,1.8,2.4,0.0,0.4,1.0,0.4,0.4,0.8,0.5,0.5,0.2,0.2,0.4,0.4,0.0,0.5,0.5,1.0,0.0
2025-26,1642366,Quinten Post,1610612744,GSW,25.0,25,17.5,7.36,5.88,1.48,0.96,0.0,0.88,2.32,0.12,0.28,0.4,0.3,0.7,0.28,0.68,0.96,0.92,0.68,0.292,0.708,0.958,0.708
2025-26,1629628,RJ Barrett,1610612761,TOR,25.0,17,30.9,5.0,2.88,2.12,1.71,0.12,0.53,1.41,0.29,0.18,0.47,0.625,0.375,0.12,0.35,0.47,0.47,0.24,0.25,0.75,1.0,0.5
2025-26,1642853,Rasheer Fleming,1610612756,PHX,21.0,10,5.9,0.7,0.5,0.2,0.9,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.2,0.2,0.2,0.1,0.0,1.0,1.0,0.5
2025-26,1642484,RayJ Dennis,1610612746,LAC,24.0,9,17.0,1.22,0.78,0.44,2.22,0.0,0.11,0.22,0.0,0.22,0.22,0.0,1.0,0.0,0.22,0.22,0.22,0.0,0.0,1.0,1.0,0.0
2025-26,1641712,Rayan Rupert,1610612757,POR,21.0,11,9.6,0.82,0.45,0.36,1.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,1.0,0.0,0.09,0.09,0.09,0.0,0.0,1.0,1.0,0.0
2025-26,1642263,Reed Sheppard,1610612745,HOU,21.0,21,24.9,2.95,1.33,1.62,4.43,0.0,0.05,0.1,0.38,0.29,0.67,0.571,0.429,0.0,0.05,0.05,0.05,0.0,0.0,1.0,1.0,0.0
2025-26,1642434,Riley Minix,1610612759,SAS,25.0,2,3.4,1.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642265,Rob Dillingham,1610612750,MIN,20.0,18,11.0,1.28,0.72,0.56,1.72,0.0,0.06,0.11,0.17,0.17,0.33,0.5,0.5,0.0,0.11,0.11,0.11,0.06,0.0,1.0,1.0,0.5
2025-26,1629057,Robert Williams III,1610612757,POR,28.0,15,15.3,4.47,3.2,1.27,1.27,0.0,0.93,1.87,0.13,0.13,0.27,0.5,0.5,0.27,0.73,1.0,0.93,0.8,0.267,0.733,0.933,0.8
2025-26,1631199,Ron Harper Jr.,1610612738,BOS,25.0,2,4.5,1.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641842,Ronald Holland II,1610612765,DET,20.0,24,21.1,2.33,1.17,1.17,2.5,0.04,0.21,0.54,0.29,0.29,0.58,0.5,0.5,0.0,0.08,0.08,0.08,0.04,0.0,1.0,1.0,0.5
2025-26,1626220,Royce O'Neale,1610612756,PHX,32.0,23,29.8,2.74,0.83,1.91,2.43,0.0,0.43,0.96,0.3,0.26,0.57,0.538,0.462,0.09,0.3,0.39,0.39,0.17,0.222,0.778,1.0,0.444
2025-26,203497,Rudy Gobert,1610612750,MIN,33.0,23,31.8,9.91,8.22,1.7,1.26,0.04,4.13,10.39,0.22,0.04,0.26,0.833,0.167,1.22,1.65,2.87,2.87,2.04,0.424,0.576,1.0,0.712
2025-26,1629060,Rui Hachimura,1610612747,LAL,27.0,22,33.1,3.82,2.41,1.41,1.41,0.05,0.5,1.09,0.27,0.23,0.5,0.545,0.455,0.0,0.77,0.77,0.77,0.27,0.0,1.0,1.0,0.353
2025-26,201566,Russell Westbrook,1610612758,SAC,37.0,23,28.3,1.83,0.78,1.04,2.17,0.0,0.22,0.48,0.57,0.43,1.0,0.565,0.435,0.09,0.17,0.26,0.26,0.26,0.333,0.667,1.0,1.0
2025-26,1642346,Ryan Dunn,1610612756,PHX,22.0,18,23.5,4.11,2.22,1.89,3.0,0.0,0.56,1.22,0.28,0.33,0.61,0.455,0.545,0.17,0.06,0.22,0.22,0.22,0.75,0.25,1.0,1.0
2025-26,1641750,Ryan Kalkbrenner,1610612766,CHA,23.0,22,25.5,10.91,9.05,1.86,1.32,0.05,2.0,4.45,0.18,0.23,0.41,0.444,0.556,0.82,2.14,2.95,2.95,1.68,0.277,0.723,1.0,0.569
2025-26,1642948,Ryan Nembhard,1610612742,DAL,22.0,10,21.2,1.9,1.1,0.8,0.5,0.1,0.0,0.0,0.3,0.5,0.8,0.375,0.625,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,0.0
2025-26,1631157,Ryan Rollins,1610612749,MIL,23.0,25,32.3,4.32,2.32,2.0,5.24,0.04,0.0,0.0,0.2,0.36,0.56,0.357,0.643,0.0,0.24,0.24,0.24,0.12,0.0,1.0,1.0,0.5
2025-26,1630180,Saddiq Bey,1610612740,NOP,26.0,23,29.0,2.48,1.0,1.48,1.48,0.0,0.26,0.61,0.48,0.35,0.83,0.579,0.421,0.22,0.43,0.65,0.65,0.57,0.333,0.667,1.0,0.867
2025-26,1630573,Sam Hauser,1610612738,BOS,28.0,23,23.0,3.26,1.87,1.39,1.17,0.0,0.78,1.96,0.17,0.26,0.43,0.4,0.6,0.0,0.7,0.7,0.7,0.26,0.0,1.0,1.0,0.375
2025-26,1630241,Sam Merrill,1610612739,CLE,29.0,12,25.9,2.67,1.83,0.83,1.17,0.0,0.75,1.75,0.25,0.25,0.5,0.5,0.5,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0
2025-26,1630572,Sandro Mamukelashvili,1610612761,TOR,26.0,24,19.7,6.08,4.29,1.79,1.38,0.0,1.21,2.75,0.17,0.21,0.38,0.444,0.556,0.13,0.71,0.83,0.79,0.21,0.15,0.85,0.95,0.25
2025-26,1630583,Santi Aldama,1610612763,MEM,24.0,24,26.0,5.38,3.67,1.71,1.38,0.04,0.38,0.83,0.29,0.21,0.5,0.583,0.417,0.04,0.58,0.63,0.63,0.46,0.067,0.933,1.0,0.733
2025-26,1630567,Scottie Barnes,1610612761,TOR,24.0,25,33.8,5.64,3.76,1.88,3.64,0.0,0.68,1.6,0.36,0.24,0.6,0.6,0.4,0.28,1.12,1.4,1.4,1.16,0.2,0.8,1.0,0.829
2025-26,203552,Seth Curry,1610612744,GSW,35.0,2,16.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631101,Shaedon Sharpe,1610612757,POR,22.0,20,28.4,2.3,1.0,1.3,1.95,0.05,0.1,0.2,0.7,0.25,0.95,0.737,0.263,0.0,0.35,0.35,0.35,0.1,0.0,1.0,1.0,0.286
2025-26,1628983,Shai Gilgeous-Alexander,1610612760,OKC,27.0,23,33.4,4.22,2.26,1.96,3.3,0.0,0.26,0.61,0.48,0.43,0.91,0.524,0.476,0.0,0.35,0.35,0.35,0.26,0.0,1.0,1.0,0.75
2025-26,1630536,Sharife Cooper,1610612764,WAS,24.0,1,2.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631321,Sidy Cissoko,1610612757,POR,21.0,16,20.7,2.19,1.25,0.94,1.25,0.06,0.5,1.06,0.31,0.25,0.56,0.556,0.444,0.13,0.19,0.31,0.31,0.19,0.4,0.6,1.0,0.6
2025-26,1631323,Simone Fontecchio,1610612748,MIA,29.0,23,19.1,2.74,1.43,1.3,0.91,0.0,0.09,0.26,0.13,0.13,0.26,0.5,0.5,0.09,0.35,0.43,0.43,0.3,0.2,0.8,1.0,0.7
2025-26,1642883,Sion James,1610612766,CHA,23.0,24,26.1,3.67,2.46,1.21,1.75,0.04,0.38,0.83,0.04,0.13,0.17,0.25,0.75,0.08,0.5,0.58,0.58,0.17,0.143,0.857,1.0,0.286
2025-26,1642461,Spencer Jones,1610612743,DEN,24.0,18,16.8,3.0,1.44,1.56,1.5,0.06,0.44,1.22,0.39,0.28,0.67,0.583,0.417,0.17,0.22,0.39,0.39,0.33,0.429,0.571,1.0,0.857
2025-26,201939,Stephen Curry,1610612744,GSW,37.0,16,31.0,2.38,1.13,1.25,2.81,0.06,0.69,1.56,0.44,0.5,0.94,0.467,0.533,0.0,0.13,0.19,0.13,0.06,0.0,0.667,1.0,0.5
2025-26,1642264,Stephon Castle,1610612759,SAS,21.0,13,32.0,4.31,2.77,1.54,3.69,0.0,0.46,1.08,0.08,0.15,0.23,0.333,0.667,0.0,0.15,0.15,0.15,0.08,0.0,1.0,1.0,0.5
2025-26,203500,Steven Adams,1610612745,HOU,32.0,17,21.8,5.82,4.65,1.18,1.0,0.0,2.41,5.24,0.59,0.18,0.76,0.769,0.231,1.59,0.82,2.41,2.35,2.0,0.659,0.341,0.976,0.829
2025-26,1629004,Svi Mykhailiuk,1610612762,UTA,28.0,23,26.0,3.04,1.52,1.52,1.52,0.04,0.22,0.48,0.13,0.26,0.39,0.333,0.667,0.0,0.17,0.17,0.17,0.09,0.0,1.0,1.0,0.5
2025-26,204456,T.J. McConnell,1610612754,IND,33.0,12,17.1,1.0,0.58,0.42,2.92,0.08,0.08,0.25,0.25,0.5,0.75,0.333,0.667,0.0,0.08,0.08,0.08,0.08,0.0,1.0,1.0,1.0
2025-26,1643007,Taelon Peter,1610612754,IND,23.0,11,7.3,1.36,1.18,0.18,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1631106,Tari Eason,1610612745,HOU,24.0,11,23.2,3.55,2.36,1.18,1.82,0.0,0.09,0.18,0.64,0.64,1.27,0.5,0.5,0.09,0.0,0.09,0.09,0.09,1.0,0.0,1.0,1.0
2025-26,1627752,Taurean Prince,1610612749,MIL,31.0,8,21.1,2.25,1.0,1.25,1.63,0.0,0.13,0.25,0.0,0.13,0.13,0.0,1.0,0.0,0.38,0.38,0.38,0.38,0.0,1.0,1.0,1.0
2025-26,1641707,Taylor Hendricks,1610612762,UTA,22.0,12,15.7,3.0,1.67,1.33,1.25,0.0,0.42,0.92,0.08,0.08,0.17,0.5,0.5,0.08,0.17,0.25,0.25,0.17,0.333,0.667,1.0,0.667
2025-26,1629611,Terance Mann,1610612751,BKN,29.0,21,26.3,2.48,1.24,1.24,2.52,0.14,0.19,0.43,0.19,0.19,0.38,0.5,0.5,0.19,0.1,0.29,0.29,0.19,0.667,0.333,1.0,0.667
2025-26,1630545,Terrence Shannon Jr.,1610612750,MIN,25.0,13,14.1,1.77,1.15,0.62,0.77,0.15,0.38,0.85,0.15,0.15,0.31,0.5,0.5,0.0,0.23,0.23,0.23,0.08,0.0,1.0,1.0,0.333
2025-26,203648,Thanasis Antetokounmpo,1610612749,MIL,33.0,6,3.2,0.67,0.67,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,1.0,0.0,1.0,1.0
2025-26,1628418,Thomas Bryant,1610612739,CLE,28.0,16,8.3,1.75,1.63,0.13,0.5,0.0,0.63,1.38,0.0,0.06,0.06,0.0,1.0,0.13,0.5,0.63,0.63,0.38,0.2,0.8,1.0,0.6
2025-26,1642275,Tidjane Salaün,1610612766,CHA,20.0,10,15.9,2.9,1.8,1.1,1.2,0.0,0.9,2.2,0.1,0.2,0.3,0.333,0.667,0.1,0.5,0.6,0.6,0.4,0.167,0.833,1.0,0.667
2025-26,203501,Tim Hardaway Jr.,1610612743,DEN,33.0,23,24.9,2.3,1.3,1.0,0.78,0.09,0.52,1.3,0.13,0.17,0.3,0.429,0.571,0.0,0.22,0.22,0.22,0.13,0.0,1.0,1.0,0.6
2025-26,202699,Tobias Harris,1610612765,DET,33.0,14,29.7,4.29,2.14,2.14,1.29,0.0,0.43,0.93,0.43,0.29,0.71,0.6,0.4,0.07,1.14,1.21,1.21,0.57,0.059,0.941,1.0,0.471
2025-26,1642449,Tolu Smith,1610612765,DET,25.0,2,11.1,4.0,2.5,1.5,0.5,0.0,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2025-26,1628396,Tony Bradley,1610612754,IND,27.0,19,12.7,2.84,1.95,0.89,0.32,0.0,0.84,1.95,0.05,0.11,0.16,0.333,0.667,0.21,0.79,1.0,1.0,0.47,0.211,0.789,1.0,0.474
2025-26,1641787,Tosan Evbuomwan,1610612752,NYK,24.0,2,2.3,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641739,Toumani Camara,1610612757,POR,25.0,24,33.6,4.75,2.83,1.92,2.79,0.25,0.88,2.04,0.33,0.29,0.63,0.533,0.467,0.17,0.46,0.63,0.58,0.21,0.267,0.733,0.933,0.333
2025-26,1629027,Trae Young,1610612737,ATL,27.0,5,27.8,1.2,0.4,0.8,1.0,0.0,0.0,0.0,0.6,0.2,0.8,0.75,0.25,0.0,0.4,0.4,0.4,0.2,0.0,1.0,1.0,0.5
2025-26,1631218,Trayce Jackson-Davis,1610612744,GSW,25.0,14,13.4,5.14,4.21,0.93,0.64,0.0,1.57,3.79,0.14,0.21,0.36,0.4,0.6,0.64,0.36,1.0,1.0,0.86,0.643,0.357,1.0,0.857
2025-26,1642848,Tre Johnson,1610612764,WAS,19.0,15,24.2,2.8,1.47,1.33,1.67,0.0,0.07,0.2,0.13,0.13,0.27,0.5,0.5,0.07,0.33,0.4,0.4,0.2,0.167,0.833,1.0,0.5
2025-26,1630200,Tre Jones,1610612741,CHI,25.0,17,28.6,2.71,2.0,0.71,3.12,0.18,0.41,1.06,0.18,0.24,0.41,0.429,0.571,0.0,0.35,0.35,0.35,0.35,0.0,1.0,1.0,1.0
2025-26,1630544,Tre Mann,1610612766,CHA,24.0,18,20.6,2.67,1.33,1.33,1.61,0.0,0.17,0.44,0.22,0.33,0.56,0.4,0.6,0.0,0.22,0.22,0.22,0.06,0.0,1.0,1.0,0.25
2025-26,1630570,Trendon Watford,1610612755,PHI,25.0,14,20.4,4.93,2.43,2.5,0.79,0.0,0.64,1.57,0.43,0.14,0.57,0.75,0.25,0.07,0.14,0.21,0.21,0.0,0.333,0.667,1.0,0.0
2025-26,1642280,Trentyn Flowers,1610612741,CHI,20.0,1,1.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1641725,Trey Alexander,1610612740,NOP,22.0,3,12.5,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.0,0.0,1.0,1.0,0.0
2025-26,1641998,Trey Jemison III,1610612752,NYK,26.0,2,5.1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5
2025-26,1630530,Trey Murphy III,1610612740,NOP,25.0,22,35.6,4.86,2.45,2.41,3.23,0.0,0.73,1.68,0.32,0.32,0.64,0.5,0.5,0.0,0.36,0.36,0.36,0.18,0.0,1.0,1.0,0.5
2025-26,1641774,Tristan Vukcevic,1610612764,WAS,22.0,18,12.2,2.72,1.72,1.0,1.11,0.06,1.61,3.94,0.11,0.06,0.17,0.667,0.333,0.17,0.72,0.89,0.89,0.39,0.188,0.813,1.0,0.438
2025-26,1641783,Tristan da Silva,1610612753,ORL,24.0,24,23.4,3.33,2.29,1.04,1.67,0.0,0.25,0.58,0.25,0.21,0.46,0.545,0.455,0.0,0.67,0.67,0.67,0.38,0.0,1.0,1.0,0.563
2025-26,1629639,Tyler Herro,1610612748,MIA,25.0,5,31.3,4.4,3.4,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642278,Tyler Kolek,1610612752,NYK,24.0,13,12.8,1.31,0.85,0.46,1.0,0.0,0.08,0.15,0.15,0.15,0.31,0.5,0.5,0.0,0.15,0.15,0.15,0.0,0.0,1.0,1.0,0.0
2025-26,1631213,Tyrese Martin,1610612751,BKN,26.0,21,21.7,2.76,1.43,1.33,1.33,0.0,0.14,0.29,0.33,0.33,0.67,0.5,0.5,0.1,0.24,0.33,0.33,0.29,0.286,0.714,1.0,0.857
2025-26,1630178,Tyrese Maxey,1610612755,PHI,25.0,23,39.9,4.43,2.09,2.35,3.13,0.09,0.39,0.87,0.39,0.7,1.09,0.36,0.64,0.04,0.17,0.22,0.17,0.0,0.2,0.8,0.8,0.0
2025-26,1642878,Tyrese Proctor,1610612739,CLE,21.0,17,12.5,1.41,0.53,0.88,1.41,0.06,0.24,0.53,0.06,0.18,0.24,0.25,0.75,0.06,0.12,0.18,0.18,0.06,0.333,0.667,1.0,0.333
2025-26,1630623,Tyson Etienne,1610612751,BKN,26.0,2,7.6,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0
2025-26,1626145,Tyus Jones,1610612753,ORL,29.0,21,14.4,0.57,0.24,0.33,1.05,0.0,0.05,0.14,0.0,0.1,0.1,0.0,1.0,0.0,0.1,0.1,0.1,0.05,0.0,1.0,1.0,0.5
2025-26,1642845,VJ Edgecombe,1610612755,PHI,20.0,20,34.6,3.8,2.25,1.55,3.1,0.0,0.25,0.6,0.7,0.65,1.35,0.519,0.481,0.0,0.5,0.5,0.5,0.3,0.0,1.0,1.0,0.6
2025-26,1641705,Victor Wembanyama,1610612759,SAS,21.0,12,34.7,8.58,6.92,1.67,3.17,0.08,1.08,2.25,0.33,0.25,0.58,0.571,0.429,0.42,1.0,1.42,1.42,1.08,0.294,0.706,1.0,0.765
2025-26,1631246,Vince Williams Jr.,1610612763,MEM,25.0,19,22.2,3.21,2.05,1.16,1.63,0.05,0.0,0.0,0.42,0.11,0.53,0.8,0.2,0.0,0.16,0.16,0.16,0.0,0.0,1.0,1.0,0.0
2025-26,1630249,Vít Krejčí,1610612737,ATL,25.0,21,23.6,4.86,2.9,1.95,1.0,0.0,0.48,1.05,0.1,0.24,0.33,0.286,0.714,0.0,0.24,0.24,0.24,0.05,0.0,1.0,1.0,0.2
2025-26,1631117,Walker Kessler,1610612762,UTA,24.0,5,30.8,8.6,6.8,1.8,3.2,0.0,3.2,7.8,0.8,0.0,0.8,1.0,0.0,0.8,1.6,2.4,2.2,1.4,0.333,0.667,0.917,0.583
2025-26,1642383,Walter Clayton Jr.,1610612762,UTA,22.0,19,17.2,3.68,1.42,2.26,1.42,0.0,0.32,0.74,0.11,0.26,0.37,0.286,0.714,0.0,0.21,0.21,0.21,0.16,0.0,1.0,1.0,0.75
2025-26,1628976,Wendell Carter Jr.,1610612753,ORL,26.0,23,29.6,7.96,6.35,1.61,1.7,0.04,3.35,7.48,0.35,0.3,0.65,0.533,0.467,0.87,2.13,3.0,3.0,1.61,0.29,0.71,1.0,0.536
2025-26,1631111,Wendell Moore Jr.,1610612765,DET,24.0,3,14.4,2.67,1.33,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,1642954,Will Richard,1610612744,GSW,22.0,22,19.0,2.05,1.14,0.91,2.32,0.14,0.23,0.59,0.18,0.27,0.45,0.4,0.6,0.09,0.32,0.41,0.41,0.27,0.222,0.778,1.0,0.667
2025-26,1642860,Will Riley,1610612764,WAS,19.0,11,12.6,1.73,0.73,1.0,0.73,0.0,0.0,0.0,0.09,0.09,0.18,0.5,0.5,0.18,0.09,0.27,0.27,0.27,0.667,0.333,1.0,1.0
2025-26,1630214,Xavier Tillman,1610612738,BOS,26.0,9,10.4,3.44,1.44,2.0,1.67,0.0,1.44,3.33,0.0,0.44,0.44,0.0,1.0,0.67,0.11,0.89,0.78,0.67,0.75,0.125,1.0,0.857
2025-26,1642905,Yang Hansen,1610612757,POR,20.0,12,8.1,3.83,2.92,0.92,0.67,0.0,1.58,3.75,0.17,0.0,0.17,1.0,0.0,0.0,0.58,0.58,0.5,0.17,0.0,1.0,0.857,0.286
2025-26,1642949,Yanic Konan Niederhäuser,1610612746,LAC,22.0,9,5.6,2.0,1.89,0.11,0.11,0.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.33,0.33,0.33,0.667,0.333,1.0,1.0
2025-26,1642274,Yves Missi,1610612740,NOP,21.0,17,20.2,5.18,3.41,1.76,0.94,0.0,1.94,4.18,0.29,0.12,0.41,0.714,0.286,0.76,0.71,1.47,1.47,1.12,0.52,0.48,1.0,0.76
2025-26,1642258,Zaccharie Risacher,1610612737,ATL,20.0,22,24.7,5.41,3.0,2.41,2.0,0.0,0.09,0.18,0.23,0.32,0.55,0.417,0.583,0.05,0.14,0.18,0.18,0.14,0.25,0.75,1.0,0.75
2025-26,1628380,Zach Collins,1610612741,CHI,28.0,2,19.7,4.0,4.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.0,0.5,0.25,0.25,1.0,0.5
