Season,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
2024-25,203507,Giannis Antetokounmpo,1610612749,MIL,F,30.0,67,67,0.415,1.76,4.88,0.361,0.356,0.005
2024-25,1642259,Alex Sarr,1610612764,WAS,C,20.0,67,65,0.273,1.55,4.84,0.321,0.359,-0.038
2024-25,202710,Jimmy Butler III,1610612744,GSW,F,35.0,55,55,0.445,1.78,4.84,0.368,0.361,0.008
2024-25,1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,25.0,73,72,0.371,1.62,4.84,0.334,0.357,-0.023
2024-25,201950,Jrue Holiday,1610612738,BOS,G,35.0,62,61,0.394,1.63,4.82,0.338,0.359,-0.021
2024-25,1626157,Karl-Anthony Towns,1610612752,NYK,C-F,29.0,71,69,0.286,1.87,4.82,0.389,0.355,0.034
2024-25,202696,Nikola Vučević,1610612741,CHI,C,34.0,73,70,0.269,1.4,4.81,0.291,0.355,-0.065
2024-25,1630162,Anthony Edwards,1610612750,MIN,G,23.0,79,79,0.419,1.73,4.81,0.361,0.363,-0.002
2024-25,1631107,Nikola Jović,1610612748,MIA,F,22.0,46,43,0.417,1.52,4.8,0.317,0.361,-0.044
2024-25,202331,Paul George,1610612755,PHI,F,35.0,41,41,0.402,1.78,4.78,0.372,0.359,0.013
2024-25,201143,Al Horford,1610612738,BOS,C-F,39.0,60,59,0.362,1.68,4.77,0.353,0.358,-0.005
2024-25,1641739,Toumani Camara,1610612757,POR,F,25.0,78,77,0.366,1.72,4.76,0.361,0.366,-0.005
2024-25,203497,Rudy Gobert,1610612750,MIN,C,33.0,72,69,0.267,1.51,4.75,0.319,0.354,-0.035
2024-25,201942,DeMar DeRozan,1610612758,SAC,G-F,35.0,77,76,0.433,1.87,4.75,0.393,0.365,0.029
2024-25,1631170,Jaime Jaquez Jr.,1610612748,MIA,G,24.0,65,61,0.479,1.54,4.74,0.325,0.357,-0.032
2024-25,1629023,P.J. Washington,1610612742,DAL,F,26.0,57,57,0.338,1.93,4.72,0.409,0.362,0.047
2024-25,1629312,Haywood Highsmith,1610612748,MIA,F,28.0,74,70,0.408,1.84,4.72,0.39,0.359,0.031
2024-25,1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,57,56,0.315,1.77,4.7,0.377,0.36,0.017
2024-25,1630178,Tyrese Maxey,1610612755,PHI,G,24.0,52,52,0.39,1.71,4.69,0.365,0.365,0.0
2024-25,1629632,Coby White,1610612741,CHI,G,25.0,74,74,0.4,1.73,4.69,0.369,0.362,0.007
2024-25,1628969,Mikal Bridges,1610612752,NYK,G-F,28.0,80,79,0.36,1.6,4.68,0.342,0.36,-0.018
2024-25,1626171,Bobby Portis,1610612749,MIL,F,30.0,49,49,0.367,1.55,4.67,0.332,0.357,-0.026
2024-25,1631166,Drew Timme,1610612751,BKN,F,24.0,9,9,0.365,1.67,4.67,0.357,0.362,-0.005
2024-25,1628997,Caleb Martin,1610612742,DAL,F,29.0,45,43,0.388,1.64,4.6,0.357,0.352,0.005
2024-25,1628370,Malik Monk,1610612758,SAC,G,27.0,65,65,0.422,1.78,4.6,0.388,0.363,0.025
2024-25,1631096,Chet Holmgren,1610612760,OKC,C-F,23.0,32,31,0.31,1.84,4.59,0.401,0.361,0.04
2024-25,203944,Julius Randle,1610612750,MIN,F-C,30.0,69,69,0.352,1.65,4.57,0.362,0.36,0.002
2024-25,202695,Kawhi Leonard,1610612746,LAC,F,34.0,37,36,0.452,1.86,4.57,0.408,0.364,0.045
2024-25,1629661,Cameron Johnson,1610612751,BKN,F,29.0,57,56,0.408,1.56,4.56,0.342,0.365,-0.023
2024-25,1627751,Jakob Poeltl,1610612761,TOR,C,29.0,57,57,0.286,1.77,4.56,0.388,0.358,0.03
2024-25,1630567,Scottie Barnes,1610612761,TOR,F-G,23.0,65,64,0.339,1.57,4.55,0.345,0.355,-0.011
2024-25,1642274,Yves Missi,1610612740,NOP,C,21.0,73,70,0.305,1.84,4.55,0.404,0.366,0.038
2024-25,202699,Tobias Harris,1610612765,DET,F,32.0,73,73,0.382,1.81,4.55,0.398,0.364,0.034
2024-25,101108,Chris Paul,1610612759,SAS,G,40.0,82,80,0.446,1.77,4.54,0.39,0.359,0.03
2024-25,1627749,Dejounte Murray,1610612740,NOP,G,28.0,31,31,0.346,1.81,4.52,0.4,0.367,0.033
2024-25,1630558,Davion Mitchell,1610612748,MIA,G,26.0,73,70,0.439,1.68,4.51,0.374,0.366,0.008
2024-25,1631131,Oscar Tshiebwe,1610612762,UTA,F-C,25.0,14,14,0.426,1.79,4.5,0.397,0.352,0.045
2024-25,1642264,Stephon Castle,1610612759,SAS,G,20.0,81,79,0.404,1.48,4.49,0.33,0.36,-0.031
2024-25,1630534,Ochai Agbaji,1610612761,TOR,G,25.0,64,61,0.425,1.33,4.48,0.296,0.362,-0.066
2024-25,1641726,Dereck Lively II,1610612742,DAL,C,21.0,36,34,0.299,1.72,4.47,0.385,0.361,0.024
2024-25,203992,Bogdan Bogdanović,1610612746,LAC,G,32.0,54,52,0.439,1.78,4.46,0.398,0.369,0.029
2024-25,1629655,Daniel Gafford,1610612742,DAL,F-C,26.0,57,55,0.3,1.72,4.39,0.392,0.352,0.04
2024-25,1629673,Jordan Poole,1610612764,WAS,G,26.0,68,66,0.473,1.9,4.38,0.433,0.363,0.07
2024-25,1631232,Keion Brooks Jr.,1610612740,NOP,F,24.0,13,13,0.438,2.31,4.38,0.526,0.352,0.174
2024-25,1642270,Donovan Clingan,1610612757,POR,C,21.0,67,63,0.322,1.46,4.37,0.334,0.357,-0.023
2024-25,1630532,Franz Wagner,1610612753,ORL,F,23.0,60,56,0.426,1.6,4.37,0.366,0.361,0.006
2024-25,1630169,Tyrese Haliburton,1610612754,IND,G,25.0,73,73,0.368,1.64,4.37,0.376,0.362,0.014
2024-25,1631105,Jalen Duren,1610612765,DET,C,21.0,78,75,0.322,1.63,4.36,0.374,0.358,0.015
2024-25,1629622,Max Strus,1610612739,CLE,G-F,29.0,50,49,0.387,1.64,4.36,0.376,0.359,0.017
2024-25,1630166,Deni Avdija,1610612757,POR,F,24.0,72,70,0.343,1.58,4.35,0.364,0.37,-0.006
2024-25,1631093,Jaden Ivey,1610612765,DET,G,23.0,30,29,0.406,1.67,4.33,0.385,0.358,0.027
2024-25,1629636,Darius Garland,1610612739,CLE,G,25.0,75,75,0.4,1.59,4.32,0.367,0.363,0.004
2024-25,1629639,Tyler Herro,1610612748,MIA,G,25.0,77,75,0.36,1.64,4.32,0.378,0.365,0.014
2024-25,1642348,Justin Edwards,1610612755,PHI,F,21.0,44,41,0.389,1.7,4.32,0.395,0.359,0.036
2024-25,1641731,Bilal Coulibaly,1610612764,WAS,G,20.0,59,58,0.384,1.36,4.31,0.315,0.364,-0.049
2024-25,1641711,Gradey Dick,1610612761,TOR,G-F,21.0,54,53,0.408,1.67,4.3,0.388,0.369,0.019
2024-25,1642267,Bub Carrington,1610612764,WAS,G,19.0,82,80,0.423,1.61,4.3,0.374,0.363,0.011
2024-25,1642258,Zaccharie Risacher,1610612737,ATL,F,20.0,75,74,0.389,1.77,4.29,0.413,0.364,0.049
2024-25,1628398,Kyle Kuzma,1610612749,MIL,F,29.0,65,63,0.399,1.22,4.29,0.283,0.363,-0.08
2024-25,1641722,Jordan Hawkins,1610612740,NOP,G,23.0,55,52,0.413,1.49,4.29,0.347,0.366,-0.018
2024-25,1631165,Keon Ellis,1610612758,SAC,G,25.0,79,78,0.38,1.42,4.27,0.332,0.364,-0.032
2024-25,1630163,LaMelo Ball,1610612766,CHA,G,23.0,47,46,0.438,1.68,4.26,0.395,0.365,0.03
2024-25,203501,Tim Hardaway Jr.,1610612765,DET,G-F,33.0,76,74,0.434,1.55,4.26,0.364,0.364,0.0
2024-25,1629643,Chuma Okeke,1610612739,CLE,F,26.0,8,6,0.395,2.0,4.25,0.471,0.341,0.13
2024-25,203084,Harrison Barnes,1610612759,SAS,F,33.0,82,81,0.408,1.59,4.23,0.375,0.36,0.015
2024-25,1630577,Julian Champagnie,1610612759,SAS,F,24.0,82,79,0.395,1.55,4.22,0.367,0.363,0.004
2024-25,202681,Kyrie Irving,1610612742,DAL,G,33.0,50,49,0.383,1.38,4.22,0.327,0.364,-0.037
2024-25,1630598,Aaron Wiggins,1610612760,OKC,G,26.0,76,76,0.403,1.39,4.21,0.331,0.355,-0.023
2024-25,1630217,Desmond Bane,1610612753,ORL,G,27.0,68,65,0.403,1.51,4.21,0.36,0.365,-0.005
2024-25,1629014,Anfernee Simons,1610612757,POR,G,26.0,70,67,0.362,1.57,4.21,0.373,0.368,0.004
2024-25,1631097,Bennedict Mathurin,1610612754,IND,G-F,23.0,72,72,0.375,1.46,4.19,0.348,0.364,-0.016
2024-25,1626181,Norman Powell,1610612746,LAC,G,32.0,60,58,0.481,1.6,4.17,0.384,0.365,0.019
2024-25,1641730,Noah Clowney,1610612751,BKN,F-C,20.0,46,43,0.382,1.48,4.17,0.354,0.359,-0.005
2024-25,1628374,Lauri Markkanen,1610612762,UTA,F-C,28.0,47,45,0.375,1.57,4.17,0.378,0.364,0.013
2024-25,1631301,Jaylen Sims,1610612766,CHA,G,26.0,6,6,0.676,0.83,4.17,0.2,0.351,-0.151
2024-25,1630560,Cam Thomas,1610612751,BKN,G,23.0,25,25,0.361,1.44,4.16,0.346,0.364,-0.018
2024-25,1627747,Caris LeVert,1610612737,ATL,G,30.0,64,64,0.409,1.41,4.16,0.338,0.359,-0.02
2024-25,1629631,De'Andre Hunter,1610612739,CLE,F-G,27.0,64,63,0.418,1.47,4.16,0.353,0.365,-0.011
2024-25,1629675,Naz Reid,1610612750,MIN,C-F,25.0,80,80,0.353,1.34,4.15,0.322,0.36,-0.037
2024-25,1628389,Bam Adebayo,1610612748,MIA,C-F,27.0,78,75,0.315,1.49,4.14,0.359,0.354,0.005
2024-25,1630551,Justin Champagnie,1610612764,WAS,G-F,24.0,58,54,0.389,1.41,4.14,0.342,0.357,-0.015
2024-25,203932,Aaron Gordon,1610612743,DEN,F,29.0,51,47,0.364,1.29,4.14,0.313,0.365,-0.052
2024-25,1630533,Ziaire Williams,1610612751,BKN,F,23.0,63,63,0.415,1.38,4.14,0.333,0.355,-0.022
2024-25,1627734,Domantas Sabonis,1610612758,SAC,F-C,29.0,70,68,0.242,1.6,4.11,0.389,0.355,0.034
2024-25,201939,Stephen Curry,1610612744,GSW,G,37.0,70,68,0.437,1.59,4.11,0.385,0.366,0.019
2024-25,1629610,DaQuan Jeffries,1610612766,CHA,G-F,27.0,46,41,0.482,1.46,4.09,0.356,0.36,-0.004
2024-25,1630631,Jose Alvarado,1610612740,NOP,G,27.0,56,56,0.491,1.32,4.09,0.323,0.365,-0.042
2024-25,1641744,Zach Edey,1610612763,MEM,C,23.0,65,61,0.304,1.52,4.09,0.372,0.354,0.018
2024-25,1630695,Micah Potter,1610612762,UTA,C,27.0,38,36,0.423,1.29,4.08,0.316,0.356,-0.04
2024-25,1642358,AJ Johnson,1610612764,WAS,G,20.0,26,24,0.408,1.23,4.08,0.302,0.334,-0.032
2024-25,203114,Khris Middleton,1610612764,WAS,F,33.0,37,37,0.475,1.59,4.08,0.391,0.355,0.036
2024-25,1630583,Santi Aldama,1610612763,MEM,F-C,24.0,64,62,0.36,1.25,4.06,0.308,0.36,-0.052
2024-25,1630230,Naji Marshall,1610612742,DAL,F,27.0,69,68,0.398,1.35,4.06,0.332,0.361,-0.029
2024-25,1631110,Jeremy Sochan,1610612759,SAS,F,22.0,54,51,0.329,1.35,4.06,0.333,0.367,-0.034
2024-25,1627739,Kris Dunn,1610612746,LAC,G,31.0,74,73,0.445,1.47,4.05,0.363,0.366,-0.002
2024-25,1630208,Nick Richards,1610612756,PHX,C,27.0,57,53,0.282,1.58,4.04,0.391,0.353,0.038
2024-25,1631260,AJ Green,1610612749,MIL,G,25.0,72,69,0.387,1.43,4.03,0.355,0.361,-0.006
2024-25,1626179,Terry Rozier,1610612748,MIA,G,31.0,63,58,0.423,1.68,4.0,0.421,0.364,0.057
2024-25,1641709,Ausar Thompson,1610612765,DET,G-F,22.0,59,58,0.435,1.27,4.0,0.318,0.359,-0.041
2024-25,203482,Kelly Olynyk,1610612740,NOP,F-C,34.0,44,41,0.383,1.23,4.0,0.307,0.356,-0.049
2024-25,1641707,Taylor Hendricks,1610612762,UTA,F,21.0,3,3,0.333,1.0,4.0,0.25,0.362,-0.112
2024-25,200782,P.J. Tucker,1610612752,NYK,F,40.0,3,3,0.545,2.33,4.0,0.583,0.328,0.256
2024-25,1627742,Brandon Ingram,1610612761,TOR,F,27.0,18,18,0.402,2.06,4.0,0.514,0.367,0.147
2024-25,1630600,Isaiah Mobley,1610612755,PHI,F,25.0,1,1,0.235,1.0,4.0,0.25,0.325,-0.075
2024-25,1630224,Jalen Green,1610612745,HOU,G,23.0,82,80,0.352,1.5,3.98,0.377,0.364,0.013
2024-25,1630245,Ayo Dosunmu,1610612741,CHI,G,25.0,46,45,0.379,1.46,3.98,0.366,0.362,0.004
2024-25,1628386,Jarrett Allen,1610612739,CLE,C,27.0,81,77,0.264,1.36,3.94,0.345,0.358,-0.013
2024-25,1631212,Peyton Watson,1610612743,DEN,G,22.0,68,62,0.357,1.35,3.93,0.345,0.366,-0.022
2024-25,1641708,Amen Thompson,1610612745,HOU,G-F,22.0,69,67,0.372,1.2,3.93,0.306,0.354,-0.047
2024-25,1630182,Josh Green,1610612766,CHA,G,24.0,68,67,0.405,1.5,3.91,0.383,0.364,0.02
2024-25,1628366,Lonzo Ball,1610612741,CHI,G,27.0,35,35,0.427,1.34,3.91,0.343,0.359,-0.016
2024-25,1630283,Kylor Kelley,1610612747,LAL,C,27.0,11,9,0.43,1.45,3.91,0.372,0.346,0.026
2024-25,1628369,Jayson Tatum,1610612738,BOS,F-G,27.0,72,70,0.396,1.33,3.9,0.342,0.363,-0.021
2024-25,1630703,Scoot Henderson,1610612757,POR,G,21.0,66,66,0.382,1.38,3.88,0.355,0.364,-0.009
2024-25,1627832,Fred VanVleet,1610612745,HOU,G,31.0,60,57,0.323,1.25,3.88,0.322,0.361,-0.039
2024-25,1626156,D'Angelo Russell,1610612751,BKN,G,29.0,58,56,0.351,1.38,3.88,0.356,0.364,-0.009
2024-25,1630590,Scotty Pippen Jr.,1610612763,MEM,G,24.0,77,73,0.425,1.45,3.88,0.375,0.356,0.018
2024-25,1628378,Donovan Mitchell,1610612739,CLE,G,28.0,71,70,0.437,1.41,3.87,0.364,0.356,0.008
2024-25,1629008,Michael Porter Jr.,1610612743,DEN,F,27.0,77,77,0.349,1.43,3.87,0.369,0.366,0.004
2024-25,1642272,Jared McCain,1610612755,PHI,G,21.0,23,20,0.355,1.26,3.87,0.326,0.364,-0.039
2024-25,1630172,Patrick Williams,1610612741,CHI,F,23.0,63,62,0.393,1.46,3.86,0.379,0.359,0.02
2024-25,1630544,Tre Mann,1610612766,CHA,G,24.0,13,13,0.42,1.31,3.85,0.34,0.372,-0.032
2024-25,1627827,Dorian Finney-Smith,1610612747,LAL,F,32.0,63,62,0.339,1.21,3.84,0.314,0.361,-0.047
2024-25,203924,Jerami Grant,1610612757,POR,F,31.0,47,46,0.367,1.47,3.83,0.383,0.369,0.015
2024-25,1628436,Luke Kornet,1610612738,BOS,C-F,29.0,71,68,0.322,1.37,3.82,0.358,0.344,0.014
2024-25,1642262,Cody Williams,1610612762,UTA,F,20.0,50,46,0.431,1.6,3.82,0.419,0.359,0.06
2024-25,1628989,Kevin Huerter,1610612741,CHI,G-F,26.0,69,66,0.367,1.3,3.8,0.344,0.358,-0.014
2024-25,1642346,Ryan Dunn,1610612756,PHX,F,22.0,72,68,0.421,1.32,3.78,0.349,0.361,-0.012
2024-25,1631106,Tari Eason,1610612745,HOU,F,24.0,57,56,0.394,1.28,3.77,0.34,0.364,-0.024
2024-25,203915,Spencer Dinwiddie,1610612742,DAL,G,32.0,78,78,0.386,1.49,3.77,0.395,0.36,0.034
2024-25,1630168,Onyeka Okongwu,1610612737,ATL,F-C,24.0,74,71,0.279,1.39,3.76,0.371,0.355,0.015
2024-25,1626167,Myles Turner,1610612754,IND,C-F,29.0,72,68,0.251,1.36,3.74,0.364,0.353,0.012
2024-25,1630591,Jalen Suggs,1610612753,ORL,G,24.0,35,33,0.352,1.29,3.74,0.344,0.365,-0.021
2024-25,203471,Dennis Schröder,1610612765,DET,G,31.0,75,72,0.362,1.39,3.73,0.371,0.367,0.004
2024-25,1631124,Julian Strawther,1610612743,DEN,G,23.0,64,61,0.458,1.44,3.72,0.387,0.359,0.028
2024-25,1631095,Jabari Smith Jr.,1610612745,HOU,F,22.0,57,56,0.341,1.4,3.72,0.377,0.359,0.019
2024-25,1629012,Collin Sexton,1610612762,UTA,G,26.0,63,61,0.488,1.3,3.71,0.35,0.368,-0.018
2024-25,1629630,Ja Morant,1610612763,MEM,G,25.0,49,49,0.36,1.22,3.71,0.33,0.363,-0.034
2024-25,1631115,Orlando Robinson,1610612761,TOR,C,24.0,43,36,0.36,0.93,3.7,0.252,0.341,-0.089
2024-25,1630540,Miles McBride,1610612752,NYK,G,24.0,63,62,0.372,1.33,3.7,0.361,0.362,-0.001
2024-25,1630193,Immanuel Quickley,1610612761,TOR,G,26.0,33,33,0.399,1.52,3.7,0.41,0.36,0.049
2024-25,1630658,Colin Castleton,1610612761,TOR,C,25.0,23,20,0.394,1.3,3.7,0.353,0.349,0.004
2024-25,1630542,Marcus Bagley,1610612755,PHI,F,23.0,10,10,0.366,1.0,3.7,0.27,0.351,-0.08
2024-25,1642271,Kyle Filipowski,1610612762,UTA,C,21.0,72,67,0.33,1.38,3.67,0.375,0.359,0.016
2024-25,1630174,Aaron Nesmith,1610612754,IND,G-F,25.0,45,42,0.375,1.24,3.67,0.339,0.357,-0.017
2024-25,1631101,Shaedon Sharpe,1610612757,POR,G,22.0,72,68,0.368,1.36,3.67,0.371,0.365,0.007
2024-25,1631108,Max Christie,1610612742,DAL,G,22.0,77,74,0.32,1.1,3.64,0.304,0.356,-0.052
2024-25,1629651,Nic Claxton,1610612751,BKN,C,26.0,70,67,0.303,1.44,3.64,0.396,0.363,0.033
2024-25,1628998,Cody Martin,1610612756,PHX,F,29.0,53,51,0.398,1.28,3.64,0.352,0.363,-0.01
2024-25,1630526,Jeremiah Robinson-Earl,1610612740,NOP,F,24.0,65,60,0.429,1.22,3.63,0.335,0.363,-0.028
2024-25,1626145,Tyus Jones,1610612756,PHX,G,29.0,81,80,0.419,1.16,3.62,0.321,0.362,-0.042
2024-25,1626168,Trey Lyles,1610612758,SAC,F,29.0,68,66,0.399,1.21,3.62,0.333,0.359,-0.025
2024-25,1629022,Lonnie Walker IV,1610612755,PHI,G-F,26.0,18,17,0.394,1.17,3.61,0.323,0.362,-0.039
2024-25,1626204,Larry Nance Jr.,1610612737,ATL,F-C,32.0,23,23,0.384,1.57,3.61,0.434,0.354,0.08
2024-25,1642377,Jaylen Wells,1610612763,MEM,F,21.0,78,72,0.364,1.27,3.6,0.352,0.363,-0.011
2024-25,1630553,Keon Johnson,1610612751,BKN,G,23.0,78,76,0.373,1.37,3.6,0.381,0.364,0.017
2024-25,1626220,Royce O'Neale,1610612756,PHX,F,32.0,75,70,0.372,1.29,3.6,0.359,0.365,-0.006
2024-25,201566,Russell Westbrook,1610612743,DEN,G,36.0,75,71,0.448,1.2,3.59,0.335,0.363,-0.029
2024-25,1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,75,73,0.415,1.27,3.59,0.353,0.368,-0.015
2024-25,203083,Andre Drummond,1610612755,PHI,C,31.0,39,37,0.361,1.46,3.59,0.407,0.362,0.045
2024-25,1630557,Corey Kispert,1610612764,WAS,F,26.0,61,60,0.413,1.33,3.57,0.372,0.361,0.011
2024-25,1630548,Johnny Juzang,1610612762,UTA,G,24.0,64,60,0.411,1.38,3.55,0.388,0.364,0.023
2024-25,1628978,Donte DiVincenzo,1610612750,MIN,G,28.0,62,61,0.407,1.34,3.53,0.379,0.363,0.016
2024-25,1630170,Devin Vassell,1610612759,SAS,G-F,24.0,64,62,0.347,1.47,3.52,0.418,0.368,0.049
2024-25,1629656,Quentin Grimes,1610612755,PHI,G,25.0,75,73,0.365,1.08,3.52,0.307,0.366,-0.06
2024-25,1630202,Payton Pritchard,1610612738,BOS,G,27.0,80,75,0.38,1.09,3.51,0.31,0.359,-0.049
2024-25,1629216,Gabe Vincent,1610612747,LAL,G,29.0,72,68,0.424,1.24,3.51,0.352,0.362,-0.011
2024-25,1630696,Dru Smith,1610612748,MIA,G,27.0,14,11,0.412,1.29,3.5,0.367,0.361,0.006
2024-25,1628467,Maxi Kleber,1610612747,LAL,F,33.0,34,34,0.338,1.41,3.5,0.403,0.365,0.038
2024-25,1629638,Nickeil Alexander-Walker,1610612750,MIN,G,26.0,82,78,0.346,1.23,3.49,0.353,0.365,-0.011
2024-25,1627824,Guerschon Yabusele,1610612755,PHI,F,29.0,70,67,0.308,1.39,3.49,0.398,0.359,0.039
2024-25,1630231,KJ Martin,1610612762,UTA,F,24.0,41,38,0.443,1.12,3.49,0.322,0.356,-0.034
2024-25,1627752,Taurean Prince,1610612749,MIL,F,31.0,80,78,0.372,1.15,3.48,0.331,0.364,-0.033
2024-25,1628960,Grayson Allen,1610612756,PHX,G,29.0,64,60,0.398,1.22,3.47,0.351,0.365,-0.013
2024-25,1631217,Moussa Diabaté,1610612766,CHA,F,23.0,68,62,0.365,1.19,3.47,0.343,0.346,-0.003
2024-25,1631213,Tyrese Martin,1610612751,BKN,F,26.0,57,54,0.407,1.37,3.47,0.394,0.364,0.03
2024-25,1630228,Jonathan Kuminga,1610612744,GSW,F,22.0,47,44,0.437,1.17,3.47,0.337,0.367,-0.03
2024-25,1642024,Alex Reese,1610612755,PHI,F-C,26.0,15,12,0.331,1.6,3.47,0.462,0.362,0.1
2024-25,1630171,Isaac Okoro,1610612739,CLE,F-G,24.0,54,52,0.482,1.22,3.46,0.353,0.352,0.001
2024-25,1641710,Anthony Black,1610612753,ORL,G,21.0,78,71,0.378,1.06,3.46,0.307,0.365,-0.058
2024-25,1627736,Malik Beasley,1610612765,DET,G,28.0,82,80,0.409,1.41,3.44,0.411,0.365,0.046
2024-25,1627936,Alex Caruso,1610612760,OKC,G,31.0,54,51,0.384,1.06,3.44,0.306,0.36,-0.054
2024-25,1629599,Amir Coffey,1610612746,LAC,G-F,28.0,72,66,0.444,1.28,3.42,0.374,0.369,0.005
2024-25,1629048,Goga Bitadze,1610612753,ORL,C-F,25.0,69,66,0.311,1.04,3.42,0.305,0.355,-0.05
2024-25,201144,Mike Conley,1610612750,MIN,G,37.0,71,69,0.398,1.27,3.42,0.37,0.362,0.008
2024-25,1627763,Malcolm Brogdon,1610612764,WAS,G,32.0,24,21,0.381,1.46,3.42,0.427,0.366,0.061
2024-25,203903,Jordan Clarkson,1610612762,UTA,G,33.0,37,34,0.383,1.24,3.41,0.365,0.372,-0.007
2024-25,1627884,Derrick Jones Jr.,1610612746,LAC,F,28.0,77,75,0.396,1.12,3.39,0.33,0.364,-0.034
2024-25,1631222,Jake LaRavia,1610612758,SAC,F,23.0,66,64,0.392,1.18,3.39,0.348,0.356,-0.008
2024-25,1631119,Jaylin Williams,1610612760,OKC,F,23.0,47,44,0.352,0.96,3.38,0.283,0.35,-0.067
2024-25,1628971,Bruce Brown,1610612740,NOP,G-F,28.0,41,39,0.413,1.34,3.37,0.399,0.365,0.033
2024-25,1642275,Tidjane Salaün,1610612766,CHA,F,19.0,59,56,0.409,1.15,3.37,0.342,0.359,-0.018
2024-25,1631197,Jared Rhoden,1610612761,TOR,G,25.0,11,9,0.394,1.0,3.36,0.297,0.319,-0.022
2024-25,1630527,Brandon Boston,1610612740,NOP,G,23.0,42,40,0.375,1.26,3.36,0.376,0.36,0.016
2024-25,1627741,Buddy Hield,1610612744,GSW,G,32.0,82,79,0.349,1.22,3.35,0.364,0.367,-0.003
2024-25,1627777,Georges Niang,1610612737,ATL,F,32.0,79,76,0.366,1.34,3.35,0.4,0.346,0.054
2024-25,1630570,Trendon Watford,1610612751,BKN,G-F,24.0,43,41,0.388,1.12,3.35,0.333,0.363,-0.029
2024-25,203994,Jusuf Nurkić,1610612766,CHA,C,30.0,51,47,0.297,1.31,3.35,0.392,0.355,0.037
2024-25,1629018,Gary Trent Jr.,1610612749,MIL,G,26.0,73,66,0.403,1.18,3.33,0.354,0.366,-0.012
2024-25,1642367,Jonathan Mogbo,1610612761,TOR,F,23.0,62,57,0.347,1.02,3.32,0.306,0.35,-0.044
2024-25,1630198,Isaiah Joe,1610612760,OKC,G,25.0,74,71,0.429,1.14,3.32,0.341,0.363,-0.021
2024-25,1641824,Matas Buzelis,1610612741,CHI,F,20.0,77,74,0.355,1.21,3.32,0.363,0.362,0.001
2024-25,1630541,Moses Moody,1610612744,GSW,G,23.0,74,74,0.404,1.28,3.31,0.388,0.365,0.022
2024-25,1630592,Jalen Wilson,1610612751,BKN,F,24.0,79,71,0.39,1.16,3.3,0.352,0.362,-0.01
2024-25,1641764,Brandin Podziemski,1610612744,GSW,G,22.0,63,60,0.338,1.19,3.3,0.361,0.364,-0.003
2024-25,1629634,Brandon Clarke,1610612763,MEM,F,28.0,63,56,0.384,1.19,3.3,0.361,0.349,0.011
2024-25,202691,Klay Thompson,1610612742,DAL,G,35.0,72,69,0.376,1.21,3.28,0.369,0.364,0.005
2024-25,1629750,Javonte Green,1610612739,CLE,G,31.0,67,62,0.418,1.18,3.25,0.362,0.359,0.003
2024-25,1642354,KJ Simpson,1610612766,CHA,G,22.0,36,31,0.349,1.33,3.25,0.41,0.356,0.054
2024-25,1631123,Jamaree Bouyea,1610612749,MIL,G,26.0,4,4,0.542,1.0,3.25,0.308,0.29,0.018
2024-25,203935,Marcus Smart,1610612764,WAS,G,31.0,33,33,0.491,1.09,3.24,0.336,0.348,-0.012
2024-25,1629660,Ty Jerome,1610612739,CLE,G-F,27.0,70,65,0.426,1.19,3.24,0.366,0.357,0.008
2024-25,1630191,Isaiah Stewart,1610612765,DET,F-C,24.0,72,66,0.291,1.14,3.22,0.353,0.356,-0.002
2024-25,1641733,Nick Smith Jr.,1610612766,CHA,G,21.0,57,52,0.404,1.21,3.21,0.377,0.362,0.015
2024-25,202685,Jonas Valančiūnas,1610612758,SAC,C,33.0,81,74,0.293,1.41,3.19,0.442,0.359,0.083
2024-25,203484,Kentavious Caldwell-Pope,1610612763,MEM,G,32.0,77,73,0.369,1.31,3.18,0.412,0.369,0.043
2024-25,1630811,Keaton Wallace,1610612737,ATL,G,26.0,29,25,0.479,1.14,3.14,0.363,0.368,-0.006
2024-25,1631255,Karlo Matković,1610612740,NOP,F-C,24.0,42,37,0.313,1.24,3.12,0.397,0.366,0.031
2024-25,1629626,Bol Bol,1610612756,PHX,C-F,25.0,34,27,0.505,1.24,3.12,0.396,0.353,0.043
2024-25,1641741,Ricky Council IV,1610612755,PHI,G,23.0,64,60,0.474,1.14,3.11,0.367,0.361,0.006
2024-25,1627732,Ben Simmons,1610612746,LAC,G-F,28.0,51,48,0.381,1.12,3.1,0.361,0.36,0.001
2024-25,1631114,Jalen Williams,1610612760,OKC,G-F,24.0,69,65,0.316,0.97,3.1,0.313,0.361,-0.048
2024-25,1642276,Kel'el Ware,1610612748,MIA,C,21.0,63,53,0.266,0.94,3.08,0.304,0.35,-0.046
2024-25,1629640,Keldon Johnson,1610612759,SAS,F-G,25.0,77,72,0.348,1.13,3.08,0.367,0.363,0.004
