Season,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,1631095,Jabari Smith Jr.,1610612745,HOU,20,14,6,33.4,1.4,0.7,0.7,0.481,3.5,0.391,0.1,0.397,8.6,5.1,1.7,3.4,0.327,8.4,0.605,0.5,0.643,5.9,6.4,2.3,4.1,0.359,11.3,0.569,0.6,0.598,6.5
2025-26,1631133,Jabari Walker,1610612755,PHI,18,11,7,14.8,1.4,1.0,0.4,0.692,3.8,0.382,0.1,0.394,4.2,2.7,0.7,1.9,0.271,4.3,0.623,0.4,0.696,5.3,4.1,1.7,2.4,0.419,7.6,0.544,0.6,0.587,4.9
2025-26,1631210,Jacob Toppin,1610612737,ATL,1,1,0,3.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.6,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.5,3.1
2025-26,1630702,Jaden Hardy,1610612742,DAL,16,4,12,11.7,0.3,0.1,0.2,0.25,0.7,0.364,0.1,0.4,15.7,1.2,0.3,0.9,0.263,2.1,0.559,0.1,0.594,7.7,1.4,0.4,1.1,0.261,2.8,0.523,0.2,0.561,9.1
2025-26,1631093,Jaden Ivey,1610612765,DET,6,4,2,14.3,1.0,0.2,0.8,0.167,2.7,0.375,0.2,0.4,16.2,2.7,0.7,2.0,0.25,4.0,0.667,0.5,0.762,8.2,3.7,0.8,2.8,0.227,6.7,0.55,0.7,0.611,10.4
2025-26,1630183,Jaden McDaniels,1610612750,MIN,22,14,8,32.2,1.2,0.6,0.6,0.519,2.4,0.519,0.0,0.529,7.2,3.5,0.9,2.5,0.263,6.5,0.535,0.5,0.585,6.5,4.7,1.5,3.1,0.33,8.7,0.536,0.6,0.575,6.7
2025-26,1630256,Jae'Sean Tate,1610612745,HOU,11,9,2,10.1,0.7,0.6,0.1,0.875,1.6,0.444,0.0,0.444,5.8,1.3,0.3,1.0,0.214,2.6,0.483,0.4,0.56,6.8,2.0,0.9,1.1,0.455,4.2,0.478,0.4,0.524,6.5
2025-26,1642942,Jahmai Mashack,1610612763,MEM,1,1,0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,3.9,2.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,3.9
2025-26,1642443,Jahmir Young,1610612748,MIA,2,1,1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.6,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.6
2025-26,1643141,Jahmyl Telfort,1610612746,LAC,3,0,3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,11.9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,11.9
2025-26,1631170,Jaime Jaquez Jr.,1610612748,MIA,22,13,9,30.0,1.3,0.8,0.5,0.621,4.0,0.326,0.2,0.345,6.1,4.7,0.8,3.9,0.173,8.8,0.539,0.8,0.594,6.7,6.0,1.6,4.4,0.271,12.2,0.494,1.0,0.541,6.6
2025-26,1631222,Jake LaRavia,1610612747,LAL,21,15,6,25.5,1.2,0.7,0.5,0.56,2.6,0.463,0.1,0.481,7.7,2.9,0.7,2.2,0.23,5.2,0.555,0.7,0.635,8.3,4.1,1.3,2.7,0.326,7.8,0.528,0.8,0.585,8.1
2025-26,1627751,Jakob Poeltl,1610612761,TOR,17,12,5,26.2,2.9,2.3,0.6,0.78,6.5,0.455,0.2,0.472,5.1,5.2,2.4,2.9,0.449,9.3,0.563,1.0,0.631,4.1,8.2,4.6,3.5,0.568,15.2,0.537,1.2,0.584,4.5
2025-26,1628973,Jalen Brunson,1610612752,NYK,19,13,6,34.9,0.5,0.1,0.4,0.111,1.5,0.321,0.1,0.346,15.9,2.8,0.4,2.4,0.148,5.6,0.505,0.8,0.587,8.8,3.3,0.5,2.8,0.143,7.1,0.467,0.9,0.534,9.8
2025-26,1631105,Jalen Duren,1610612765,DET,21,16,5,29.2,4.2,3.0,1.2,0.708,10.0,0.426,0.5,0.447,4.7,7.3,2.4,4.9,0.327,13.1,0.554,1.6,0.632,3.9,11.5,5.4,6.1,0.467,22.1,0.52,2.1,0.575,4.2
2025-26,1630224,Jalen Green,1610612756,PHX,2,2,0,14.9,1.0,1.0,0.0,1.0,1.5,0.667,0.0,0.667,1.9,1.0,0.0,1.0,0.0,2.0,0.5,1.0,1.0,5.5,2.0,1.0,1.0,0.5,3.5,0.571,1.0,0.8,3.7
2025-26,1630552,Jalen Johnson,1610612737,ATL,22,13,9,35.2,1.3,0.7,0.6,0.552,4.3,0.309,0.1,0.319,8.3,9.1,2.6,6.5,0.284,13.5,0.679,0.8,0.72,5.3,10.5,3.3,7.1,0.317,16.5,0.632,0.9,0.669,5.7
2025-26,1629618,Jalen Pickett,1610612743,DEN,5,4,1,9.6,0.4,0.0,0.4,0.0,0.6,0.667,0.2,1.0,16.6,1.0,0.0,1.0,0.0,1.6,0.625,0.0,0.625,10.8,1.4,0.0,1.4,0.0,2.2,0.636,0.2,0.7,12.5
2025-26,1630188,Jalen Smith,1610612741,CHI,18,9,9,17.1,1.8,1.2,0.6,0.667,3.4,0.532,0.1,0.541,5.0,4.0,1.4,2.6,0.361,6.6,0.605,0.4,0.649,4.1,5.8,2.7,3.2,0.457,9.7,0.603,0.5,0.636,4.3
2025-26,1630591,Jalen Suggs,1610612753,ORL,18,12,6,24.8,0.8,0.3,0.4,0.429,1.4,0.538,0.1,0.56,8.9,3.1,0.5,2.6,0.161,5.1,0.609,0.4,0.667,8.4,3.9,0.8,3.1,0.214,6.4,0.609,0.5,0.66,8.5
2025-26,1631114,Jalen Williams,1610612760,OKC,4,4,0,30.1,0.3,0.3,0.0,1.0,2.3,0.111,0.0,0.111,3.3,5.5,2.0,3.5,0.364,8.0,0.688,0.8,0.759,5.8,5.8,2.3,3.5,0.391,10.0,0.575,0.8,0.622,5.7
2025-26,1630592,Jalen Wilson,1610612751,BKN,12,1,11,17.4,0.2,0.0,0.2,0.0,0.7,0.25,0.1,0.286,16.7,1.3,0.5,0.8,0.375,2.5,0.533,0.4,0.64,7.9,1.5,0.5,1.0,0.333,3.1,0.486,0.5,0.581,8.9
2025-26,1631288,Jamal Cain,1610612753,ORL,2,1,1,13.0,1.0,1.0,0.0,1.0,2.5,0.4,0.0,0.4,4.3,1.0,0.0,1.0,0.0,2.0,0.5,0.5,0.667,4.7,2.0,1.0,1.0,0.5,4.5,0.444,0.5,0.5,4.5
2025-26,1627750,Jamal Murray,1610612743,DEN,20,14,6,35.0,0.5,0.2,0.4,0.3,1.7,0.303,0.1,0.313,9.5,4.3,0.8,3.5,0.174,6.6,0.652,0.5,0.705,7.3,4.8,0.9,3.9,0.188,7.9,0.608,0.6,0.653,7.6
2025-26,1642347,Jamal Shead,1610612761,TOR,19,12,7,19.3,0.5,0.2,0.3,0.444,1.3,0.375,0.1,0.391,10.2,1.7,0.4,1.3,0.25,2.8,0.593,0.1,0.604,8.5,2.2,0.6,1.6,0.293,4.1,0.532,0.1,0.547,8.9
2025-26,1631123,Jamaree Bouyea,1610612756,PHX,5,2,3,17.7,0.4,0.2,0.2,0.5,1.0,0.4,0.0,0.4,8.6,1.2,0.2,1.0,0.167,1.8,0.667,0.2,0.75,9.5,1.6,0.4,1.2,0.25,2.8,0.571,0.2,0.615,9.2
2025-26,201935,James Harden,1610612746,LAC,22,6,16,35.1,0.5,0.2,0.4,0.333,2.2,0.245,0.0,0.25,14.5,5.1,0.8,4.3,0.159,7.3,0.702,0.6,0.769,7.8,5.7,1.0,4.7,0.176,9.0,0.628,0.7,0.679,8.4
2025-26,1630164,James Wiseman,1610612754,IND,1,0,1,19.9,4.0,4.0,0.0,1.0,5.0,0.8,0.0,0.8,4.3,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,12.0,0.333,3.0,0.444,4.3
2025-26,1642364,Jamir Watkins,1610612764,WAS,3,0,3,18.2,0.7,0.3,0.3,0.5,2.0,0.333,0.0,0.333,7.2,3.0,1.3,1.7,0.444,5.0,0.6,0.3,0.643,3.7,3.7,1.7,2.0,0.455,7.0,0.524,0.3,0.55,4.3
2025-26,1642419,Jamison Battle,1610612761,TOR,11,6,5,10.8,0.3,0.1,0.2,0.333,0.5,0.6,0.0,0.6,11.6,1.8,0.5,1.3,0.3,3.3,0.556,0.4,0.625,6.6,2.1,0.6,1.5,0.304,3.6,0.575,0.4,0.639,7.2
2025-26,1641716,Jarace Walker,1610612754,IND,23,5,18,26.4,0.6,0.2,0.3,0.385,1.9,0.295,0.2,0.325,11.6,4.4,0.7,3.7,0.149,6.9,0.639,0.4,0.682,5.4,5.0,0.9,4.1,0.175,8.2,0.603,0.6,0.651,6.1
2025-26,1642272,Jared McCain,1610612755,PHI,11,6,5,20.5,0.2,0.2,0.0,1.0,1.4,0.133,0.0,0.133,10.0,2.2,0.3,1.9,0.125,3.4,0.649,0.1,0.667,7.9,2.4,0.5,1.9,0.192,4.5,0.52,0.1,0.531,8.1
2025-26,1628991,Jaren Jackson Jr.,1610612763,MEM,21,8,13,29.6,0.9,0.7,0.2,0.737,2.3,0.396,0.0,0.404,8.2,4.2,1.5,2.7,0.352,7.5,0.557,1.2,0.662,5.6,5.1,2.1,3.0,0.421,9.7,0.525,1.2,0.601,6.1
2025-26,1629020,Jarred Vanderbilt,1610612747,LAL,13,9,4,18.4,1.5,0.9,0.5,0.632,3.3,0.442,0.1,0.452,7.2,4.5,1.5,2.8,0.339,7.2,0.634,0.7,0.702,4.8,6.0,2.5,3.4,0.41,10.2,0.591,0.8,0.639,5.4
2025-26,1628386,Jarrett Allen,1610612739,CLE,15,9,6,26.1,2.4,1.4,0.9,0.583,5.4,0.444,0.1,0.456,5.9,5.2,1.5,3.5,0.295,8.3,0.624,0.4,0.655,4.8,7.6,2.9,4.5,0.386,13.3,0.57,0.5,0.594,5.1
2025-26,1642859,Jase Richardson,1610612753,ORL,4,2,2,12.0,0.8,0.5,0.0,0.667,1.8,0.429,0.3,0.5,11.0,2.3,0.5,1.8,0.222,2.5,0.9,0.0,0.9,9.6,3.0,1.0,1.8,0.333,4.0,0.75,0.3,0.8,9.9
2025-26,1642914,Javon Small,1610612763,MEM,4,1,3,16.7,0.3,0.0,0.3,0.0,0.8,0.333,0.0,0.333,17.9,1.8,1.0,0.8,0.571,2.8,0.636,0.5,0.778,10.2,2.0,1.0,1.0,0.5,3.5,0.571,0.5,0.667,11.2
2025-26,1631451,Javonte Cooke,1610612757,POR,1,0,1,8.7,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.25,0.0,0.25,16.0
2025-26,1629750,Javonte Green,1610612765,DET,19,15,4,20.7,0.8,0.3,0.5,0.375,2.1,0.4,0.1,0.421,12.8,2.5,0.8,1.6,0.34,4.4,0.566,0.4,0.618,6.9,3.3,1.2,2.2,0.349,6.3,0.529,0.5,0.573,8.4
2025-26,1629637,Jaxson Hayes,1610612747,LAL,19,14,5,17.1,1.3,0.9,0.4,0.708,2.7,0.462,0.1,0.471,4.9,2.7,1.0,1.7,0.373,4.2,0.638,0.3,0.68,5.4,3.9,1.9,2.1,0.48,6.8,0.581,0.3,0.61,5.2
2025-26,1630643,Jay Huff,1610612754,IND,19,4,15,19.9,1.4,0.8,0.6,0.577,2.6,0.52,0.0,0.52,6.2,2.9,0.8,2.1,0.273,6.6,0.437,0.9,0.505,5.5,4.3,1.6,2.7,0.37,8.9,0.476,0.9,0.529,5.7
2025-26,1627759,Jaylen Brown,1610612738,BOS,22,13,9,33.4,1.0,0.4,0.6,0.391,3.0,0.343,0.0,0.348,10.0,5.1,1.3,3.7,0.25,8.1,0.626,0.6,0.675,5.7,6.1,1.7,4.4,0.274,10.6,0.579,0.6,0.616,6.4
2025-26,1641740,Jaylen Clark,1610612750,MIN,19,14,5,15.5,1.2,0.9,0.3,0.783,2.1,0.575,0.1,0.605,7.0,1.3,0.4,0.9,0.32,2.1,0.625,0.2,0.676,10.3,2.5,1.4,1.2,0.542,4.2,0.6,0.3,0.64,8.7
2025-26,1642377,Jaylen Wells,1610612763,MEM,23,10,13,26.5,1.1,0.4,0.7,0.4,2.3,0.472,0.1,0.5,12.5,2.3,0.4,1.8,0.189,4.2,0.546,0.6,0.631,7.9,3.4,0.9,2.5,0.256,6.4,0.527,0.7,0.591,9.4
2025-26,1631119,Jaylin Williams,1610612760,OKC,21,20,1,18.5,0.5,0.4,0.1,0.727,1.9,0.275,0.1,0.289,6.2,4.4,1.6,2.7,0.359,7.2,0.609,0.6,0.667,4.6,4.9,2.0,2.9,0.398,8.8,0.56,0.7,0.609,4.8
2025-26,1642281,Jaylon Tyson,1610612739,CLE,19,10,9,28.3,2.2,0.7,1.4,0.341,5.4,0.398,0.5,0.436,8.3,3.5,0.6,2.8,0.182,6.2,0.564,1.1,0.688,7.6,5.6,1.4,4.2,0.243,11.5,0.489,1.6,0.566,7.9
2025-26,201145,Jeff Green,1610612745,HOU,4,4,0,4.0,0.3,0.3,0.0,1.0,0.3,1.0,0.0,1.0,4.1,0.8,0.5,0.3,0.667,1.3,0.6,0.3,0.75,7.0,1.0,0.8,0.3,0.75,1.5,0.667,0.3,0.8,6.3
2025-26,203924,Jerami Grant,1610612757,POR,22,9,13,29.6,1.1,0.4,0.7,0.375,2.5,0.436,0.1,0.453,14.3,2.6,0.4,2.1,0.158,4.5,0.576,0.4,0.633,7.6,3.7,0.8,2.8,0.222,6.8,0.544,0.5,0.587,9.6
2025-26,1642847,Jeremiah Fears,1610612740,NOP,23,3,20,28.4,0.7,0.2,0.5,0.313,2.7,0.262,0.3,0.291,9.6,2.8,0.6,2.3,0.2,5.1,0.551,0.7,0.631,7.8,3.5,0.8,2.7,0.222,7.7,0.455,0.9,0.516,8.2
2025-26,1630526,Jeremiah Robinson-Earl,1610612754,IND,16,4,12,17.9,2.0,0.9,1.1,0.438,4.8,0.421,0.1,0.427,5.5,3.5,0.8,2.8,0.214,5.8,0.602,0.5,0.659,4.4,5.5,1.6,3.9,0.295,9.9,0.557,0.6,0.591,4.8
2025-26,1631110,Jeremy Sochan,1610612759,SAS,16,10,6,17.1,1.4,1.1,0.3,0.773,4.1,0.338,0.1,0.344,5.4,2.3,0.5,1.8,0.222,4.3,0.522,0.4,0.581,6.0,3.6,1.6,2.1,0.431,8.3,0.439,0.5,0.468,5.8
2025-26,1630579,Jericho Sims,1610612749,MIL,14,4,10,17.3,1.6,1.0,0.6,0.609,3.9,0.418,0.3,0.451,5.3,3.2,1.0,2.2,0.311,5.2,0.616,0.6,0.692,5.5,4.9,2.0,2.9,0.412,8.9,0.544,0.9,0.602,5.4
2025-26,1641724,Jett Howard,1610612753,ORL,8,5,3,14.3,0.5,0.3,0.3,0.5,0.9,0.571,0.0,0.571,16.7,1.6,0.5,1.1,0.308,2.3,0.722,0.0,0.722,9.5,2.1,0.8,1.4,0.353,3.1,0.68,0.0,0.68,11.2
2025-26,1628975,Jevon Carter,1610612741,CHI,10,3,7,15.1,0.5,0.0,0.5,0.0,1.0,0.5,0.1,0.556,18.6,1.4,0.1,1.3,0.071,1.9,0.737,0.2,0.824,10.1,1.9,0.1,1.8,0.053,2.9,0.655,0.3,0.731,12.3
2025-26,202710,Jimmy Butler III,1610612744,GSW,20,11,9,30.8,2.3,1.6,0.6,0.711,5.0,0.45,0.0,0.45,6.2,3.4,0.8,2.6,0.224,5.6,0.598,0.5,0.65,8.1,5.6,2.4,3.2,0.42,10.5,0.536,0.5,0.56,7.3
2025-26,1642866,Joan Beringer,1610612750,MIN,4,3,1,6.1,0.5,0.5,0.0,1.0,2.3,0.222,0.0,0.222,2.9,2.5,0.3,2.3,0.1,4.5,0.556,0.8,0.667,4.8,3.0,0.8,2.3,0.25,5.8,0.522,0.8,0.6,4.5
2025-26,1629111,Jock Landale,1610612763,MEM,23,10,13,21.4,2.3,1.7,0.6,0.731,6.6,0.342,0.3,0.359,4.5,3.0,1.1,1.8,0.377,5.6,0.535,0.6,0.6,5.7,5.3,2.8,2.4,0.529,12.0,0.44,0.9,0.476,5.2
2025-26,203954,Joel Embiid,1610612755,PHI,8,5,3,24.4,1.3,0.9,0.4,0.7,3.8,0.333,0.3,0.357,5.5,4.1,0.9,3.3,0.212,7.6,0.541,0.4,0.569,5.3,5.4,1.8,3.6,0.326,10.9,0.494,0.6,0.524,5.3
2025-26,1628381,John Collins,1610612746,LAC,24,6,18,27.1,1.3,0.8,0.5,0.594,3.9,0.34,0.1,0.348,7.3,3.5,1.0,2.5,0.298,6.8,0.519,0.8,0.592,5.7,4.8,1.8,3.0,0.379,10.4,0.464,0.9,0.509,6.1
2025-26,1629723,John Konchar,1610612763,MEM,20,10,10,13.2,0.5,0.2,0.3,0.4,1.5,0.333,0.1,0.345,7.3,2.3,0.5,1.9,0.196,4.0,0.582,0.5,0.667,8.0,2.8,0.7,2.2,0.232,5.4,0.519,0.6,0.577,7.9
2025-26,1641780,Johni Broome,1610612755,PHI,4,2,2,7.6,1.5,0.8,0.8,0.5,2.5,0.6,0.0,0.6,4.0,1.8,0.8,1.0,0.429,2.0,0.875,0.0,0.875,4.2,3.3,1.5,1.8,0.462,4.3,0.765,0.0,0.765,4.1
2025-26,1642277,Johnny Furphy,1610612754,IND,4,2,2,17.1,0.3,0.3,0.0,1.0,1.5,0.167,0.0,0.167,1.4,2.0,0.3,1.8,0.125,3.5,0.571,0.0,0.571,7.7,2.3,0.5,1.8,0.222,4.8,0.474,0.0,0.474,7.0
2025-26,1630548,Johnny Juzang,1610612750,MIN,2,1,1,4.1,0.5,0.0,0.5,0.0,1.5,0.333,0.0,0.333,20.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,1.5,0.0,1.5,0.0,2.0,0.75,0.0,0.75,12.8
2025-26,202685,Jonas Valančiūnas,1610612743,DEN,22,16,6,12.5,1.4,1.1,0.3,0.8,3.3,0.411,0.1,0.423,3.6,3.3,1.1,2.0,0.347,5.0,0.649,0.4,0.706,4.3,4.6,2.2,2.3,0.48,8.2,0.564,0.5,0.6,4.1
2025-26,1628371,Jonathan Isaac,1610612753,ORL,17,12,5,11.3,1.0,0.8,0.2,0.765,2.9,0.347,0.1,0.362,4.5,2.8,0.6,2.1,0.234,4.1,0.681,0.3,0.734,5.2,3.8,1.4,2.4,0.375,6.5,0.577,0.4,0.615,5.0
2025-26,1630228,Jonathan Kuminga,1610612744,GSW,17,9,8,25.7,1.6,0.9,0.6,0.593,3.6,0.435,0.0,0.435,7.0,4.7,1.2,3.5,0.25,7.4,0.635,0.2,0.656,6.9,6.3,2.1,4.2,0.336,10.7,0.588,0.2,0.601,6.9
2025-26,1642367,Jonathan Mogbo,1610612761,TOR,6,2,4,6.3,0.8,0.5,0.3,0.6,2.0,0.417,0.0,0.417,3.9,1.5,0.3,1.2,0.222,2.0,0.75,0.2,0.818,4.9,2.3,0.8,1.5,0.357,3.7,0.636,0.2,0.667,4.5
2025-26,203903,Jordan Clarkson,1610612752,NYK,18,12,6,20.1,1.2,0.3,0.9,0.238,2.3,0.512,0.2,0.568,15.6,1.3,0.3,1.0,0.217,3.0,0.426,0.4,0.5,11.9,2.4,0.6,1.9,0.227,5.3,0.463,0.7,0.53,13.7
2025-26,1630692,Jordan Goodwin,1610612756,PHX,20,12,8,20.3,1.9,1.1,0.8,0.595,4.3,0.435,0.2,0.457,10.1,2.5,0.6,1.9,0.224,4.1,0.598,0.4,0.653,7.1,4.3,1.7,2.7,0.384,8.2,0.524,0.6,0.562,8.4
2025-26,1641722,Jordan Hawkins,1610612740,NOP,17,2,15,15.5,0.5,0.1,0.4,0.25,0.9,0.5,0.0,0.5,11.2,1.6,0.6,1.1,0.357,3.4,0.491,0.5,0.583,7.0,2.1,0.7,1.4,0.333,4.1,0.514,0.5,0.59,8.0
2025-26,1629162,Jordan McLaughlin,1610612759,SAS,3,2,1,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,1.0,0.0,0.7,0.0,1.0,1.0,0.0,1.0,12.4,2.0,0.0,1.7,0.0,2.0,1.0,0.0,1.0,13.3
2025-26,1641757,Jordan Miller,1610612746,LAC,4,1,3,13.6,0.8,0.3,0.5,0.333,1.8,0.429,0.0,0.429,5.1,1.5,0.5,1.0,0.333,2.3,0.667,0.0,0.667,6.9,2.3,0.8,1.5,0.333,3.8,0.6,0.0,0.6,6.3
2025-26,1629673,Jordan Poole,1610612740,NOP,6,1,5,30.2,0.5,0.5,0.0,1.0,2.0,0.25,0.2,0.273,4.6,1.5,0.0,1.5,0.0,2.5,0.6,0.2,0.643,12.5,2.0,0.5,1.5,0.25,4.3,0.462,0.3,0.5,10.5
2025-26,1641775,Jordan Walsh,1610612738,BOS,16,11,5,24.3,1.9,1.0,0.9,0.516,4.2,0.463,0.3,0.5,8.0,3.7,1.3,2.4,0.339,6.6,0.557,0.7,0.621,6.3,5.6,2.3,3.4,0.4,10.5,0.536,1.0,0.592,6.9
2025-26,1630631,Jose Alvarado,1610612740,NOP,21,3,18,22.7,0.5,0.1,0.4,0.2,1.3,0.37,0.1,0.4,17.4,2.6,0.3,2.3,0.127,4.6,0.573,0.6,0.655,10.7,3.1,0.4,2.7,0.138,5.7,0.546,0.7,0.619,11.7
2025-26,1630581,Josh Giddey,1610612741,CHI,20,9,11,34.1,1.4,0.9,0.5,0.63,3.8,0.355,0.3,0.386,8.9,8.5,1.5,7.1,0.171,11.9,0.717,0.7,0.762,6.1,9.9,2.3,7.6,0.234,14.8,0.668,1.0,0.716,6.5
2025-26,1628404,Josh Hart,1610612752,NYK,21,14,7,29.1,1.9,1.0,0.9,0.538,3.7,0.5,0.1,0.52,11.8,5.8,1.2,4.5,0.213,9.4,0.616,1.0,0.689,6.2,7.7,2.2,5.4,0.292,12.6,0.608,1.1,0.668,7.6
2025-26,1631169,Josh Minott,1610612738,BOS,22,14,8,19.5,1.7,1.0,0.8,0.568,3.2,0.529,0.0,0.536,7.5,3.2,0.8,2.4,0.243,5.0,0.642,0.5,0.707,5.8,4.9,1.7,3.1,0.355,7.9,0.615,0.5,0.656,6.4
2025-26,1629006,Josh Okogie,1610612745,HOU,19,13,6,20.4,1.4,0.6,0.8,0.407,2.9,0.482,0.1,0.491,9.5,1.8,0.7,1.1,0.412,3.0,0.596,0.3,0.654,7.4,3.2,1.3,1.9,0.41,5.6,0.575,0.3,0.61,8.3
2025-26,201950,Jrue Holiday,1610612757,POR,12,6,6,33.4,1.3,0.5,0.8,0.375,3.4,0.39,0.1,0.4,11.3,3.9,0.8,3.2,0.191,5.7,0.691,0.2,0.712,10.0,5.3,1.3,4.0,0.238,8.9,0.589,0.3,0.606,10.3
2025-26,1630577,Julian Champagnie,1610612759,SAS,22,15,7,28.8,0.9,0.5,0.4,0.55,2.5,0.364,0.0,0.37,8.5,4.4,1.1,3.3,0.258,7.5,0.588,1.0,0.674,6.4,5.3,1.6,3.7,0.308,9.5,0.557,1.0,0.622,6.7
2025-26,1641763,Julian Phillips,1610612741,CHI,13,4,9,13.1,1.2,0.5,0.6,0.467,2.1,0.556,0.1,0.577,6.4,1.0,0.3,0.7,0.308,1.5,0.684,0.0,0.684,6.4,2.2,0.8,1.3,0.393,3.4,0.636,0.1,0.651,6.4
2025-26,1631124,Julian Strawther,1610612743,DEN,7,7,0,8.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,0.4,1.6,0.214,2.6,0.778,0.3,0.875,7.1,2.0,0.4,1.6,0.214,2.7,0.737,0.3,0.824,7.1
2025-26,203944,Julius Randle,1610612750,MIN,23,15,8,33.6,1.5,0.8,0.7,0.543,4.4,0.347,0.1,0.354,6.0,5.7,1.5,4.2,0.258,9.2,0.623,1.0,0.698,6.6,7.3,2.3,4.9,0.317,12.7,0.574,1.1,0.628,6.4
2025-26,1630551,Justin Champagnie,1610612764,WAS,17,2,15,14.8,1.9,1.2,0.6,0.656,3.2,0.593,0.1,0.604,5.6,2.6,0.5,2.1,0.205,4.3,0.603,0.4,0.657,4.8,4.5,1.8,2.7,0.395,7.1,0.628,0.4,0.667,5.1
2025-26,1642348,Justin Edwards,1610612755,PHI,15,8,7,20.2,0.8,0.4,0.4,0.5,1.2,0.667,0.1,0.706,8.9,1.7,0.4,1.3,0.24,2.7,0.61,0.2,0.658,8.5,2.5,0.8,1.7,0.324,3.6,0.685,0.3,0.74,8.6
2025-26,203994,Jusuf Nurkić,1610612762,UTA,21,7,14,24.3,2.3,2.0,0.4,0.837,6.5,0.36,0.0,0.363,4.3,7.0,2.8,4.1,0.404,10.9,0.638,1.4,0.734,4.4,9.3,4.8,4.5,0.513,17.0,0.545,1.5,0.596,4.4
2025-26,1642354,KJ Simpson,1610612766,CHA,8,3,5,16.2,0.4,0.0,0.4,0.0,1.0,0.375,0.0,0.375,5.4,2.0,0.3,1.8,0.125,2.9,0.696,0.1,0.727,9.4,2.4,0.3,2.1,0.105,3.9,0.613,0.1,0.633,8.7
2025-26,1626157,Karl-Anthony Towns,1610612752,NYK,22,15,7,33.1,3.1,1.8,1.3,0.588,7.5,0.412,0.3,0.428,5.4,8.8,2.0,6.8,0.228,13.4,0.654,1.3,0.723,5.1,11.9,3.8,8.0,0.322,20.1,0.59,1.5,0.64,5.2
2025-26,1631255,Karlo Matković,1610612740,NOP,12,2,10,13.3,0.7,0.6,0.1,0.875,1.4,0.471,0.3,0.571,3.2,2.8,0.8,1.9,0.303,4.2,0.66,0.5,0.75,5.5,3.4,1.4,2.0,0.415,5.6,0.612,0.8,0.707,5.0
2025-26,202695,Kawhi Leonard,1610612746,LAC,14,4,10,31.7,0.6,0.3,0.4,0.444,2.1,0.3,0.0,0.3,10.6,4.9,0.9,4.0,0.176,7.2,0.673,0.6,0.739,6.9,5.5,1.1,4.4,0.208,8.9,0.616,0.6,0.664,7.3
2025-26,1630811,Keaton Wallace,1610612737,ATL,18,11,7,16.1,0.1,0.0,0.1,0.0,0.6,0.1,0.1,0.111,25.0,1.9,0.3,1.6,0.147,3.1,0.618,0.2,0.667,8.6,1.9,0.3,1.7,0.143,3.5,0.556,0.3,0.603,9.0
2025-26,1631099,Keegan Murray,1610612758,SAC,8,3,5,37.8,1.8,1.0,0.8,0.571,3.0,0.583,0.1,0.609,11.4,5.4,1.0,4.4,0.186,8.9,0.606,0.8,0.662,6.4,7.1,2.0,5.1,0.281,11.5,0.62,0.9,0.671,7.6
2025-26,1642276,Kel'el Ware,1610612748,MIA,22,13,9,24.7,3.3,2.0,1.3,0.603,6.6,0.503,0.2,0.518,5.0,7.2,2.6,4.5,0.367,11.2,0.64,1.3,0.721,4.2,10.5,4.6,5.9,0.442,17.2,0.609,1.5,0.666,4.4
