provider,provider_event_id,provider_market_id,provider_league,provider_market_name,book,book_display_name,book_category,sport,market_type,stat,player_name,line,home_spread,away_spread,home_team,away_team,over_odds,under_odds,draw_odds,extra_outcomes,updated_at,period,event_date,question
draftkings,34466114,1_85716198,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,COL Rockies,KC Royals,-127,106,,"[{""key"":""Home"",""label"":""COL Rockies"",""odds"":-127},{""key"":""Away"",""label"":""KC Royals"",""odds"":106}]",2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,KC Royals @ COL Rockies
draftkings,34466115,1_85716199,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,LA Angels,MIL Brewers,190,-234,,"[{""key"":""Home"",""label"":""LA Angels"",""odds"":190},{""key"":""Away"",""label"":""MIL Brewers"",""odds"":-234}]",2026-08-02T19:15:00.0000000Z,,2026-08-02T19:15:00.0000000Z,MIL Brewers @ LA Angels
draftkings,34466116,1_85716200,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,Athletics,DET Tigers,105,-126,,"[{""key"":""Home"",""label"":""Athletics"",""odds"":105},{""key"":""Away"",""label"":""DET Tigers"",""odds"":-126}]",2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,DET Tigers @ Athletics
draftkings,34466117,1_85716201,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,SD Padres,SF Giants,-131,109,,"[{""key"":""Home"",""label"":""SD Padres"",""odds"":-131},{""key"":""Away"",""label"":""SF Giants"",""odds"":109}]",2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,SF Giants @ SD Padres
draftkings,34466118,1_85716202,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,SEA Mariners,MIN Twins,-147,122,,"[{""key"":""Home"",""label"":""SEA Mariners"",""odds"":-147},{""key"":""Away"",""label"":""MIN Twins"",""odds"":122}]",2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,MIN Twins @ SEA Mariners
draftkings,34466119,1_85716203,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,LA Dodgers,BOS Red Sox,-186,153,,"[{""key"":""Home"",""label"":""LA Dodgers"",""odds"":-186},{""key"":""Away"",""label"":""BOS Red Sox"",""odds"":153}]",2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,BOS Red Sox @ LA Dodgers
draftkings,34466107,1_85726511,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,TOR Blue Jays,STL Cardinals,115,-150,,"[{""key"":""Home"",""label"":""TOR Blue Jays"",""odds"":115},{""key"":""Away"",""label"":""STL Cardinals"",""odds"":-150}]",2026-08-02T17:37:17.0000000Z,,2026-08-02T17:37:17.0000000Z,STL Cardinals @ TOR Blue Jays
draftkings,34466112,1_85726516,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,HOU Astros,TEX Rangers,-176,134,,"[{""key"":""Home"",""label"":""HOU Astros"",""odds"":-176},{""key"":""Away"",""label"":""TEX Rangers"",""odds"":134}]",2026-08-02T18:10:35.0000000Z,,2026-08-02T18:10:35.0000000Z,TEX Rangers @ HOU Astros
draftkings,34466106,1_85726517,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,BAL Orioles,PHI Phillies,263,-374,,"[{""key"":""Home"",""label"":""BAL Orioles"",""odds"":263},{""key"":""Away"",""label"":""PHI Phillies"",""odds"":-374}]",2026-08-02T17:36:30.0000000Z,,2026-08-02T17:36:30.0000000Z,PHI Phillies @ BAL Orioles
draftkings,34466108,1_85726518,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,CIN Reds,PIT Pirates,-5800,1120,,"[{""key"":""Home"",""label"":""CIN Reds"",""odds"":-5800},{""key"":""Away"",""label"":""PIT Pirates"",""odds"":1120}]",2026-08-02T17:41:33.0000000Z,,2026-08-02T17:41:33.0000000Z,PIT Pirates @ CIN Reds
draftkings,34466113,1_85726529,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,CHI Cubs,NY Yankees,-115,-112,,"[{""key"":""Home"",""label"":""CHI Cubs"",""odds"":-115},{""key"":""Away"",""label"":""NY Yankees"",""odds"":-112}]",2026-08-02T18:20:17.0000000Z,,2026-08-02T18:20:17.0000000Z,NY Yankees @ CHI Cubs
draftkings,34466105,1_85726535,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,ATL Braves,WAS Nationals,121,-159,,"[{""key"":""Home"",""label"":""ATL Braves"",""odds"":121},{""key"":""Away"",""label"":""WAS Nationals"",""odds"":-159}]",2026-08-02T17:36:29.0000000Z,,2026-08-02T17:36:29.0000000Z,WAS Nationals @ ATL Braves
draftkings,34466111,1_85726536,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,TB Rays,CHI White Sox,304,-445,,"[{""key"":""Home"",""label"":""TB Rays"",""odds"":304},{""key"":""Away"",""label"":""CHI White Sox"",""odds"":-445}]",2026-08-02T17:40:08.0000000Z,,2026-08-02T17:40:08.0000000Z,CHI White Sox @ TB Rays
draftkings,34466109,1_85726538,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,CLE Guardians,ARI Diamondbacks,-740,446,,"[{""key"":""Home"",""label"":""CLE Guardians"",""odds"":-740},{""key"":""Away"",""label"":""ARI Diamondbacks"",""odds"":446}]",2026-08-02T17:42:08.0000000Z,,2026-08-02T17:42:08.0000000Z,ARI Diamondbacks @ CLE Guardians
draftkings,34466110,1_85726539,mlb,Moneyline,draftkings,DraftKings,sportsbook,mlb,game_winner,winner,,,,,NY Mets,MIA Marlins,-141,108,,"[{""key"":""Home"",""label"":""NY Mets"",""odds"":-141},{""key"":""Away"",""label"":""MIA Marlins"",""odds"":108}]",2026-08-02T17:40:20.0000000Z,,2026-08-02T17:40:20.0000000Z,MIA Marlins @ NY Mets
draftkings,34466114,3_85716198:11.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,11.5,,,COL Rockies,KC Royals,-108,-112,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,Total
draftkings,34466115,3_85716199:7.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,7.5,,,LA Angels,MIL Brewers,-102,-118,,,2026-08-02T19:15:00.0000000Z,,2026-08-02T19:15:00.0000000Z,Total
draftkings,34466116,3_85716200:10.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,10.5,,,Athletics,DET Tigers,-102,-118,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,Total
draftkings,34466117,3_85716201:8,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,8.0,,,SD Padres,SF Giants,-111,-109,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,Total
draftkings,34466118,3_85716202:7,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,7.0,,,SEA Mariners,MIN Twins,-118,-102,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,Total
draftkings,34466119,3_85716203:8.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,8.5,,,LA Dodgers,BOS Red Sox,-104,-115,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,Total
draftkings,34466107,3_85726511:5.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,5.5,,,TOR Blue Jays,STL Cardinals,107,-139,,,2026-08-02T17:37:17.0000000Z,,2026-08-02T17:37:17.0000000Z,Total
draftkings,34466112,3_85726516:6.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,6.5,,,HOU Astros,TEX Rangers,-136,104,,,2026-08-02T18:10:35.0000000Z,,2026-08-02T18:10:35.0000000Z,Total
draftkings,34466108,3_85726518:12.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,12.5,,,CIN Reds,PIT Pirates,105,-136,,,2026-08-02T17:41:33.0000000Z,,2026-08-02T17:41:33.0000000Z,Total
draftkings,34466113,3_85726529:5.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,5.5,,,CHI Cubs,NY Yankees,-123,-106,,,2026-08-02T18:20:17.0000000Z,,2026-08-02T18:20:17.0000000Z,Total
draftkings,34466105,3_85726535:8.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,8.5,,,ATL Braves,WAS Nationals,-143,110,,,2026-08-02T17:36:29.0000000Z,,2026-08-02T17:36:29.0000000Z,Total
draftkings,34466111,3_85726536:7.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,7.5,,,TB Rays,CHI White Sox,-126,-103,,,2026-08-02T17:40:08.0000000Z,,2026-08-02T17:40:08.0000000Z,Total
draftkings,34466109,3_85726538:6.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,6.5,,,CLE Guardians,ARI Diamondbacks,-128,-102,,,2026-08-02T17:42:08.0000000Z,,2026-08-02T17:42:08.0000000Z,Total
draftkings,34466110,3_85726539:4.5,mlb,Total,draftkings,DraftKings,sportsbook,mlb,game_total,total,,4.5,,,NY Mets,MIA Marlins,-148,114,,,2026-08-02T17:40:20.0000000Z,,2026-08-02T17:40:20.0000000Z,Total
draftkings,34466118,3_85726103:0.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,0.5,,,SEA Mariners,MIN Twins,110,-140,,,2026-08-02T20:10:00.0000000Z,1I,2026-08-02T20:10:00.0000000Z,Runs - 1st Inning
draftkings,34466118,3_85726103:1.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,1.5,,,SEA Mariners,MIN Twins,270,-370,,,2026-08-02T20:10:00.0000000Z,1I,2026-08-02T20:10:00.0000000Z,Runs - 1st Inning
draftkings,34466117,3_85726113:0.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,0.5,,,SD Padres,SF Giants,100,-130,,,2026-08-02T20:10:00.0000000Z,1I,2026-08-02T20:10:00.0000000Z,Runs - 1st Inning
draftkings,34466117,3_85726113:1.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,1.5,,,SD Padres,SF Giants,225,-295,,,2026-08-02T20:10:00.0000000Z,1I,2026-08-02T20:10:00.0000000Z,Runs - 1st Inning
draftkings,34466115,3_85726153:0.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,0.5,,,LA Angels,MIL Brewers,120,-155,,,2026-08-02T19:15:00.0000000Z,1I,2026-08-02T19:15:00.0000000Z,Runs - 1st Inning
draftkings,34466115,3_85726153:1.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,1.5,,,LA Angels,MIL Brewers,310,-425,,,2026-08-02T19:15:00.0000000Z,1I,2026-08-02T19:15:00.0000000Z,Runs - 1st Inning
draftkings,34466116,3_85726161:0.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,0.5,,,Athletics,DET Tigers,-135,105,,,2026-08-02T20:05:00.0000000Z,1I,2026-08-02T20:05:00.0000000Z,Runs - 1st Inning
draftkings,34466116,3_85726161:1.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,1.5,,,Athletics,DET Tigers,180,-235,,,2026-08-02T20:05:00.0000000Z,1I,2026-08-02T20:05:00.0000000Z,Runs - 1st Inning
draftkings,34466114,3_85726169:0.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,0.5,,,COL Rockies,KC Royals,-155,120,,,2026-08-02T19:10:00.0000000Z,1I,2026-08-02T19:10:00.0000000Z,Runs - 1st Inning
draftkings,34466114,3_85726169:1.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,1.5,,,COL Rockies,KC Royals,155,-205,,,2026-08-02T19:10:00.0000000Z,1I,2026-08-02T19:10:00.0000000Z,Runs - 1st Inning
draftkings,34466119,3_85726177:0.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,0.5,,,LA Dodgers,BOS Red Sox,-110,-120,,,2026-08-02T23:20:00.0000000Z,1I,2026-08-02T23:20:00.0000000Z,Runs - 1st Inning
draftkings,34466119,3_85726177:1.5,mlb,Runs - 1st Inning,draftkings,DraftKings,sportsbook,mlb,game_total,total,,1.5,,,LA Dodgers,BOS Red Sox,235,-310,,,2026-08-02T23:20:00.0000000Z,1I,2026-08-02T23:20:00.0000000Z,Runs - 1st Inning
draftkings,34466114,0QA356649436#2232093738_13L84240Q1-446308922Q20,mlb,Jac Caglianone Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Jac Caglianone,0.5,,,COL Rockies,KC Royals,281,-281,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,1+
draftkings,34466114,0QA356649436#2232093764_13L84240Q1475630076Q20,mlb,Jac Caglianone Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Jac Caglianone,1.5,,,COL Rockies,KC Royals,2400,-2400,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,2+
draftkings,34466114,0QA356649436#2232093872_13L84240Q1-642495299Q20,mlb,Jac Caglianone Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Jac Caglianone,2.5,,,COL Rockies,KC Royals,10000,-10000,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,3+
draftkings,34466119,0QA356655693#2232118451_13L84240Q1-446308922Q20,mlb,Shohei Ohtani Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Shohei Ohtani,0.5,,,LA Dodgers,BOS Red Sox,235,-235,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,1+
draftkings,34466119,0QA356655693#2232118485_13L84240Q1475630076Q20,mlb,Shohei Ohtani Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Shohei Ohtani,1.5,,,LA Dodgers,BOS Red Sox,2000,-2000,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,2+
draftkings,34466114,0QA356649710#2232094725_13L84240Q1-446308922Q20,mlb,Mickey Moniak Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Mickey Moniak,0.5,,,COL Rockies,KC Royals,299,-299,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,1+
draftkings,34466114,0QA356649710#2232094780_13L84240Q1475630076Q20,mlb,Mickey Moniak Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Mickey Moniak,1.5,,,COL Rockies,KC Royals,2500,-2500,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,2+
draftkings,34466114,0QA356649524#2232093477_13L84240Q1-446308922Q20,mlb,Salvador Perez Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Salvador Perez,0.5,,,COL Rockies,KC Royals,277,-277,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,1+
draftkings,34466114,0QA356649524#2232093612_13L84240Q1475630076Q20,mlb,Salvador Perez Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Salvador Perez,1.5,,,COL Rockies,KC Royals,2500,-2500,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,2+
draftkings,34466116,0QA356652136#2232102868_13L84240Q1-446308922Q20,mlb,Spencer Torkelson Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Spencer Torkelson,0.5,,,Athletics,DET Tigers,278,-278,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,1+
draftkings,34466116,0QA356652136#2232102901_13L84240Q1475630076Q20,mlb,Spencer Torkelson Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Spencer Torkelson,1.5,,,Athletics,DET Tigers,2600,-2600,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,2+
draftkings,34466114,0QA356649269#2232093486_13L84240Q1-446308922Q20,mlb,Carter Jensen Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Carter Jensen,0.5,,,COL Rockies,KC Royals,355,-355,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,1+
draftkings,34466114,0QA356649269#2232093624_13L84240Q1475630076Q20,mlb,Carter Jensen Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Carter Jensen,1.5,,,COL Rockies,KC Royals,3200,-3200,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,2+
draftkings,34466116,0QA356651914#2232102893_13L84240Q1-446308922Q20,mlb,Tyler Soderstrom Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Tyler Soderstrom,0.5,,,Athletics,DET Tigers,346,-346,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,1+
draftkings,34466116,0QA356651914#2232102924_13L84240Q1475630076Q20,mlb,Tyler Soderstrom Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Tyler Soderstrom,1.5,,,Athletics,DET Tigers,3500,-3500,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,2+
draftkings,34466117,0QA356654577#2232114046_13L84240Q1-446308922Q20,mlb,Rafael Devers Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Rafael Devers,0.5,,,SD Padres,SF Giants,348,-348,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,1+
draftkings,34466117,0QA356654577#2232114080_13L84240Q1475630076Q20,mlb,Rafael Devers Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Rafael Devers,1.5,,,SD Padres,SF Giants,3600,-3600,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,2+
draftkings,34466116,0QA356652449#2232104791_13L84240Q1-446308922Q20,mlb,Dillon Dingler Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Dillon Dingler,0.5,,,Athletics,DET Tigers,366,-366,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,1+
draftkings,34466116,0QA356652449#2232104793_13L84240Q1475630076Q20,mlb,Dillon Dingler Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Dillon Dingler,1.5,,,Athletics,DET Tigers,3700,-3700,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,2+
draftkings,34466118,0QA356646473#2232082456_13L84240Q1-446308922Q20,mlb,Cal Raleigh Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Cal Raleigh,0.5,,,SEA Mariners,MIN Twins,362,-362,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,1+
draftkings,34466118,0QA356646473#2232082476_13L84240Q1475630076Q20,mlb,Cal Raleigh Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Cal Raleigh,1.5,,,SEA Mariners,MIN Twins,4000,-4000,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,2+
draftkings,34466119,0QA356655698#2232118526_13L84240Q1-446308922Q20,mlb,Wilyer Abreu Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Wilyer Abreu,0.5,,,LA Dodgers,BOS Red Sox,386,-386,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,1+
draftkings,34466119,0QA356655698#2232118576_13L84240Q1475630076Q20,mlb,Wilyer Abreu Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Wilyer Abreu,1.5,,,LA Dodgers,BOS Red Sox,4000,-4000,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,2+
draftkings,34466119,0QA356655934#2232118923_13L84240Q1-446308922Q20,mlb,Willson Contreras Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Willson Contreras,0.5,,,LA Dodgers,BOS Red Sox,387,-387,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,1+
draftkings,34466119,0QA356655934#2232119025_13L84240Q1475630076Q20,mlb,Willson Contreras Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Willson Contreras,1.5,,,LA Dodgers,BOS Red Sox,4200,-4200,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,2+
draftkings,34466116,0QA356873515#2233020073_13L84240Q1-446308922Q20,mlb,Eduardo Valencia Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Eduardo Valencia,0.5,,,Athletics,DET Tigers,414,-414,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,1+
draftkings,34466116,0QA356873515#2233020074_13L84240Q1475630076Q20,mlb,Eduardo Valencia Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Eduardo Valencia,1.5,,,Athletics,DET Tigers,4300,-4300,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,2+
draftkings,34466119,0QA356656151#2232119946_13L84240Q1-446308922Q20,mlb,Andy Pages Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Andy Pages,0.5,,,LA Dodgers,BOS Red Sox,414,-414,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,1+
draftkings,34466119,0QA356656151#2232119965_13L84240Q1475630076Q20,mlb,Andy Pages Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Andy Pages,1.5,,,LA Dodgers,BOS Red Sox,4400,-4400,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,2+
draftkings,34466116,0QA356651929#2232102883_13L84240Q1-446308922Q20,mlb,Jonah Heim Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Jonah Heim,0.5,,,Athletics,DET Tigers,428,-428,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,1+
draftkings,34466116,0QA356651929#2232102916_13L84240Q1475630076Q20,mlb,Jonah Heim Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Jonah Heim,1.5,,,Athletics,DET Tigers,4400,-4400,,,2026-08-02T20:05:00.0000000Z,,2026-08-02T20:05:00.0000000Z,2+
draftkings,34466117,0QA356654687#2232114028_13L84240Q1-446308922Q20,mlb,Bryce Eldridge Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Bryce Eldridge,0.5,,,SD Padres,SF Giants,449,-449,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,1+
draftkings,34466117,0QA356654687#2232114048_13L84240Q1475630076Q20,mlb,Bryce Eldridge Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Bryce Eldridge,1.5,,,SD Padres,SF Giants,4500,-4500,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,2+
draftkings,34466118,0QA356646521#2232082840_13L84240Q1-446308922Q20,mlb,Kody Clemens Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Kody Clemens,0.5,,,SEA Mariners,MIN Twins,412,-412,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,1+
draftkings,34466118,0QA356646521#2232082906_13L84240Q1475630076Q20,mlb,Kody Clemens Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Kody Clemens,1.5,,,SEA Mariners,MIN Twins,4500,-4500,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,2+
draftkings,34466119,0QA356655769#2232119170_13L84240Q1-446308922Q20,mlb,Teoscar Hernandez Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Teoscar Hernandez,0.5,,,LA Dodgers,BOS Red Sox,423,-423,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,1+
draftkings,34466119,0QA356655769#2232119261_13L84240Q1475630076Q20,mlb,Teoscar Hernandez Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Teoscar Hernandez,1.5,,,LA Dodgers,BOS Red Sox,4600,-4600,,,2026-08-02T23:20:00.0000000Z,,2026-08-02T23:20:00.0000000Z,2+
draftkings,34466115,0QA356651161#2232099933_13L84240Q1-446308922Q20,mlb,Jake Bauers Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Jake Bauers,0.5,,,LA Angels,MIL Brewers,445,-445,,,2026-08-02T19:15:00.0000000Z,,2026-08-02T19:15:00.0000000Z,1+
draftkings,34466115,0QA356651161#2232100079_13L84240Q1475630076Q20,mlb,Jake Bauers Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Jake Bauers,1.5,,,LA Angels,MIL Brewers,4700,-4700,,,2026-08-02T19:15:00.0000000Z,,2026-08-02T19:15:00.0000000Z,2+
draftkings,34466118,0QA356646504#2232082479_13L84240Q1-446308922Q20,mlb,Dominic Canzone Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Dominic Canzone,0.5,,,SEA Mariners,MIN Twins,444,-444,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,1+
draftkings,34466118,0QA356646504#2232082503_13L84240Q1475630076Q20,mlb,Dominic Canzone Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Dominic Canzone,1.5,,,SEA Mariners,MIN Twins,4800,-4800,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,2+
draftkings,34466114,0QA356845373#2232858744_13L84240Q1-446308922Q20,mlb,Willi Castro Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Willi Castro,0.5,,,COL Rockies,KC Royals,445,-445,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,1+
draftkings,34466114,0QA356845373#2232858745_13L84240Q1475630076Q20,mlb,Willi Castro Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Willi Castro,1.5,,,COL Rockies,KC Royals,4800,-4800,,,2026-08-02T19:10:00.0000000Z,,2026-08-02T19:10:00.0000000Z,2+
draftkings,34466117,0QA356654934#2232115442_13L84240Q1-446308922Q20,mlb,Heliot Ramos Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Heliot Ramos,0.5,,,SD Padres,SF Giants,446,-446,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,1+
draftkings,34466117,0QA356654934#2232115446_13L84240Q1475630076Q20,mlb,Heliot Ramos Home Runs,draftkings,DraftKings,sportsbook,mlb,player_over_under,homeruns,Heliot Ramos,1.5,,,SD Padres,SF Giants,4900,-4900,,,2026-08-02T20:10:00.0000000Z,,2026-08-02T20:10:00.0000000Z,2+
