NBA_ID,Season,Player,Post Hook Rating
202391,2015-16,Jeremy Lin,38.16371909494812
202391,2016-17,Jeremy Lin,41.26015983038327
202391,2017-18,Jeremy Lin,27.991075909361474
202391,2018-19,Jeremy Lin,63.82472831338859
202397,2013-14,Ish Smith,54.74453759976113
202397,2014-15,Ish Smith,25.967442845108987
202397,2015-16,Ish Smith,47.86878783878816
202397,2016-17,Ish Smith,62.48758625553379
202397,2017-18,Ish Smith,50.60339904705622
202397,2018-19,Ish Smith,62.97564923704738
202397,2019-20,Ish Smith,35.0
202397,2020-21,Ish Smith,44.754973817983334
202397,2021-22,Ish Smith,35.0
202397,2022-23,Ish Smith,36.783721194737055
202397,2023-24,Ish Smith,73.42450291692192
202399,2013-14,Jeff Adrien,67.5767127993814
202399,2014-15,Jeff Adrien,73.65289772046776
202407,2014-15,Elijah Millsap,43.69358722475859
202407,2015-16,Elijah Millsap,27.99702854706474
202407,2016-17,Elijah Millsap,27.99099481075516
202412,2013-14,Manny Harris,26.445873781008256
202412,2016-17,Manny Harris,27.991059689640217
202498,2013-14,Lance Thomas,26.0
202498,2014-15,Lance Thomas,68.30739618473321
202498,2015-16,Lance Thomas,74.57747678258856
202498,2016-17,Lance Thomas,58.16382109104928
202498,2017-18,Lance Thomas,45.76726642485192
202498,2018-19,Lance Thomas,53.18357624797463
202498,2019-20,Lance Thomas,27.994027898631217
202620,2013-14,Arinze Onuaku,26.445873781008256
202620,2014-15,Arinze Onuaku,51.83586389553515
202620,2016-17,Arinze Onuaku,48.803735871444054
202681,2013-14,Kyrie Irving,71.46304535097184
202681,2014-15,Kyrie Irving,44.759682676510884
202681,2015-16,Kyrie Irving,68.48077348352773
202681,2016-17,Kyrie Irving,70.19173920980717
202681,2017-18,Kyrie Irving,65.25232592889665
202681,2018-19,Kyrie Irving,67.2696417335502
202681,2019-20,Kyrie Irving,52.943493331664655
202681,2020-21,Kyrie Irving,48.093143693601185
202681,2021-22,Kyrie Irving,86.5383520887135
202681,2022-23,Kyrie Irving,46.80255474299424
202681,2023-24,Kyrie Irving,60.98428750233052
202681,2024-25,Kyrie Irving,61.37409104440347
202682,2013-14,Derrick Williams,63.77798330886755
202682,2014-15,Derrick Williams,71.95787646551868
202682,2015-16,Derrick Williams,46.16301248734237
202682,2016-17,Derrick Williams,42.16215286385766
202682,2017-18,Derrick Williams,27.990402790929096
202683,2013-14,Enes Freedom,96.84223225086738
202683,2014-15,Enes Freedom,91.7431611114683
202683,2015-16,Enes Freedom,81.85731158367958
202683,2016-17,Enes Freedom,96.31132468006773
202683,2017-18,Enes Freedom,99.09886410270092
202683,2018-19,Enes Freedom,87.69247923706693
202683,2019-20,Enes Freedom,80.34400655965099
202683,2020-21,Enes Freedom,88.95027106287048
202683,2021-22,Enes Freedom,69.32934424071911
202684,2013-14,Tristan Thompson,85.0087088487119
202684,2014-15,Tristan Thompson,72.93176049291483
202684,2015-16,Tristan Thompson,72.20883996069846
202684,2016-17,Tristan Thompson,68.99588959593439
202684,2017-18,Tristan Thompson,69.17406555600161
202684,2018-19,Tristan Thompson,83.26861321645197
202684,2019-20,Tristan Thompson,82.47149936681404
202684,2020-21,Tristan Thompson,89.43767239854432
202684,2021-22,Tristan Thompson,88.59413601502776
202684,2023-24,Tristan Thompson,73.89163182855701
202684,2024-25,Tristan Thompson,52.95667230047188
202685,2013-14,Jonas Valanciunas,93.79344862918082
202685,2014-15,Jonas Valanciunas,94.34986259682857
202685,2015-16,Jonas Valanciunas,91.56289095412892
202685,2016-17,Jonas Valanciunas,89.16461901388733
202685,2017-18,Jonas Valanciunas,94.73610000323481
202685,2018-19,Jonas Valanciunas,97.8991630618317
202685,2019-20,Jonas Valanciunas,96.70222961264498
202685,2020-21,Jonas Valanciunas,97.77530784879536
202685,2021-22,Jonas Valanciunas,97.19444265421649
202685,2022-23,Jonas Valanciunas,93.69986816953033
202685,2023-24,Jonas Valanciunas,97.59599741525041
202685,2024-25,Jonas Valanciunas,96.90839937078962
202685,2025-26,Jonas Valanciunas,90.03426051957747
202686,2013-14,Jan Vesely,69.4748945620024
202687,2013-14,Bismack Biyombo,70.25362837934799
202687,2014-15,Bismack Biyombo,52.77127824462186
202687,2015-16,Bismack Biyombo,67.07515610932805
202687,2016-17,Bismack Biyombo,68.2492435290331
202687,2017-18,Bismack Biyombo,67.26301135271295
202687,2018-19,Bismack Biyombo,59.92765409864189
202687,2019-20,Bismack Biyombo,76.43399514917354
202687,2020-21,Bismack Biyombo,62.60719711098472
202687,2021-22,Bismack Biyombo,81.08166699046092
202687,2022-23,Bismack Biyombo,71.0763958042995
202687,2023-24,Bismack Biyombo,74.10796807999499
202687,2025-26,Bismack Biyombo,26.777964270662494
202688,2013-14,Brandon Knight,64.34883053965021
202688,2014-15,Brandon Knight,34.86163528711698
202688,2015-16,Brandon Knight,42.622150993960254
202688,2016-17,Brandon Knight,35.0
202688,2018-19,Brandon Knight,35.0
202688,2019-20,Brandon Knight,28.002754168818466
202688,2021-22,Brandon Knight,27.992669496975495
202689,2013-14,Kemba Walker,55.017110479721445
202689,2014-15,Kemba Walker,54.867080186129826
202689,2015-16,Kemba Walker,44.754973817983334
202689,2016-17,Kemba Walker,47.74306313064744
202689,2017-18,Kemba Walker,71.01922815553864
202689,2018-19,Kemba Walker,57.0561346710021
202689,2019-20,Kemba Walker,44.754973817983334
202689,2020-21,Kemba Walker,44.754973817983334
202689,2021-22,Kemba Walker,44.754973817983334
202689,2022-23,Kemba Walker,27.995893166576383
202690,2013-14,Jimmer Fredette,43.69358722475859
202690,2014-15,Jimmer Fredette,43.69358722475859
202690,2015-16,Jimmer Fredette,27.990759624796862
202690,2018-19,Jimmer Fredette,28.044184377467374
202691,2013-14,Klay Thompson,63.239242147355455
202691,2014-15,Klay Thompson,62.81840963178545
202691,2015-16,Klay Thompson,63.7302350432754
202691,2016-17,Klay Thompson,34.90033706813318
202691,2017-18,Klay Thompson,48.554951873849205
202691,2018-19,Klay Thompson,67.52625881979803
202691,2021-22,Klay Thompson,50.65867385134798
202691,2022-23,Klay Thompson,43.86091374510226
202691,2023-24,Klay Thompson,48.196693357645984
202691,2024-25,Klay Thompson,68.32257379960548
202691,2025-26,Klay Thompson,44.803360204566026
202692,2013-14,Alec Burks,72.14540854753038
202692,2014-15,Alec Burks,71.18467776013173
202692,2015-16,Alec Burks,35.0
202692,2016-17,Alec Burks,71.33858828040931
202692,2017-18,Alec Burks,56.050132556253295
202692,2018-19,Alec Burks,51.32521336677666
202692,2019-20,Alec Burks,44.30851769646989
202692,2020-21,Alec Burks,56.72182003660658
202692,2021-22,Alec Burks,58.85630637280015
202692,2022-23,Alec Burks,54.89842038021696
202692,2023-24,Alec Burks,52.66482386512139
202692,2024-25,Alec Burks,71.24254012255348
202693,2013-14,Markieff Morris,72.52691675074473
202693,2014-15,Markieff Morris,75.75127228174281
202693,2015-16,Markieff Morris,57.14222131589676
202693,2016-17,Markieff Morris,68.78773722386357
202693,2017-18,Markieff Morris,86.54432184120053
202693,2018-19,Markieff Morris,65.79047658734379
202693,2019-20,Markieff Morris,71.63650366920633
202693,2020-21,Markieff Morris,53.24334269421378
202693,2021-22,Markieff Morris,31.39309031781022
202693,2022-23,Markieff Morris,32.97973749554727
202693,2023-24,Markieff Morris,25.678028590747324
202693,2024-25,Markieff Morris,33.05924126903177
202694,2013-14,Marcus Morris Sr,34.380635950664264
202694,2014-15,Marcus Morris Sr,79.1271693758127
202694,2015-16,Marcus Morris Sr,78.23228986210333
202694,2016-17,Marcus Morris Sr,47.49479294493058
202694,2017-18,Marcus Morris Sr,60.101452999138694
202694,2018-19,Marcus Morris Sr,72.34796812294594
202694,2019-20,Marcus Morris Sr,42.671834160779085
202694,2020-21,Marcus Morris Sr,82.54633801633089
202694,2021-22,Marcus Morris Sr,71.37916565358302
202694,2022-23,Marcus Morris Sr,63.83075768193469
202694,2023-24,Marcus Morris Sr,59.25714052223527
202695,2013-14,Kawhi Leonard,69.4860240031373
202695,2014-15,Kawhi Leonard,69.69629119266821
202695,2015-16,Kawhi Leonard,80.16785544970944
202695,2016-17,Kawhi Leonard,85.32872102163913
202695,2017-18,Kawhi Leonard,70.07803803136261
202695,2018-19,Kawhi Leonard,77.91980770667728
202695,2019-20,Kawhi Leonard,66.55695439765171
202695,2020-21,Kawhi Leonard,89.06811577403205
202695,2022-23,Kawhi Leonard,83.67537509901624
202695,2023-24,Kawhi Leonard,82.24253085033259
202695,2024-25,Kawhi Leonard,84.24558634523581
202695,2025-26,Kawhi Leonard,77.91328275323806
202696,2013-14,Nikola Vucevic,91.98670352107892
202696,2014-15,Nikola Vucevic,93.10434274442507
202696,2015-16,Nikola Vucevic,97.06608072705332
202696,2016-17,Nikola Vucevic,84.55377105550431
202696,2017-18,Nikola Vucevic,76.89095855978042
202696,2018-19,Nikola Vucevic,92.99156427635046
202696,2019-20,Nikola Vucevic,71.83255418497974
202696,2020-21,Nikola Vucevic,95.95503661165013
202696,2021-22,Nikola Vucevic,87.31519558990627
202696,2022-23,Nikola Vucevic,97.71376556501993
202696,2023-24,Nikola Vucevic,90.03813669169315
202696,2024-25,Nikola Vucevic,91.88252589740009
202696,2025-26,Nikola Vucevic,77.74735234854805
202697,2013-14,Iman Shumpert,34.791926216622876
202697,2014-15,Iman Shumpert,44.13647896773896
202697,2015-16,Iman Shumpert,68.13367131720467
202697,2016-17,Iman Shumpert,35.06538862792012
202697,2017-18,Iman Shumpert,28.000386968199702
202697,2018-19,Iman Shumpert,38.14236730617231
202697,2019-20,Iman Shumpert,27.999806174330914
202697,2020-21,Iman Shumpert,27.99050010925666
202698,2013-14,Chris Singleton,25.326200523871748
202699,2013-14,Tobias Harris,69.35132598862337
202699,2014-15,Tobias Harris,64.3843627940954
202699,2015-16,Tobias Harris,68.69295048473286
202699,2016-17,Tobias Harris,71.01553778438819
202699,2017-18,Tobias Harris,68.59261302962048
202699,2018-19,Tobias Harris,74.8290100501353
202699,2019-20,Tobias Harris,75.49043842237158
202699,2020-21,Tobias Harris,83.73660759630319
202699,2021-22,Tobias Harris,78.71353692397591
202699,2022-23,Tobias Harris,75.73734924499047
202699,2023-24,Tobias Harris,77.43596699850876
202699,2024-25,Tobias Harris,70.66942262230847
202699,2025-26,Tobias Harris,76.56436935013316
202700,2013-14,Donatas Motiejunas,88.77637091660348
202700,2014-15,Donatas Motiejunas,97.75085010527977
202700,2015-16,Donatas Motiejunas,87.32692092209705
202700,2016-17,Donatas Motiejunas,78.45179485841341
202700,2018-19,Donatas Motiejunas,32.81961355781534
202702,2013-14,Kenneth Faried,95.79420850605595
202702,2014-15,Kenneth Faried,89.70074853122779
202702,2015-16,Kenneth Faried,87.5387820363632
202702,2016-17,Kenneth Faried,73.38363145519995
202702,2017-18,Kenneth Faried,60.625836207504676
202702,2018-19,Kenneth Faried,71.23477231234318
202703,2014-15,Nikola Mirotic,61.03528815075519
202703,2015-16,Nikola Mirotic,34.55566322579567
202703,2016-17,Nikola Mirotic,52.372209695420736
202703,2017-18,Nikola Mirotic,59.787951325434996
202703,2018-19,Nikola Mirotic,88.57145344878172
202704,2013-14,Reggie Jackson,54.937426323602416
202704,2014-15,Reggie Jackson,65.82689836895707
202704,2015-16,Reggie Jackson,60.77476724498655
202704,2016-17,Reggie Jackson,58.97520455971049
202704,2017-18,Reggie Jackson,64.26236144977818
202704,2018-19,Reggie Jackson,60.358236739036805
202704,2019-20,Reggie Jackson,56.5745151450163
202704,2020-21,Reggie Jackson,62.716028868970604
202704,2021-22,Reggie Jackson,62.08240169609085
202704,2022-23,Reggie Jackson,58.291028372932
202704,2023-24,Reggie Jackson,58.43673150294205
202704,2024-25,Reggie Jackson,35.0
202705,2013-14,MarShon Brooks,37.72443682862343
202705,2017-18,MarShon Brooks,28.609491142218495
202705,2018-19,MarShon Brooks,35.0
202706,2013-14,Jordan Hamilton,44.13647896773896
202706,2014-15,Jordan Hamilton,26.22293689050413
202706,2015-16,Jordan Hamilton,50.226597106570125
202708,2013-14,Norris Cole,34.72221714612877
202708,2014-15,Norris Cole,51.61437173331334
202708,2015-16,Norris Cole,35.0
202708,2016-17,Norris Cole,27.995114619955793
202709,2013-14,Cory Joseph,43.69358722475859
202709,2014-15,Cory Joseph,70.49626508441675
202709,2015-16,Cory Joseph,57.58991444368007
202709,2016-17,Cory Joseph,69.20411055640949
202709,2017-18,Cory Joseph,35.0
202709,2018-19,Cory Joseph,72.53162147298342
202709,2019-20,Cory Joseph,61.70755334263308
202709,2020-21,Cory Joseph,67.62815923613996
202709,2021-22,Cory Joseph,54.21078366752339
202709,2022-23,Cory Joseph,54.50955268317867
202709,2023-24,Cory Joseph,35.626376719442796
202709,2024-25,Cory Joseph,71.23101434361077
202710,2013-14,Jimmy Butler,49.12210863791439
202710,2014-15,Jimmy Butler,52.86133089054596
202710,2015-16,Jimmy Butler,51.86346534177324
202710,2016-17,Jimmy Butler,66.24105359503193
202710,2017-18,Jimmy Butler,39.58756306351769
202710,2018-19,Jimmy Butler,47.65364666824565
202710,2019-20,Jimmy Butler,53.370156477476876
202710,2020-21,Jimmy Butler,74.72699050649226
202710,2021-22,Jimmy Butler,51.19914755017472
202710,2022-23,Jimmy Butler,52.48849690485211
202710,2023-24,Jimmy Butler,54.36349175215534
202710,2024-25,Jimmy Butler,42.10537503692466
202710,2025-26,Jimmy Butler,72.17276461992833
202711,2014-15,Bojan Bogdanovic,60.801984828685924
202711,2015-16,Bojan Bogdanovic,51.04612546361183
202711,2016-17,Bojan Bogdanovic,59.127094907114
202711,2017-18,Bojan Bogdanovic,49.92357881911623
202711,2018-19,Bojan Bogdanovic,45.1749557890641
202711,2019-20,Bojan Bogdanovic,56.632627625165895
202711,2020-21,Bojan Bogdanovic,70.964204980369
202711,2021-22,Bojan Bogdanovic,66.88379977296695
202711,2022-23,Bojan Bogdanovic,60.83344978272726
202711,2023-24,Bojan Bogdanovic,38.53802219237277
202711,2024-25,Bojan Bogdanovic,47.05066260876961
202712,2015-16,Justin Harper,27.9914732925324
202712,2016-17,Justin Harper,28.066994714262375
202713,2013-14,Kyle Singler,57.36142995802384
202713,2014-15,Kyle Singler,56.671198341909665
202713,2015-16,Kyle Singler,53.699200893247074
202713,2016-17,Kyle Singler,71.54869362571895
202713,2017-18,Kyle Singler,27.992438365947507
202714,2013-14,Shelvin Mack,34.791926216622876
202714,2014-15,Shelvin Mack,43.44139751789252
202714,2015-16,Shelvin Mack,35.0
202714,2016-17,Shelvin Mack,56.05807919253898
202714,2017-18,Shelvin Mack,53.36082919064755
202714,2018-19,Shelvin Mack,44.858841102778655
202718,2013-14,Chandler Parsons,55.62800775511592
202718,2014-15,Chandler Parsons,47.60192226182494
202718,2015-16,Chandler Parsons,61.08399895593771
202718,2016-17,Chandler Parsons,43.965074555471766
202718,2017-18,Chandler Parsons,49.79953589530798
202718,2018-19,Chandler Parsons,69.05043135165344
202718,2019-20,Chandler Parsons,27.992243729292362
202719,2013-14,Jeremy Tyler,52.30906963434389
202720,2013-14,Jon Leuer,47.72636589849891
202720,2014-15,Jon Leuer,40.64100685074411
202720,2015-16,Jon Leuer,69.69397763111468
202720,2016-17,Jon Leuer,65.75477192953151
202720,2017-18,Jon Leuer,25.67935869621688
202720,2018-19,Jon Leuer,34.23734266282151
202721,2013-14,Darius Morris,26.22293689050413
202721,2014-15,Darius Morris,26.0
202722,2016-17,Davis Bertans,37.80536606288781
202722,2017-18,Davis Bertans,56.00250867319903
202722,2018-19,Davis Bertans,43.88206103567448
202722,2019-20,Davis Bertans,69.24141879607036
202722,2020-21,Davis Bertans,71.16165746330645
202722,2021-22,Davis Bertans,44.754973817983334
202722,2022-23,Davis Bertans,44.754973817983334
202722,2023-24,Davis Bertans,44.754973817983334
202723,2014-15,Malcolm Lee,26.0
202725,2013-14,Josh Harrellson,34.203624069741366
202726,2015-16,Andrew Goudelock,27.99206531235848
202730,2013-14,Lavoy Allen,88.3740782521052
202730,2014-15,Lavoy Allen,73.42062585475398
202730,2015-16,Lavoy Allen,73.91960890828825
202730,2016-17,Lavoy Allen,54.82637278076257
202732,2013-14,DeAndre Liggins,26.0
202732,2016-17,DeAndre Liggins,50.1458423813051
202732,2017-18,DeAndre Liggins,44.754973817983334
202734,2013-14,ETwaun Moore,67.93296092741433
202734,2014-15,ETwaun Moore,27.00371170018886
202734,2015-16,ETwaun Moore,35.02002646147852
202734,2016-17,ETwaun Moore,39.661082003318484
202734,2017-18,ETwaun Moore,61.58673343947997
202734,2018-19,ETwaun Moore,57.736021760421956
202734,2019-20,ETwaun Moore,60.072112362316005
202734,2020-21,ETwaun Moore,60.66061202550074
202738,2013-14,Isaiah Thomas,61.459806219708994
202738,2014-15,Isaiah Thomas,51.826047285488514
202738,2015-16,Isaiah Thomas,54.510633035390896
202738,2016-17,Isaiah Thomas,58.83690541378446
202738,2017-18,Isaiah Thomas,56.7419618325488
202738,2018-19,Isaiah Thomas,35.50783051678149
202738,2019-20,Isaiah Thomas,56.465230122030604
202738,2020-21,Isaiah Thomas,27.99201259826437
202738,2021-22,Isaiah Thomas,36.57760996619384
202738,2023-24,Isaiah Thomas,25.43915983656979
202779,2013-14,Dwight Buycks,26.22293689050413
202779,2014-15,Dwight Buycks,26.0
202779,2017-18,Dwight Buycks,44.754973817983334
202874,2013-14,Chris Wright,43.69358722475859
202918,2017-18,Xavier Silas,27.990354131765297
202933,2013-14,Julyan Stone,26.0
202933,2017-18,Julyan Stone,27.99714208511358
202951,2019-20,Jeremy Pargo,25.439225126970207
202952,2013-14,Malcolm Thomas,25.634833390022564
202952,2014-15,Malcolm Thomas,35.46997976544727
202954,2018-19,Brad Wanamaker,28.001226329104696
202954,2019-20,Brad Wanamaker,71.06397171639895
202954,2020-21,Brad Wanamaker,67.50861604411469
202954,2021-22,Brad Wanamaker,28.00094358366389
202962,2013-14,Greg Smith,35.488667111509905
202962,2014-15,Greg Smith,37.72942260774242
202962,2015-16,Greg Smith,40.271648626151325
202970,2013-14,Gustavo Ayon,60.006693259419606
203076,2013-14,Anthony Davis,84.84045458851038
203076,2014-15,Anthony Davis,73.24401865660184
203076,2015-16,Anthony Davis,68.88395737710583
203076,2016-17,Anthony Davis,90.84289230280845
203076,2017-18,Anthony Davis,82.84805714315969
203076,2018-19,Anthony Davis,69.8318938418225
203076,2019-20,Anthony Davis,75.24756165059823
203076,2020-21,Anthony Davis,92.03245726044047
203076,2021-22,Anthony Davis,89.51796449779184
203076,2022-23,Anthony Davis,92.67881873484232
203076,2023-24,Anthony Davis,97.47954568214608
203076,2024-25,Anthony Davis,82.37129800013216
203076,2025-26,Anthony Davis,69.42022295434985
203077,2013-14,Michael Kidd-Gilchrist,47.65422049765118
203077,2014-15,Michael Kidd-Gilchrist,47.491772992605696
203077,2015-16,Michael Kidd-Gilchrist,53.96123417762439
203077,2016-17,Michael Kidd-Gilchrist,55.66879692327407
203077,2017-18,Michael Kidd-Gilchrist,69.76454870662512
203077,2018-19,Michael Kidd-Gilchrist,69.86379015053298
203077,2019-20,Michael Kidd-Gilchrist,41.37580677738096
203078,2013-14,Bradley Beal,70.9227176013747
203078,2014-15,Bradley Beal,70.85176042612741
203078,2015-16,Bradley Beal,48.528003290810716
203078,2016-17,Bradley Beal,70.21445521583699
203078,2017-18,Bradley Beal,56.1360884474071
203078,2018-19,Bradley Beal,67.71489677512615
203078,2019-20,Bradley Beal,55.63869135295441
203078,2020-21,Bradley Beal,47.81470809198911
203078,2021-22,Bradley Beal,39.976168720462425
203078,2022-23,Bradley Beal,51.634666909021476
203078,2023-24,Bradley Beal,39.119967358944805
203078,2024-25,Bradley Beal,56.64327856735778
203078,2025-26,Bradley Beal,44.754973817983334
203079,2013-14,Dion Waiters,71.33636924888094
203079,2014-15,Dion Waiters,35.00296441558854
203079,2015-16,Dion Waiters,56.326595146570405
203079,2016-17,Dion Waiters,36.856177270935966
203079,2017-18,Dion Waiters,35.0
203079,2018-19,Dion Waiters,68.38803481880531
203079,2019-20,Dion Waiters,27.9984477726752
203080,2013-14,Thomas Robinson,25.762158937148257
203080,2014-15,Thomas Robinson,63.138095492007224
203080,2015-16,Thomas Robinson,41.36411596684741
203080,2016-17,Thomas Robinson,52.1362278900484
203081,2013-14,Damian Lillard,68.2974779463963
203081,2014-15,Damian Lillard,46.782179445573284
203081,2015-16,Damian Lillard,56.017842724690944
203081,2016-17,Damian Lillard,54.161374210888546
203081,2017-18,Damian Lillard,52.7087549569784
203081,2018-19,Damian Lillard,68.2117908740372
203081,2019-20,Damian Lillard,54.712101648189446
203081,2020-21,Damian Lillard,41.044463450263564
203081,2021-22,Damian Lillard,34.754609833756334
203081,2022-23,Damian Lillard,57.87878380941801
203081,2023-24,Damian Lillard,62.80572584816479
203081,2024-25,Damian Lillard,56.12170110207697
203082,2013-14,Terrence Ross,63.79965106570772
203082,2014-15,Terrence Ross,64.93505969473352
203082,2015-16,Terrence Ross,40.19543730070534
203082,2016-17,Terrence Ross,62.59881322085083
203082,2017-18,Terrence Ross,44.858841102778655
203082,2018-19,Terrence Ross,54.051878981480726
203082,2019-20,Terrence Ross,56.0
203082,2020-21,Terrence Ross,72.28807102643484
203082,2021-22,Terrence Ross,35.0
203082,2022-23,Terrence Ross,49.93975168396193
203083,2013-14,Andre Drummond,82.84459893661698
203083,2014-15,Andre Drummond,96.15055938815492
203083,2015-16,Andre Drummond,81.31403564408551
203083,2016-17,Andre Drummond,90.7418990947475
203083,2017-18,Andre Drummond,84.45944299925338
203083,2018-19,Andre Drummond,76.39064579961226
203083,2019-20,Andre Drummond,89.33541142706623
203083,2020-21,Andre Drummond,80.73000055839462
203083,2021-22,Andre Drummond,60.93676942765941
203083,2022-23,Andre Drummond,73.47758248969352
203083,2023-24,Andre Drummond,77.24759202343138
203083,2024-25,Andre Drummond,56.7001889719562
203083,2025-26,Andre Drummond,63.5135896507566
203084,2013-14,Harrison Barnes,70.86364717175215
203084,2014-15,Harrison Barnes,56.77503609623948
203084,2015-16,Harrison Barnes,74.70733544386796
203084,2016-17,Harrison Barnes,91.8970851649508
203084,2017-18,Harrison Barnes,65.52855123334132
203084,2018-19,Harrison Barnes,39.859222658608346
203084,2019-20,Harrison Barnes,37.919829162294654
203084,2020-21,Harrison Barnes,61.76909509518873
203084,2021-22,Harrison Barnes,48.501260945360876
203084,2022-23,Harrison Barnes,66.25667110622489
203084,2023-24,Harrison Barnes,63.87403885900349
203084,2024-25,Harrison Barnes,62.14965572271061
203084,2025-26,Harrison Barnes,58.70514027095125
203085,2013-14,Austin Rivers,43.88975310851897
203085,2014-15,Austin Rivers,61.732506007975
203085,2015-16,Austin Rivers,47.99764876746623
203085,2016-17,Austin Rivers,57.242062173989666
203085,2017-18,Austin Rivers,62.80293910471476
203085,2018-19,Austin Rivers,47.880147946974255
203085,2019-20,Austin Rivers,44.754973817983334
203085,2020-21,Austin Rivers,56.588221993372024
203085,2021-22,Austin Rivers,44.754973817983334
203085,2022-23,Austin Rivers,56.209785466167645
203086,2013-14,Meyers Leonard,48.71884213370012
203086,2014-15,Meyers Leonard,69.57188351536577
203086,2015-16,Meyers Leonard,74.3500990444258
203086,2016-17,Meyers Leonard,55.941266717502764
203086,2017-18,Meyers Leonard,31.775376647196104
203086,2018-19,Meyers Leonard,73.08794352908616
203086,2019-20,Meyers Leonard,53.89241070135621
203086,2020-21,Meyers Leonard,27.991246216434728
203086,2022-23,Meyers Leonard,44.50604788223881
203087,2013-14,Jeremy Lamb,54.95873380857198
203087,2014-15,Jeremy Lamb,43.69358722475859
203087,2015-16,Jeremy Lamb,51.233509037188306
203087,2016-17,Jeremy Lamb,70.30892816673057
203087,2017-18,Jeremy Lamb,64.65446428392963
203087,2018-19,Jeremy Lamb,49.54926534124643
203087,2019-20,Jeremy Lamb,47.771649022806315
203087,2020-21,Jeremy Lamb,71.4947637392761
203087,2021-22,Jeremy Lamb,35.0
203088,2013-14,Kendall Marshall,34.791926216622876
203088,2014-15,Kendall Marshall,56.51372507504749
203088,2015-16,Kendall Marshall,47.797758812976916
203089,2013-14,John Henson,97.34730805631084
203089,2014-15,John Henson,94.94630274893352
203089,2015-16,John Henson,86.3319993390782
203089,2016-17,John Henson,89.5080273485738
203089,2017-18,John Henson,90.28745065137413
203089,2018-19,John Henson,41.90348094995148
203089,2019-20,John Henson,75.05065945861085
203090,2013-14,Maurice Harkless,61.33598176996912
203090,2014-15,Maurice Harkless,71.92028096121854
203090,2015-16,Maurice Harkless,60.2254526680254
203090,2016-17,Maurice Harkless,71.3733129636511
203090,2017-18,Maurice Harkless,58.06931884447712
203090,2018-19,Maurice Harkless,51.97944214890652
203090,2019-20,Maurice Harkless,39.52347289838504
203090,2020-21,Maurice Harkless,47.852064861520624
203090,2021-22,Maurice Harkless,44.858841102778655
203091,2013-14,Royce White,26.668810671512386
203092,2013-14,Tyler Zeller,68.35775647140149
203092,2014-15,Tyler Zeller,94.83631554378623
203092,2015-16,Tyler Zeller,46.58495662889766
203092,2016-17,Tyler Zeller,53.61096615104503
203092,2017-18,Tyler Zeller,76.23451181063189
203092,2018-19,Tyler Zeller,36.33542117962292
203092,2019-20,Tyler Zeller,25.439119936880644
203093,2013-14,Terrence Jones,80.30438846920681
203093,2014-15,Terrence Jones,81.6449671739028
203093,2015-16,Terrence Jones,70.06138946811367
203093,2016-17,Terrence Jones,78.38375311788973
203093,2018-19,Terrence Jones,34.72221714612877
203094,2013-14,Andrew Nicholson,86.84513484343206
203094,2014-15,Andrew Nicholson,77.95729568504674
203094,2015-16,Andrew Nicholson,89.99317153299337
203094,2016-17,Andrew Nicholson,31.794592549077706
203095,2013-14,Evan Fournier,34.86163528711698
203095,2014-15,Evan Fournier,55.252630152979656
203095,2015-16,Evan Fournier,55.193893210557384
203095,2016-17,Evan Fournier,65.21834933261175
203095,2017-18,Evan Fournier,57.690974983179466
203095,2018-19,Evan Fournier,46.56516168699282
203095,2019-20,Evan Fournier,61.782107139003706
203095,2020-21,Evan Fournier,48.13992810366253
203095,2021-22,Evan Fournier,43.789138576752705
203095,2022-23,Evan Fournier,35.0
203095,2023-24,Evan Fournier,44.754973817983334
203096,2013-14,Jared Sullinger,97.16980160688216
203096,2014-15,Jared Sullinger,83.87068944352279
203096,2015-16,Jared Sullinger,78.32821268050964
203096,2016-17,Jared Sullinger,33.01288882182088
203098,2013-14,John Jenkins,26.22293689050413
203098,2014-15,John Jenkins,26.0
203098,2015-16,John Jenkins,28.002996340922476
203098,2016-17,John Jenkins,27.990573098002343
203098,2018-19,John Jenkins,44.754973817983334
203099,2013-14,Jared Cunningham,26.0
203099,2014-15,Jared Cunningham,26.0
203099,2015-16,Jared Cunningham,28.002078369177436
203100,2013-14,Tony Wroten,71.58200281182984
203100,2014-15,Tony Wroten,43.69358722475859
203100,2015-16,Tony Wroten,27.995893166576383
203101,2013-14,Miles Plumlee,94.77733906354624
203101,2014-15,Miles Plumlee,78.48739914159663
203101,2015-16,Miles Plumlee,88.97780211834456
203101,2016-17,Miles Plumlee,38.16323134432219
203101,2017-18,Miles Plumlee,64.62516808027385
203101,2018-19,Miles Plumlee,48.05583851296748
203102,2013-14,Arnett Moultrie,25.326200523871748
203103,2013-14,Perry Jones,70.99134768146877
203103,2014-15,Perry Jones,67.87527840416897
203104,2013-14,Marquis Teague,26.0
203104,2017-18,Marquis Teague,27.993046605494843
203105,2014-15,Festus Ezeli,75.78923652444716
203105,2015-16,Festus Ezeli,65.30256423790865
203106,2013-14,Jeffery Taylor,71.35726088111643
203106,2014-15,Jeffery Taylor,71.11254964158864
203107,2016-17,Tomas Satoransky,65.13815508505174
203107,2017-18,Tomas Satoransky,71.54447722647512
203107,2018-19,Tomas Satoransky,55.983234118110474
203107,2019-20,Tomas Satoransky,42.26200260001082
