NBA_ID,Season,Player,RotationRole,MIN,Post Fade,Post Fade Aggregate Z,Post Fade Rating,MissingMetricCount,MissingMetrics,Fadeway_Shot_FGM Raw,Fadeway_Shot_FGM Z,Fadeway_Shot_FGM MatchedBy,Fadeway_Shot_PG Raw,Fadeway_Shot_PG Z,Fadeway_Shot_PG MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Fadeway_Shot_FG% Raw,Fadeway_Shot_FG% Z,Fadeway_Shot_FG% MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy
1713,2015-16,Vince Carter,Rotation,1008.0,-0.03344434132446099,0.260681843911816,65.9808637025828,0,,6.0,0.09617361947402521,season+player,0.1,0.11008315452554623,season+player,-0.07,-0.13920440136398504,season+player,0.35294117647058826,-0.16439500628649142,season+player,3.4090909090909096,0.44365162929254,season+player,-0.17,-1.0524455090270834,season+player,0.82,-1.3692132385844413,season+player
1713,2016-17,Vince Carter,Starter,1803.1,0.6381229765268508,1.2292311662219,80.24026591517486,0,,17.0,1.145890815020932,season+player,0.2328767123287671,0.9142843218422672,season+player,-0.08,-0.1566768774970321,season+player,0.40476190476190477,0.02094570934847725,season+player,2.898550724637681,0.29936839489703543,season+player,0.12,0.8034620188076412,season+player,0.94,1.5591638256268756,season+player
1713,2017-18,Vince Carter,Key Rotation,1026.6,0.7510059478967057,1.3920334981912892,81.36493868698555,0,,19.0,1.3367484869385515,season+player,0.3275862068965517,1.487488495489628,season+player,-0.17,-0.3139291626944559,season+player,0.48717948717948717,0.31571836519203456,season+player,4.593639575971731,0.7784157049930405,season+player,-0.09,-0.540471018589918,season+player,0.85,-0.6371189725316113,season+player
1713,2018-19,Vince Carter,Rotation,1330.0,0.08157286482755091,0.4265622167521077,69.38458062497644,0,,12.0,0.6687466352268835,season+player,0.15789473684210525,0.4604757412620231,season+player,-0.3,-0.541071352424068,season+player,0.48,0.29004039161632905,season+player,1.8987341772151896,0.01681127274071066,season+player,-0.28,-1.7564104333781863,season+player,0.78,-2.3453389266548785,season+player
1713,2019-20,Vince Carter,Rotation,876.0,0.7487101732669761,1.3887224809593672,81.34206548312727,0,,13.0,0.7641754711856932,season+player,0.21666666666666667,0.8161773065854164,season+player,0.39,0.664529500756181,season+player,0.5909090909090909,0.6867150613345321,season+player,2.3364485981308416,0.1405132932954733,season+player,0.13,0.867458830112287,season+player,0.93,1.3151324036092684,season+player
1717,2013-14,Dirk Nowitzki,Star,2632.0,1.9781197806627526,3.1618043603672064,92.44158174618323,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,104.0,3.0,season+player,1.3,3.0,season+player,,,,0.5561497326203209,0.5623956132550567,season+player,16.025641025641026,3.0,season+player,,,,,,
1717,2014-15,Dirk Nowitzki,Star,2279.2000000000003,1.959420496562366,3.134835836941945,92.2935756596602,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,65.0,3.0,season+player,0.8441558441558441,3.0,season+player,,,,0.52,0.4331033872524024,season+player,11.588785046728972,2.755306543994924,season+player,,,,,,
1717,2015-16,Dirk Nowitzki,Starter,2362.5,2.9266604412716197,4.529810797839025,99.94934462796029,0,,86.0,3.0,season+player,1.1466666666666667,3.0,season+player,3.8,3.0,season+player,0.4174757281553398,0.06641765086479723,season+player,13.750000000000002,3.0,season+player,0.97,3.0,season+player,1.0,3.0,season+player
1717,2016-17,Dirk Nowitzki,Key Rotation,1425.6,2.2488651501247063,3.5522793539240363,94.58454948565229,0,,34.0,2.7681810263206974,season+player,0.6296296296296297,3.0,season+player,0.79,1.3634285460780646,season+player,0.41975308641975306,0.07456279325088552,season+player,7.296137339055793,1.5421658074888533,season+player,0.22,1.443430131854098,season+player,0.93,1.3151324036092684,season+player
1717,2017-18,Dirk Nowitzki,Key Rotation,1901.8999999999999,1.9851039631386336,3.171877103670957,92.4968620184262,0,,41.0,3.0,season+player,0.5324675324675324,2.7274785456491464,season+player,0.29,0.48980473942571007,season+player,0.422680412371134,0.08503259374607995,season+player,6.11764705882353,1.2091138861838169,season+player,0.26,1.6994173770726806,season+player,0.95,1.8031952476444857,season+player
1717,2018-19,Dirk Nowitzki,Rotation,795.6,1.0078505521978938,1.7624604990626975,83.92392636722282,0,,20.0,1.432177322897361,season+player,0.39215686274509803,1.8782853168267337,season+player,0.1,0.15782769289781545,season+player,0.37735849056603776,-0.07706465378944341,season+player,7.547169811320755,1.6131098352845863,season+player,-0.35,-2.204388112510706,season+player,0.85,-0.6371189725316113,season+player
1718,2013-14,Paul Pierce,Starter,2100.0,0.25326834283342103,0.6741852538563494,73.84417866719954,3,Post Up Shot Making | Post Up Impact Per 75 Possessions | Stable Post Up PPP,10.0,0.47788896330926406,season+player,0.13333333333333333,0.31182434082836624,season+player,,,,0.4166666666666667,0.06352398185921336,season+player,2.771855010660981,0.2635630499834252,season+player,,,,,,
