NBA ID,Season,Player,Free Throw Rating,,Free Throw,FT_PCT,Stable FT%,FTM
708,2013-14,Kevin Garnett,79.59375518611118,0.22535878603921655,0.2123211295646644,0.4733658616571286,,-0.4872360252779976
708,2014-15,Kevin Garnett,79.36278264348685,0.20529070401939772,0.19464303900858188,0.43070574482092394,,-0.41419666803760163
708,2015-16,Kevin Garnett,70.29752992627132,-0.5254272008845391,-0.4490506274357469,-0.1997159817585436,-0.697499848236702,-0.7063540969991853
951,2013-14,Ray Allen,83.24869087395783,0.5126589581992211,0.46540552772522725,0.9284071079099772,,0.024039475404773688
959,2013-14,Steve Nash,83.55646172716438,0.5490896917282923,0.4974975734780502,0.9852872636915834,,0.09707883264516966
965,2013-14,Derek Fisher,78.54093681757219,0.133884513245776,0.13174090887405568,0.31220542027591114,,-0.4872360252779976
977,2013-14,Kobe Bryant,77.7680185270675,0.06672939830341448,0.07258357624591671,0.12405690780668881,,0.21110244685144616
977,2014-15,Kobe Bryant,82.33727943738653,0.4340551300120358,0.39616295679216507,0.4923259135843301,,3.0
977,2015-16,Kobe Bryant,85.73548025509353,0.8094785284351641,0.7268756192001606,0.5539460823477368,0.8266872870080839,1.5578659774530876
979,2013-14,Jermaine ONeal,78.53024042546942,0.1329551557057169,0.13092223239386602,0.19370509573089836,,0.6813936905683368
1495,2013-14,Tim Duncan,78.32361812955028,0.11500274831341196,0.11510785196291953,0.10364484907668864,,1.2657085484915043
1495,2014-15,Tim Duncan,78.55459067217461,0.13507083033323078,0.13278594251900205,0.14630496591289324,,1.1926691912511083
1495,2015-16,Tim Duncan,71.69919169318446,-0.42541559086218217,-0.36094981656160446,-0.03381552739552621,-0.7753244322135553,0.09707883264516966
1497,2013-14,Chauncey Billups,80.28281998135262,0.2816374688071081,0.2618973496222307,0.5871261732203403,,-0.6333147397587894
1536,2013-14,Stephen Jackson,58.685632405407844,-1.2510667213950428,-1.088270715433613,-1.9912981497192286,,-1.852432811479977
1712,2013-14,Antawn Jamison,75.89515688920699,-0.08866902132335085,-0.06430779841166352,0.012804069980433116,,-1.4141966680376017
1713,2013-14,Vince Carter,80.68585179863169,0.3115378724390373,0.28823678966172456,0.5302460174387342,,0.4622756188471492
1713,2014-15,Vince Carter,78.97445026344118,0.17155039027836916,0.16492099974665927,0.37856560202111833,,-0.4872360252779976
1713,2015-16,Vince Carter,84.89436430966434,0.7074567754306614,0.637004061643104,0.5871261732203403,0.7767620821927437,-0.12203923907601809
1713,2016-17,Vince Carter,78.63380066854063,0.14195300206586126,0.13884848775834283,0.2648052904579061,0.02788400996264603,-0.12203923907601809
1713,2017-18,Vince Carter,77.70674270296274,0.06140543966316041,0.06789367001241114,0.22688518660350196,-0.030851525114223025,-0.6333147397587894
1713,2018-19,Vince Carter,73.09300877003467,-0.3135550064038385,-0.2624111749635685,0.013584602422478914,-0.5359771267753073,-0.5602753825183935
1713,2019-20,Vince Carter,80.64675272998008,0.30863716365081206,0.2856815383634477,0.3975256539483204,0.2716364805316594,-0.7063540969991853
1717,2013-14,Dirk Nowitzki,84.09296942520939,0.6125959295027172,0.55344058891638,0.8999670300191741,,2.069141478135859
1717,2014-15,Dirk Nowitzki,83.3913673773633,0.5295475284529344,0.4802827678128975,0.8193868093285654,,1.4117872629722958
1717,2015-16,Dirk Nowitzki,90.82413478669824,1.4457622934507044,1.2873817007579935,0.8715269521283711,1.7356196923226517,1.4117872629722958
1717,2016-17,Dirk Nowitzki,87.9137525142863,1.140871249129502,1.018801400661261,0.7862067184559618,1.355307102699916,0.3161969043663574
1717,2017-18,Dirk Nowitzki,88.83619128334047,1.3200423492076192,1.1766342682509896,0.8952270170373736,1.6254905640535198,-0.048999881835622115
1717,2018-19,Dirk Nowitzki,79.83118721689092,0.24598810160063417,0.23049361402255059,0.3359054851849137,0.1850015662932752,-0.41419666803760163
1718,2013-14,Paul Pierce,81.64950058896055,0.3830297163951243,0.351214372184503,0.5539460823477368,,1.4848266202126919
1718,2014-15,Paul Pierce,79.44244838303074,0.21221247306246785,0.20074046574975418,0.34064549816671424,,0.6083543333279411
1718,2015-16,Paul Pierce,83.50080903100651,0.542502100594246,0.4916945260069911,0.5160259784933326,0.5653141559160109,-0.41419666803760163
1718,2016-17,Paul Pierce,76.30011139045692,-0.05616945739834715,-0.035678742902920155,0.07874488251186748,0.022814490424678605,-1.7063540969991853
1733,2013-14,Al Harrington,78.46479050561535,0.12726853016616907,0.1259128507724745,0.2932453683487091,,-0.41419666803760163
1737,2013-14,Nazr Mohammed,60.10637779408347,-1.1622828683896447,-1.0100605012339046,-1.8348777213198115,,-1.852432811479977
1737,2014-15,Nazr Mohammed,51.36311837954488,-1.708658218143243,-1.491365735137995,-2.782880317679913,,-1.9985115259607689
1737,2015-16,Nazr Mohammed,75.81417654910318,-0.09516808660537368,-0.07003286294309347,0.026884812653029992,0.004094301289668434,-1.7063540969991853
1740,2013-14,Rashard Lewis,78.80034099957618,0.15642288227263929,0.15159508966969965,0.37382558903931784,,-0.7063540969991853
1882,2013-14,Elton Brand,74.49594352568116,-0.20096268397499967,-0.1632279411173565,-0.2850362154309528,,-0.41419666803760163
1882,2014-15,Elton Brand,69.69028642056168,-0.5633744774191927,-0.48247860477178767,-0.8870178641196172,,-0.7793934542395812
1882,2015-16,Elton Brand,77.60110715126388,0.05222727981950452,0.059808575448111884,0.1913160124051423,0.10181401385217825,-1.6333147397587893
1889,2013-14,Andre Miller,78.8079418198377,0.157083280615633,0.1521768384237161,0.3311654722031132,,-0.26811795355680984
1889,2014-15,Andre Miller,77.8597014026352,0.0746952779088439,0.07960076607425007,0.2079251346762999,,-0.4872360252779976
1889,2015-16,Andre Miller,68.49631740296283,-0.6379868397723868,-0.548205070159979,0.08914308505535944,-1.1439174301371977,-1.5602753825183935
1890,2013-14,Shawn Marion,78.85058927890718,0.1607887111261997,0.15544097378305824,0.35960555009391626,,-0.4872360252779976
1890,2014-15,Shawn Marion,78.13585501108285,0.09868892322022732,0.10073690824101356,0.2648052904579061,,-0.6333147397587894
1891,2013-14,Jason Terry,74.84108247771283,-0.1732636081530496,-0.13882766359125087,-0.1997159817585436,,-0.7793934542395812
1891,2014-15,Jason Terry,79.62218682549083,0.2278290730462607,0.21449721980422556,0.4923259135843301,,-0.6333147397587894
1891,2015-16,Jason Terry,82.66555642049659,0.4584095702255393,0.4176169252935804,0.5160259784933326,0.4331592019930519,-0.7063540969991853
1891,2016-17,Jason Terry,83.4769382031026,0.5396765186347293,0.489205454370517,0.5634261083113378,0.5476934953929492,-0.7793934542395812
1891,2017-18,Jason Terry,84.88541462505894,0.7063974042405972,0.6360708553799461,0.852566900201169,0.5609089907852455,-0.8524328114799771
1897,2013-14,Metta World Peace,73.43309745215312,-0.2862612392508291,-0.23836793620906163,-0.3987965269941651,,-0.7793934542395812
1897,2015-16,Metta World Peace,72.2215982617752,-0.38348992855110337,-0.32401725597972986,-0.03381552739552621,-0.660790138813658,-0.1950785963164139
1897,2016-17,Metta World Peace,49.79542968916772,-1.806624710488796,-1.5776649899166082,-1.3987965269941651,-1.7621089368212588,-1.7063540969991853
1905,2013-14,Andrei Kirilenko,70.0325575629097,-0.5419855987133865,-0.46363701670767227,-0.9296779809558219,,0.024039475404773688
1905,2014-15,Andrei Kirilenko,75.64784113954782,-0.10851731042965551,-0.08179227210765691,0.0070508654846047,,-1.7063540969991853
1938,2013-14,Manu Ginobili,81.99731011415493,0.4088332503705584,0.3739448558368114,0.6724464068927496,,0.7544330478087328
1938,2014-15,Manu Ginobili,77.53681894244359,0.04664158970736321,0.054888108433719024,0.05624471925868352,,0.5353149760875452
1938,2015-16,Manu Ginobili,83.70537258103572,0.5667162199730972,0.5130248850663363,0.4923259135843301,0.5741244861775398,0.17011818988556562
1938,2016-17,Manu Ginobili,82.99921797935052,0.4831634850741109,0.4394227933321123,0.449665796748126,0.4904263486930005,-0.12203923907601809
1938,2017-18,Manu Ginobili,85.95569089412407,0.8362810807912845,0.7504861439736645,0.6203062640929439,0.9515002990464325,0.24315754712596144
2030,2013-14,Kenyon Martin,71.89101861463534,-0.410020549500778,-0.34738823479047337,-0.6168371241569887,,-0.7793934542395812
2030,2014-15,Kenyon Martin,76.51362285401645,-0.03903412630002383,-0.020584129747290278,0.14407502165341715,,-1.852432811479977
2034,2013-14,Mike Miller,79.917623467136,0.2534981274231622,0.23710923959344743,0.5302460174387342,,-0.5602753825183935
2034,2014-15,Mike Miller,77.48051762877168,0.041749842109341746,0.05057893942943053,0.19370509573089836,,-0.925472168720373
2034,2015-16,Mike Miller,40.724205621188915,-2.373494911616957,-2.077024257991735,-3.0,-1.0602192926526586,-1.9985115259607689
2034,2016-17,Mike Miller,77.21714195874287,0.018866409783970178,0.0304207903605562,0.2068062511771538,0.0517583849066621,-1.9254721687203729
2037,2013-14,Jamal Crawford,83.2728670519928,0.515520684352194,0.467926438992632,0.7435466016197573,,1.9230627636550672
2037,2014-15,Jamal Crawford,83.89326426888557,0.5889568965708643,0.5326168268640419,0.9094470559827751,,1.5578659774530876
2037,2015-16,Jamal Crawford,92.69511914878036,1.5420763479501078,1.3722253133953357,0.9236670949281767,1.8824585300148273,1.2657085484915043
2037,2016-17,Jamal Crawford,87.40020448581762,1.0411215765327742,0.9309313319938589,0.7008864847835526,1.2304940906615673,0.5353149760875452
2037,2017-18,Jamal Crawford,89.29895194511434,1.3672493211870596,1.2182191653381567,0.9189270819463762,1.6915680410149994,-0.048999881835622115
2037,2018-19,Jamal Crawford,86.18297884920995,0.8639450362791902,0.77485548379257,0.6440063290019464,0.9955519503540848,0.09707883264516966
2037,2019-20,Jamal Crawford,49.39529842614719,-1.831629328150793,-1.5996917035264318,-3.0,0.000519717270237103,-1.9985115259607689
2045,2013-14,Hedo Turkoglu,68.67678217743477,-0.6267094088286874,-0.5382707154336132,-0.9912981497192286,,-0.8524328114799771
2045,2014-15,Hedo Turkoglu,70.54782160222504,-0.5097862144393434,-0.4352723912051214,-0.7779975655382055,,-0.925472168720373
2199,2013-14,Tyson Chandler,74.44261122841864,-0.20524285964609487,-0.16699837284246288,-0.3656164361215615,,0.3161969043663574
2199,2014-15,Tyson Chandler,77.69671238661877,0.06053395420957086,0.06712597339089794,0.05150470627688301,,0.8274724050491287
2199,2015-16,Tyson Chandler,59.53938941796223,-1.1977145601217165,-1.0412724852379653,-0.42249659190316763,-1.8634002195125772,0.17011818988556562
2199,2016-17,Tyson Chandler,75.64234364840237,-0.10895851077279763,-0.08218092806450113,0.11786488802209018,-0.35683374479085306,0.3892362616067532
2199,2017-18,Tyson Chandler,61.50515238881549,-1.0748719930869712,-0.9330597511043687,-0.4035365399759656,-1.619647748943566,-0.048999881835622115
2199,2018-19,Tyson Chandler,56.27882319224602,-1.4014707255865237,-1.2207624803899544,-0.583657033284385,-2.026391329350892,-0.34115731079720574
2199,2019-20,Tyson Chandler,36.60738987381323,-2.6307589978344215,-2.303649692773629,-2.1714186430276476,-2.500708290412903,-1.852432811479977
2200,2013-14,Pau Gasol,78.47844436021778,0.1284548472536238,0.1269578844174208,0.1273449139856912,,1.2657085484915043
2200,2014-15,Pau Gasol,81.03893758806248,0.33773284556040006,0.3113120943418765,0.4449257837663255,,1.7769840491742752
2200,2015-16,Pau Gasol,82.91322986179898,0.4767841390470447,0.4338031901909807,0.39278564096651986,0.3788288320469462,1.3387479057319
2200,2016-17,Pau Gasol,72.36810320324983,-0.37173219602538116,-0.3136598007870193,-0.010115462486523646,-0.7371463344135888,0.4622756188471492
2200,2017-18,Pau Gasol,78.04207893632379,0.09054117570712883,0.09355950991154671,0.22214517362170144,-0.09839739045262505,0.5353149760875452
2200,2018-19,Pau Gasol,72.72419173355917,-0.34315436340954825,-0.2884854212733051,-0.04329555335912723,-0.5550661756752916,-0.34115731079720574
2202,2014-15,Jason Richardson,78.57443567045952,0.13679506581481632,0.1343048316162948,0.30272539431231016,,-0.34115731079720574
2203,2013-14,Shane Battier,74.28657404251415,-0.21776560104624762,-0.1780297288167745,-0.2708161764855513,,-0.8524328114799771
2207,2013-14,Joe Johnson,80.46826447979154,0.29539535371078307,0.274016750716323,0.5018059395479311,,0.4622756188471492
2207,2014-15,Joe Johnson,79.87089461539205,0.2494380845330652,0.23353272411968012,0.4354457578027245,,0.3161969043663574
2207,2015-16,Joe Johnson,85.18326841163783,0.7422670307934066,0.6676686187231095,0.5776461472567394,0.8310924521388473,0.09707883264516966
2207,2016-17,Joe Johnson,83.760625929677,0.5732565404744314,0.5187862915611974,0.5160259784933326,0.6255180793698025,-0.41419666803760163
2207,2017-18,Joe Johnson,87.52532603033517,1.065424723285451,0.9523401157863153,0.852566900201169,1.2231521487769568,-0.4872360252779976
2207,2021-22,Joe Johnson,49.3924661135548,-1.8318063223025052,-1.5998476187075028,-3.0,0.00017323909007903435,-1.9985115259607689
2210,2013-14,Richard Jefferson,77.86983582965055,0.07557580903283553,0.08037643107960536,0.15104497889469376,,0.09707883264516966
2210,2014-15,Richard Jefferson,75.82423430138202,-0.09436090317582922,-0.06932181034978814,-0.1191357610679349,,-0.1950785963164139
2210,2015-16,Richard Jefferson,66.99786669702638,-0.7316265786531947,-0.6306928625632606,-0.1997159817585436,-1.1336111961824638,-0.41419666803760163
2210,2016-17,Richard Jefferson,76.00093250729115,-0.08018001465464457,-0.056829782900645956,0.15104497889469376,-0.264325277044783,-0.26811795355680984
2210,2017-18,Richard Jefferson,48.910344768586505,-1.8619345852295672,-1.626387781329724,-1.6547572280113927,-1.5697500594445084,-1.852432811479977
2215,2013-14,Jason Collins,75.67809082265228,-0.10608962656213507,-0.07965371122230756,0.03323979442742216,,-1.9254721687203729
2216,2013-14,Zach Randolph,78.71195050959595,0.14874306205444052,0.14482989122484213,0.15578499187649428,,1.3387479057319
2216,2014-15,Zach Randolph,79.42415117066645,0.21062271717941503,0.19934004051554804,0.2648052904579061,,1.3387479057319
2216,2015-16,Zach Randolph,82.9502279360124,0.4795289778045744,0.43622113466965745,0.4117456928937219,0.4199437066007556,0.8274724050491287
2216,2016-17,Zach Randolph,75.08379093852732,-0.15378507633519606,-0.12166891124832725,0.10364484907668864,-0.4287847752600205,0.3892362616067532
2216,2017-18,Zach Randolph,80.88510815738387,0.3263204412028162,0.30125884074759907,0.35960555009391626,0.26723131540089395,0.024039475404773688
2217,2014-15,Brendan Haywood,60.387982897589595,-1.1446850733768705,-0.9945585009173836,-1.811177656410809,,-1.7793934542395813
2222,2013-14,Gerald Wallace,67.56797491168624,-0.695999924974795,-0.5993091354430031,-1.1571986040822462,,-0.41419666803760163
2222,2014-15,Gerald Wallace,54.38034334881503,-1.5201087001992797,-1.3252713645236385,-2.4652994478992794,,-1.852432811479977
2223,2013-14,Samuel Dalembert,77.65054549996222,0.05652273773554104,0.06359246939196475,0.13208492696749172,,-0.048999881835622115
2223,2014-15,Samuel Dalembert,75.9990130667228,-0.08033405907508918,-0.05696548152952288,-0.04329555335912723,,-0.7063540969991853
2224,2013-14,Jamaal Tinsley,49.39104995725861,-1.8318948193783615,-1.5999255762980384,-3.0,,-1.9985115259607689
2225,2013-14,Tony Parker,80.82613014020707,0.3219449392116765,0.2974044355109004,0.4828458876207296,,1.1196298340107123
2225,2014-15,Tony Parker,79.36123485756623,0.2051562244208651,0.19452457514549532,0.3501255241303153,,0.3892362616067532
2225,2015-16,Tony Parker,78.26452920505508,0.10986879875490835,0.11058532583830256,0.24110522554890348,-0.05728251589881567,0.3161969043663574
2225,2016-17,Tony Parker,74.51276804554489,-0.19961243460838873,-0.16203849857109484,0.07994478416768608,-0.44346865902923727,-0.048999881835622115
2225,2017-18,Tony Parker,72.3920175020569,-0.36981295749265,-0.31196913236405605,-0.01959548845012467,-0.6417010899136737,-0.26811795355680984
2225,2018-19,Tony Parker,75.4873737273346,-0.12139559899048515,-0.09313683165056051,0.11786488802209018,-0.35683374479085306,0.17011818988556562
2229,2013-14,Mike James,49.39104995725861,-1.8318948193783615,-1.5999255762980384,-3.0,,-1.9985115259607689
2248,2013-14,Earl Watson,77.05781796850415,0.0050235223675394024,0.01822651005695558,0.22169630126190887,,-1.852432811479977
2365,2013-14,Chris Andersen,77.0053425446664,0.0004641877486471052,0.014210165585737016,0.00410457645887789,,0.24315754712596144
2365,2014-15,Chris Andersen,75.3576488812721,-0.13180664742742448,-0.10230798497105291,-0.1997159817585436,,-0.048999881835622115
2365,2015-16,Chris Andersen,71.99964261458607,-0.40130294636439756,-0.3397088473171351,-0.0717356312499303,-0.6372959247829103,-0.34115731079720574
2365,2016-17,Chris Andersen,67.26704063322845,-0.7148056201794704,-0.6158751820871228,0.002629367636013113,-1.2144000722294428,-1.4141966680376017
2399,2013-14,Mike Dunleavy,81.71494076126064,0.387884637226748,0.3554911002753736,0.6866664458381511,,0.24315754712596144
2399,2014-15,Mike Dunleavy,79.66075289188586,0.23117989117729712,0.21744897504914257,0.4544058097299265,,-0.1950785963164139
2399,2015-16,Mike Dunleavy,79.804196233132,0.2436429861608715,0.22842778814703096,0.35486553711211577,0.15122863362407418,-0.34115731079720574
2399,2016-17,Mike Dunleavy,81.76589226094391,0.39166466237827907,0.35882094648922924,0.43070574482092394,0.3729552785392603,-0.4872360252779976
2400,2013-14,Drew Gooden,82.64891753917776,0.45717515337285586,0.4165295202847638,0.852566900201169,,-0.1950785963164139
2400,2014-15,Drew Gooden,78.47900632530519,0.1285036736696913,0.1270008958922552,0.30272539431231016,,-0.4872360252779976
2400,2015-16,Drew Gooden,69.24593371793111,-0.5911425387110756,-0.5069396520009133,-0.31347629332175586,-0.6916262947290139,-0.7793934542395812
2403,2013-14,Nene,73.3681850758475,-0.29147077246198333,-0.24295704441435767,-0.5978770722297866,,1.1196298340107123
2403,2014-15,Nene,73.50395454471217,-0.2805746137112812,-0.23335855458767005,-0.49833679961197586,,0.3161969043663574
