NBA_ID,Season,Player,Layup Rating,Standing Dunk Rating,Driving Dunk Rating,Post Hook Rating,Post Fade Rating,Post Control Rating,Draw Foul Rating,Hands Rating,AvailableRatings,MissingRatings
2207,2014-15,Joe Johnson,84.14907499794568,45.83212890095776,59.79965229201805,70.43636855458678,82.19001216005603,88.74190340291216,62.7063354373558,93.88073864559773,8,
2207,2015-16,Joe Johnson,78.52386214619149,40.798178070672385,66.41789415467545,82.66562983698623,85.02676391150861,85.28550515965908,51.304632342623876,90.62221314807353,8,
2207,2016-17,Joe Johnson,84.45289396320071,43.97676487603522,61.3837547011461,68.6205488565449,83.64462573899885,65.13752240427205,41.59885025887929,86.58690692578678,8,
2207,2017-18,Joe Johnson,74.0095405365281,40.17444789406077,61.71670667606773,78.63878488177816,91.60831267852454,88.71774306776268,40.10713279889768,84.6612677951923,8,
2207,2021-22,Joe Johnson,40.26380476907163,27.095094250425504,34.41057555562164,27.99013516552826,47.269835333403805,28.998875182449908,33.79069105776032,70.78971343063351,8,
2210,2013-14,Richard Jefferson,77.04151249557339,71.75353762947346,71.83885429326695,63.09999619301799,64.3704235739126,70.28399463891984,63.3257279682744,84.91949113920546,8,
2210,2014-15,Richard Jefferson,73.45337846214608,54.741329817414226,72.44207680910262,64.61155149566571,48.70765149869187,55.983947983918775,62.90356790517103,78.31605434179308,8,
2210,2015-16,Richard Jefferson,77.4336384794752,53.89147657662173,62.887197399983314,71.09196718538516,58.809833832164365,63.82846895114761,61.89908960461805,76.11026214510908,8,
2210,2016-17,Richard Jefferson,75.39788552172608,73.77093979109304,75.10071680723706,37.10618405475154,47.431895888544375,56.62570899738998,58.948089611807674,76.20650059576252,8,
2210,2017-18,Richard Jefferson,49.78907191885725,27.413609034334566,30.953267169397158,39.797510061291234,47.806584472584255,36.764279933574144,28.548681914679946,60.929973617531104,8,
2215,2013-14,Jason Collins,49.17610391644243,28.35581806804368,33.821401049811065,25.354689532129658,41.61787889929532,41.518584632729926,27.649156543982226,54.14145667409,8,
2216,2013-14,Zach Randolph,70.11640421068583,67.82413453038619,54.43468784906566,97.33143365236798,79.69508304068466,97.5474328659463,81.91121279271364,95.0407114401225,8,
2216,2014-15,Zach Randolph,84.66585064679637,68.9027620902909,56.08266109623813,89.18523406234705,80.07853097596504,94.60945020408647,81.76562864243698,93.72378531627956,8,
