NBA ID,Season,Player,Mid-Range Shot Rating,,Mid-Range Shot,Midrange Talent,Midrange Shot Making,Midrange Shot Creation,Midrange Pull Up Talent,Midrange Pull Up Shot Making,Midrange Pull Up Shot Making Efficiency,Stable Long Midrange FG%,Stable Short Midrange FG%,Midrange FGM Per 75,Midrange Pull Up FGM Per 75,Midrange Shot Making Efficiency,Midrange Pull Up Shot Making Efficiency,MID-RANGE FGM,Midrange Pull Up FG%,MID-RANGE FG_PCT
2037,2017-18,Jamal Crawford,95.93742155917214,2.8750031682860353,2.0784647242333696,2.6619597433810447,2.3803476733302342,1.7813896973446823,2.8998843181066323,2.519732782501018,2.7295888616925685,1.602809472091287,1.005617743986323,1.9134917412683659,3.0,2.788500793451279,2.7295888616925685,0.12461232774808438,0.730082113974371,0.16035972993154202
2037,2018-19,Jamal Crawford,90.59464397707747,1.5950292548678324,1.0007683047354183,1.099972497718782,0.6556893263782911,1.555743038088982,1.3757710894024804,0.8927225880633117,1.4408176024037758,1.2511684370462612,-0.12478926401406243,0.9201317547999914,2.191103901154564,1.211654207524713,1.4408176024037758,-0.25910002549177974,0.6041244303547142,-0.4783695261845404
2037,2019-20,Jamal Crawford,68.62987898805095,-0.23569739688236419,-0.5406440138967636,-1.2179542408087523,0.00012173329658650372,0.0004665445197848558,-1.2458853859387375,0.00010692527840160994,0.0023249696313718416,-1.0168704469039744,-1.5509587509874705,0.018,0.018,0.002317641436222657,0.0023249696313718416,-1.642812378731644,0.004860377090640508,-2.2482286295827323
2045,2013-14,Hedo Turkoglu,66.47684008103137,-0.3301953913673678,-0.6202082528539927,,,,,,,,,,,,,-0.6428123787316439,,-0.1907298611786225
2045,2014-15,Hedo Turkoglu,76.84313556204545,0.17685407245329934,-0.19328908994027935,,,,,,,,,,,,,-0.25910002549177974,,1.0571186855382273
2199,2013-14,Tyson Chandler,65.0460239113931,-0.3929946552667368,-0.6730831912741982,,,,,,,,,,,,,-0.6428123787316439,,-1.2482286295827323
2199,2014-15,Tyson Chandler,65.0460239113931,-0.3929946552667368,-0.6730831912741982,,,,,,,,,,,,,-0.6428123787316439,,-1.2482286295827323
2199,2015-16,Tyson Chandler,51.8559486207198,-0.9719139019236654,-1.1605143746445568,-1.5480840046930229,-1.2202548404817173,-1.513051527788547,-0.9043023007389314,-0.4580028563755389,-0.36841897313626065,-2.63286663186014,-1.1040723404635941,-1.1684712936719754,-0.7944303637183459,-2.188421243379445,-0.36841897313626065,-0.6428123787316439,-1.5845699199944576,-1.2482286295827323
2199,2016-17,Tyson Chandler,61.37702382211943,-0.5540289724224875,-0.808668850634701,-1.3406325736285036,-0.8420402907115544,-1.862803849634883,-0.9286881123981978,-0.319860481376111,-0.09579428367132371,-0.437774110063927,-0.5842060159286583,,-0.7944303637183459,-1.3753597225110592,-0.09579428367132371,-0.6428123787316439,-1.5845699199944576,-1.2482286295827323
2199,2017-18,Tyson Chandler,61.888159736307344,-0.5315949520048634,-0.7897801348370079,-1.1697902186341935,-0.5243400689046174,-1.6710041892675376,-1.062810076524163,-0.3505587869315394,-0.2692827224217382,-0.22465833124876172,-0.7685772124206994,-1.3807277010370127,-0.7944303637183459,-0.7101275690732892,-0.2692827224217382,-0.6428123787316439,-1.5845699199944576,-1.2482286295827323
2199,2018-19,Tyson Chandler,67.74141032001572,-0.2746927476019265,-0.5734768313526366,-0.9379327368562015,-0.1461255191344544,-2.0094741781510885,-0.831144865761132,-0.1970672591543973,0.0033419670431988446,-0.42179042665279276,-0.4905091783671283,,-0.7944303637183459,0.11525306574764763,0.0033419670431988446,-0.6428123787316439,-1.5845699199944576,-1.2482286295827323
2199,2019-20,Tyson Chandler,46.50005317140119,-1.2069869314828867,-1.3584382226392124,-1.8647145847157829,-1.1158683551528414,-2.851521516672098,-1.6970229016351666,-1.0742740369326835,0.03861976062532514,-1.0861330750189049,-1.5509587509874705,,-1.7944303637183459,-1.0325763016829679,0.03861976062532514,-1.642812378731644,-2.5845699199944576,-2.2482286295827323
2200,2013-14,Pau Gasol,65.0460239113931,-0.3929946552667368,-0.6730831912741982,,,,,,,,,,,,,-0.6428123787316439,,-1.2482286295827323
2200,2014-15,Pau Gasol,76.66141270298179,0.1655502049514129,-0.20280657885591635,,,,,,,,,,,,,-0.25910002549177974,,0.8667689072254873
2200,2015-16,Pau Gasol,88.00698082899996,1.2160750190961,0.6817011590979403,2.002996374117277,1.8054615576795865,-0.12532457336598796,0.19305922392805833,-0.07427403693268363,0.17683040579361328,2.428633115000054,-0.6960377252762892,2.5332804507742748,-0.17094529635532862,1.1870159796196103,0.17683040579361328,-0.25910002549177974,0.1769219444659918,0.2618796116983364
2200,2016-17,Pau Gasol,86.143760223891,1.0158960682309515,0.5131569908577385,0.4410091284550148,0.11106037470925641,-0.2155832370682682,0.31498828222439046,0.24805817139931485,0.7344718160628025,1.421661060098394,0.5371335561786755,1.6927450776087272,-0.2788561733989278,0.213805977368058,0.7344718160628025,0.12461232774808438,0.5179176506910705,2.237287311077213
