NBA_ID,Season,Player,RotationRole,MIN,MissingCount,MissingMetrics
1897,2013-14,Metta World Peace,Rotation,388.6,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
1905,2013-14,Andrei Kirilenko,Rotation,859.5000000000001,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
1905,2014-15,Andrei Kirilenko,Too Few Games,36.4,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
1938,2013-14,Manu Ginobili,Key Rotation,1550.4,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
1938,2014-15,Manu Ginobili,Key Rotation,1589.0,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2030,2013-14,Kenyon Martin,Rotation,633.6,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2030,2014-15,Kenyon Martin,Garbage Time,104.5,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2034,2013-14,Mike Miller,Key Rotation,1705.6000000000001,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2034,2014-15,Mike Miller,Rotation,702.0,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2037,2013-14,Jamal Crawford,Starter,2097.6,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2037,2014-15,Jamal Crawford,Key Rotation,1702.4,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2037,2019-20,Jamal Crawford,Too Few Games,6.0,2,3PT Pull Up Shot Making | 3PT Pull Up Shot Creation
2045,2013-14,Hedo Turkoglu,Rotation,391.40000000000003,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
2045,2014-15,Hedo Turkoglu,Rotation,706.8000000000001,18,3PT Shooting Talent | 3PT Shot Making | C&S 3PT Shot Making | 3PT Pull Up Talent | 3PT Pull Up Shot Making | 3PT Pull Up Shot Creation | 3PT Shot Creation | 3PT Shot Making Efficiency | C&S 3PT Shot Making Efficiency | Stable FG3% | Stable C&S 3PT% | Stable ATB 3PT% | Stable Pull Up 3PT% | 3PT Functional Versatility | Stable 3PTA Per 75 | Off-Ball Gravity | Stable Corner 3PT% | 3PT Attempt Rate
