NBA ID,Season,Player,3-Point Shot Rating,,Three-Point Shot,FG3A,3PT Shooting Talent,3PT Shot Making,C&S 3PT Shot Making,3PT Pull Up Talent,3PT Pull Up Shot Making,3PT Pull Up Shot Creation,3PT Shot Creation,3PT Shot Making Efficiency,C&S 3PT Shot Making Efficiency,Stable FG3%,Stable C&S 3PT%,Stable ATB 3PT%,Stable Pull Up 3PT%,FG3M,3PT Functional Versatility,Stable 3PTA Per 75,Off-Ball Gravity,Stable Corner 3PT%,3PT Attempt Rate,FG3_PCT
201147,2013-14,Corey Brewer,76.15515136153459,0.2238723062587248,-0.1573677136059567,2.6,,,,,,,,,,,,,,-0.2143521257642418,,,,,,-0.051539519597712934
201147,2014-15,Corey Brewer,76.69412425058474,0.2826820606293365,-0.10722369702024875,2.9,,,,,,,,,,,,,,-0.09433998134901386,,,,,,-0.1311505975525421
201147,2015-16,Corey Brewer,60.99112028362284,-1.065506575932087,-1.256753976068341,2.7,-0.925154893799169,-1.9978567637003983,-2.409212999201989,-0.1554873218142687,-0.17698754707191694,-0.5051675499454727,-0.40321088335924626,-2.281869526436906,-2.4832872114978035,-2.7432496870180576,-0.30974031505274047,-1.8644586147180384,-3.0,-0.2143521257642418,-1.643624682756495,0.047531986772347996,-1.4775625774771581,-3.0,0.13047378867019396,-0.10461357156759904
201147,2016-17,Corey Brewer,61.829255508808686,-0.977602447132739,-1.1818027007290683,1.4,-0.9584792478034182,-1.5209986831653053,-1.8189813539867499,-0.16816170132017186,0.04521116766526787,-0.7076521476318517,-0.5940480266534343,-2.735683377851125,-2.9795307346949746,-2.4767087384678046,-0.30974031505274047,-1.6504632347814798,-0.2334761091073337,-0.6944007034251531,-2.232614577283878,-0.4963386651660831,-1.17115446382166,-2.4268534261319896,-0.16872070684662693,-0.3898866009057367
201147,2017-18,Corey Brewer,66.91771375722062,-0.5100102369202282,-0.7831111606065873,1.5,-0.7141006517722557,-0.9524371256042332,-0.9008432392074892,-0.421649291438235,-0.37696639033538326,-0.4456132565083024,-0.4270655262710198,-1.6263606299497009,-1.4411758127837426,-1.356025204790607,-0.30974031505274047,-1.1154747849400781,-0.9163018724812638,-0.5743885590099254,-1.4655579704575192,-0.5484906454889464,-0.746897075683278,-1.2819400165607286,-0.12834963548753542,-0.03827100660524178
201147,2018-19,Corey Brewer,74.21647029928353,0.012334102036848945,-0.33773533007594353,1.4,-0.3031002857198453,-0.27383139561198583,-0.1575885748623734,-0.3329286348969128,-0.3103067759142278,-0.5885435607575112,-0.4270655262710198,-0.22710125475585852,0.010336492567984057,-0.26563041526684944,-0.30974031505274047,-0.23096054786895928,-0.5339194449918614,-0.4543764145946975,-0.46564489370173007,-0.5596660698438456,-0.6644025835452594,-0.7094833117750983,-0.08528715937117136,0.20056222725924572
201147,2019-20,Corey Brewer,25.0,-3.0,-1.2992043086910736,0.2,-1.658560061765173,-1.0537430507496353,-1.1794490061666416,-1.8145550561212327,,,-2.0234315990653577,0.0008130704265246633,-1.0144756835918745,0.0010139765166973578,-1.3097403150527405,0.0010714303400492372,-1.0513892388742831,-2.0544371366708365,-2.013542470006272,-1.95080592226532,-1.6172628737521058,0.004168391741260076,-1.5683943133016303,-2.909131338543725
201148,2013-14,Brandan Wright,25.0,-3.0,-1.3535801073263478,0.0,,,,,,,,,,,,,,-1.0544371366708367,,,,,,-1.9091313385437252
201148,2014-15,Brandan Wright,25.0,-3.0,-1.3535801073263478,0.0,,,,,,,,,,,,,,-1.0544371366708367,,,,,,-1.9091313385437252
201148,2015-16,Brandan Wright,25.0,-3.0,-1.9220585203819707,0.0,-2.4694526758685775,,,-1.7892062971094265,,,,,,-1.483709373171601,-1.3097403150527405,0.007002209360814089,-2.8722579412047633,-2.0544371366708365,,-2.6734833638821396,-1.8883162050627387,-1.416273780055628,-2.6898129621652767,-2.909131338543725
201148,2016-17,Brandan Wright,25.0,-3.0,-0.6049825747336618,0.0,-0.5141545277467586,-0.03540235534443939,,-0.3075798758851066,-0.088108061177043,-0.6838304302569835,-0.5821207051975477,0.1258650741218674,,0.03119927743684178,-0.30974031505274047,-0.059764243919714403,-0.151537017502459,-1.0544371366708367,-0.8765680759301365,-1.6809336467854057,-1.1593695363733716,0.28184415260977475,-1.6566189701589125,-1.9091313385437252
201148,2017-18,Brandan Wright,25.0,-3.0,-0.7298437311976248,0.0,-1.7138312718997402,,,-0.839903815133039,,,,,,0.12206550989715419,-0.30974031505274047,0.03296708738613037,-0.05138923887428307,-1.0544371366708367,,-1.7032844954952044,-0.3462095424414728,0.28184415260977475,-1.6898129621652767,-1.9091313385437252
201149,2013-14,Joakim Noah,25.0,-3.0,-1.3535801073263478,0.0,,,,,,,,,,,,,,-1.0544371366708367,,,,,,-1.9091313385437252
201149,2014-15,Joakim Noah,25.0,-3.0,-1.3535801073263478,0.0,,,,,,,,,,,,,,-1.0544371366708367,,,,,,-1.9091313385437252
201149,2015-16,Joakim Noah,25.0,-3.0,-0.96701262858661,0.0,-1.4694526758685773,,,-0.7892062971094266,,,,,,-0.568517856801227,-0.30974031505274047,-0.059764243919714403,-1.9633013763212888,-1.0544371366708367,,-1.7144599198501036,0.12518755549006283,-0.41627378005562793,-1.656170402699367,-1.9091313385437252
201149,2016-17,Joakim Noah,25.0,-3.0,-0.608416026594008,0.0,-0.6363438257623402,-0.017061659939243513,-0.004565555732496646,-0.751183158591717,,,-1.1904140994477725,0.1510769547559907,0.13439737336727692,0.03119927743684178,-0.30974031505274047,-0.059764243919714403,-0.05138923887428307,-1.0544371366708367,-0.862870636522523,-1.729360485656636,-1.0533051893387764,0.28184415260977475,-1.6673845891880037,-1.9091313385437252
201149,2017-18,Joakim Noah,25.0,-3.0,-1.493451777269183,0.0,-2.71383127189974,,,-1.839903815133039,,,,,,0.004870413844896452,-1.3097403150527405,0.0013153867867066018,-1.0513892388742831,-2.0544371366708365,,-2.334495491783528,-1.5229834541657987,0.011245581689130011,-2.6898129621652767,-2.909131338543725
201149,2018-19,Joakim Noah,25.0,-3.0,-0.8911849207537187,0.0,-1.9471017499294865,,,-0.8272294356271359,,,,,,0.03119927743684178,-0.30974031505274047,-0.059764243919714403,-0.05138923887428307,-1.0544371366708367,,-1.7107347783984703,-1.4304228676840045,-0.41627378005562793,-1.66873029156664,-1.9091313385437252
201149,2019-20,Joakim Noah,25.0,-3.0,-1.5557047918558884,0.0,-2.9471017499294865,,,-1.8145550561212327,,,,,,0.0061032754948577095,-1.3097403150527405,0.0016483543693065186,-1.0513892388742831,-2.0544371366708365,,-2.375472047751493,-2.1004448991319298,0.014092207630488737,-2.6898129621652767,-2.909131338543725
201150,2013-14,Spencer Hawes,85.26786579036033,1.4176377429708846,0.8604939404439483,3.9,,,,,,,,,,,,,,0.865757173972809,,,,,,0.8507193638903497
201150,2014-15,Spencer Hawes,77.81722991671612,0.40522916772749,-0.0027341572045356047,2.4,,,,,,,,,,,,,,-0.09433998134901386,,,,,,0.1673909447780669
201150,2015-16,Spencer Hawes,75.82643693893823,0.18800479818231766,-0.1879500708886822,1.8,0.16344067033964751,0.22136738032830292,0.061015738180307685,-0.09211542428475293,0.3340694968236081,-1.0530670495674395,-0.7371758841240754,0.5292551642678399,0.22123998992678195,-0.07784020151553397,-0.30974031505274047,0.1185652393607528,-1.5536059182969282,-0.2143521257642418,-0.5478295301474113,-0.38085928016545734,-0.7233272207867013,-0.03929009641631108,-0.19473761950026344,0.5654463345522124
201150,2016-17,Spencer Hawes,72.26997642098607,-0.13311168830478592,-0.4617493852486838,1.5,-0.32531652172267816,-0.4939197404743364,-0.4854950444263951,-0.3709517734146223,-0.15476767559819843,-0.8744041692559287,-0.7013939197564153,-0.6809151061700776,-0.6099679114284804,-0.6593840892615394,-0.30974031505274047,-1.0512761709591125,-0.24258045261898428,-0.4543764145946975,-1.136819424674794,-0.3622335729072919,-1.041520261890488,0.763545526148901,-0.37820171045435597,0.14085391879312384
201152,2013-14,Thaddeus Young,80.122942129736,0.6660797712847197,0.2196795755367462,3.7,,,,,,,,,,,,,,0.2656964518966698,,,,,,0.1342196622968881
