NBA_ID,Season,Player,RotationRole,MIN,Hands,Hands Aggregate Z,Hands Rating,MissingMetricCount,MissingMetrics,Playmaking Talent Raw,Playmaking Talent Z,Playmaking Talent MatchedBy,Touches Per 75 Raw,Touches Per 75 Z,Touches Per 75 MatchedBy,TOUCHES Raw,TOUCHES Z,TOUCHES MatchedBy
1630466,2020-21,Gabriel Deck,Garbage Time,212.0,-1.099124659454332,-0.6797711928605362,71.7550587177008,0,,0.04,0.08442686244525924,season+player,42.06,-1.9840075063431284,season+player,24.9,-1.3977933344651272,season+player
1630466,2021-22,Gabriel Deck,Too Few Games,55.300000000000004,-2.033964989017894,-1.4934322326204321,57.89220461567423,0,,-0.75,-1.5396306612420123,season+player,36.21,-2.3381594998029067,season+player,8.0,-2.224104806008763,season+player
1630525,2021-22,David Johnson,Too Few Games,2.0,-2.400990677641738,-1.8128819760474075,50.04694012431364,1,Playmaking Talent,,,season+player,37.5,-2.2600644448348532,season+player,1.5,-2.541916910448623,season+player
1630526,2021-22,Jeremiah Robinson-Earl,Key Rotation,1087.8,-0.3703620170539197,-0.04547488513649973,79.51752793523029,0,,-1.31,-1.2044503117793712,season+player,58.27,-0.0026735210468890012,season+player,35.0,0.09603778166450108,season+player
1630526,2022-23,Jeremiah Robinson-Earl,Rotation,812.6999999999999,-0.3678544476572339,-0.04329236106468312,79.5406837253368,0,,-0.74,-0.5277588817681309,season+player,52.87,-0.32958305347129974,season+player,28.0,-0.24622140773227105,season+player
1630526,2023-24,Jeremiah Robinson-Earl,Garbage Time,335.4,-1.7352153868924052,-1.2334082432758937,63.450831261365806,0,,-0.93,-1.7533226917718778,season+player,49.86,-1.5118048483967579,season+player,13.8,-1.94051862050858,season+player
1630526,2024-25,Jeremiah Robinson-Earl,Rotation,1240.8,-0.44531874358836543,-0.11071529691621905,78.82535078990479,0,,-0.98,-0.8126815891412846,season+player,53.98,-0.2623849829173932,season+player,27.7,-0.26088965870641845,season+player
1630526,2025-26,Jeremiah Robinson-Earl,Rotation,360.79999999999995,-0.6023152878559122,-0.2473610613400539,77.26987539229326,0,,-0.79,-0.5871177791375379,season+player,47.32,-0.6655734062408325,season+player,21.7,-0.554254678189366,season+player
1630527,2021-22,Brandon Boston,Rotation,759.9,-0.350066615625652,-0.02781028840672635,79.70494291015449,0,,-0.38,-0.10037482070840015,season+player,51.78,-0.3955703479791898,season+player,21.7,-0.554254678189366,season+player
1630527,2022-23,Brandon Boston,Garbage Time,248.60000000000002,-0.9638020003048162,-0.5619898220053942,73.28725249375974,0,,-0.54,-1.2903232922905028,season+player,62.35,0.060739143375834186,season+player,19.5,-1.66182185199978,season+player
1630527,2023-24,Brandon Boston,Rotation,345.6,-0.5332050866724304,-0.18720931523468434,78.01377695415209,0,,-0.58,-0.3378104101860283,season+player,55.43,-0.17460371958120877,season+player,10.8,-1.087201130250054,season+player
1630527,2024-25,Brandon Boston,Key Rotation,991.2,0.3265487080174339,0.5610983308972075,85.99724446697263,0,,-0.5,-0.24283617439497707,season+player,69.41,0.6717287365842092,season+player,44.3,0.5507535618630697,season+player
1630528,2021-22,Josh Christopher,Rotation,1332.0,0.0977488268733972,0.3619567841525239,84.04050163507499,0,,-0.15,0.17267610719087229,season+player,61.95,0.2201092714201166,season+player,31.0,-0.09953889799079728,season+player
1630528,2022-23,Josh Christopher,Garbage Time,787.2,-1.4762523191203765,-1.0080134327191304,66.97618281549006,0,,-0.79,-1.587117779137538,season+player,55.99,-1.1407019902927513,season+player,18.7,-1.70093718793084,season+player
1630528,2024-25,Josh Christopher,Garbage Time,70.0,-1.7365213486275524,-1.2345449188660478,63.43305276394439,0,,-0.71,-1.4921435433464867,season+player,50.65,-1.463979194579113,season+player,7.4,-2.2534413079570577,season+player
1630529,2021-22,Herbert Jones,Starter,2332.2,-0.23226374592031832,0.07472230718196683,81.0067345873731,0,,-0.36,-0.07663126176063731,season+player,45.03,-0.8042072635097028,season+player,36.8,0.1840472875093852,season+player
1630529,2022-23,Herbert Jones,Starter,1953.6000000000001,-0.022509492950764765,0.25728702777435436,83.25861137611702,0,,-0.51,-0.25470795386885847,season+player,53.52,-0.29023283197576855,season+player,42.8,0.4774123069923327,season+player
1630529,2023-24,Herbert Jones,Starter,2318.0,0.0036721587771601475,0.28007486575468665,83.4288380887422,0,,-0.3,-0.005400584917348859,season+player,51.83,-0.3925434078641491,season+player,41.4,0.4089604691129784,season+player
1630529,2024-25,Herbert Jones,Starter,648.0,-0.06965955899488739,0.21624881991256986,82.91352307891721,0,,-0.77,-0.5633742201897751,season+player,52.89,-0.32837227742528324,season+player,47.0,0.6827678206303962,season+player
1630529,2025-26,Herbert Jones,Starter,1590.3999999999999,0.12600682411689035,0.3865518200014877,84.22422823972617,0,,0.27,0.6712908450938916,season+player,44.13,-0.8586921855804378,season+player,44.6,0.5654218128372173,season+player
1630530,2021-22,Trey Murphy,Rotation,861.8000000000001,-1.0263882785831602,-0.616463312983724,72.57861798533776,0,,-0.96,-0.7889380301935218,season+player,36.1,-1.3448187680559962,season+player,13.7,-0.9454080374999627,season+player
1630530,2022-23,Trey Murphy,Starter,2449.0,-0.47735251531781925,-0.13859667001122347,78.52953951725652,0,,-0.8,-0.5989895586114193,season+player,42.24,-0.9731105219289815,season+player,35.9,0.14004253458694316,season+player
1630530,2023-24,Trey Murphy,Star,1692.8999999999999,-0.10832975686583168,0.18259127175984644,82.4600545080257,0,,-0.37,-0.08850304123451873,season+player,50.56,-0.4694276867861861,season+player,37.8,0.2329414574232098,season+player
1630530,2024-25,Trey Murphy,Starter,1855.0,0.48398188223358224,0.6981241268266742,87.93014814897491,0,,-0.18,0.13706076876922804,season+player,59.71,0.08450235426628697,season+player,58.2,1.2303825236652317,season+player
1630530,2025-26,Trey Murphy,Starter,2343.0,0.6057931296527992,0.8041455115436149,89.42569957781566,0,,0.35,0.7662650808849426,season+player,52.93,-0.3259507253332506,season+player,61.2,1.3770650334067054,season+player
1630531,2021-22,Jaden Springer,Too Few Games,5.6,-2.171284396374797,-1.6129515218892136,54.95696846217464,0,,-0.81,-1.6108613380853007,season+player,34.62,-2.434416195461205,season+player,3.0,-2.4685756555778857,season+player
1630531,2022-23,Jaden Springer,Garbage Time,89.6,-2.162453899196585,-1.6052656836894696,55.14572251427667,0,,-0.81,-1.6108613380853007,season+player,33.2,-2.520381294728365,season+player,5.3,-2.356119064776089,season+player
1630531,2023-24,Jaden Springer,Rotation,504.70000000000005,-0.8897201874979479,-0.49751091268846787,74.12604544399606,0,,-0.7,-0.4802717638726052,season+player,39.47,-1.1408030043022441,season+player,11.6,-1.0480857943189943,season+player
1630531,2024-25,Jaden Springer,Garbage Time,365.5,-1.9229272052586175,-1.3967877942826181,60.265664591711,0,,-0.49,-1.2309643949210956,season+player,36.21,-2.3381594998029067,season+player,8.5,-2.1996577210518504,season+player
1630532,2021-22,Franz Wagner,Starter,2425.2999999999997,0.43515756174076464,0.65562869084532,87.33070200732337,0,,0.41,0.8374957577282311,season+player,55.17,-0.19034380817942098,season+player,46.5,0.6583207356734838,season+player
1630532,2022-23,Franz Wagner,Starter,2608.0,0.6448574059486953,0.8381460554474341,89.9053156680269,0,,0.48,0.9205982140454011,season+player,59.02,0.042730580678723554,season+player,52.9,0.9712434231219612,season+player
