NBA ID,Season,Player,Standing Dunk Rating,,Standing Dunk,Standing_dunk_PG,Standing_dunk_FGM,dunkScore_total,dunkScore_average,dunkScore_max,Putback Frequency%,Putback Scoring Impact Per 75 Possessions,Stable Putback Points Per 75,Offensive Rebound,Offensive Rebounding Crashing Skill,PLAYER_HEIGHT_INCHES,Putback per Offensive Rebound
1889,2015-16,Andre Miller,26.88718194168453,-1.060741181698854,-1.2640720139710315,-1.5767176340173052,-1.5040786387878269,,,,,0.018820184387763096,-1.65505491661625,-1.270248333,0.28160282569626793,-1.0909861302524886,
1890,2013-14,Shawn Marion,82.38752015973334,1.364169020754391,0.75759459975445,0.8186312366737158,1.1254432900891276,,,,,,,0.516637086,,0.1007110370996383,
1890,2014-15,Shawn Marion,77.06959937357573,0.9139522272346478,0.3822453354903216,0.4864053150806154,0.4270767491418613,,,,,,,0.399501867,,0.1007110370996383,
1891,2013-14,Jason Terry,29.847134160966455,-0.3345724166411665,-0.6586594313681112,-0.5767176340173052,-0.504078638787827,,,,,,,-0.854135465,,-1.3889104220905202,
1891,2014-15,Jason Terry,29.966459596970864,-0.3052981587869939,-0.6342532534875871,-0.5439265040938304,-0.46528049762409,,,,,,,-0.859336001,,-1.3889104220905202,
1891,2015-16,Jason Terry,35.817617839198014,-0.19634765371292967,-0.5434203647340452,-0.5767176340173052,-0.504078638787827,,,,,0.04089566359792068,-0.769206996345076,-0.716154586,-0.4694570442073051,-1.3889104220905202,
1891,2016-17,Jason Terry,35.281335797154426,-0.2056324502231157,-0.5511611722496752,-0.5767176340173052,-0.504078638787827,,,,,0.04089566359792068,-0.769206996345076,-0.735799355,-0.6046284255199054,-1.3889104220905202,
1891,2017-18,Jason Terry,35.88162270754976,-0.19523952005989395,-0.5424965050349844,-0.5767176340173052,-0.504078638787827,,,,,0.04089566359792068,-0.7349613724264282,-0.825503203,-0.37587685714473557,-1.3889104220905202,
1897,2013-14,Metta World Peace,47.52486056588793,0.01462741090534793,-0.3675288022193414,-0.5767176340173052,-0.504078638787827,,,,,,,-0.014711891,,0.1007110370996383,
1897,2015-16,Metta World Peace,42.066566776776924,-0.08588274609116871,-0.4513249067244039,-0.5767176340173052,-0.504078638787827,,,,,-1.3458357946395108,-0.10712493391788587,-0.190300813,0.08162627960560431,0.1007110370996383,
1897,2016-17,Metta World Peace,27.115680475793678,-1.004683351693819,-1.2173361623735484,-1.5767176340173052,-1.5040786387878269,,,,,0.006543306175667308,-1.4609963810772462,-1.438803857,0.011396556966895453,0.1007110370996383,
1905,2013-14,Andrei Kirilenko,81.1411383931958,1.1978197748509694,0.6189079315548911,0.8260140349313402,0.46587489030559825,,,,,,,0.637414841,,0.6965596207757017,
1905,2014-15,Andrei Kirilenko,27.708859305954658,-0.8591580503898472,-1.0960105797598336,-1.5767176340173052,-1.5040786387878269,,,,,,,-0.838414695,,0.6965596207757017,
1938,2013-14,Manu Ginobili,55.042736435002986,0.16504851133567672,-0.24212155355826165,-0.2796685747105333,-0.19369350947793093,,,,,,,-0.414345338,,-0.1972132547383934,
1938,2014-15,Manu Ginobili,41.69981241212652,-0.09263623723591222,-0.4569553451462497,-0.5406473911014829,-0.46528049762409,,,,,,,-0.641831418,,-0.1972132547383934,
1938,2015-16,Manu Ginobili,46.272794100341336,-0.008428401384055777,-0.38675061336544214,-0.4896515304273893,-0.426482356460353,,,,,0.04089566359792068,-0.7577917883721935,-0.375216175,-0.03274950458198066,-0.1972132547383934,
1938,2016-17,Manu Ginobili,44.13099717374722,-0.04786789542083477,-0.4196316282070293,-0.5401246339577753,-0.46528049762409,,,,,0.04089566359792068,-0.769206996345076,-0.396522551,-0.03274950458198066,-0.1972132547383934,
1938,2017-18,Manu Ginobili,47.560996358862816,0.015292822912364775,-0.3669740430214144,-0.4601830030584947,-0.387684215296616,,,,,0.04089566359792068,-0.769206996345076,-0.466931837,-0.011953907456965207,-0.1972132547383934,
2030,2013-14,Kenyon Martin,83.11665548016462,1.4614835948051985,0.838726521748261,1.4747774318200886,0.5046730314693353,,,,,,,0.470791256,,0.6965596207757017,
2030,2014-15,Kenyon Martin,28.114410819102176,-0.7596635924890863,-1.0130612715400122,-1.3471797245529815,-1.46528049762409,,,,,,,-0.926161171,,0.6965596207757017,
2034,2013-14,Mike Miller,47.96950373761394,0.022815162742152117,-0.36070260943364973,-0.5459259632355057,-0.46528049762409,,,,,,,-0.452878114,,0.39863532893767,
2034,2014-15,Mike Miller,42.81846737629565,-0.07203709207852334,-0.43978167661458745,-0.5767176340173052,-0.504078638787827,,,,,,,-0.890659178,,0.39863532893767,
2034,2015-16,Mike Miller,27.12974366416336,-1.0012332121730998,-1.2144597540534894,-1.5767176340173052,-1.5040786387878269,,,,,0.015184559893907948,-1.632224500670485,-1.527802992,0.02258643240504265,0.39863532893767,
2034,2016-17,Mike Miller,27.1398279083761,-0.9987592319788248,-1.2123971774035482,-1.5767176340173052,-1.5040786387878269,,,,,0.006134349539688101,-1.4724115890501288,-1.647247377,0.032519649137730706,0.39863532893767,
2037,2013-14,Jamal Crawford,42.87207794039196,-0.07104989600184061,-0.43895864351941916,-0.4669386338387156,-0.387684215296616,,,,,,,-0.623587624,,-0.4951375465764251,
2037,2014-15,Jamal Crawford,38.27353573526567,-0.15382768078260545,-0.5079711305303283,-0.5372658058281246,-0.46528049762409,,,,,,,-0.761501848,,-0.4951375465764251,
2037,2015-16,Jamal Crawford,39.79258534627697,-0.12752796268395095,-0.4860448497234551,-0.5767176340173052,-0.504078638787827,,,,,0.25423896486521785,-0.5294876289145416,-0.749115053,-0.6358218212074286,-0.4951375465764251,
2037,2016-17,Jamal Crawford,40.38743749474717,-0.11680258189974031,-0.47710301582420594,-0.5459259632355057,-0.46528049762409,,,,,0.14756731423156924,-0.5294876289145416,-0.784370631,-0.8021865982075522,-0.4951375465764251,
2037,2017-18,Jamal Crawford,38.524883546011104,-0.14947602793374423,-0.5043431234931334,-0.5767176340173052,-0.504078638787827,,,,,0.04089566359792068,-0.7920374122908411,-0.680778638,-0.5942306269573978,-0.4951375465764251,
2037,2018-19,Jamal Crawford,39.506216423509365,-0.13248594554797957,-0.490178358839582,-0.5767176340173052,-0.504078638787827,,,,,0.04089566359792068,-0.769206996345076,-0.773838912,-0.24070547583213514,-0.4951375465764251,
2037,2019-20,Jamal Crawford,26.941030874765325,-1.04753035586855,-1.2530580450851538,-1.5767176340173052,-1.5040786387878269,,,,,0.00024537398158752406,0.0005216016097267091,-1.885284528,-1.1159318930820425,-0.4951375465764251,
2045,2013-14,Hedo Turkoglu,51.09710787659851,0.08301507714699714,-0.31051346965507953,-0.5767176340173052,-0.504078638787827,,,,,,,-0.452362106,,0.9944839126137334,
2045,2014-15,Hedo Turkoglu,49.08104032179207,0.043283228569973964,-0.3436382227649064,-0.5359931662091187,-0.46528049762409,,,,,,,-0.940023436,,0.9944839126137334,
2199,2013-14,Tyson Chandler,97.05137859511525,3.4381296989817054,2.4866718485159782,3.0,3.0,,,,,,,1.205118,,1.8882567881278285,
2199,2014-15,Tyson Chandler,98.61180960920272,3.585901416928689,2.609870286265978,3.0,3.0,,,,,,,2.190705502,,1.8882567881278285,
2199,2015-16,Tyson Chandler,97.03892651892554,3.4369504961371384,2.4856887378757326,3.0,3.0,,,,,2.4410078028550135,2.484127275926462,1.151486165,-0.25110327439464286,1.8882567881278285,
