NBA_ID,Season,Player,RotationRole,MIN,Draw Foul,Draw Foul Aggregate Z,Draw Foul Rating,MissingMetricCount,MissingMetrics,FTA_per100 Raw,FTA_per100 Z,FTA_per100 MatchedBy,FTA Raw,FTA Z,FTA MatchedBy,Fouls Drawn / 75 Raw,Fouls Drawn / 75 Z,Fouls Drawn / 75 MatchedBy,Stable Fouls Drawn Per 75 Raw,Stable Fouls Drawn Per 75 Z,Stable Fouls Drawn Per 75 MatchedBy,Stable Shooting Fouls Drawn Per 75 Raw,Stable Shooting Fouls Drawn Per 75 Z,Stable Shooting Fouls Drawn Per 75 MatchedBy,Stable Non Shooting Fouls Drawn Per 75 Raw,Stable Non Shooting Fouls Drawn Per 75 Z,Stable Non Shooting Fouls Drawn Per 75 MatchedBy,Stable FTA Per 75 Raw,Stable FTA Per 75 Z,Stable FTA Per 75 MatchedBy,Drive Foul Drawn Rate Raw,Drive Foul Drawn Rate Z,Drive Foul Drawn Rate MatchedBy,Isolation Foul Drawn Rate Raw,Isolation Foul Drawn Rate Z,Isolation Foul Drawn Rate MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
1495,2013-14,Tim Duncan,Star,2160.7999999999997,1.1958227851752514,1.5633144921923492,83.58427578541786,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,7.3,1.2034214443412998,season+player,4.3,1.496442387496424,season+player,,,,,,,,,,,,,,,,,,,,,,9.459459459459458,0.9676131328843787,season+player
1495,2014-15,Tim Duncan,Star,2225.2999999999997,1.0768454823030644,1.4407708379940518,82.09597030173398,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,7.1,1.1305332640992978,season+player,4.0,1.3180064381903567,season+player,,,,,,,,,,,,,,,,,,,,,,7.6923076923076925,0.7243221765992319,season+player
1495,2015-16,Tim Duncan,Starter,1537.2,0.1505379931453938,0.4866972298994583,66.44510997751675,0,,4.3,0.11009874071126956,season+player,2.1,0.18791209258526234,season+player,2.84,0.10640894716697442,season+player,2.86,0.04645890283317477,season+player,2.58,0.08646933564201137,season+player,0.28,-0.24526626637776827,season+player,3.33,0.08771709379441935,season+player,22.22,1.990185334046993,season+player,0.0,-0.6539855172717609,season+player,7.894736842105263,0.7521914192696667,season+player
1497,2013-14,Chauncey Billups,Rotation,309.7,-0.6254982213010168,-0.3126007135968518,45.57232397769675,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,2.0,-0.7281153320717536,season+player,0.6,-0.7042676539450755,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3347090448772899,season+player
1536,2013-14,Stephen Jackson,Garbage Time,107.10000000000001,-1.5328739075883206,-1.247175036968301,28.639990746545795,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,1.8,-1.8010035123137556,season+player,0.4,-1.8232249534824536,season+player,,,,,,,,,,,,,,,,,,,,,,12.5,0.14846380750136243,season+player
1712,2013-14,Antawn Jamison,Garbage Time,248.60000000000002,-0.6299215899118016,-0.31715667292981736,45.44814862773152,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,4.9,0.08173055176530677,season+player,1.1,-1.4068744051016295,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-1.33470904487729,season+player
1713,2013-14,Vince Carter,Starter,1976.3999999999999,0.31917923040371865,0.660393497702384,68.9896767398344,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,4.9,0.3287632814372758,season+player,2.4,0.36634804189132975,season+player,,,,,,,,,,,,,,,,,,,,,,5.882352941176471,0.47513835978122687,season+player
1713,2014-15,Vince Carter,Rotation,1089.0,-0.45673051303738554,-0.1387741838131429,50.543544766101995,7,Fouls Drawn / 75 | Stable Fouls Drawn Per 75 | Stable Shooting Fouls Drawn Per 75 | Stable Non Shooting Fouls Drawn Per 75 | Stable FTA Per 75 | Drive Foul Drawn Rate | Isolation Foul Drawn Rate,2.6,-0.5094507913457476,season+player,0.9,-0.5258317046390079,season+player,,,,,,,,,,,,,,,,,,,,,,0.0,-0.3347090448772899,season+player
1713,2015-16,Vince Carter,Rotation,1008.0,0.20004691831434626,0.5376901878769228,67.1921322804308,0,,4.1,0.037210560469267476,season+player,1.4,-0.22843845579556205,season+player,2.87,0.1262579516442574,season+player,2.9,0.0802272480798462,season+player,2.46,-0.024977771653275742,season+player,0.44,0.7854579201227941,season+player,3.2,0.0029395151187655713,season+player,7.92,0.11523915718541997,season+player,10.0,0.7996238530861648,season+player,11.111111111111112,1.1950027194776864,season+player
1713,2016-17,Vince Carter,Starter,1803.1,-0.020161930440005922,0.31088056653134793,62.68303216587406,0,,3.3,-0.25434216049874053,season+player,1.6,-0.10948115625818358,season+player,2.42,-0.17147711551498482,season+player,2.45,-0.29966663594520676,season+player,2.06,-0.39646812930423236,season+player,0.39,0.4633566118413684,season+player,2.57,-0.4079056738478648,season+player,8.93,0.2476654256210975,season+player,12.5,1.1630261956756462,season+player,10.0,1.0420315430421885,season+player
