NBA_ID,Season,Player,RotationRole,MIN,Driving Dunk,Driving Dunk Aggregate Z,Driving Dunk Rating,MissingMetricCount,MissingMetrics,Drving Dunk_PG Raw,Drving Dunk_PG Z,Drving Dunk_PG MatchedBy,Drving Dunk_FGM Raw,Drving Dunk_FGM Z,Drving Dunk_FGM MatchedBy,Rim Shot Creation Raw,Rim Shot Creation Z,Rim Shot Creation MatchedBy,dunkScore_max Raw,dunkScore_max Z,dunkScore_max MatchedBy,dunkScore_total Raw,dunkScore_total Z,dunkScore_total MatchedBy,dunkScore_average Raw,dunkScore_average Z,dunkScore_average MatchedBy,jumpSubscore_average Raw,jumpSubscore_average Z,jumpSubscore_average MatchedBy,powerSubscore_average Raw,powerSubscore_average Z,powerSubscore_average MatchedBy,styleSubscore_average Raw,styleSubscore_average Z,styleSubscore_average MatchedBy,hangTime_average Raw,hangTime_average Z,hangTime_average MatchedBy,takeoffDistance_average Raw,takeoffDistance_average Z,takeoffDistance_average MatchedBy,DRIVES Raw,DRIVES Z,DRIVES MatchedBy,DRIVE_FGM Raw,DRIVE_FGM Z,DRIVE_FGM MatchedBy
203093,2013-14,Terrence Jones,,2074.8,0.3286368126106836,0.6596662450276699,77.37215583652224,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.25,0.2587699032401544,season+player,19.0,0.5179933668434771,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-0.10909146376573364,season+player,0.7,0.0028492802331624603,season+player
203093,2014-15,Terrence Jones,,891.0,-0.410033630913471,-0.14208558788790032,61.50989760804335,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.09090909090909091,-0.37916317842668984,season+player,3.0,-0.47337875567852705,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.370742024005876,season+player,0.5,-0.23389690249356204,season+player
203093,2015-16,Terrence Jones,,1045.0,0.32773577323094344,0.6586882581858122,77.36219178033988,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.32,0.5394604591735659,season+player,16.0,0.33211109387060134,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-0.2660817999098191,season+player,0.5,-0.23389690249356204,season+player
203093,2016-17,Terrence Jones,,1269.0,0.34784287536039193,0.6805124778066678,77.58454420997498,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.2962962962962963,0.44441180531251645,season+player,16.0,0.33211109387060134,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,-0.08292640774171937,season+player,1.0,0.35796855432324937,season+player
203093,2018-19,Terrence Jones,,5.2,-0.7133195268491064,-0.47127166145507043,54.00269749664169,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.7632178643660896,season+player,0.0,-0.8257623593103735,season+player
203094,2013-14,Andrew Nicholson,Rotation,1170.4,-0.6613417885786259,-0.41485509938126824,54.87961450913041,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.013157894736842105,-0.6909349852563507,season+player,1.0,-0.5973002709937776,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.8417130324381323,season+player,0.1,-0.7073892679470112,season+player
203094,2014-15,Andrew Nicholson,Rotation,492.0,-0.7064039241986553,-0.4637654763229539,54.1193707074735,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.7893829203901039,season+player,0.1,-0.7073892679470112,season+player
203094,2015-16,Andrew Nicholson,Rotation,823.1999999999999,-0.24797156282019617,0.03381634683682677,65.79225686408043,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.10714285714285714,-0.3140679660117058,season+player,6.0,-0.28749648270565126,season+player,-0.15,0.10270056978413088,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-0.6062275282220042,season+player,0.3,-0.47064308522028664,season+player
203094,2016-17,Andrew Nicholson,Garbage Time,342.0,-1.6783001261092096,-1.5186602106619318,35.16739254231361,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.02631578947368421,-1.6381736025621003,season+player,1.0,-1.5973002709937776,season+player,-0.86,-1.7751903590385987,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-1.815547976414118,season+player,0.1,-1.7073892679470113,season+player
203095,2013-14,Evan Fournier,Rotation,1504.8,-0.17583011017359657,0.11211857538228459,67.62673881854084,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.10526315789473684,-0.3216053063965987,season+player,8.0,-0.16357496739040076,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,0.23105426454645142,season+player,0.8,0.12122237159652484,season+player
203095,2014-15,Evan Fournier,Starter,1658.8000000000002,0.3725095250034608,0.7072856237157743,77.8573179515009,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.25862068965517243,0.2933377056950081,season+player,15.0,0.27015033621297607,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.0683360573149072,season+player,1.3,0.7130878284133363,season+player
203095,2015-16,Evan Fournier,Starter,2567.5,0.25557104423247534,0.5803607655216425,76.56416515653984,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.12658227848101267,-0.23611850911983867,season+player,10.0,-0.03965345207515023,season+player,0.46,0.8569448889135184,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.8,1.1468312253869497,season+player,1.6,1.0682071025034232,season+player
203095,2016-17,Evan Fournier,Starter,2230.3999999999996,0.33528292901325396,0.6668799301754185,77.44565126715344,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.14705882352941177,-0.15401032607368598,season+player,10.0,-0.03965345207515023,season+player,0.48,0.8816742108521867,season+player,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.4608118976751208,season+player,1.8,1.3049532852301478,season+player
203095,2017-18,Evan Fournier,Starter,1835.4,0.18404049110867854,0.5027216064362239,75.77315150485488,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.12280701754385964,-0.2512567961375983,season+player,7.0,-0.22553572504802602,season+player,0.29,0.6467456524348365,season+player,,,,,,,,,,,,,,,,,,,,,,,,,8.1,1.2253263934589924,season+player,1.8,1.3049532852301478,season+player
203095,2018-19,Evan Fournier,Starter,2551.5,0.2744563853779869,0.6008588875345001,76.7730068613841,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.14814814814814814,-0.14964228131904223,season+player,12.0,0.08426806324010029,season+player,0.13,0.448911076925489,season+player,,,,,,,,,,,,,,,,,,,,,,,,,8.9,1.4346468416511065,season+player,1.9,1.4233263765935096,season+player
203095,2019-20,Evan Fournier,Starter,2072.4,-0.0017244770780851792,0.30109257817205154,72.0540636140123,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.030303030303030304,-0.6221853047759639,season+player,2.0,-0.5353395133361523,season+player,0.3,0.6591103134041708,season+player,,,,,,,,,,,,,,,,,,,,,,,,,8.7,1.3823167296030778,season+player,2.0,1.541699467956872,season+player
203095,2020-21,Evan Fournier,Starter,1260.0,-0.08230341137200645,0.21363231922854872,70.00502529486477,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.047619047619047616,-0.5527504115333142,season+player,2.0,-0.5353395133361523,season+player,0.19,0.5230990427414944,season+player,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.9375107771948359,season+player,1.5,0.9498340111400607,season+player
203095,2021-22,Evan Fournier,Starter,2360.0,-0.29567254582645,-0.017958231247923496,64.55888512856676,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0375,-0.5933264272719876,season+player,3.0,-0.47337875567852705,season+player,-0.3,-0.08276934475588242,season+player,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.4142096567145511,season+player,1.1,0.47634164568661175,season+player
203095,2022-23,Evan Fournier,Rotation,459.0,-0.7055551759963994,-0.46284424624964016,54.133689948029996,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,-1.0,-0.9482956126092779,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-0.2660817999098191,season+player,0.4,-0.3522699938569243,season+player
203095,2023-24,Evan Fournier,Rotation,579.2,-0.6011622491598754,-0.3495363141828182,56.41420643473265,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,-0.83,-0.7380963761305961,season+player,,,,,,,,,,,,,,,,,,,,,,,,,3.5,0.021733816354337555,season+player,0.8,0.12122237159652484,season+player
203096,2013-14,Jared Sullinger,Key Rotation,2042.4,-0.6086265200720313,-0.35763802305402703,56.215201075141565,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.013513513513513514,-0.6895090019402897,season+player,1.0,-0.5973002709937776,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-0.5015673041259472,season+player,0.4,-0.3522699938569243,season+player
203096,2014-15,Jared Sullinger,Starter,1566.0,-0.5691922271933599,-0.31483609849838406,57.26656104410516,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.017241379310344827,-0.6745607630408936,season+player,1.0,-0.5973002709937776,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,-0.29224685593383337,season+player,0.6,-0.11552381113019979,season+player
203096,2015-16,Jared Sullinger,Key Rotation,1911.6000000000001,-0.16943628922585788,0.11905841940762069,67.7893270215555,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.06172839506172839,-0.4961738318541181,season+player,5.0,-0.3494572403632765,season+player,0.37,0.7456629401895103,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-0.44923719207791873,season+player,0.4,-0.3522699938569243,season+player
203096,2016-17,Jared Sullinger,Garbage Time,117.69999999999999,-1.6887949135624705,-1.5300512378114242,34.85230251253308,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,-0.71,-1.5897204444985853,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-1.7632178643660896,season+player,0.1,-1.7073892679470113,season+player
203098,2013-14,John Jenkins,Garbage Time,157.29999999999998,-1.6798645295301937,-1.5203582118763967,35.12042370919508,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-1.5538974161739758,season+player,0.2,-1.589016176583649,season+player
203098,2014-15,John Jenkins,Garbage Time,297.6,-1.6818269087319948,-1.5224881754287667,35.061506258614024,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-1.58006247219799,season+player,0.2,-1.589016176583649,season+player
203098,2015-16,John Jenkins,Garbage Time,481.59999999999997,-1.6514503641908107,-1.4895175178411393,35.97351580304148,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,-0.65,-1.5155324786825801,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-1.6062275282220042,season+player,0.2,-1.589016176583649,season+player
203098,2016-17,John Jenkins,Too Few Games,12.8,-1.7231314228581118,-1.5673200354261791,33.821401049811065,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.8940431444861607,season+player,0.0,-1.8257623593103736,season+player
203098,2018-19,John Jenkins,Rotation,332.8,-0.9789124434103349,-0.759545829630034,49.521876385937205,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,-1.82,-1.962197812094684,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-0.6323925842460184,season+player,0.2,-0.5890161765836489,season+player
203099,2013-14,Jared Cunningham,Too Few Games,80.60000000000001,-1.7054700100419022,-1.5481503634548495,34.351658105040585,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-1.6585576402700326,season+player,0.0,-1.8257623593103736,season+player
203099,2014-15,Jared Cunningham,Garbage Time,89.3,-1.5901786125383213,-1.423013247061115,37.81310694663245,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.05263157894736842,-1.5326508371735996,season+player,1.0,-1.5973002709937776,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-1.7370528083420753,season+player,0.1,-1.7073892679470113,season+player
203099,2015-16,Jared Cunningham,Garbage Time,409.20000000000005,-1.5263392270923395,-1.35372207026876,39.72978738927404,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.09090909090909091,-1.3791631784266898,season+player,4.0,-1.4114179980209018,season+player,-0.9,-1.8246490029159357,season+player,,,,,,,,,,,,,,,,,,,,,,,,,1.2,-1.58006247219799,season+player,0.1,-1.7073892679470113,season+player
203100,2013-14,Tony Wroten,Key Rotation,1764.0,0.1611146813816844,0.4778379656586162,75.51962867191105,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.1527777777777778,-0.13107809111180593,season+player,11.0,0.02230730558247503,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,1.4084817856270924,season+player,1.8,1.3049532852301478,season+player
203100,2014-15,Tony Wroten,Starter,894.0,0.02810529363000075,0.3334697682306613,72.81260359431661,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.13333333333333333,-0.20904768998219805,season+player,4.0,-0.4114179980209018,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,2.2980936904435763,season+player,2.1,1.6600725593202343,season+player
203100,2015-16,Tony Wroten,Too Few Games,144.0,-0.9474700498288586,-0.7254183010329365,50.05234136503042,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,2.2,0.432,season+player,,,,,,,,,,,,,,,,,,,,,,,,,11.3,0.2970155788167526,season+player,1.0,0.0515474718225479,season+player
203101,2013-14,Miles Plumlee,Key Rotation,1960.0,-0.5645713042912169,-0.30982055545204373,57.38975973753496,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0375,-0.5933264272719876,season+player,3.0,-0.47337875567852705,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.8155479764141181,season+player,0.1,-0.7073892679470112,season+player
203101,2014-15,Miles Plumlee,Rotation,1197.1999999999998,-0.6604744781781724,-0.4139137219248307,54.89424691274344,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0136986301369863,-0.688766709255217,season+player,1.0,-0.5973002709937776,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.8417130324381323,season+player,0.1,-0.7073892679470112,season+player
203101,2015-16,Miles Plumlee,Rotation,872.3000000000001,-0.26931713392332346,0.010647894780030337,65.24946123743617,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.18032786885245902,-0.020605942829400318,season+player,11.0,0.02230730558247503,season+player,-0.74,-0.6268144274065881,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.8417130324381323,season+player,0.0,-0.8257623593103735,season+player
203101,2016-17,Miles Plumlee,Garbage Time,486.00000000000006,-1.7472606088114064,-1.5935098190223898,33.09695894419784,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.08888888888888889,-1.3872639159716655,season+player,4.0,-1.4114179980209018,season+player,-1.58,-2.665445948830663,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-1.8417130324381323,season+player,0.0,-1.8257623593103736,season+player
203101,2017-18,Miles Plumlee,Rotation,918.5,0.03303645354458917,0.3388220420823925,72.93799785165415,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.36363636363636365,0.7144363901450432,season+player,20.0,0.5799541245011024,season+player,-1.2,-1.1955888319959622,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.8155479764141181,season+player,0.1,-0.7073892679470112,season+player
203101,2018-19,Miles Plumlee,Garbage Time,172.79999999999998,-1.5036012311576223,-1.329042282310126,40.412461130703036,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.1111111111111111,-1.298155802976932,season+player,2.0,-1.5353395133361523,season+player,-0.81,-1.7133670541919277,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-1.789382920390104,season+player,0.2,-1.589016176583649,season+player
203102,2013-14,Arnett Moultrie,Garbage Time,187.2,-1.7211690436563107,-1.5651900718738092,33.88031850039212,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-1.8678780884621466,season+player,0.0,-1.8257623593103736,season+player
203103,2013-14,Perry Jones,Rotation,762.6,-0.5303814899400505,-0.27271098031822516,58.30129636038525,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.04838709677419355,-0.5496706380427127,season+player,3.0,-0.47337875567852705,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.7108877523180611,season+player,0.2,-0.5890161765836489,season+player
203103,2014-15,Perry Jones,Rotation,632.1,-0.6493058255698348,-0.40179128250893836,55.13064775254951,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-0.7436963679506009,season+player,0.0,-0.6592610286514028,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-0.5015673041259472,season+player,0.5,-0.23389690249356204,season+player
203104,2013-14,Marquis Teague,Garbage Time,444.0,-1.6159453791392169,-1.450980458327908,37.03949897298058,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,-1.056761351717705,season+player,0.5,-1.233896902493562,season+player
203104,2017-18,Marquis Teague,Too Few Games,73.80000000000001,-1.3325006431194677,-1.143329951086958,43.55648585419303,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0,-1.743696367950601,season+player,0.0,-1.659261028651403,season+player,-0.38,-1.1816866325105562,season+player,,,,,,,,,,,,,,,,,,,,,,,,,6.3,0.055671427414973135,season+player,0.7,0.0002102768812073896,season+player
203105,2014-15,Festus Ezeli,Garbage Time,501.40000000000003,-1.472128490908716,-1.294881815484014,41.200822848880684,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.08695652173913043,-1.3950124475364252,season+player,4.0,-1.4114179980209018,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.8940431444861607,season+player,0.0,-1.8257623593103736,season+player
203105,2015-16,Festus Ezeli,Rotation,768.1999999999999,0.16773303549603108,0.4850215176588097,75.59281709598311,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.43478260869565216,0.9997232341202779,season+player,20.0,0.5799541245011024,season+player,-1.08,-1.0472129003639516,season+player,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.8678780884621465,season+player,0.0,-0.8257623593103735,season+player
203106,2013-14,Jeffery Taylor,Key Rotation,629.1999999999999,-0.26157984546598434,0.01904593650060078,65.44621241904842,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.15384615384615385,-0.12679404721782836,season+player,4.0,-0.4114179980209018,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-0.10909146376573364,season+player,0.5,-0.23389690249356204,season+player
203106,2014-15,Jeffery Taylor,Rotation,429.20000000000005,-0.5622847931808302,-0.30733877959407363,57.450720542828144,9,Rim Shot Creation | dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.034482758620689655,-0.6054251581311862,season+player,1.0,-0.5973002709937776,season+player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,-0.21375168786179058,season+player,0.3,-0.47064308522028664,season+player
203107,2016-17,Tomas Satoransky,Rotation,718.1999999999999,-0.38207582709993515,-0.11174022799390679,62.25528223659815,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.05263157894736842,-0.5326508371735997,season+player,3.0,-0.47337875567852705,season+player,-0.33,-0.1198633276638851,season+player,,,,,,,,,,,,,,,,,,,,,,,,,2.5,-0.23991674388580483,season+player,0.5,-0.23389690249356204,season+player
203107,2017-18,Tomas Satoransky,Key Rotation,1642.5,-0.1720670718994151,0.11620297169204133,67.72242895998762,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.0958904109589041,-0.3591887570829139,season+player,7.0,-0.22553572504802602,season+player,-0.29,-0.07040468378654818,season+player,,,,,,,,,,,,,,,,,,,,,,,,,4.9,0.388044600690537,season+player,0.8,0.12122237159652484,season+player
203107,2018-19,Tomas Satoransky,Key Rotation,2160.0,0.27041260278823204,0.5964697717499561,76.72828908564699,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.225,0.15852327612107892,season+player,18.0,0.45603260918585187,season+player,-0.2,0.04087726493745975,season+player,,,,,,,,,,,,,,,,,,,,,,,,,6.9,0.9113457211708218,season+player,1.0,0.35796855432324937,season+player
203107,2019-20,Tomas Satoransky,Starter,1878.5,0.3831576824363252,0.7188431184196943,77.97506956290127,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.23076923076923078,0.1816571131485579,season+player,15.0,0.27015033621297607,season+player,-0.07,0.20161785753880462,season+player,,,,,,,,,,,,,,,,,,,,,,,,,10.2,1.7747925699632914,season+player,1.5,0.9498340111400607,season+player
203107,2020-21,Tomas Satoransky,Key Rotation,1305.0,0.04461961629720617,0.3513943902104199,73.23254560839737,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.1896551724137931,0.016795286056178957,season+player,11.0,0.02230730558247503,season+player,-0.45,-0.26823925929589576,season+player,,,,,,,,,,,,,,,,,,,,,,,,,6.8,0.8851806651468074,season+player,1.0,0.35796855432324937,season+player
203107,2021-22,Tomas Satoransky,Rotation,907.5,-0.2980636181088217,-0.02055349765100175,64.4951366118045,8,dunkScore_max | dunkScore_total | dunkScore_average | jumpSubscore_average | powerSubscore_average | styleSubscore_average | hangTime_average | takeoffDistance_average,0.09090909090909091,-0.37916317842668984,season+player,5.0,-0.3494572403632765,season+player,-0.49,-0.31769790317323265,season+player,,,,,,,,,,,,,,,,,,,,,,,,,4.5,0.28338437659447996,season+player,0.5,-0.23389690249356204,season+player
