NBA ID,Season,Player,Layup Rating,,Layup,Finishing Talent,Rim Shot Creation,Drives Per 75 Possessions,Rim Shot Making,Rim Shot Making Efficiency,Paint Shooting Talent,Rim Makes Consistency,DRIVES,DRIVE_FGM,Stable Rim FG%,Contact Finish Rate,Rim Attempt Consistency,less_than_5ft_FGM,Rim FG%,Drive Foul Drawn Rate,less_than_5ft_FG_PCT
203943,2018-19,Noah Vonleh,75.58792367887415,0.1889609648200012,-0.07101396142690641,-0.25497391893849375,0.7454741361734982,-0.49678404310169066,-0.7370565499787014,-0.5998926621741775,-0.18097533316163997,0.614158925111069,-0.2671278138804144,-0.11647678648115996,-1.1837811706635628,0.39801461740944605,0.6416976603861052,-0.027645249973207827,-0.20127090890280516,0.7361011178497521,-0.1417987397288669
203943,2019-20,Noah Vonleh,79.14962982502135,0.4490240552717641,0.199752270954974,0.7885976932625031,0.15183376708737015,-0.7722412252048063,0.5876415679193768,1.5606762125890823,-0.21821754409120978,0.2406545675578641,-0.7374642889105164,-0.3529267197204303,0.5639060147097328,-0.7592986662904911,0.2347942965094319,-0.027645249973207827,0.5811956903842824,0.26793903829160953,-0.1417987397288669
203943,2020-21,Noah Vonleh,38.8007525445543,-2.070755480275624,-2.423731169497642,-1.6608073236833258,-2.2085920787350064,0.001779089975776183,-1.0284970915681015,-1.0977063831751495,-1.4540848799784856,,-1.7635940930788554,-1.8258265861989713,-1.1514685326710463,-2.4236576121572746,-2.8118430486064376,,-4.5588174368211565,-1.924103903776602,
203943,2022-23,Noah Vonleh,52.0442222978005,-1.3680483252546736,-1.6921034383102196,-1.243378678802927,-1.0460463559413393,-1.8828414574128756,-1.2441456223887188,-1.5648564101509894,-1.5161552315277687,-2.0034342962624763,-1.8158537014155334,-1.707601619579336,0.04845966197446035,-2.4236576121572746,-2.384161640616912,-1.0276452499732078,-1.1971526636433993,0.16385012426318885,-1.141798739728867
203944,2014-15,Julius Randle,76.57705873072341,0.26118408146771954,0.004181565749246167,,,,,,,,0.0056065604851510365,0.00484735388796438,,,,,,,
203944,2015-16,Julius Randle,82.03247699291194,0.6692325632608318,0.4290236679189137,1.4611216211253677,1.994592412792226,0.01239438442225024,0.5722381014321899,0.33440739177750245,-0.3547723174996326,0.8488140791128964,0.22933846531802665,0.35642307999738093,-2.071207824376429,0.24986257248115326,0.7594399103589289,-0.027645249973207827,-0.38600362482471906,0.34268760561601885,-0.1417987397288669
203944,2016-17,Julius Randle,87.64353797592526,1.1473416293539291,0.9268097638572731,2.620645634682031,1.3514820129489207,0.006133993919906652,2.7903372755871114,1.9227174834953582,0.04247793241577913,0.8696414596456039,0.28159807365470474,0.4746480466170162,-0.6721525386760435,0.3747620543041085,0.936053285318168,-0.027645249973207827,0.03052746712660254,0.012220255339682944,-0.1417987397288669
203944,2017-18,Julius Randle,93.5629245166529,1.6221047162396123,1.4211121736560655,4.046860171356727,1.8338148128313998,0.08125867994802916,3.9455972621261335,2.261401253052842,0.21627491675377172,1.08902320125678,0.28159807365470474,0.4746480466170162,0.9397040364350816,0.3541669269822383,1.0053134323610047,-0.027645249973207827,0.487652690920638,0.3584241461053681,-0.1417987397288669
203944,2018-19,Julius Randle,95.09239157208349,1.8411521111398002,1.6491746708261161,4.0352649312211595,1.4751570898418642,0.5215728119461912,4.192052725921124,2.343152507773614,0.8369784322466026,1.0307065357652012,0.9871027861998579,1.6568977128133684,0.4597692135087346,0.43787615416145287,0.9377847889942373,-0.027645249973207827,0.34939731435487476,0.4069451459475286,-0.1417987397288669
203944,2019-20,Julius Randle,87.6306445587206,1.146170650808929,0.9255905925851062,1.8437645455990666,1.3514820129489207,0.8095507750539936,1.234587160381229,0.9767386788692823,0.4893844635706173,0.9848862985932468,1.326790240388265,1.4204477795740977,-0.7989277749207392,0.2883953913414266,0.9256642632617419,-0.027645249973207827,-0.03477613627254532,0.06598676867829316,-0.1417987397288669
203944,2020-21,Julius Randle,88.5382920824747,1.2286030858932642,1.011415612333494,0.9393358150248693,0.8567817053771474,1.0015360837925287,0.9727282300990506,1.2103136923572022,2.674260838105382,0.8029938419409421,1.849386323755045,1.4204477795740977,-0.7513870613289783,0.46910102461719166,0.6971057780203745,-0.027645249973207827,-0.04654255129941857,-0.15301341979848496,-0.1417987397288669
203944,2021-22,Julius Randle,85.85588131648235,0.9849868741477321,0.7577731454732494,1.0668834565161023,1.4998921052204528,0.7699016352058181,0.510624235483442,0.5446249039166304,0.6507673775987534,0.9029652684979337,1.4574392612299598,1.1839978463348273,-0.7989277749207392,0.27776564820755806,0.8944971970924636,-0.027645249973207827,-0.061838890834354406,0.07647779567119273,-0.1417987397288669
203944,2022-23,Julius Randle,89.69834412233942,1.3243421501444592,1.1110949081306465,1.159645377600635,1.104131859163034,0.8304187433951391,0.9419212971246766,0.8716299227997184,2.0659713929224073,0.973778362309137,1.5358286737349771,1.4204477795740977,0.8174564871991241,0.772713062878312,0.9118122338531746,-0.027645249973207827,0.42940893653761447,0.2535138761763727,-0.1417987397288669
203944,2023-24,Julius Randle,96.15691943223493,2.0217949448487227,1.837252030843584,3.1192409605113958,1.4875245975311582,1.8299944269359902,3.4988967339977117,2.156292496983278,0.7500799400776063,1.04459145612034,2.737799665478571,2.60269744577045,0.7472773385636673,0.13625719273793319,1.1005461345449092,-0.027645249973207827,0.41528923850536575,0.28236420040684634,-0.1417987397288669
203944,2024-25,Julius Randle,91.58657615614419,1.4698287899349243,1.2625691878891987,1.6002645027521674,1.3762170283275093,1.3750727170990267,1.465639157689033,1.2687074457291823,0.8866347134860291,0.962670426025027,1.9016459320917227,1.6568977128133684,1.25437828354245,-0.04311972264609833,0.9291272706138831,-0.027645249973207827,0.5776657658762203,0.2731845517880594,-0.1417987397288669
203944,2025-26,Julius Randle,91.68803165728703,1.4776458482652965,1.2707079646327477,1.7625978646501,1.4875245975311582,0.5841767169696264,1.4348322247146592,1.0701686842644504,1.1100879790634481,1.0029366950549252,1.7971267154183672,2.129797579291909,0.8197203307034948,0.41860974473131624,0.9879983956002961,-0.027645249973207827,0.4229374082728341,0.5538195238481223,-0.1417987397288669
203945,2014-15,Alex Kirk,56.116659376311304,-1.1519621539746214,-1.4671240367131375,,,,,,,,-1.8419835055838725,-1.8258265861989713,,,,,,,
203946,2014-15,Cameron Bairstow,49.3652980961655,-1.5101937931209228,-1.8400990370606807,,,,,,,,-1.8681133097522116,-1.8258265861989713,,,,-1.0276452499732078,,,-1.141798739728867
203946,2015-16,Cameron Bairstow,43.6119102795174,-1.8154723084720823,-2.1579415778271462,-1.4752834815142597,-1.6891567557846447,-1.559387948125126,-1.3673733542862145,-2.4290839600562935,-1.2182175440912097,-2.6740759494156308,-1.7635940930788554,-1.707601619579336,-2.946696431636104,-2.4236576121572746,-1.6967546812167433,-1.0276452499732078,-3.08801555846197,0.2041513093432281,-1.141798739728867
203948,2014-15,Johnny OBryant,69.7804699192097,-0.28862886883707095,-0.5682594554282941,,,,,,,,-0.7374642889105164,-0.5893766529597008,,,,-0.027645249973207827,,,-0.1417987397288669
203948,2015-16,Johnny OBryant,64.297922763368,-0.7178589751013896,-1.015154931815093,-0.7651644849034256,-0.5036441404452296,-0.7555468505318902,-0.9835120137736929,-1.7210527269161933,-0.7520225674150443,-0.8395922360718522,-0.7113344847421774,-0.8258265861989712,-2.4673804376411015,0.38804923322144413,-0.46819619597537604,-0.027645249973207827,-0.8496003768835348,-0.9241039037766019,-0.1417987397288669
