NBA_ID,Season,Player,Offensive Rebound Rating,Defensive Rebound Rating
203095,2023-24,Evan Fournier,40.376542761119666,49.70391155626508
203096,2013-14,Jared Sullinger,97.05518587153809,89.14169853784105
203096,2014-15,Jared Sullinger,90.28412272511605,89.25314014909218
203096,2015-16,Jared Sullinger,82.44160488863957,88.1008846804225
203096,2016-17,Jared Sullinger,41.8763010450496,43.49907855196937
203098,2013-14,John Jenkins,28.77292971665434,37.94188134934386
203098,2014-15,John Jenkins,26.088115099187107,37.04564834154261
203098,2015-16,John Jenkins,29.561715477951815,38.95785992941434
203098,2016-17,John Jenkins,27.706598194781503,36.11213795607688
203098,2018-19,John Jenkins,43.77042787224669,49.56781107079454
203099,2013-14,Jared Cunningham,28.1990175272751,37.708238178842336
203099,2014-15,Jared Cunningham,27.369623483485746,35.15120233874318
203099,2015-16,Jared Cunningham,27.102547613741297,39.70866937651903
203100,2013-14,Tony Wroten,62.28977799993836,51.29232261366906
203100,2014-15,Tony Wroten,51.97606968133204,49.965563118698164
203100,2015-16,Tony Wroten,28.99270530352236,44.497124084015354
203101,2013-14,Miles Plumlee,89.81817195493309,92.02400063257427
203101,2014-15,Miles Plumlee,79.51125729392191,72.53526085864267
203101,2015-16,Miles Plumlee,81.00092953041114,61.61292893511785
203101,2016-17,Miles Plumlee,49.70838940617107,38.364574728626636
203101,2017-18,Miles Plumlee,77.00547196441208,67.8555703706504
203101,2018-19,Miles Plumlee,58.74506024047563,43.26890523335969
203102,2013-14,Arnett Moultrie,51.05514249670433,42.12374738935946
203103,2013-14,Perry Jones,50.19356152784859,51.198344753668266
203103,2014-15,Perry Jones,35.04125219739918,56.3010469253523
203104,2013-14,Marquis Teague,25.11025514913771,36.35446516053932
203104,2017-18,Marquis Teague,30.32051186929931,38.24874193929419
203105,2014-15,Festus Ezeli,71.67031049355838,49.637914852851296
203105,2015-16,Festus Ezeli,86.43887968195536,74.43989796991579
203106,2013-14,Jeffery Taylor,48.467427320204884,48.21859386675131
203106,2014-15,Jeffery Taylor,48.92602468452368,48.91194463792998
203107,2016-17,Tomas Satoransky,60.283604872776905,47.703949188079264
203107,2017-18,Tomas Satoransky,70.71599834281841,58.87758867392811
203107,2018-19,Tomas Satoransky,67.81332647659077,58.065152678003216
203107,2019-20,Tomas Satoransky,67.77073983793062,63.335256820621005
203107,2020-21,Tomas Satoransky,51.92119214894257,54.9795792479776
203107,2021-22,Tomas Satoransky,52.14064453906779,61.40215389823258
203108,2013-14,Bernard James,43.475649449810945,44.565100701851954
203108,2014-15,Bernard James,65.65064415427344,39.49993972490509
203109,2013-14,Jae Crowder,54.46275077749199,53.07841727770298
203109,2014-15,Jae Crowder,62.62780787424137,68.57954342614308
203109,2015-16,Jae Crowder,52.37969731914906,69.38040154174715
203109,2016-17,Jae Crowder,47.06906470805585,77.94016517056744
203109,2017-18,Jae Crowder,58.062661523379205,60.95635620652533
203109,2018-19,Jae Crowder,50.31050913778872,74.77420930433898
203109,2019-20,Jae Crowder,58.17479008710045,82.920870189687
203109,2020-21,Jae Crowder,48.9604404460146,73.95116133621546
203109,2021-22,Jae Crowder,46.135109111127996,80.19311736685435
203109,2022-23,Jae Crowder,68.21653859506523,68.25053354499659
203109,2023-24,Jae Crowder,53.3163491290254,62.39849111728228
203109,2024-25,Jae Crowder,35.210343756464546,43.90866014849311
203110,2013-14,Draymond Green,66.0969575059694,81.33819210424186
203110,2014-15,Draymond Green,72.78574004210651,95.08017335267247
203110,2015-16,Draymond Green,65.56295217952092,88.65376142361853
203110,2016-17,Draymond Green,64.29408133824403,83.09683879872658
203110,2017-18,Draymond Green,64.63997956412176,87.62503857889595
203110,2018-19,Draymond Green,53.25829243883625,87.00049597448137
203110,2019-20,Draymond Green,40.86807222452448,86.68880313418752
203110,2020-21,Draymond Green,53.81760768631528,82.77992390306328
203110,2021-22,Draymond Green,56.31384733224737,86.79006920034323
203110,2022-23,Draymond Green,48.02391995559551,83.05900803549531
203110,2023-24,Draymond Green,68.96918824125473,82.6346557455555
203110,2024-25,Draymond Green,59.033664684325565,78.65393831602064
203110,2025-26,Draymond Green,51.44337830371864,76.1599547559132
203111,2013-14,Orlando Johnson,29.33622735864392,36.97182587079624
203111,2015-16,Orlando Johnson,32.75120799288134,38.39166065130537
203112,2013-14,Quincy Acy,71.32927021806314,66.90014561226323
203112,2014-15,Quincy Acy,69.00366217231853,73.6545708120169
203112,2015-16,Quincy Acy,67.6548828986009,60.2338930001165
203112,2016-17,Quincy Acy,53.802768642669875,66.417910742387
203112,2017-18,Quincy Acy,54.84621042924434,68.92938014316728
203112,2018-19,Quincy Acy,33.38745190856609,55.77930077682957
203113,2013-14,Quincy Miller,55.91717824924211,61.03070010786481
203113,2014-15,Quincy Miller,30.317462377126667,36.788509989268945
203114,2013-14,Khris Middleton,52.177144070247145,64.64517650311463
203114,2014-15,Khris Middleton,46.32886024947218,72.07539350813427
203114,2015-16,Khris Middleton,43.060461973087925,57.867531906424276
203114,2016-17,Khris Middleton,38.86846351638893,69.9939018622501
203114,2017-18,Khris Middleton,44.642038978754606,77.93452937558213
203114,2018-19,Khris Middleton,51.226819201300046,81.76422344768018
203114,2019-20,Khris Middleton,48.724039281535234,83.72733887562153
203114,2020-21,Khris Middleton,51.95172865236378,79.41869057067119
203114,2021-22,Khris Middleton,49.75502065690653,75.91663777540171
203114,2022-23,Khris Middleton,59.48221084980103,67.21738417228835
203114,2023-24,Khris Middleton,53.125767148206904,72.89266282373444
203114,2024-25,Khris Middleton,39.463535153135545,68.81173291454093
203114,2025-26,Khris Middleton,54.504280699195846,64.48742294601269
203115,2013-14,Will Barton,33.158662234984824,43.176662806346066
203115,2014-15,Will Barton,44.50363494246147,63.35141590305221
203115,2015-16,Will Barton,50.238057007567356,82.94064742492225
203115,2016-17,Will Barton,57.13036808518431,66.64351930691612
203115,2017-18,Will Barton,51.91087608446428,73.08903769414547
203115,2018-19,Will Barton,51.7878552243347,75.86850917990242
203115,2019-20,Will Barton,67.81294889226479,78.67836025926262
203115,2020-21,Will Barton,53.7023286652535,64.32858429674121
203115,2021-22,Will Barton,51.49752654778444,70.24668810681189
203115,2022-23,Will Barton,39.26659526060844,66.86768571501915
203116,2013-14,Tyshawn Taylor,27.29037580264671,32.186281758147175
203117,2013-14,Doron Lamb,35.71428973780707,45.71837566703708
203118,2013-14,Mike Scott,58.10601076264311,70.66604092271737
203118,2014-15,Mike Scott,58.14797796912081,64.12717266561121
203118,2015-16,Mike Scott,58.363392618687996,58.74303080081759
203118,2016-17,Mike Scott,35.099364532467845,44.29629906442096
203118,2017-18,Mike Scott,60.954180672439264,71.63808290450231
203118,2018-19,Mike Scott,54.16959651560081,76.520910762399
203118,2019-20,Mike Scott,73.5354787852301,74.28771074736223
203118,2020-21,Mike Scott,42.88862762695158,61.389004974313416
203120,2013-14,Justin Hamilton,51.76179130912544,32.007029099979356
203120,2014-15,Justin Hamilton,74.41209594690599,43.15874013771907
203120,2016-17,Justin Hamilton,68.12683484427224,60.59898127899024
203121,2013-14,Darius Miller,36.08248088083915,46.18861894703912
203121,2014-15,Darius Miller,25.0,36.248787098575896
203121,2017-18,Darius Miller,40.414142497485514,52.760838242122546
203121,2018-19,Darius Miller,36.93807803185555,48.97769193152126
203121,2020-21,Darius Miller,29.156643073376465,41.01023363752403
203123,2014-15,Kostas Papanikolaou,63.970619919486694,52.18134992303286
203123,2015-16,Kostas Papanikolaou,33.340892374759214,42.370852743336904
203124,2013-14,Kyle OQuinn,78.19060452993497,83.56057081157905
203124,2014-15,Kyle OQuinn,66.5271998475565,76.73525431958345
203124,2015-16,Kyle OQuinn,73.82160003054804,74.80051891137413
203124,2016-17,Kyle OQuinn,84.27991753216193,79.93183519685087
203124,2017-18,Kyle OQuinn,81.26939004251635,87.44547552531367
203124,2018-19,Kyle OQuinn,52.01022923005801,57.269490979760285
203124,2019-20,Kyle OQuinn,74.7739163725344,77.27311209133042
203128,2014-15,Furkan Aldemir,87.68488855667644,69.7835986096051
203129,2013-14,Tornike Shengelia,29.966741685097134,33.846682206939604
203130,2013-14,Darius Johnson-Odom,25.0,36.75305809178584
203133,2013-14,Robbie Hummel,59.97620485363604,61.44809683415237
203133,2014-15,Robbie Hummel,56.03623176557212,65.32806170042116
203135,2013-14,Robert Sacre,72.41107544176865,69.10408550289299
203135,2014-15,Robert Sacre,74.48830496729278,59.55771848103306
203135,2015-16,Robert Sacre,74.62381180223743,47.12261115382249
203136,2013-14,Ognjen Kuzmic,52.50283615594773,35.72002543028094
203136,2014-15,Ognjen Kuzmic,40.09409610211402,34.43968977021221
203138,2013-14,Hollis Thompson,62.061420961671004,57.02361579615029
203138,2014-15,Hollis Thompson,52.83634717644297,52.68363869194611
203138,2015-16,Hollis Thompson,51.97959474595835,59.271328823633816
203138,2016-17,Hollis Thompson,48.54373005634535,60.52851111448403
203139,2013-14,Viacheslav Kravtsov,36.03617622132982,37.51727375258712
203141,2013-14,Mirza Teletovic,60.29558376311423,71.11904551791304
203141,2014-15,Mirza Teletovic,52.676149926925774,82.36639447640623
203141,2015-16,Mirza Teletovic,57.22098177211334,66.79610326029537
203141,2016-17,Mirza Teletovic,38.44956957802804,59.6631992762439
203141,2017-18,Mirza Teletovic,34.22577032387077,44.23162592134467
203142,2013-14,Chris Copeland,29.607516761993747,35.76093937183964
203142,2014-15,Chris Copeland,49.31065809930127,56.458952149897186
203142,2015-16,Chris Copeland,30.87263141454847,33.78165746537358
203143,2013-14,Pablo Prigioni,48.94097405805893,46.374587252421264
203143,2014-15,Pablo Prigioni,44.958299359766926,45.54778426516631
203143,2015-16,Pablo Prigioni,60.91354117886961,52.11605585551302
203144,2013-14,Alexey Shved,42.73009943074763,48.38933421565045
203144,2014-15,Alexey Shved,32.645552920320625,41.20546625453529
203145,2013-14,Kent Bazemore,27.43290970039044,40.826267253565675
203145,2014-15,Kent Bazemore,38.78385614639005,66.04377577832479
203145,2015-16,Kent Bazemore,35.554192559017565,78.97684528886836
203145,2016-17,Kent Bazemore,42.76745768784727,52.288741888017086
203145,2017-18,Kent Bazemore,36.99911512283534,71.57839743237467
203145,2018-19,Kent Bazemore,42.85819375285408,68.14046498947792
203145,2019-20,Kent Bazemore,37.559668088495684,73.1418602318262
203145,2020-21,Kent Bazemore,37.087229230726045,70.04260706942775
203145,2021-22,Kent Bazemore,45.09482449743906,50.12000366882853
203146,2013-14,Maalik Wayns,25.0,40.44907779188187
203147,2013-14,Chris Smith,25.478827770930966,25.0
203148,2013-14,Brian Roberts,35.69227755872156,47.95171355114361
203148,2014-15,Brian Roberts,35.30885275068251,45.9210279835909
203148,2015-16,Brian Roberts,38.0665787968294,46.75463370545909
203148,2016-17,Brian Roberts,39.33967653631965,49.063939599293946
203156,2013-14,Henry Sims,90.27005491890368,72.59008427306091
203156,2014-15,Henry Sims,80.10825220885242,77.75654311968806
203156,2015-16,Henry Sims,62.55796457890211,55.242193987811724
203159,2018-19,Scott Machado,28.665848591635257,38.57178802208191
203186,2015-16,Willie Reed,77.95545958220292,63.447446449964424
203186,2016-17,Willie Reed,85.17356083413871,69.51364227223563
203186,2017-18,Willie Reed,65.59201768684646,50.97568785357541
203187,2013-14,Chris Johnson,58.61285081814103,49.25332200200753
203187,2014-15,Chris Johnson,28.74625177950822,38.48749608446365
203187,2015-16,Chris Johnson,49.720401227872244,61.10322325627719
203197,2013-14,Diante Garrett,35.744351104849244,48.073841407403684
203200,2014-15,Justin Holiday,28.83606182393117,35.33428557207578
203200,2015-16,Justin Holiday,36.842947334660785,50.924203174739965
203200,2016-17,Justin Holiday,41.14532155381518,61.52708142283067
203200,2017-18,Justin Holiday,41.26437256456298,67.9885463406575
203200,2018-19,Justin Holiday,44.97125976759597,64.12220631426597
203200,2019-20,Justin Holiday,44.019972174766124,60.99006819751222
203200,2020-21,Justin Holiday,46.05777261221794,58.88939284278052
203200,2021-22,Justin Holiday,43.54897630660114,50.8392884030928
203200,2022-23,Justin Holiday,35.89084518631694,47.62446228158961
203200,2023-24,Justin Holiday,29.372952873238663,34.84087274473782
203210,2014-15,JaMychal Green,48.04274745262949,41.841892731265496
203210,2015-16,JaMychal Green,81.36225885174306,70.26637702976377
203210,2016-17,JaMychal Green,83.3033173146048,82.70110232406141
203210,2017-18,JaMychal Green,92.80627907981183,91.09454962931392
203210,2018-19,JaMychal Green,84.09323279181736,89.45346541920561
203210,2019-20,JaMychal Green,75.31498310710444,88.98998994224206
203210,2020-21,JaMychal Green,81.23114750653838,76.94868434163448
203210,2021-22,JaMychal Green,78.85498819099274,75.62662614121042
203210,2022-23,JaMychal Green,79.70690164749334,68.92333032622557
203263,2013-14,James Nunnally,25.99484232820705,35.768364579734246
203263,2018-19,James Nunnally,29.336806441709143,35.39987577787235
203263,2020-21,James Nunnally,33.09059962277208,43.62905459712109
203268,2013-14,Jorge Gutierrez,27.991132978313395,35.265987226213035
203268,2014-15,Jorge Gutierrez,31.346531630546597,37.545484510599266
203268,2015-16,Jorge Gutierrez,28.612693193081917,40.00467784826182
203315,2013-14,Toure Murry,32.18236413407891,33.06332609869237
203315,2014-15,Toure Murry,35.48862049971075,25.805168971808403
203318,2013-14,Glen Rice,31.623295993504833,44.5148308862934
203318,2014-15,Glen Rice,32.798799265499106,31.14646083908351
203382,2013-14,Aron Baynes,70.59566029683886,51.221145443684485
203382,2014-15,Aron Baynes,79.6869204508574,76.68934968362564
203382,2015-16,Aron Baynes,83.85372258576628,68.92283393499994
203382,2016-17,Aron Baynes,79.67383588331253,67.27400977311846
203382,2017-18,Aron Baynes,85.05629893147959,77.52227961041494
203382,2018-19,Aron Baynes,85.14038774915119,71.61950094583081
203382,2019-20,Aron Baynes,74.76897057423072,74.29298292528689
203382,2020-21,Aron Baynes,80.97133023445842,72.71762582746878
203457,2014-15,Nerlens Noel,86.92235085690658,91.62932346044595
203457,2015-16,Nerlens Noel,79.94000680685997,81.20755538984807
203457,2016-17,Nerlens Noel,73.37582484568806,73.27616310342394
203457,2017-18,Nerlens Noel,83.24753361615167,89.84172163709154
203457,2018-19,Nerlens Noel,84.3681411175036,73.13567274849963
203457,2019-20,Nerlens Noel,78.73658967102907,74.4685986147754
203457,2020-21,Nerlens Noel,81.85568885116139,72.09034817826277
203457,2021-22,Nerlens Noel,78.02580645112889,73.12076187184924
203457,2022-23,Nerlens Noel,35.78012232035041,47.13541605948836
203458,2013-14,Alex Len,66.54705379577543,46.13506732466679
203458,2014-15,Alex Len,86.12592492687685,89.31535551771535
203458,2015-16,Alex Len,83.35245815464069,83.68351623069972
203458,2016-17,Alex Len,82.42110632791469,79.73337038111637
203458,2017-18,Alex Len,92.15260300784382,86.48343941462868
203458,2018-19,Alex Len,84.2482080892472,72.79864522638601
203458,2019-20,Alex Len,83.01719645502028,80.71015027126947
203458,2020-21,Alex Len,73.90563511649576,66.37754914060402
203458,2021-22,Alex Len,75.25504094891527,68.00929188425677
203458,2022-23,Alex Len,61.17689531166609,46.48566732668767
203458,2023-24,Alex Len,69.8547267341258,47.487901167804594
203458,2024-25,Alex Len,56.90098318892196,44.92015083361512
203459,2013-14,Allen Crabbe,27.047765566900168,35.845494255638286
203459,2014-15,Allen Crabbe,35.22082622404416,48.27220122520905
203459,2015-16,Allen Crabbe,39.83409505010007,56.15569554462073
203459,2016-17,Allen Crabbe,36.899328210285994,56.4300692896652
203459,2017-18,Allen Crabbe,41.5587225761784,76.14959232588332
203459,2018-19,Allen Crabbe,41.7797703925314,68.78391688019144
203459,2019-20,Allen Crabbe,43.1416256437316,53.8503405742389
203460,2013-14,Andre Roberson,60.05303050283644,41.97408707236541
203460,2014-15,Andre Roberson,60.78386292616323,69.70212941538182
203460,2015-16,Andre Roberson,65.9281395470339,59.36527879940122
203460,2016-17,Andre Roberson,64.55346211243186,69.98815007330735
203460,2017-18,Andre Roberson,81.451173284109,68.0467848381746
203460,2019-20,Andre Roberson,50.06129521633317,58.65340766130003
203460,2020-21,Andre Roberson,45.67226968711748,42.829991714736416
203461,2013-14,Anthony Bennett,67.0761545351187,64.46063181285727
203461,2014-15,Anthony Bennett,65.09402780457968,75.70940467638945
203461,2015-16,Anthony Bennett,35.390837778750864,46.85087509262203
203461,2016-17,Anthony Bennett,60.527048823503094,48.17160210362913
203462,2013-14,Archie Goodwin,34.131952798013366,36.5820993592643
203462,2014-15,Archie Goodwin,59.12486712237876,47.19787580153302
203462,2015-16,Archie Goodwin,45.01237963187936,58.294171132170106
203462,2016-17,Archie Goodwin,32.36042046813874,38.96770395706043
203463,2013-14,Ben McLemore,46.872072917005426,51.670118158995194
203463,2014-15,Ben McLemore,37.88208985653379,53.077375243149426
203463,2015-16,Ben McLemore,44.47174533811998,47.626297719478345
203463,2016-17,Ben McLemore,41.977104250739416,53.351884888297
203463,2017-18,Ben McLemore,60.0611684429131,57.90289356058883
203463,2018-19,Ben McLemore,32.633463608034404,38.15252916962891
203463,2019-20,Ben McLemore,40.29648195422859,51.09556925469974
203463,2020-21,Ben McLemore,42.38342162167041,50.62182625073433
203463,2021-22,Ben McLemore,37.651358089718954,48.194600257882584
203464,2017-18,Brandon Paul,29.058537401022054,41.288258548583634
203467,2013-14,Carrick Felix,30.217066016766033,37.15637935267723
203468,2013-14,CJ McCollum,27.612924335079708,35.52938885548283
203468,2014-15,CJ McCollum,37.364804222089205,48.250709793909074
203468,2015-16,CJ McCollum,40.412791489921,51.09818657867488
203468,2016-17,CJ McCollum,44.5176053284081,50.280290913387226
203468,2017-18,CJ McCollum,44.73754354700502,61.333456659411446
203468,2018-19,CJ McCollum,52.354922423502096,58.111499824945845
203468,2019-20,CJ McCollum,45.32657120893452,63.50915493922314
203468,2020-21,CJ McCollum,43.34224214152699,58.496742413214136
203468,2021-22,CJ McCollum,48.34263153416982,61.90096795486728
203468,2022-23,CJ McCollum,45.145300387727055,64.66016458323351
203468,2023-24,CJ McCollum,43.93597753667573,65.99917824613453
203468,2024-25,CJ McCollum,44.2471328539351,59.02570820352103
203468,2025-26,CJ McCollum,47.869240157310784,52.28360454725858
203469,2013-14,Cody Zeller,74.47364245123896,69.31411262988756
203469,2014-15,Cody Zeller,74.93759816858548,82.68989297710024
203469,2015-16,Cody Zeller,72.78399646159848,72.54766716437804
203469,2016-17,Cody Zeller,77.48005948635836,65.90200405741528
203469,2017-18,Cody Zeller,86.01156320584111,80.77650687133243
203469,2018-19,Cody Zeller,83.00730717761911,79.13002804775122
203469,2019-20,Cody Zeller,89.17013607497078,82.31481848111277
203469,2020-21,Cody Zeller,87.52356766577878,83.43284275783265
203469,2021-22,Cody Zeller,85.50797651592401,75.68692038541784
203469,2022-23,Cody Zeller,64.61595970825518,48.43006328881842
203469,2023-24,Cody Zeller,66.79644551398354,45.34054382220032
203471,2013-14,Dennis Schroder,34.723788819187206,46.87685518159928
203471,2014-15,Dennis Schroder,40.77184731320648,48.405541711350565
203471,2015-16,Dennis Schroder,35.139218131693035,62.57833106701661
203471,2016-17,Dennis Schroder,36.97099619302888,51.58747956041637
203471,2017-18,Dennis Schroder,41.492007760452594,52.42759781192708
203471,2018-19,Dennis Schroder,36.298292890117686,63.878502745373126
203471,2019-20,Dennis Schroder,34.55059466503339,59.23639975988779
203471,2020-21,Dennis Schroder,37.266314365180506,58.35032093865192
203471,2021-22,Dennis Schroder,37.35752908084181,59.82752913617264
203471,2022-23,Dennis Schroder,34.99461618393565,47.62583961567159
203471,2023-24,Dennis Schroder,35.72757722388184,51.58383324125027
203471,2024-25,Dennis Schroder,35.31631465462593,52.00293902013162
203471,2025-26,Dennis Schroder,37.30897621149782,54.04864004188504
203473,2013-14,Dewayne Dedmon,69.41281195137299,72.70729956836054
203473,2014-15,Dewayne Dedmon,89.61721938331338,80.08121494519447
203473,2015-16,Dewayne Dedmon,74.87327213633151,77.11966080895995
203473,2016-17,Dewayne Dedmon,78.68418378839118,89.17289230454345
203473,2017-18,Dewayne Dedmon,81.93860000242778,92.74428974954608
203473,2018-19,Dewayne Dedmon,76.7287566147515,90.2811847811175
203473,2019-20,Dewayne Dedmon,77.22745912336053,87.43465099596133
203473,2020-21,Dewayne Dedmon,69.12807151609678,62.42671284923575
203473,2021-22,Dewayne Dedmon,82.6991507403126,86.81204693617563
203473,2022-23,Dewayne Dedmon,68.54966185022637,74.59357047582054
203474,2013-14,DJ Stephens,33.68034659343271,41.03010485714461
203474,2018-19,DJ Stephens,28.936659201162378,36.525884254658244
203475,2014-15,Erick Green,29.606767987097303,32.938547203115334
203475,2015-16,Erick Green,33.83846765637518,36.06884632023113
203476,2013-14,Gorgui Dieng,85.01475688363384,84.14882401743657
203476,2014-15,Gorgui Dieng,94.78780090716042,89.72425754458185
203476,2015-16,Gorgui Dieng,77.1666638215347,79.68418961086404
203476,2016-17,Gorgui Dieng,78.41031376487393,75.19063971172147
203476,2017-18,Gorgui Dieng,77.04409038405964,80.69494108516584
203476,2018-19,Gorgui Dieng,71.32695921621557,79.32823649226795
203476,2019-20,Gorgui Dieng,72.71592985530393,81.75026626363766
203476,2020-21,Gorgui Dieng,68.36365051933346,67.70373932004452
203476,2021-22,Gorgui Dieng,55.723243337057106,54.68052779026241
203476,2022-23,Gorgui Dieng,63.915683291071495,72.08967226363397
203477,2013-14,Isaiah Canaan,30.580880899100432,32.39544478154065
203477,2014-15,Isaiah Canaan,41.05275217352283,48.41207440393444
203477,2015-16,Isaiah Canaan,36.65479814836755,48.642665229824544
203477,2016-17,Isaiah Canaan,39.62362702660348,48.64666379199829
203477,2017-18,Isaiah Canaan,44.50013790917963,55.49158091009175
203477,2018-19,Isaiah Canaan,35.45026123706731,54.05731955397204
203479,2013-14,Jamaal Franklin,30.255549020254282,36.7242596664987
203479,2014-15,Jamaal Franklin,33.207253559749454,32.33963880647849
203480,2013-14,James Southerland,25.0,43.619649766033994
203481,2013-14,Jeff Withey,66.76074438119625,60.92916435725383
203481,2014-15,Jeff Withey,46.261692688969696,46.63224002827954
203481,2015-16,Jeff Withey,76.40124723809492,67.22416327866637
203481,2016-17,Jeff Withey,67.67816362578442,41.569677935814056
203481,2017-18,Jeff Withey,32.427567143891444,46.09114719765994
203482,2013-14,Kelly Olynyk,84.19622344648673,71.68787122277287
203482,2014-15,Kelly Olynyk,72.61387792269119,70.89342864984565
203482,2015-16,Kelly Olynyk,64.41165228979503,60.36881371712627
203482,2016-17,Kelly Olynyk,62.927259380393465,71.84263169394167
203482,2017-18,Kelly Olynyk,76.9618166444822,83.27566460346613
203482,2018-19,Kelly Olynyk,69.31045826741702,76.0474039099375
203482,2019-20,Kelly Olynyk,62.41730335913957,76.15120316550166
203482,2020-21,Kelly Olynyk,70.23285093296369,82.58135802712593
203482,2021-22,Kelly Olynyk,74.50585581310109,71.2482449363002
203482,2022-23,Kelly Olynyk,67.30068343274844,76.87611988445641
203482,2023-24,Kelly Olynyk,72.13842413372076,71.93533857675422
203482,2024-25,Kelly Olynyk,74.44413516730584,65.9507313531923
203482,2025-26,Kelly Olynyk,69.45588117784717,59.499958234305076
203484,2013-14,Kentavious Caldwell-Pope,47.232440336355126,48.31102024266175
203484,2014-15,Kentavious Caldwell-Pope,44.062889393576754,56.43577581653247
203484,2015-16,Kentavious Caldwell-Pope,52.71209369688196,54.74927950054242
203484,2016-17,Kentavious Caldwell-Pope,52.543971157955696,53.36657847022269
203484,2017-18,Kentavious Caldwell-Pope,57.00768926535195,77.6182564154089
203484,2018-19,Kentavious Caldwell-Pope,45.631177542008594,58.47574520914156
203484,2019-20,Kentavious Caldwell-Pope,47.64963509931206,46.98104646659404
203484,2020-21,Kentavious Caldwell-Pope,42.96378247311698,52.69257169290715
203484,2021-22,Kentavious Caldwell-Pope,45.073920424732215,59.06732451592813
203484,2022-23,Kentavious Caldwell-Pope,42.326524903085314,51.6884203827161
203484,2023-24,Kentavious Caldwell-Pope,41.404256905814506,48.67752107225572
203484,2024-25,Kentavious Caldwell-Pope,42.51587556150413,48.52250231140579
203484,2025-26,Kentavious Caldwell-Pope,44.806681137683114,59.605499057306716
203485,2013-14,Lorenzo Brown,31.899888481209217,35.468782280297475
203485,2014-15,Lorenzo Brown,46.09970218190219,55.67227592945962
203485,2015-16,Lorenzo Brown,27.280498536344954,38.55373402371294
203485,2017-18,Lorenzo Brown,28.71340650298272,43.65265982577682
203485,2018-19,Lorenzo Brown,30.828543473517076,42.379169243075246
203486,2013-14,Mason Plumlee,77.42106479602857,75.28923017923502
203486,2014-15,Mason Plumlee,86.93815410199588,85.3802822062636
203486,2015-16,Mason Plumlee,84.98424778698914,78.09052652280866
203486,2016-17,Mason Plumlee,77.34221638515288,79.68027228372608
203486,2017-18,Mason Plumlee,82.63096569141835,80.40824201721468
203486,2018-19,Mason Plumlee,83.00687591502654,83.2915530818386
203486,2019-20,Mason Plumlee,76.2504443607728,76.38386509426248
203486,2020-21,Mason Plumlee,82.38535532069533,89.4808465637778
203486,2021-22,Mason Plumlee,81.04806012050817,79.74117425559555
203486,2022-23,Mason Plumlee,87.75878660223546,85.99380780198643
203486,2023-24,Mason Plumlee,75.21694482200103,80.80799201055588
203486,2024-25,Mason Plumlee,72.52614145931689,85.57017585406209
203486,2025-26,Mason Plumlee,47.446566032437104,43.63543248306563
203487,2013-14,Michael Carter-Williams,69.059829726404,81.56766425407699
203487,2014-15,Michael Carter-Williams,59.58234787954127,78.04916149002486
203487,2015-16,Michael Carter-Williams,57.77470837711063,74.98109505310035
203487,2016-17,Michael Carter-Williams,48.646997020875645,73.40519882655832
203487,2017-18,Michael Carter-Williams,59.64037724649964,65.23860785400292
203487,2018-19,Michael Carter-Williams,38.99665843516514,52.795457250250756
203487,2019-20,Michael Carter-Williams,67.9314992008467,63.75487104954614
203487,2020-21,Michael Carter-Williams,67.24334421884451,67.3866654205462
203487,2022-23,Michael Carter-Williams,34.10785960308347,44.41004709416491
203488,2013-14,Mike Muscala,53.04449411142521,43.48384117489064
203488,2014-15,Mike Muscala,78.5576485157091,56.52197813928045
203488,2015-16,Mike Muscala,51.34057415616277,41.03921577107886
203488,2016-17,Mike Muscala,71.57975688657228,53.9949225548034
203488,2017-18,Mike Muscala,73.77508102663474,74.97544276402643
203488,2018-19,Mike Muscala,72.28307161502916,69.18034423509114
203488,2019-20,Mike Muscala,56.70958504718202,60.98888311370729
203488,2020-21,Mike Muscala,57.616378212618606,72.20258900766945
203488,2021-22,Mike Muscala,55.832376314550544,67.38119237939688
203488,2022-23,Mike Muscala,61.207767581531115,67.7649303008554
203488,2023-24,Mike Muscala,68.49248441239548,52.29600193816541
203489,2013-14,Nate Wolters,47.03297176649388,50.31904786778056
203489,2014-15,Nate Wolters,32.4203627751666,36.45681936066087
203489,2017-18,Nate Wolters,33.48142942864423,36.49317500706797
203490,2013-14,Otto Porter Jr,37.10513234581809,38.18548985287803
203490,2014-15,Otto Porter Jr,64.06978717238351,52.82299533660425
203490,2015-16,Otto Porter Jr,66.85266359790161,73.10559309120477
203490,2016-17,Otto Porter Jr,70.40689649689908,77.20120629416927
203490,2017-18,Otto Porter Jr,71.50694104257491,83.55895712072945
203490,2018-19,Otto Porter Jr,62.10345974284931,79.00526892340328
203490,2019-20,Otto Porter Jr,66.67271948224348,57.06616005868794
203490,2020-21,Otto Porter Jr,66.06418114550954,81.98016942226516
203490,2021-22,Otto Porter Jr,74.14865851260126,81.78856898173066
203490,2022-23,Otto Porter Jr,39.624490660171816,42.99125100964745
203490,2023-24,Otto Porter Jr,32.68477343360077,43.84491653854809
203491,2013-14,Peyton Siva,26.585279058685092,32.0102645419142
203492,2013-14,Ray McCallum,42.79634226861852,47.36869427502331
203492,2014-15,Ray McCallum,57.55417906823036,51.31219051524215
203492,2015-16,Ray McCallum,28.466851374004175,38.184321512026436
203493,2013-14,Reggie Bullock,31.582141089182258,35.816139659054926
