NBA_ID,Season,Player,FT_PCT,MatchedBy,SourcePlayerID,SourcePlayer,SourceTeam,SourceFile
203109,2017-18,Jae Crowder,0.818,season+player,203109,Jae Crowder,UTA,general_traditional.csv
203109,2018-19,Jae Crowder,0.721,season+player,203109,Jae Crowder,UTA,general_traditional.csv
203109,2019-20,Jae Crowder,0.776,season+player,203109,Jae Crowder,MIA,general_traditional.csv
203109,2020-21,Jae Crowder,0.76,season+player,203109,Jae Crowder,PHX,general_traditional.csv
203109,2021-22,Jae Crowder,0.789,season+player,203109,Jae Crowder,PHX,general_traditional.csv
203109,2022-23,Jae Crowder,0.833,season+player,203109,Jae Crowder,MIL,general_traditional.csv
203109,2023-24,Jae Crowder,0.722,season+player,203109,Jae Crowder,MIL,general_traditional.csv
203109,2024-25,Jae Crowder,0.833,season+player,203109,Jae Crowder,SAC,general_traditional.csv
203110,2013-14,Draymond Green,0.667,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2014-15,Draymond Green,0.66,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2015-16,Draymond Green,0.696,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2016-17,Draymond Green,0.709,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2017-18,Draymond Green,0.775,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2018-19,Draymond Green,0.692,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2019-20,Draymond Green,0.759,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2020-21,Draymond Green,0.795,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2021-22,Draymond Green,0.659,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2022-23,Draymond Green,0.713,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2023-24,Draymond Green,0.73,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2024-25,Draymond Green,0.687,season+player,203110,Draymond Green,GSW,general_traditional.csv
203110,2025-26,Draymond Green,0.702,season+player,203110,Draymond Green,GSW,general_traditional.csv
203111,2013-14,Orlando Johnson,0.731,season+player,203111,Orlando Johnson,SAC,general_traditional.csv
203111,2015-16,Orlando Johnson,0.75,season+player,203111,Orlando Johnson,NOP,general_traditional.csv
203112,2013-14,Quincy Acy,0.66,season+player,203112,Quincy Acy,SAC,general_traditional.csv
203112,2014-15,Quincy Acy,0.784,season+player,203112,Quincy Acy,NYK,general_traditional.csv
203112,2015-16,Quincy Acy,0.735,season+player,203112,Quincy Acy,SAC,general_traditional.csv
203112,2016-17,Quincy Acy,0.75,season+player,203112,Quincy Acy,BKN,general_traditional.csv
203112,2017-18,Quincy Acy,0.817,season+player,203112,Quincy Acy,BKN,general_traditional.csv
203112,2018-19,Quincy Acy,0.7,season+player,203112,Quincy Acy,PHX,general_traditional.csv
203113,2013-14,Quincy Miller,0.709,season+player,203113,Quincy Miller,DEN,general_traditional.csv
203113,2014-15,Quincy Miller,0.727,season+player,203113,Quincy Miller,DET,general_traditional.csv
203114,2013-14,Khris Middleton,0.861,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2014-15,Khris Middleton,0.859,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2015-16,Khris Middleton,0.888,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2016-17,Khris Middleton,0.88,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2017-18,Khris Middleton,0.884,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2018-19,Khris Middleton,0.837,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2019-20,Khris Middleton,0.916,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2020-21,Khris Middleton,0.898,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2021-22,Khris Middleton,0.89,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2022-23,Khris Middleton,0.902,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2023-24,Khris Middleton,0.833,season+player,203114,Khris Middleton,MIL,general_traditional.csv
203114,2024-25,Khris Middleton,0.857,season+player,203114,Khris Middleton,WAS,general_traditional.csv
203114,2025-26,Khris Middleton,0.875,season+player,203114,Khris Middleton,DAL,general_traditional.csv
203115,2013-14,Will Barton,0.813,season+player,203115,Will Barton,POR,general_traditional.csv
203115,2014-15,Will Barton,0.787,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2015-16,Will Barton,0.806,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2016-17,Will Barton,0.753,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2017-18,Will Barton,0.805,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2018-19,Will Barton,0.77,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2019-20,Will Barton,0.767,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2020-21,Will Barton,0.785,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2021-22,Will Barton,0.803,season+player,203115,Will Barton,DEN,general_traditional.csv
203115,2022-23,Will Barton,0.787,season+player,203115,Will Barton,TOR,general_traditional.csv
203116,2013-14,Tyshawn Taylor,0.8,season+player,203116,Tyshawn Taylor,BKN,general_traditional.csv
203117,2013-14,Doron Lamb,0.806,season+player,203117,Doron Lamb,ORL,general_traditional.csv
203118,2013-14,Mike Scott,0.78,season+player,203118,Mike Scott,ATL,general_traditional.csv
203118,2014-15,Mike Scott,0.792,season+player,203118,Mike Scott,ATL,general_traditional.csv
203118,2015-16,Mike Scott,0.794,season+player,203118,Mike Scott,ATL,general_traditional.csv
203118,2016-17,Mike Scott,0.875,season+player,203118,Mike Scott,ATL,general_traditional.csv
203118,2017-18,Mike Scott,0.658,season+player,203118,Mike Scott,WAS,general_traditional.csv
203118,2018-19,Mike Scott,0.667,season+player,203118,Mike Scott,PHI,general_traditional.csv
203118,2019-20,Mike Scott,0.811,season+player,203118,Mike Scott,PHI,general_traditional.csv
203118,2020-21,Mike Scott,0.667,season+player,203118,Mike Scott,PHI,general_traditional.csv
203120,2013-14,Justin Hamilton,1.0,season+player,203120,Justin Hamilton,MIA,general_traditional.csv
203120,2014-15,Justin Hamilton,0.83,season+player,203120,Justin Hamilton,MIN,general_traditional.csv
203120,2016-17,Justin Hamilton,0.75,season+player,203120,Justin Hamilton,BKN,general_traditional.csv
203121,2013-14,Darius Miller,0.806,season+player,203121,Darius Miller,NOP,general_traditional.csv
203121,2014-15,Darius Miller,0.0,season+player,203121,Darius Miller,NOP,general_traditional.csv
203121,2017-18,Darius Miller,0.866,season+player,203121,Darius Miller,NOP,general_traditional.csv
203121,2018-19,Darius Miller,0.789,season+player,203121,Darius Miller,NOP,general_traditional.csv
203121,2020-21,Darius Miller,1.0,season+player,203121,Darius Miller,OKC,general_traditional.csv
203123,2014-15,Kostas Papanikolaou,0.722,season+player,203123,Kostas Papanikolaou,HOU,general_traditional.csv
203123,2015-16,Kostas Papanikolaou,0.643,season+player,203123,Kostas Papanikolaou,DEN,general_traditional.csv
203124,2013-14,Kyle OQuinn,0.687,season+player,203124,Kyle O'Quinn,ORL,general_traditional.csv
203124,2014-15,Kyle OQuinn,0.772,season+player,203124,Kyle O'Quinn,ORL,general_traditional.csv
203124,2015-16,Kyle OQuinn,0.767,season+player,203124,Kyle O'Quinn,NYK,general_traditional.csv
203124,2016-17,Kyle OQuinn,0.771,season+player,203124,Kyle O'Quinn,NYK,general_traditional.csv
203124,2017-18,Kyle OQuinn,0.772,season+player,203124,Kyle O'Quinn,NYK,general_traditional.csv
203124,2018-19,Kyle OQuinn,0.81,season+player,203124,Kyle O'Quinn,IND,general_traditional.csv
203124,2019-20,Kyle OQuinn,0.55,season+player,203124,Kyle O'Quinn,PHI,general_traditional.csv
203128,2014-15,Furkan Aldemir,0.481,season+player,203128,Furkan Aldemir,PHI,general_traditional.csv
203129,2013-14,Tornike Shengelia,0.375,season+player,203129,Tornike Shengelia,CHI,general_traditional.csv
203130,2013-14,Darius Johnson-Odom,0.0,season+player,203130,Darius Johnson-Odom,PHI,general_traditional.csv
203133,2013-14,Robbie Hummel,0.938,season+player,203133,Robbie Hummel,MIN,general_traditional.csv
203133,2014-15,Robbie Hummel,0.828,season+player,203133,Robbie Hummel,MIN,general_traditional.csv
203135,2013-14,Robert Sacre,0.681,season+player,203135,Robert Sacre,LAL,general_traditional.csv
203135,2014-15,Robert Sacre,0.671,season+player,203135,Robert Sacre,LAL,general_traditional.csv
203135,2015-16,Robert Sacre,0.658,season+player,203135,Robert Sacre,LAL,general_traditional.csv
203136,2013-14,Ognjen Kuzmic,0.455,season+player,203136,Ognjen Kuzmic,GSW,general_traditional.csv
203136,2014-15,Ognjen Kuzmic,1.0,season+player,203136,Ognjen Kuzmic,GSW,general_traditional.csv
203138,2013-14,Hollis Thompson,0.712,season+player,203138,Hollis Thompson,PHI,general_traditional.csv
203138,2014-15,Hollis Thompson,0.708,season+player,203138,Hollis Thompson,PHI,general_traditional.csv
203138,2015-16,Hollis Thompson,0.719,season+player,203138,Hollis Thompson,PHI,general_traditional.csv
203138,2016-17,Hollis Thompson,0.655,season+player,203138,Hollis Thompson,NOP,general_traditional.csv
203139,2013-14,Viacheslav Kravtsov,0.5,season+player,203139,Viacheslav Kravtsov,PHX,general_traditional.csv
203141,2013-14,Mirza Teletovic,0.71,season+player,203141,Mirza Teletovic,BKN,general_traditional.csv
203141,2014-15,Mirza Teletovic,0.717,season+player,203141,Mirza Teletovic,BKN,general_traditional.csv
203141,2015-16,Mirza Teletovic,0.774,season+player,203141,Mirza Teletovic,PHX,general_traditional.csv
203141,2016-17,Mirza Teletovic,0.778,season+player,203141,Mirza Teletovic,MIL,general_traditional.csv
203141,2017-18,Mirza Teletovic,0.0,season+player,203141,Mirza Teletovic,MIL,general_traditional.csv
203142,2013-14,Chris Copeland,0.714,season+player,203142,Chris Copeland,IND,general_traditional.csv
203142,2014-15,Chris Copeland,0.733,season+player,203142,Chris Copeland,IND,general_traditional.csv
203142,2015-16,Chris Copeland,0.857,season+player,203142,Chris Copeland,MIL,general_traditional.csv
203143,2013-14,Pablo Prigioni,0.917,season+player,203143,Pablo Prigioni,NYK,general_traditional.csv
203143,2014-15,Pablo Prigioni,0.854,season+player,203143,Pablo Prigioni,HOU,general_traditional.csv
203143,2015-16,Pablo Prigioni,0.875,season+player,203143,Pablo Prigioni,LAC,general_traditional.csv
203144,2013-14,Alexey Shved,0.756,season+player,203144,Alexey Shved,MIN,general_traditional.csv
203144,2014-15,Alexey Shved,0.807,season+player,203144,Alexey Shved,NYK,general_traditional.csv
203145,2013-14,Kent Bazemore,0.606,season+player,203145,Kent Bazemore,LAL,general_traditional.csv
203145,2014-15,Kent Bazemore,0.6,season+player,203145,Kent Bazemore,ATL,general_traditional.csv
203145,2015-16,Kent Bazemore,0.815,season+player,203145,Kent Bazemore,ATL,general_traditional.csv
203145,2016-17,Kent Bazemore,0.708,season+player,203145,Kent Bazemore,ATL,general_traditional.csv
203145,2017-18,Kent Bazemore,0.796,season+player,203145,Kent Bazemore,ATL,general_traditional.csv
203145,2018-19,Kent Bazemore,0.726,season+player,203145,Kent Bazemore,ATL,general_traditional.csv
203145,2019-20,Kent Bazemore,0.769,season+player,203145,Kent Bazemore,SAC,general_traditional.csv
203145,2020-21,Kent Bazemore,0.692,season+player,203145,Kent Bazemore,GSW,general_traditional.csv
203145,2021-22,Kent Bazemore,0.765,season+player,203145,Kent Bazemore,LAL,general_traditional.csv
203146,2013-14,Maalik Wayns,0.0,season+player,203146,Maalik Wayns,LAC,general_traditional.csv
203147,2013-14,Chris Smith,0.0,season+player,203147,Chris Smith,NYK,general_traditional.csv
203148,2013-14,Brian Roberts,0.94,season+player,203148,Brian Roberts,NOP,general_traditional.csv
203148,2014-15,Brian Roberts,0.892,season+player,203148,Brian Roberts,CHA,general_traditional.csv
203148,2015-16,Brian Roberts,0.894,season+player,203148,Brian Roberts,POR,general_traditional.csv
203148,2016-17,Brian Roberts,0.846,season+player,203148,Brian Roberts,CHA,general_traditional.csv
203156,2013-14,Henry Sims,0.744,season+player,203156,Henry Sims,PHI,general_traditional.csv
203156,2014-15,Henry Sims,0.774,season+player,203156,Henry Sims,PHI,general_traditional.csv
203156,2015-16,Henry Sims,0.833,season+player,203156,Henry Sims,BKN,general_traditional.csv
203159,2018-19,Scott Machado,1.0,season+player,203159,Scott Machado,LAL,general_traditional.csv
203186,2015-16,Willie Reed,0.545,season+player,203186,Willie Reed,BKN,general_traditional.csv
203186,2016-17,Willie Reed,0.557,season+player,203186,Willie Reed,MIA,general_traditional.csv
203186,2017-18,Willie Reed,0.582,season+player,203186,Willie Reed,DET,general_traditional.csv
203187,2013-14,Chris Johnson,0.86,season+player,203187,Chris Johnson,BOS,general_traditional.csv
203187,2014-15,Chris Johnson,0.875,season+player,203187,Chris Johnson,UTA,general_traditional.csv
203187,2015-16,Chris Johnson,0.81,season+player,203187,Chris Johnson,UTA,general_traditional.csv
203197,2013-14,Diante Garrett,0.833,season+player,203197,Diante Garrett,UTA,general_traditional.csv
203200,2014-15,Justin Holiday,0.822,season+player,203200,Justin Holiday,GSW,general_traditional.csv
203200,2015-16,Justin Holiday,0.73,season+player,203200,Justin Holiday,CHI,general_traditional.csv
203200,2016-17,Justin Holiday,0.825,season+player,203200,Justin Holiday,NYK,general_traditional.csv
203200,2017-18,Justin Holiday,0.823,season+player,203200,Justin Holiday,CHI,general_traditional.csv
203200,2018-19,Justin Holiday,0.896,season+player,203200,Justin Holiday,MEM,general_traditional.csv
203200,2019-20,Justin Holiday,0.791,season+player,203200,Justin Holiday,IND,general_traditional.csv
203200,2020-21,Justin Holiday,0.788,season+player,203200,Justin Holiday,IND,general_traditional.csv
203200,2021-22,Justin Holiday,0.806,season+player,203200,Justin Holiday,SAC,general_traditional.csv
203200,2022-23,Justin Holiday,0.625,season+player,203200,Justin Holiday,DAL,general_traditional.csv
203200,2023-24,Justin Holiday,0.75,season+player,203200,Justin Holiday,DEN,general_traditional.csv
203210,2014-15,JaMychal Green,0.8,season+player,203210,JaMychal Green,MEM,general_traditional.csv
203210,2015-16,JaMychal Green,0.752,season+player,203210,JaMychal Green,MEM,general_traditional.csv
203210,2016-17,JaMychal Green,0.802,season+player,203210,JaMychal Green,MEM,general_traditional.csv
203210,2017-18,JaMychal Green,0.721,season+player,203210,JaMychal Green,MEM,general_traditional.csv
203210,2018-19,JaMychal Green,0.792,season+player,203210,JaMychal Green,LAC,general_traditional.csv
203210,2019-20,JaMychal Green,0.75,season+player,203210,JaMychal Green,LAC,general_traditional.csv
203210,2020-21,JaMychal Green,0.807,season+player,203210,JaMychal Green,DEN,general_traditional.csv
203210,2021-22,JaMychal Green,0.871,season+player,203210,JaMychal Green,DEN,general_traditional.csv
203210,2022-23,JaMychal Green,0.776,season+player,203210,JaMychal Green,GSW,general_traditional.csv
203263,2013-14,James Nunnally,0.667,season+player,203263,James Nunnally,PHI,general_traditional.csv
203263,2018-19,James Nunnally,1.0,season+player,203263,James Nunnally,HOU,general_traditional.csv
203263,2020-21,James Nunnally,0.5,season+player,203263,James Nunnally,NOP,general_traditional.csv
203268,2013-14,Jorge Gutierrez,0.75,season+player,203268,Jorge Gutierrez,BKN,general_traditional.csv
203268,2014-15,Jorge Gutierrez,0.692,season+player,203268,Jorge Gutierrez,MIL,general_traditional.csv
203268,2015-16,Jorge Gutierrez,0.909,season+player,203268,Jorge Gutierrez,CHA,general_traditional.csv
203315,2013-14,Toure Murry,0.59,season+player,203315,Toure' Murry,NYK,general_traditional.csv
203315,2014-15,Toure Murry,1.0,season+player,203315,Toure' Murry,UTA,general_traditional.csv
203318,2013-14,Glen Rice,0.714,season+player,203318,Glen Rice,WAS,general_traditional.csv
203318,2014-15,Glen Rice,0.667,season+player,203318,Glen Rice,WAS,general_traditional.csv
203382,2013-14,Aron Baynes,0.905,season+player,203382,Aron Baynes,SAS,general_traditional.csv
203382,2014-15,Aron Baynes,0.865,season+player,203382,Aron Baynes,SAS,general_traditional.csv
203382,2015-16,Aron Baynes,0.764,season+player,203382,Aron Baynes,DET,general_traditional.csv
203382,2016-17,Aron Baynes,0.84,season+player,203382,Aron Baynes,DET,general_traditional.csv
203382,2017-18,Aron Baynes,0.756,season+player,203382,Aron Baynes,BOS,general_traditional.csv
203382,2018-19,Aron Baynes,0.855,season+player,203382,Aron Baynes,BOS,general_traditional.csv
203382,2019-20,Aron Baynes,0.747,season+player,203382,Aron Baynes,PHX,general_traditional.csv
203382,2020-21,Aron Baynes,0.707,season+player,203382,Aron Baynes,TOR,general_traditional.csv
203457,2014-15,Nerlens Noel,0.609,season+player,203457,Nerlens Noel,PHI,general_traditional.csv
203457,2015-16,Nerlens Noel,0.59,season+player,203457,Nerlens Noel,PHI,general_traditional.csv
203457,2016-17,Nerlens Noel,0.694,season+player,203457,Nerlens Noel,DAL,general_traditional.csv
203457,2017-18,Nerlens Noel,0.75,season+player,203457,Nerlens Noel,DAL,general_traditional.csv
203457,2018-19,Nerlens Noel,0.684,season+player,203457,Nerlens Noel,OKC,general_traditional.csv
203457,2019-20,Nerlens Noel,0.755,season+player,203457,Nerlens Noel,OKC,general_traditional.csv
203457,2020-21,Nerlens Noel,0.714,season+player,203457,Nerlens Noel,NYK,general_traditional.csv
203457,2021-22,Nerlens Noel,0.7,season+player,203457,Nerlens Noel,NYK,general_traditional.csv
203457,2022-23,Nerlens Noel,0.667,season+player,203457,Nerlens Noel,BKN,general_traditional.csv
203458,2013-14,Alex Len,0.645,season+player,203458,Alex Len,PHX,general_traditional.csv
203458,2014-15,Alex Len,0.702,season+player,203458,Alex Len,PHX,general_traditional.csv
203458,2015-16,Alex Len,0.728,season+player,203458,Alex Len,PHX,general_traditional.csv
203458,2016-17,Alex Len,0.721,season+player,203458,Alex Len,PHX,general_traditional.csv
203458,2017-18,Alex Len,0.684,season+player,203458,Alex Len,PHX,general_traditional.csv
203458,2018-19,Alex Len,0.648,season+player,203458,Alex Len,ATL,general_traditional.csv
203458,2019-20,Alex Len,0.648,season+player,203458,Alex Len,SAC,general_traditional.csv
203458,2020-21,Alex Len,0.629,season+player,203458,Alex Len,WAS,general_traditional.csv
203458,2021-22,Alex Len,0.651,season+player,203458,Alex Len,SAC,general_traditional.csv
203458,2022-23,Alex Len,0.688,season+player,203458,Alex Len,SAC,general_traditional.csv
203458,2023-24,Alex Len,0.588,season+player,203458,Alex Len,SAC,general_traditional.csv
203458,2024-25,Alex Len,0.471,season+player,203458,Alex Len,LAL,general_traditional.csv
203459,2013-14,Allen Crabbe,0.75,season+player,203459,Allen Crabbe,POR,general_traditional.csv
203459,2014-15,Allen Crabbe,0.75,season+player,203459,Allen Crabbe,POR,general_traditional.csv
203459,2015-16,Allen Crabbe,0.867,season+player,203459,Allen Crabbe,POR,general_traditional.csv
203459,2016-17,Allen Crabbe,0.847,season+player,203459,Allen Crabbe,POR,general_traditional.csv
203459,2017-18,Allen Crabbe,0.852,season+player,203459,Allen Crabbe,BKN,general_traditional.csv
203459,2018-19,Allen Crabbe,0.732,season+player,203459,Allen Crabbe,BKN,general_traditional.csv
203459,2019-20,Allen Crabbe,0.714,season+player,203459,Allen Crabbe,MIN,general_traditional.csv
203460,2013-14,Andre Roberson,0.7,season+player,203460,Andre Roberson,OKC,general_traditional.csv
203460,2014-15,Andre Roberson,0.479,season+player,203460,Andre Roberson,OKC,general_traditional.csv
203460,2015-16,Andre Roberson,0.611,season+player,203460,Andre Roberson,OKC,general_traditional.csv
203460,2016-17,Andre Roberson,0.423,season+player,203460,Andre Roberson,OKC,general_traditional.csv
203460,2017-18,Andre Roberson,0.316,season+player,203460,Andre Roberson,OKC,general_traditional.csv
203460,2019-20,Andre Roberson,0.5,season+player,203460,Andre Roberson,OKC,general_traditional.csv
203460,2020-21,Andre Roberson,0.5,season+player,203460,Andre Roberson,BKN,general_traditional.csv
203461,2013-14,Anthony Bennett,0.638,season+player,203461,Anthony Bennett,CLE,general_traditional.csv
203461,2014-15,Anthony Bennett,0.641,season+player,203461,Anthony Bennett,MIN,general_traditional.csv
203461,2015-16,Anthony Bennett,0.9,season+player,203461,Anthony Bennett,TOR,general_traditional.csv
203461,2016-17,Anthony Bennett,0.722,season+player,203461,Anthony Bennett,BKN,general_traditional.csv
203462,2013-14,Archie Goodwin,0.673,season+player,203462,Archie Goodwin,PHX,general_traditional.csv
203462,2014-15,Archie Goodwin,0.735,season+player,203462,Archie Goodwin,PHX,general_traditional.csv
203462,2015-16,Archie Goodwin,0.674,season+player,203462,Archie Goodwin,PHX,general_traditional.csv
203462,2016-17,Archie Goodwin,0.786,season+player,203462,Archie Goodwin,BKN,general_traditional.csv
203463,2013-14,Ben McLemore,0.804,season+player,203463,Ben McLemore,SAC,general_traditional.csv
203463,2014-15,Ben McLemore,0.813,season+player,203463,Ben McLemore,SAC,general_traditional.csv
203463,2015-16,Ben McLemore,0.718,season+player,203463,Ben McLemore,SAC,general_traditional.csv
203463,2016-17,Ben McLemore,0.753,season+player,203463,Ben McLemore,SAC,general_traditional.csv
203463,2017-18,Ben McLemore,0.828,season+player,203463,Ben McLemore,MEM,general_traditional.csv
203463,2018-19,Ben McLemore,0.667,season+player,203463,Ben McLemore,SAC,general_traditional.csv
203463,2019-20,Ben McLemore,0.746,season+player,203463,Ben McLemore,HOU,general_traditional.csv
203463,2020-21,Ben McLemore,0.736,season+player,203463,Ben McLemore,LAL,general_traditional.csv
203463,2021-22,Ben McLemore,0.818,season+player,203463,Ben McLemore,POR,general_traditional.csv
203464,2017-18,Brandon Paul,0.512,season+player,203464,Brandon Paul,SAS,general_traditional.csv
203467,2013-14,Carrick Felix,0.75,season+player,203467,Carrick Felix,CLE,general_traditional.csv
203468,2013-14,CJ McCollum,0.676,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2014-15,CJ McCollum,0.699,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2015-16,CJ McCollum,0.827,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2016-17,CJ McCollum,0.912,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2017-18,CJ McCollum,0.836,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2018-19,CJ McCollum,0.828,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2019-20,CJ McCollum,0.757,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2020-21,CJ McCollum,0.812,season+player,203468,CJ McCollum,POR,general_traditional.csv
203468,2021-22,CJ McCollum,0.682,season+player,203468,CJ McCollum,NOP,general_traditional.csv
203468,2022-23,CJ McCollum,0.769,season+player,203468,CJ McCollum,NOP,general_traditional.csv
203468,2023-24,CJ McCollum,0.827,season+player,203468,CJ McCollum,NOP,general_traditional.csv
203468,2024-25,CJ McCollum,0.717,season+player,203468,CJ McCollum,NOP,general_traditional.csv
203468,2025-26,CJ McCollum,0.772,season+player,203468,CJ McCollum,ATL,general_traditional.csv
203469,2013-14,Cody Zeller,0.73,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2014-15,Cody Zeller,0.774,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2015-16,Cody Zeller,0.754,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2016-17,Cody Zeller,0.679,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2017-18,Cody Zeller,0.718,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2018-19,Cody Zeller,0.787,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2019-20,Cody Zeller,0.682,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2020-21,Cody Zeller,0.714,season+player,203469,Cody Zeller,CHA,general_traditional.csv
203469,2021-22,Cody Zeller,0.776,season+player,203469,Cody Zeller,POR,general_traditional.csv
203469,2022-23,Cody Zeller,0.686,season+player,203469,Cody Zeller,MIA,general_traditional.csv
203469,2023-24,Cody Zeller,0.605,season+player,203469,Cody Zeller,NOP,general_traditional.csv
203471,2013-14,Dennis Schroder,0.674,season+player,203471,Dennis Schröder,ATL,general_traditional.csv
203471,2014-15,Dennis Schroder,0.827,season+player,203471,Dennis Schröder,ATL,general_traditional.csv
203471,2015-16,Dennis Schroder,0.791,season+player,203471,Dennis Schröder,ATL,general_traditional.csv
203471,2016-17,Dennis Schroder,0.855,season+player,203471,Dennis Schröder,ATL,general_traditional.csv
203471,2017-18,Dennis Schroder,0.849,season+player,203471,Dennis Schröder,ATL,general_traditional.csv
203471,2018-19,Dennis Schroder,0.819,season+player,203471,Dennis Schröder,OKC,general_traditional.csv
203471,2019-20,Dennis Schroder,0.839,season+player,203471,Dennis Schröder,OKC,general_traditional.csv
203471,2020-21,Dennis Schroder,0.848,season+player,203471,Dennis Schröder,LAL,general_traditional.csv
203471,2021-22,Dennis Schroder,0.853,season+player,203471,Dennis Schröder,HOU,general_traditional.csv
203471,2022-23,Dennis Schroder,0.857,season+player,203471,Dennis Schröder,LAL,general_traditional.csv
203471,2023-24,Dennis Schroder,0.836,season+player,203471,Dennis Schröder,BKN,general_traditional.csv
203471,2024-25,Dennis Schroder,0.838,season+player,203471,Dennis Schröder,DET,general_traditional.csv
203471,2025-26,Dennis Schroder,0.834,season+player,203471,Dennis Schröder,CLE,general_traditional.csv
203473,2013-14,Dewayne Dedmon,0.656,season+player,203473,Dewayne Dedmon,ORL,general_traditional.csv
203473,2014-15,Dewayne Dedmon,0.531,season+player,203473,Dewayne Dedmon,ORL,general_traditional.csv
203473,2015-16,Dewayne Dedmon,0.75,season+player,203473,Dewayne Dedmon,ORL,general_traditional.csv
203473,2016-17,Dewayne Dedmon,0.699,season+player,203473,Dewayne Dedmon,SAS,general_traditional.csv
203473,2017-18,Dewayne Dedmon,0.779,season+player,203473,Dewayne Dedmon,ATL,general_traditional.csv
203473,2018-19,Dewayne Dedmon,0.814,season+player,203473,Dewayne Dedmon,ATL,general_traditional.csv
203473,2019-20,Dewayne Dedmon,0.833,season+player,203473,Dewayne Dedmon,ATL,general_traditional.csv
203473,2020-21,Dewayne Dedmon,0.741,season+player,203473,Dewayne Dedmon,MIA,general_traditional.csv
203473,2021-22,Dewayne Dedmon,0.75,season+player,203473,Dewayne Dedmon,MIA,general_traditional.csv
203473,2022-23,Dewayne Dedmon,0.673,season+player,203473,Dewayne Dedmon,PHI,general_traditional.csv
203474,2013-14,DJ Stephens,1.0,season+player,203474,DJ Stephens,MIL,general_traditional.csv
203474,2018-19,DJ Stephens,0.0,season+player,203474,DJ Stephens,MEM,general_traditional.csv
203475,2014-15,Erick Green,0.833,season+player,203475,Erick Green,DEN,general_traditional.csv
203475,2015-16,Erick Green,1.0,season+player,203475,Erick Green,DEN,general_traditional.csv
203476,2013-14,Gorgui Dieng,0.634,season+player,203476,Gorgui Dieng,MIN,general_traditional.csv
203476,2014-15,Gorgui Dieng,0.783,season+player,203476,Gorgui Dieng,MIN,general_traditional.csv
203476,2015-16,Gorgui Dieng,0.827,season+player,203476,Gorgui Dieng,MIN,general_traditional.csv
203476,2016-17,Gorgui Dieng,0.814,season+player,203476,Gorgui Dieng,MIN,general_traditional.csv
203476,2017-18,Gorgui Dieng,0.775,season+player,203476,Gorgui Dieng,MIN,general_traditional.csv
203476,2018-19,Gorgui Dieng,0.83,season+player,203476,Gorgui Dieng,MIN,general_traditional.csv
203476,2019-20,Gorgui Dieng,0.772,season+player,203476,Gorgui Dieng,MEM,general_traditional.csv
203476,2020-21,Gorgui Dieng,0.866,season+player,203476,Gorgui Dieng,SAS,general_traditional.csv
203476,2021-22,Gorgui Dieng,0.731,season+player,203476,Gorgui Dieng,ATL,general_traditional.csv
203476,2022-23,Gorgui Dieng,0.769,season+player,203476,Gorgui Dieng,SAS,general_traditional.csv
