NBA ID,Season,Player,Close Shot Rating,,Close Shot,Rim Shot Making,Rim Shot Making Efficiency,Rim Shot Attempts Per 75 Possessions,Stable Rim FG%,Stable Short Midrange FG%,Floater Talent,Paint Shooting Talent,Paint Shot Making,Paint Shot Making Efficiency,Floating_shot_FGM,NON-RA FGM,Short Mid Range FG%,Rim FG%,NON-RA FG_PCT,Floating_shot_FG%
1717,2015-16,Dirk Nowitzki,86.88808015612211,0.6705294944562858,0.23904662063189935,-0.07470749102966234,0.6263761586374024,-1.031845848697037,0.5095737706048645,0.627807915109189,-0.6404865925879125,1.3583693852605803,0.8256271974191282,2.12006918561981,-0.5480820385318842,-0.6133774607907998,0.5107547591784973,0.6247314259837141,-0.022333447042048166,-1.8908943234344124
1717,2016-17,Dirk Nowitzki,72.93689987131988,-0.20089549012067962,-0.41613503790981465,-0.9989154802608798,-1.5108352147770654,-1.11276616555423,-0.970979881252825,0.7970667184461435,-0.5125142361579402,-0.10649091130250028,0.2753737584489155,0.03065702088888909,-0.49510531778362205,-0.6133774607907998,0.6321103902984493,-0.17891472035174538,0.40967114916605224,-0.4315466879187126
1717,2017-18,Dirk Nowitzki,80.8409329553459,0.27348835223212054,-0.05946911930641287,-0.19793522292715798,0.2176198850335425,-1.3470091880355777,0.6906812509544284,0.509931248499523,-0.7335573972642561,-0.21821754409120978,0.09735058701737616,0.43834719937297123,-0.6010587592801465,-0.6133774607907998,0.5589400832996548,0.8535881982564036,1.1165877611429438,
1717,2018-19,Dirk Nowitzki,73.25015238670952,-0.18540706610510374,-0.4044900523811423,-0.3057594883374667,-0.3312813966630694,-1.5514394622011176,-0.264660707889524,-0.3454302040783099,-0.3031049256361675,-0.342358247189776,-0.14540828311654116,0.06887797512177182,-0.5480820385318842,-0.6133774607907998,0.24543803623977847,-0.02889292875910849,0.15439570595217483,-1.2275544891090944
1718,2013-14,Paul Pierce,77.47949038372946,0.0355535659706925,-0.23836060239053392,,,,,,,,,,-0.6010587592801465,-0.19421681300161736,,,1.1951340513625983,
1718,2014-15,Paul Pierce,82.63203437044689,0.38220344466827616,0.022268420736020034,,,,,,,,,,-0.5480820385318842,0.22494383478756494,,,0.6011277315764602,2.7524845168428134
1718,2015-16,Paul Pierce,67.67411759857393,-0.46110793642954573,-0.611775999740399,-0.8756877483633843,-1.4757989627538775,-1.2022044105016536,-1.9851817712103872,-0.8773864431373138,-0.4659788338197685,0.17903270582420192,-0.1130404337653522,1.0881034213319771,-0.6010587592801465,-0.6133774607907998,-0.012740120162472713,-0.9631462818928641,-0.3365186079206664,
1718,2016-17,Paul Pierce,50.98249909047418,-1.2864065446086652,-1.23227750069456,-1.2595490888759058,-1.5882139114997815,-2.244794050952808,-1.7219570957721735,0.003114181140922997,-1.2449356727134528,-1.3671863878094892,-1.113040433765352,-1.4789557022162136,-1.6010587592801464,-1.1942168130016173,0.21552491563868323,-1.1971526636433993,0.3670691669990464,
1733,2013-14,Al Harrington,84.04943427990865,0.46874927039820186,0.08733797766308192,,,,,,,,,,-0.6010587592801465,0.6441044825767475,,,0.6796740217961149,
1737,2013-14,Nazr Mohammed,40.16565913596012,-1.8212332275348768,-1.6343874233542426,,,,,,,,,,-1.495105317783622,-2.032538108579982,,,-2.4803489592443864,1.5413913294319754
1737,2014-15,Nazr Mohammed,33.47380066863485,-2.152104765039477,-1.8831534864614965,,,,,,,,,,-1.6010587592801464,-2.032538108579982,,,-2.4803489592443864,
